"0","","蛮勇のスナイプベスト","Savage Courage Snipe vest","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15226"
"0","","3.3_NPC用_Xマス_ツリーウェア_女","3.3_For_NPC_Xmas_Tree_Ware_Female","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15817"
"0","","プレアードウェア","Pleiades Clothing","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15818"
"0","","精霊のアンダーウェア","Spirit's Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15819"
"0","","精霊のアンダーウェア","Spirit's Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15820"
"0","","精霊のアンダーウェア","Spirit's Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15821"
"0","","精霊のアンダーウェア","Spirit's Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15822"
"0","","精霊のアンダーウェア","Spirit's Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15823"
"0","","炎王のアンダーウェア","Fire King's Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15824"
"0","","炎王のアンダーウェア","Fire King's Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15825"
"0","","炎王のアンダーウェア","Fire King's Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15826"
"0","","炎王のアンダーウェア","Fire King's Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15827"
"0","","炎王のアンダーウェア","Fire King's Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15828"
"0","","白翼のアンダーウェア","White Wings' Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15829"
"0","","白翼のアンダーウェア","White Wings' Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15830"
"0","","白翼のアンダーウェア","White Wings' Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15831"
"0","","白翼のアンダーウェア","White Wings' Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15832"
"0","","白翼のアンダーウェア","White Wings' Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15833"
"0","","黄金のアンダーウェア","Golden Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15834"
"0","","黄金のアンダーウェア","Golden Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15835"
"0","","黄金のアンダーウェア","Golden Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15836"
"0","","黄金のアンダーウェア","Golden Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15837"
"0","","黄金のアンダーウェア","Golden Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15838"
"0","","黒砕のアンダーウェア","Blackshatter Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15839"
"0","","黒砕のアンダーウェア","Blackshatter Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15840"
"0","","黒砕のアンダーウェア","Blackshatter Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15841"
"0","","黒砕のアンダーウェア","Blackshatter Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15842"
"0","","黒砕のアンダーウェア","Blackshatter Underwear","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15843"
"0","","サバイバルレザースーツ","Survivor Leather Suit","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15844"
"0","","ベーシックパジャマ・グリーン","Basic Pajamas - Green","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15845"
"0","","キューティウェア・イエロー","Cutie Wear - Yellow","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15846"
"0","","南国のタトゥーシールA","Southern Country Tattoo Seal A","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15847"
"0","","南国のタトゥーシールB","Southern Country Tattoo Seal B","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15848"
"0","","南国のグラマラスビキニ【赤】","Southern Country Glamorous Bikini (Red)","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15849"
"0","","南国のグラマラスビキニ【青】","Southern Country Glamorous Bikini (Blue)","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15850"
"0","","南国のグラマラスビキニ【紫】","Southern Country Glamorous Bikini (Purple)","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15851"
"0","","南国のグラマラスビキニ【黒】","Southern Country Glamorous Bikini (Black)","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15852"
"0","","南国のグラマラスビキニ【白】","Southern Country Glamorous Bikini (White)","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15853"
"0","","南国のグラマラスビキニ【橙】","Southern Country Glamorous Bikini (Orange)","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15854"
"0","","ビスチェドレス【紅】","Bustier Dress (Deep Red)","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15855"
"0","","コンバットレザースーツ","Combat Leather Suit","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15856"
"0","","聖印のライブリーギャンベソン","Holy Seal's Lively Gambeson","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15857"
"0","","聖印のライブリーギャンベソン","Holy Seal's Lively Gambeson","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15858"
"0","","聖印のライブリーギャンベソン","Holy Seal's Lively Gambeson","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15859"
"0","","聖印のライブリーギャンベソン","Holy Seal's Lively Gambeson","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15860"
"0","","聖印のライブリーギャンベソン","Holy Seal's Lively Gambeson","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15861"
"0","","曲者のライブリーウェア","Trickster's Lively Clothing","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15862"
"0","","曲者のライブリーウェア","Trickster's Lively Clothing","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15863"
"0","","曲者のライブリーウェア","Trickster's Lively Clothing","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15864"
"0","","曲者のライブリーウェア","Trickster's Lively Clothing","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15865"
"0","","曲者のライブリーウェア","Trickster's Lively Clothing","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15866"
"0","","英雄のライブリーウェア","Hero's Lively Top","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15867"
"0","","英雄のライブリーウェア","Hero's Lively Top","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15868"
"0","","英雄のライブリーウェア","Hero's Lively Top","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15869"
"0","","英雄のライブリーウェア","Hero's Lively Top","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15870"
"0","","英雄のライブリーウェア","Hero's Lively Top","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15871"
"0","","レザーグラブ","Leather Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15872"
"0","","レザーグラブ","Leather Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15873"
"0","","レザーグラブ","Leather Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15874"
"0","","レザーグラブ","Leather Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15875"
"0","","レザーグラブ","Leather Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15876"
"0","","ブロンズガード","Bronze Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15877"
"0","","ブロンズガード","Bronze Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15878"
"0","","ブロンズガード","Bronze Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15879"
"0","","ブロンズガード","Bronze Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15880"
"0","","ブロンズガード","Bronze Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15881"
"0","","エンブレムアーム","Emblem Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15882"
"0","","エンブレムアーム","Emblem Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15883"
"0","","エンブレムアーム","Emblem Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15884"
"0","","エンブレムアーム","Emblem Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15885"
"0","","エンブレムアーム","Emblem Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15886"
"0","","ガウディブレイス","Gaudy Bracers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15887"
"0","","ガウディブレイス","Gaudy Bracers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15888"
"0","","ガウディブレイス","Gaudy Bracers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15889"
"0","","ガウディブレイス","Gaudy Bracers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15890"
"0","","ガウディブレイス","Gaudy Bracers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15891"
"0","","ワーカーグラブ","Worker Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15892"
"0","","ワーカーグラブ","Worker Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15893"
"0","","ワーカーグラブ","Worker Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15894"
"0","","ワーカーグラブ","Worker Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15895"
"0","","ワーカーグラブ","Worker Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15896"
"0","","ブロンズブレイス","Bronze Bracers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15897"
"0","","ブロンズブレイス","Bronze Bracers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15898"
"0","","ブロンズブレイス","Bronze Bracers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15899"
"0","","ブロンズブレイス","Bronze Bracers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15900"
"0","","ブロンズブレイス","Bronze Bracers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15901"
"0","","弓使いの手袋","Archer's Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15902"
"0","","弓使いの手袋","Archer's Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15903"
"0","","弓使いの手袋","Archer's Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15904"
"0","","弓使いの手袋","Archer's Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15905"
"0","","弓使いの手袋","Archer's Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15906"
"0","","ラボラーグラブ","Laborer Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15907"
"0","","ラボラーグラブ","Laborer Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15908"
"0","","ラボラーグラブ","Laborer Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15909"
"0","","ラボラーグラブ","Laborer Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15910"
"0","","ラボラーグラブ","Laborer Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15911"
"0","","ブロンズバングル","Bronze Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15912"
"0","","ブロンズバングル","Bronze Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15913"
"0","","ブロンズバングル","Bronze Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15914"
"0","","ブロンズバングル","Bronze Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15915"
"0","","ブロンズバングル","Bronze Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15916"
"0","","タイガーバングル","Tiger Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15917"
"0","","タイガーバングル","Tiger Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15918"
"0","","タイガーバングル","Tiger Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15919"
"0","","タイガーバングル","Tiger Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15920"
"0","","タイガーバングル","Tiger Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15921"
"0","","マジシャンズバングル","Magician's Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15922"
"0","","マジシャンズバングル","Magician's Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15923"
"0","","マジシャンズバングル","Magician's Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15924"
"0","","マジシャンズバングル","Magician's Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15925"
"0","","マジシャンズバングル","Magician's Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15926"
"0","","オーラバングル","Aura Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15927"
"0","","オーラバングル","Aura Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15928"
"0","","オーラバングル","Aura Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15929"
"0","","オーラバングル","Aura Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15930"
"0","","オーラバングル","Aura Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15931"
"0","","エントリーグラブ","Entry Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15932"
"0","","エントリーグラブ","Entry Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15933"
"0","","エントリーグラブ","Entry Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15934"
"0","","エントリーグラブ","Entry Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15935"
"0","","エントリーグラブ","Entry Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15936"
"0","","ハードナックル","Hard Knuckles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15937"
"0","","ハードナックル","Hard Knuckles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15938"
"0","","ハードナックル","Hard Knuckles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15939"
"0","","ハードナックル","Hard Knuckles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15940"
"0","","ハードナックル","Hard Knuckles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15941"
"0","","ノーブルアーム","Noble Arm","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15942"
"0","","ノーブルアーム","Noble Arm","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15943"
"0","","ノーブルアーム","Noble Arm","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15944"
"0","","ノーブルアーム","Noble Arm","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15945"
"0","","ノーブルアーム","Noble Arm","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15946"
"0","","パワードグラブ","Powered Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15947"
"0","","パワードグラブ","Powered Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15948"
"0","","パワードグラブ","Powered Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15949"
"0","","パワードグラブ","Powered Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15950"
"0","","パワードグラブ","Powered Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15951"
"0","","トゥーハンズ","Two Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15952"
"0","","トゥーハンズ","Two Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15953"
"0","","トゥーハンズ","Two Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15954"
"0","","トゥーハンズ","Two Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15955"
"0","","トゥーハンズ","Two Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15956"
"0","","コンバットハンズ","Combat Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15957"
"0","","コンバットハンズ","Combat Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15958"
"0","","コンバットハンズ","Combat Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15959"
"0","","コンバットハンズ","Combat Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15960"
"0","","コンバットハンズ","Combat Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15961"
"0","","ソレムアーム","Solemn Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15962"
"0","","ソレムアーム","Solemn Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15963"
"0","","ソレムアーム","Solemn Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15964"
"0","","ソレムアーム","Solemn Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15965"
"0","","ソレムアーム","Solemn Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15966"
"0","","ムルグアームガード","Murg Armguards","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15967"
"0","","ムルグアームガード","Murg Armguards","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15968"
"0","","ムルグアームガード","Murg Armguards","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15969"
"0","","ムルグアームガード","Murg Armguards","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15970"
"0","","ムルグアームガード","Murg Armguards","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15971"
"0","","ワイルドガントレット","Wild Gauntlet","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15972"
"0","","ワイルドガントレット","Wild Gauntlet","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15973"
"0","","ワイルドガントレット","Wild Gauntlet","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15974"
"0","","ワイルドガントレット","Wild Gauntlet","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15975"
"0","","ワイルドガントレット","Wild Gauntlet","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15976"
"0","","ドラグーンアーム","Dragoon Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15977"
"0","","ドラグーンアーム","Dragoon Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15978"
"0","","ドラグーンアーム","Dragoon Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15979"
"0","","ドラグーンアーム","Dragoon Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15980"
"0","","ドラグーンアーム","Dragoon Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15981"
"0","","スモーキーグラブ","Smoky Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15982"
"0","","スモーキーグラブ","Smoky Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15983"
"0","","スモーキーグラブ","Smoky Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15984"
"0","","スモーキーグラブ","Smoky Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15985"
"0","","スモーキーグラブ","Smoky Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15986"
"0","","スタディガード","Sturdy Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15987"
"0","","スタディガード","Sturdy Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15988"
"0","","スタディガード","Sturdy Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15989"
"0","","スタディガード","Sturdy Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15990"
"0","","スタディガード","Sturdy Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15991"
"0","","セレニティアーム","Serenity Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15992"
"0","","セレニティアーム","Serenity Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15993"
"0","","セレニティアーム","Serenity Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15994"
"0","","セレニティアーム","Serenity Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15995"
"0","","セレニティアーム","Serenity Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15996"
"0","","グースネックアーム","Gooseneck Arm","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15997"
"0","","グースネックアーム","Gooseneck Arm","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15998"
"0","","グースネックアーム","Gooseneck Arm","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","15999"
"0","","グースネックアーム","Gooseneck Arm","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16000"
"0","","グースネックアーム","Gooseneck Arm","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16001"
"0","","ラプターガントレット","Raptor Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16002"
"0","","ラプターガントレット","Raptor Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16003"
"0","","ラプターガントレット","Raptor Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16004"
"0","","ラプターガントレット","Raptor Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16005"
"0","","ラプターガントレット","Raptor Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16006"
"0","","スタディガントレット","Sturdy Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16007"
"0","","スタディガントレット","Sturdy Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16008"
"0","","スタディガントレット","Sturdy Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16009"
"0","","スタディガントレット","Sturdy Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16010"
"0","","スタディガントレット","Sturdy Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16011"
"0","","クルーエルアーム","Cruel Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16012"
"0","","クルーエルアーム","Cruel Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16013"
"0","","クルーエルアーム","Cruel Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16014"
"0","","クルーエルアーム","Cruel Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16015"
"0","","クルーエルアーム","Cruel Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16016"
"0","","ブルートガントレット","Brute Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16017"
"0","","ブルートガントレット","Brute Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16018"
