"#Index","Key","MsgJp","MsgEn","GmdPath","ArcPath","ArcName","ReadIndex"
"0","q40000124_00_124","森に潜む危機","In the Forest","ui\00_message\quest_info\q40000124_00.gmd","\quest\q40000124.arc","q40000124.arc","0"
"0","q40201046_00_376","＜ウィークリー＞物資供給：テル村","【Weekly Duty】Supply Provision：Tel Village","ui\00_message\quest_info\q40201046_00.gmd","\quest\q40201046.arc","q40201046.arc","0"
"1","q40201046_00_376","ハイデル平原エリアに長期滞在予定の覚者達への依頼だ
<LQIM>の流通量を安定させるべく<LQVA>個の備蓄を目指している
急ぎではないので、気が向いた時に協力を頼む","Request for Arisen planning a long-term stay in the Hidell Plains.
We aim to stockpile <LQVA> 
<LQIM> to stabilize its supply.
It's not urgent, so help when you have time.","ui\00_message\quest_info\q40201046_00.gmd","\quest\q40201046.arc","q40201046.arc","1"
"0","q40201047_00_377","＜ウィークリー＞長期魔物討伐：テル村","【Weekly Duty】Long-Term Monster Hunt：Tel Village","ui\00_message\quest_info\q40201047_00.gmd","\quest\q40201047.arc","q40201047.arc","0"
"1","q40201047_00_377","神殿に長期滞在予定の覚者達への依頼だ
神殿付近に増えつつある<LQEM>、<LQVA>体の討伐協力を頼みたい
長い目で見て個体数を調整していく予定だ","Request for Arisen planning a long-term stay at the temple.
<LQEM> are increasing near the temple, 
and we ask for your help in slaying <LQVA> of them.
In the long run, we aim to control their numbers.","ui\00_message\quest_info\q40201047_00.gmd","\quest\q40201047.arc","q40201047.arc","1"
"0","q40201048_00_378","＜ウィークリー＞物資供給：テル村","【Weekly Duty】Supply Provision：Tel Village","ui\00_message\quest_info\q40201048_00.gmd","\quest\q40201048.arc","q40201048.arc","0"
"1","q40201048_00_378","ハイデル平原エリアに長期滞在予定の覚者達への依頼だ
<LQIM>の流通量を安定させるべく<LQVA>個の備蓄を目指している
急ぎではないので、気が向いた時に協力を頼む","Request for Arisen planning a long-term stay in the Hidell Plains.
We aim to stockpile <LQVA> 
<LQIM> to stabilize its supply.
It's not urgent, so help when you have time.","ui\00_message\quest_info\q40201048_00.gmd","\quest\q40201048.arc","q40201048.arc","1"
"0","q40300001_00_539","失意の矢不足","Out of Arrows and Frustrated","ui\00_message\quest_info\q40300001_00.gmd","\quest\q40300001.arc","q40300001.arc","0"
"1","q40300001_00_539","くそっ、もう少しで<LQEM>の群れを
全滅させられるところだったのに
矢が切れて<LQVA>匹逃がしてきてしまった！
誰か、ヤツらの後を追ってくれ！","Damn it, I was so close to wiping out the 
<LQEM> horde. 
But I ran out of arrows and <LQVA> escaped!
Someone, go after them!","ui\00_message\quest_info\q40300001_00.gmd","\quest\q40300001.arc","q40300001.arc","1"
"0","q40300002_00_540","小さな隠れ村の警備事情","Security at the Little Hidden Village","ui\00_message\quest_info\q40300002_00.gmd","\quest\q40300002.arc","q40300002.arc","0"
"1","q40300002_00_540","ピレモスの警備ってどうなってるのかしら
<LQEM>が<LQVA>匹近くをうろついてるのを見かけたわ
どなたか、この小さな隠れ村をお助けください","What’s going on with the security in Piremoth? 
I saw <LQEM> wandering around, 
about <LQVA> of them. 
Can someone help this small hidden village?","ui\00_message\quest_info\q40300002_00.gmd","\quest\q40300002.arc","q40300002.arc","1"
"0","q40300003_00_541","小物への牽制を頼む","Take It Easy on the Lightweights","ui\00_message\quest_info\q40300003_00.gmd","\quest\q40300003.arc","q40300003.arc","0"
"1","q40300003_00_541","近くを<LQEM>が徘徊してるな
他の魔物を呼び寄せるなんてことにならないといいんだが――
牽制のためなら<LQVA>体の討伐で十分だと思うが
問題は誰がそれをやるかだな","There are <LQEM> wandering nearby. 
I hope they don’t attract other monsters. 
Defeating <LQVA> should be enough for deterrence, 
but who will do it?","ui\00_message\quest_info\q40300003_00.gmd","\quest\q40300003.arc","q40300003.arc","1"
"0","q40300004_00_542","子連れの道中","A Journey with the Children","ui\00_message\quest_info\q40300004_00.gmd","\quest\q40300004.arc","q40300004.arc","0"
"1","q40300004_00_542","子供を連れて安全なところまで逃げたくても
こうも魔物が多くちゃどこへも行けません
<LQEM>が<LQVA>匹くらい減ったら、何とかなりそうなんですが――","Even if I want to escape with the children to a 
safe place, there are so many monsters that we 
can’t go anywhere. 
If <LQEM> were reduced by <LQVA>, 
it might be manageable.","ui\00_message\quest_info\q40300004_00.gmd","\quest\q40300004.arc","q40300004.arc","1"
"0","q40300005_00_543","とにかく気になるんだよ","It Just Bothers Me","ui\00_message\quest_info\q40300005_00.gmd","\quest\q40300005.arc","q40300005.arc","0"
"1","q40300005_00_543","ラスニテって前からこんなに<LQEM>が多かったか？
最近やたらと増えたように感じるんだが、俺が神経質になってるだけなのか？
<LQVA>体くらい討伐してきてくれないか","Has there always been this many 
<LQEM> in Rathnite? 
It seems they’ve increased recently, 
or am I just being overly sensitive? 
Could you defeat around <LQVA>?","ui\00_message\quest_info\q40300005_00.gmd","\quest\q40300005.arc","q40300005.arc","1"
"0","q40300006_00_544","傷薬を落とした理由","Why I Dropped the Ointment","ui\00_message\quest_info\q40300006_00.gmd","\quest\q40300006.arc","q40300006.arc","0"
"1","q40300006_00_544","聞いてくれ、せっかく傷薬を手に入れたのに
<LQEM><LQVA>体に襲われて
逃げる途中で落っことしてきちまったんだ
娘が怪我してるってのに、こんなに悔しいことってないよ","Listen, I finally got some healing salves, but
I was attacked by <LQVA> of those 
<LQEM>
and dropped them while escaping. 
It’s so frustrating, 
especially with my daughter injured.","ui\00_message\quest_info\q40300006_00.gmd","\quest\q40300006.arc","q40300006.arc","1"
"0","q40300007_00_545","篝火の下の不安","Unease Under the Bonfire","ui\00_message\quest_info\q40300007_00.gmd","\quest\q40300007.arc","q40300007.arc","0"
"1","q40300007_00_545","<LQEM>が外をうろついていて、不安なんです
いつここを襲いに来るかと思うと夜も眠れません
どうか退治していただけないでしょうか――
確か、<LQVA>匹くらいいたはずなんです","I'm anxious because <LQEM> 
are roaming outside.
I can't sleep at night, worrying when they'll
attack here. Could you please deal with them?
There should be about <LQVA> of them.","ui\00_message\quest_info\q40300007_00.gmd","\quest\q40300007.arc","q40300007.arc","1"
"0","q40300008_00_546","とても大切な用事","A Very Important Matter","ui\00_message\quest_info\q40300008_00.gmd","\quest\q40300008.arc","q40300008.arc","0"
"1","q40300008_00_546","少し外に出たいのですが、なんせ<LQEM>がうろついているもので――
<LQVA>匹ほど倒していただければ、その隙に用事を済ませてこられそうです","I need to step outside, 
but there are <LQEM> wandering around. 
If you could defeat about <LQVA>, 
I might be able to handle my business.","ui\00_message\quest_info\q40300008_00.gmd","\quest\q40300008.arc","q40300008.arc","1"
"0","q40300009_00_547","負傷兵の仇討ち","Vengeance for the Wounded Soldiers","ui\00_message\quest_info\q40300009_00.gmd","\quest\q40300009.arc","q40300009.arc","0"
"1","q40300009_00_547","頼むよ、<LQVA>匹でうろついてる
<LQEM>を狩ってきてくれ！
俺の足をダメにしたあいつらのことを考えると
悔しくて、悔しくて――","I need you to hunt the 
<LQEM> that are moving
around in groups of <LQVA>! I’m so frustrated
thinking about those that injured my legs.","ui\00_message\quest_info\q40300009_00.gmd","\quest\q40300009.arc","q40300009.arc","1"
"0","q40300010_00_548","＜エリアオーダー＞剣持たぬ人々を","Area Order: For the Unarmed","ui\00_message\quest_info\q40300010_00.gmd","\quest\q40300010.arc","q40300010.arc","0"
"1","q40300010_00_548","近くまで逃げてきた人々が
道中で<LQEM>に襲われていたとの報せが入った
わずかな情報とかすかな希望を胸に助けを求めた彼らのため
<LQVA>匹を討伐したいと思う","People who escaped nearby reported being
attacked by <LQEM> 
on their way. To help those
who sought help with little information and
faint hope, I wish to defeat <LQVA> of them.","ui\00_message\quest_info\q40300010_00.gmd","\quest\q40300010.arc","q40300010.arc","1"
"0","q40300011_00_549","小さな隠れ村の物資事情","Supplies for the Little Hidden Village","ui\00_message\quest_info\q40300011_00.gmd","\quest\q40300011.arc","q40300011.arc","0"
"1","q40300011_00_549","これをご覧になった方へ
<LQIM>を<LQVA>個、売っていただけませんか
私がいるピレモスでは、中々手に入らず
不自由な生活をしているのです――","To those who see this, could you sell <LQVA> of 
<LQIM>? 
In Piremoth, 
it’s hard to get and life is difficult without it.","ui\00_message\quest_info\q40300011_00.gmd","\quest\q40300011.arc","q40300011.arc","1"
"0","q40300012_00_550","このままじゃ食い詰めちまう","At This Rate I'll Go Broke","ui\00_message\quest_info\q40300012_00.gmd","\quest\q40300012.arc","q40300012.arc","0"
"1","q40300012_00_550","こんな状況じゃあ狩りどころか、外にもろくに出られないよ
<LQIM>が<LQVA>個いるんだけど
余らせてる人はいないかい？
良ければ買い取らせてくれ","In this situation, 
I can’t even go hunting or go outside. 
I need <LQIM>, about <LQVA>. 
If anyone has extras, I’d like to buy them.","ui\00_message\quest_info\q40300012_00.gmd","\quest\q40300012.arc","q40300012.arc","1"
"0","q40300013_00_551","へし折れた斧","A Broken Axe","ui\00_message\quest_info\q40300013_00.gmd","\quest\q40300013.arc","q40300013.arc","0"
"1","q40300013_00_551","<LQIM>を<LQVA>つほど譲っていただけないでしょうか
どうしても必要なのですが、魔物に襲われてからというもの
外に出るのが恐ろしく、自分で探しにいけないのです
見てください、この斧――今度山に入ったら、次は俺がこうなる番ですよ","Could you please give me <LQVA> of 
<LQIM>? 
I really need them, but since being attacked 
by monsters, I'm too afraid to go outside and 
search for them myself. Look at this axe— 
next time I enter the mountains, it might be 
my turn to end up like this.","ui\00_message\quest_info\q40300013_00.gmd","\quest\q40300013.arc","q40300013.arc","1"
"0","q40300014_00_552","馬車の修繕材料","Repair Supplies for the Carriage","ui\00_message\quest_info\q40300014_00.gmd","\quest\q40300014.arc","q40300014.arc","0"
"1","q40300014_00_552","馬車を修理するのに<LQIM>が<LQVA>個足りないの
修理さえ終わったら、どこかオークの手の及ばない
山の奥にでも逃げようと思ってるんだけど――","I need <LQVA> <LQIM> to repair the wagon. 
Once it’s fixed, I plan to escape to a remote 
mountain, far away from the orcs.","ui\00_message\quest_info\q40300014_00.gmd","\quest\q40300014.arc","q40300014.arc","1"
"0","q40300015_00_553","軽くなった手提げ袋","My Shopping Bag Grows Lighter","ui\00_message\quest_info\q40300015_00.gmd","\quest\q40300015.arc","q40300015.arc","0"
"1","q40300015_00_553","手持ちの<LQIM>が少なくなってきちゃったから
<LQVA>つ譲ってもらえないかしら
十分な量を持っていたはずなのに、気付いたら残り少なくなっちゃってるのよね
補充する機会もなかなか無いから困っちゃうわ","My stock of <LQIM> is running low. 
Could you spare <LQVA>? 
I had plenty, but now it’s almost gone. 
I’m having trouble finding a chance to replenish.","ui\00_message\quest_info\q40300015_00.gmd","\quest\q40300015.arc","q40300015.arc","1"
"0","q40300016_00_554","旅路の支えに","To Support the Journey","ui\00_message\quest_info\q40300016_00.gmd","\quest\q40300016.arc","q40300016.arc","0"
"1","q40300016_00_554","珍しく肉が手に入ったから、持ち歩けるように
<LQIM>を使って燻製にしたいの
あれで香りを付けるのが好きなのよ
<LQVA>個お譲りいただけないかしら","I’ve got some rare meat and want to use 
<LQIM> 
to make jerky so I can carry it with me. 
I enjoy using it to add flavor. 
Could you give me <LQVA> of them?","ui\00_message\quest_info\q40300016_00.gmd","\quest\q40300016.arc","q40300016.arc","1"
"0","q40300017_00_555","気がかりな背中","A Worried Posture","ui\00_message\quest_info\q40300017_00.gmd","\quest\q40300017.arc","q40300017.arc","0"
"1","q40300017_00_555","あの人、まだ一人で<LQIM>を集めてるのかな
どういう事情があるのかはわからないけど、必死だった――
お代は私が払うから、誰か少し手を貸してあげてくれない？
<LQVA>個もあれば、きっと足りると思うの","Is that person still gathering 
<LQIM> all alone? 
I don't know the details, 
but they seemed desperate― 
I'll pay for it, so can someone lend a hand? 
I think <LQVA> should be enough.","ui\00_message\quest_info\q40300017_00.gmd","\quest\q40300017.arc","q40300017.arc","1"
"0","q40300018_00_556","家内の治療に必要なもの","The Cure for My Wife","ui\00_message\quest_info\q40300018_00.gmd","\quest\q40300018.arc","q40300018.arc","0"
"1","q40300018_00_556","誰か<LQIM>を都合してくだされ
怪我をした家内の治療にたくさんいるらしいのですが
精一杯探しても<LQVA>つ足りないのです
この通り、お願いします","Could someone arrange <LQIM>? 
It seems it takes a lot to treat my injured wife. 
Even with my best efforts, 
I’m short of <LQVA>. Please, I ask this of you.","ui\00_message\quest_info\q40300018_00.gmd","\quest\q40300018.arc","q40300018.arc","1"
"0","q40300019_00_557","身を守る最低限の手入れ","The Minimum Needed to Protect Yourself","ui\00_message\quest_info\q40300019_00.gmd","\quest\q40300019.arc","q40300019.arc","0"
"1","q40300019_00_557","物資が手に入りづらくて、身を守るための
武器や防具の手入れもままなりませんね――
これでは万一の時に身動きが取れません
<LQIM>を<LQVA>個ほど、頼めませんか？","Supplies are hard to come by, 
and it’s hard to maintain weapons and armor 
for protection. 
Could you provide <LQIM> for me? 
I need about <LQVA> to get by.","ui\00_message\quest_info\q40300019_00.gmd","\quest\q40300019.arc","q40300019.arc","1"
"0","q40300020_00_558","＜エリアオーダー＞ここを拠り所とする人々を","Area Order: Those Who Rely on This Place","ui\00_message\quest_info\q40300020_00.gmd","\quest\q40300020.arc","q40300020.arc","0"
"1","q40300020_00_558","ここで寝起きする者以外にも
旅人や伝令といった者たちが支援を必要としている
少なくなった<LQIM>を<LQVA>個ほど補充したいところだ","Not only those who live here but also travelers 
and messengers need support. 
I’d like to replenish the <LQIM> 
by <LQVA> units.","ui\00_message\quest_info\q40300020_00.gmd","\quest\q40300020.arc","q40300020.arc","1"
"0","q40300021_00_560","夜は冷えるからな","It Gets Cold at Night","ui\00_message\quest_info\q40300021_00.gmd","\quest\q40300021.arc","q40300021.arc","0"
"1","q40300021_00_560","ちょっと薪を拾いたかっただけなのに
<LQEM>に追いかけられて散々だったよ！
<LQVA>体くらいいたんだけど、どうかしてくれないかねぇ
薪が無いと夜に凍えるはめになっちまう","I just wanted to gather some firewood, but I 
was chased by <LQEM> 
and had a terrible time! 
There were about <LQVA> of them. Can you 
please do something about it? Without firewood, 
I'll freeze at night.","ui\00_message\quest_info\q40300021_00.gmd","\quest\q40300021.arc","q40300021.arc","1"
"0","q40300022_00_561","好奇心は災いの元？","Curiosity, the Root of Misfortune?","ui\00_message\quest_info\q40300022_00.gmd","\quest\q40300022.arc","q40300022.arc","0"
"1","q40300022_00_561","ヒューッ、危なかったぜ！
ちょっと様子を観察しようと思っただけなのに
<LQEM>のやつに追っかけられちまった
このままじゃ何か悔しい、俺の代わりに<LQVA>匹くらいやっつけといてくれよ","Phew, that was close! 
I only wanted to observe a bit, 
but I got chased by <LQEM>. 
It’s frustrating, 
so could you take out about <LQVA> in my place?","ui\00_message\quest_info\q40300022_00.gmd","\quest\q40300022.arc","q40300022.arc","1"
"0","q40300023_00_562","何かせずにはいられないのさ","Can't Stand By Idly","ui\00_message\quest_info\q40300023_00.gmd","\quest\q40300023.arc","q40300023.arc","0"
"1","q40300023_00_562","孫が解放軍に加わって、心配で堪らないんだよ
無事を祈らない日は１日たりとも無いさ
ねぇ、お礼はするから、あの子の戦いが少しでも
マシになるように<LQEM>を<LQVA>匹ほどやっつけてきてくれないかい","My grandchild joined the Liberation Army, 
and I can't stop worrying. 
I pray for their safety every day. 
Please, I'll reward you, 
so could you take out <LQVA> <LQEM> 
to make their fight a bit easier?","ui\00_message\quest_info\q40300023_00.gmd","\quest\q40300023.arc","q40300023.arc","1"
"0","q40300024_00_563","いたいけな依頼","An Innocent Request","ui\00_message\quest_info\q40300024_00.gmd","\quest\q40300024.arc","q40300024.arc","0"
"1","q40300024_00_563","この板に“依頼”を貼り付けたら
誰かがやってくれるって聞きました
お遣いをして貯めたお小遣いをお礼にします
<LQEM>を<LQVA>匹倒してきてください","I heard that if I put an ""order"" on this board, 
someone will take care of it. I'll give you 
some of the pocket money I've saved up as a 
reward. Please take down <LQVA> of those 
<LQEM>.","ui\00_message\quest_info\q40300024_00.gmd","\quest\q40300024.arc","q40300024.arc","1"
"0","q40300025_00_564","爽やかな活躍","Invigorating Activity","ui\00_message\quest_info\q40300025_00.gmd","\quest\q40300025.arc","q40300025.arc","0"
"1","q40300025_00_564","各地を旅すれど、もはや目に映るは悲劇ばかり――
どこかに<LQVA>匹の<LQEM>を疾風のごとく討伐するという
勇者はおられますまいか","No matter where I travel, all I see is tragedy――
Is there a hero who can swiftly defeat <LQVA> 
<LQEM> somewhere?","ui\00_message\quest_info\q40300025_00.gmd","\quest\q40300025.arc","q40300025.arc","1"
"0","q40300026_00_565","再起を懸けた双葉","Betting on a Comeback","ui\00_message\quest_info\q40300026_00.gmd","\quest\q40300026.arc","q40300026.arc","0"
"1","q40300026_00_565","畑を作って一からやり直そうと思ったのに
せっかく出た芽を<LQEM>が踏み荒らしていきやがった！
<LQVA>匹ほど懲らしめておいてくれ！","I was going to start over by planting a field, 
but the buds I grew were trampled by 
<LQEM>! Please punish <LQVA> of them!","ui\00_message\quest_info\q40300026_00.gmd","\quest\q40300026.arc","q40300026.arc","1"
"0","q40300027_00_566","弱腰狩人の忠告","The Weak-Willed Hunter's Advice","ui\00_message\quest_info\q40300027_00.gmd","\quest\q40300027.arc","q40300027.arc","0"
"1","q40300027_00_566","ご、ごめんなさい！
<LQEM>を見かけたのに怖くなって逃げてきてしまったんです
どうしよう、このままじゃ危険ですよね
み、みなさんお気をつけて――<LQVA>体の姿をはっきりと見ましたから――","I-I'm sorry! I saw <LQEM>, 
but I got scared and ran away. 
What should I do? It’s dangerous as it is. 
Please be careful, everyone― 
I saw <LQVA> clearly.","ui\00_message\quest_info\q40300027_00.gmd","\quest\q40300027.arc","q40300027.arc","1"
"0","q40300028_00_567","現状維持のための協力","Uniting to Preserve the Status Quo","ui\00_message\quest_info\q40300028_00.gmd","\quest\q40300028.arc","q40300028.arc","0"
"1","q40300028_00_567","この場を維持するというのも大切で、大変なことです
近頃、付近で<LQEM>が頻繁に目撃されています
どうか<LQVA>体の討伐をお願いいたします","Maintaining this place is both important 
and difficult. 
Recently, <LQEM> have been 
frequently sighted in the area. 
Please, could you defeat <LQVA> of them?","ui\00_message\quest_info\q40300028_00.gmd","\quest\q40300028.arc","q40300028.arc","1"
"0","q40300029_00_568","扉開きて待つ日々","Waiting By an Open Door","ui\00_message\quest_info\q40300029_00.gmd","\quest\q40300029.arc","q40300029.arc","0"
"1","q40300029_00_568","はぐれた家族のことが心配で――
もしかしたら、近くまで来ていても
表をうろつく<LQEM>のせいで近寄れないのかもしれません
<LQVA>匹ほど討伐して、道を拓いておいていただけないでしょうか","I’m worried about my lost family――
They might be near, but they could be unable
to get close due to <LQEM> roaming outside.
Could you defeat <LQVA> of them and clear
the way for them?","ui\00_message\quest_info\q40300029_00.gmd","\quest\q40300029.arc","q40300029.arc","1"
"0","q40300030_00_569","＜エリアオーダー＞癒しを齎す眠り","Area Order: Sleep that Brings Comfort","ui\00_message\quest_info\q40300030_00.gmd","\quest\q40300030.arc","q40300030.arc","0"
"1","q40300030_00_569","戦禍を逃れてきた人々の安全を確保するため
<LQEM><LQVA>体の討伐をお願いいたします
それが一時的なものであっても、傷付いた心が
安らかに眠るための根拠が必要なのです","To ensure the safety of those fleeing the
war, please defeat <LQVA> <LQEM>. 
Even if only temporary, 
we need something to give
their wounded hearts a reason to rest in peace.","ui\00_message\quest_info\q40300030_00.gmd","\quest\q40300030.arc","q40300030.arc","1"
"0","q40300031_00_570","地道に材料集めから","Start With Steadily Collecting Materials","ui\00_message\quest_info\q40300031_00.gmd","\quest\q40300031.arc","q40300031.arc","0"
"1","q40300031_00_570","オークに壊された家を少しずつ修理してるんですが
<LQIM>が手に入らなくて作業中断です
そうですね、<LQVA>個もあれば再開できるんですけども","I'm repairing a house that was destroyed
by orcs, but I'm stuck because I can't get
<LQIM>. If I could get <LQVA> more, I
could resume the work.","ui\00_message\quest_info\q40300031_00.gmd","\quest\q40300031.arc","q40300031.arc","1"
"0","q40300032_00_571","探し求めて一千里","Searching Over Vast Distances","ui\00_message\quest_info\q40300032_00.gmd","\quest\q40300032.arc","q40300032.arc","0"
"1","q40300032_00_571","ここに来たら<LQIM>が手に入ると聞いたのに
どうやら無さそうですね――
仕方ありません、また探しに行かないと――
ハァ、<LQVA>個見つかったら少しは休めるのに","I heard I could get <LQIM> here, 
but it seems there's none― 
I have no choice but to go searching again. 
Haa, if I could find <LQVA>, I could rest a bit.","ui\00_message\quest_info\q40300032_00.gmd","\quest\q40300032.arc","q40300032.arc","1"
"0","q40300033_00_572","糊口をしのぐ日々","Living from Hand to Mouth","ui\00_message\quest_info\q40300033_00.gmd","\quest\q40300033.arc","q40300033.arc","0"
"1","q40300033_00_572","だれか、おねがいします
<LQIM>を<LQVA>つ、わけてほしいです
おとうさんがもどってくるまでのあいだ
すこしだけでいいです","Someone, please! 
I need <LQVA> <LQIM>. 
Just a little bit until Dad comes back. 
It’s only for a short while.","ui\00_message\quest_info\q40300033_00.gmd","\quest\q40300033.arc","q40300033.arc","1"
"0","q40300034_00_573","品切れ品の素材","Materials for Out of Stock Goods","ui\00_message\quest_info\q40300034_00.gmd","\quest\q40300034.arc","q40300034.arc","0"
"1","q40300034_00_573","ケガをしてる人が多いから、薬がすぐ売り切れちゃうわ
特に<LQIM>を<LQVA>個使って作った薬はみんな欲しがるから、作っても作ってもきりがなくって！
ええ、もちろん今も品切れよ","There are many injured people, so medicine
sells out quickly. Especially, medicine made
from <LQIM> 
requires <LQVA> to make, and
everyone wants it, so we can't keep up!
Yes, we're out of stock again.","ui\00_message\quest_info\q40300034_00.gmd","\quest\q40300034.arc","q40300034.arc","1"
"0","q40300035_00_574","些細で大きな悩み","A Trifling and Great Dilemma","ui\00_message\quest_info\q40300035_00.gmd","\quest\q40300035.arc","q40300035.arc","0"
"1","q40300035_00_574","ああ、慣れない生活で体中が痛い――
<LQIM>を使って湿布でも作りたいんだけど
こんな状況じゃ<LQVA>つも手に入らないよねぇ","Ah, my whole body aches from this new life――
I want to make some poultices using 
<LQIM>,
but in this situation, I can't get even <LQVA>.","ui\00_message\quest_info\q40300035_00.gmd","\quest\q40300035.arc","q40300035.arc","1"
"0","q40300036_00_575","帰路での災難","Disaster on the Way Home","ui\00_message\quest_info\q40300036_00.gmd","\quest\q40300036.arc","q40300036.arc","0"
"1","q40300036_00_575","故郷へ戻る途中なのに、装備が壊れてしまったんだ
<LQIM>が<LQVA>個もあれば、とりあえずは修理できる
譲ってくれるというなら、もちろん対価は支払おう！","I'm on my way back home, but my gear broke.
If I had <LQIM> x <LQVA>, 
I could repair it for now.
If you can spare them, I'll of course pay you!","ui\00_message\quest_info\q40300036_00.gmd","\quest\q40300036.arc","q40300036.arc","1"
"0","q40300037_00_576","秘密の楽しみ","A Secret Pleasure","ui\00_message\quest_info\q40300037_00.gmd","\quest\q40300037.arc","q40300037.arc","0"
"1","q40300037_00_576","こんな時だからこそ、気を紛らわす楽しみが必要だよ
<LQIM>が<LQVA>個あればなぁ
何に使うかって？　そりゃあ秘密だけどさ――","Especially in times like these, a distraction is needed.
If I had <LQIM> x <LQVA>...
What for? That's a secret, of course.","ui\00_message\quest_info\q40300037_00.gmd","\quest\q40300037.arc","q40300037.arc","1"
"0","q40300038_00_577","買取りいたします！","I'll Buy From You!","ui\00_message\quest_info\q40300038_00.gmd","\quest\q40300038.arc","q40300038.arc","0"
"1","q40300038_00_577","注目！　<LQIM>、<LQVA>個買い取ります！
あなたにとって不要なものでも、必要とされる方がいます","Attention! 
We buy <LQIM>, <LQVA> pieces! 
Even if it’s something you no longer need, 
there are people who do.","ui\00_message\quest_info\q40300038_00.gmd","\quest\q40300038.arc","q40300038.arc","1"
"0","q40300039_00_578","待ち焦がれる瞳","Impatient Eyes","ui\00_message\quest_info\q40300039_00.gmd","\quest\q40300039.arc","q40300039.arc","0"
"1","q40300039_00_578","やっとの思いで手に入れた<LQIM>――
帰る途中で転んでさ、見てみたけどダメになってたよ
頼む、<LQVA>個分けてもらえないかな
弟に、持って帰るって約束しちまったんだ","I finally got <LQIM>―― 
But I tripped on the way home, and it was ruined. 
Please, could you spare <LQVA>? 
I promised to bring it back to my brother.","ui\00_message\quest_info\q40300039_00.gmd","\quest\q40300039.arc","q40300039.arc","1"
"0","q40300040_00_559","＜エリアオーダー＞求める人へ行き渡るよう","Area Order: May It Reach Those Who Need It","ui\00_message\quest_info\q40300040_00.gmd","\quest\q40300040.arc","q40300040.arc","0"
"1","q40300040_00_559","ここも人数が増えてきましたから、物資の減りが早いようです
今回は<LQIM>を<LQVA>個補充しようかと考えています
もちろんお代は準備しておりますので
お譲りいただける方はご連絡ください","As more people have arrived, it seems
supplies are running low quickly.
I'm planning to restock <LQIM> 
with <LQVA> pieces.
Naturally, payment is prepared,
so let me know if you can provide some.","ui\00_message\quest_info\q40300040_00.gmd","\quest\q40300040.arc","q40300040.arc","1"
"0","q40300041_00_589","ロスからの注意書き","A Cautionary Note from Ross","ui\00_message\quest_info\q40300041_00.gmd","\quest\q40300041.arc","q40300041.arc","0"
"1","q40300041_00_589","ここへ来る最中に<LQEM>が
塔の外壁に悪さをしているのを見たぞ
何匹かは討伐しておいたが
<LQVA>匹逃がしてしまったな","I saw <LQEM> 
causing trouble on the outer wall of the 
tower on the way here. 
I defeated some, but let <LQVA> escape.","ui\00_message\quest_info\q40300041_00.gmd","\quest\q40300041.arc","q40300041.arc","1"
"0","q40300042_00_590","旅人の置き手紙","Letter Left by a Traveler","ui\00_message\quest_info\q40300042_00.gmd","\quest\q40300042.arc","q40300042.arc","0"
"1","q40300042_00_590","数日でしたが、匿ってくださりありがとうございました
護衛兵の皆さまのお強さは存じておりますが
<LQEM>にはお気を付けください
<LQVA>匹とはいえ、魔物は魔物ですからね","Thank you for sheltering me for a few days. 
Although I know the guards are strong, please be 
careful of <LQEM>. 
Even if it’s just <LQVA>, 
monsters are still monsters.","ui\00_message\quest_info\q40300042_00.gmd","\quest\q40300042.arc","q40300042.arc","1"
"0","q40300043_00_591","ユーリからの注意書き","A Cautionary Note from Yuri","ui\00_message\quest_info\q40300043_00.gmd","\quest\q40300043.arc","q40300043.arc","0"
"1","q40300043_00_591","近くで<LQEM>の姿を見かけたら
すぐに討伐することをおすすめしますよ
やつらは餌にありつくためなら
仲間を集めてきますからね
例え<LQVA>体でも、ぬかりなきよう","If you see <LQEM> nearby, 
I recommend defeating them immediately. 
They gather allies to get their fill. 
Even <LQVA> can be troublesome, so be thorough.","ui\00_message\quest_info\q40300043_00.gmd","\quest\q40300043.arc","q40300043.arc","1"
"0","q40300044_00_592","商隊の荷物を守れ","Protect the Caravan's Goods","ui\00_message\quest_info\q40300044_00.gmd","\quest\q40300044.arc","q40300044.arc","0"
"1","q40300044_00_592","懇意にしている商人たちの隊が
<LQEM>に襲われ、ここに来るまでに
荷の半分を失ったそうです――
彼らの安全のためにも、我々の物資のためにも
<LQVA>匹退治しておいてくれませんか","The merchants we’re close to were attacked by 
<LQEM> and lost half of their cargo 
by the time they got here― 
For their safety and our supplies, 
could you defeat <LQVA>?","ui\00_message\quest_info\q40300044_00.gmd","\quest\q40300044.arc","q40300044.arc","1"
"0","q40300045_00_593","故郷を一目","A Glimpse of My Hometown","ui\00_message\quest_info\q40300045_00.gmd","\quest\q40300045.arc","q40300045.arc","0"
"1","q40300045_00_593","みんなへ――すまないが、俺は故郷へ戻ってみることにする
どうせ死ぬなら、故郷の風景を見てからにしたいんだ
俺からの最後の忠告だが
近くで<LQEM>を<LQVA>匹見かけた
ここに居るつもりなら倒しておいた方がいいんじゃないか","To everyone― 
I’m sorry, but I’m going back to my hometown. 
If I’m to die, 
I want to see the scenery of my homeland first. 

Here’s my last piece of advice. 
I saw <LQVA> <LQEM> nearby. 
If you’re staying here, 
it’s best to take them out.","ui\00_message\quest_info\q40300045_00.gmd","\quest\q40300045.arc","q40300045.arc","1"
