0,,トモスコロモス,Tomos Chromos,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5357,
0,,フォークドワンズ,Forked Wand,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5970,
0,,フォークドワンズ,Forked Wand,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5971,
0,,フォークドワンズ,Forked Wand,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5972,
0,,フォークドワンズ,Forked Wand,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5973,
0,,フォークドワンズ,Forked Wand,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5974,
0,,コンソメＷパンチシールド,Consomme W Punch Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5975,
0,,コンソメＷパンチシールド,Consomme W Punch Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5976,
0,,コンソメＷパンチシールド,Consomme W Punch Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5977,
0,,コンソメＷパンチシールド,Consomme W Punch Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5978,
0,,コンソメＷパンチシールド,Consomme W Punch Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5979,
0,,ポテリッチシールド,Poterich Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5980,
0,,ポテリッチシールド,Poterich Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5981,
0,,ポテリッチシールド,Poterich Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5982,
0,,ポテリッチシールド,Poterich Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5983,
0,,ポテリッチシールド,Poterich Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5984,
0,,NPC用_wp300053,For NPC_wp300053,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5985,
0,,ブレイドオブインサイト【蒼】,Blade of Insight (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5986,
0,,ブレイドオブインサイト【蒼】,Blade of Insight (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5987,
0,,ブレイドオブインサイト【蒼】,Blade of Insight (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5988,
0,,ブレイドオブインサイト【蒼】,Blade of Insight (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5989,
0,,ブレイドオブインサイト【蒼】,Blade of Insight (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5990,
0,,ブレイドオブインサイト【翠】,Blade of Insight (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5991,
0,,ブレイドオブインサイト【翠】,Blade of Insight (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5992,
0,,ブレイドオブインサイト【翠】,Blade of Insight (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5993,
0,,ブレイドオブインサイト【翠】,Blade of Insight (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5994,
0,,ブレイドオブインサイト【翠】,Blade of Insight (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5995,
0,,ブレイドオブインサイト【地】,Blade of Insight (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5996,
0,,ブレイドオブインサイト【地】,Blade of Insight (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5997,
0,,ブレイドオブインサイト【地】,Blade of Insight (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5998,
0,,ブレイドオブインサイト【地】,Blade of Insight (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5999,
0,,ブレイドオブインサイト【地】,Blade of Insight (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6000,
0,,ブレイドオブインサイト【玄】,Blade of Insight (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6001,
0,,ブレイドオブインサイト【玄】,Blade of Insight (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6002,
0,,ブレイドオブインサイト【玄】,Blade of Insight (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6003,
0,,ブレイドオブインサイト【玄】,Blade of Insight (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6004,
0,,ブレイドオブインサイト【玄】,Blade of Insight (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6005,
0,,ブレイドオブインサイト【天】,Blade of Insight (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6006,
0,,ブレイドオブインサイト【天】,Blade of Insight (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6007,
0,,ブレイドオブインサイト【天】,Blade of Insight (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6008,
0,,ブレイドオブインサイト【天】,Blade of Insight (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6009,
0,,ブレイドオブインサイト【天】,Blade of Insight (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6010,
0,,ブレイドオブインサイト【紅】,Blade of Insight (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6011,
0,,ブレイドオブインサイト【紅】,Blade of Insight (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6012,
0,,ブレイドオブインサイト【紅】,Blade of Insight (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6013,
0,,ブレイドオブインサイト【紅】,Blade of Insight (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6014,
0,,ブレイドオブインサイト【紅】,Blade of Insight (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6015,
0,,ソードオブライトニング【地】,Sword of Lightning (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6016,
0,,ソードオブライトニング【地】,Sword of Lightning (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6017,
0,,ソードオブライトニング【地】,Sword of Lightning (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6018,
0,,ソードオブライトニング【地】,Sword of Lightning (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6019,
0,,ソードオブライトニング【地】,Sword of Lightning (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6020,
0,,ソードオブライトニング【翠】,Sword of Lightning (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6021,
0,,ソードオブライトニング【翠】,Sword of Lightning (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6022,
0,,ソードオブライトニング【翠】,Sword of Lightning (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6023,
0,,ソードオブライトニング【翠】,Sword of Lightning (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6024,
0,,ソードオブライトニング【翠】,Sword of Lightning (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6025,
0,,ソードオブライトニング【彗】,Sword of Lightning (Comet),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6026,
0,,ソードオブライトニング【彗】,Sword of Lightning (Comet),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6027,
0,,ソードオブライトニング【彗】,Sword of Lightning (Comet),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6028,
0,,ソードオブライトニング【彗】,Sword of Lightning (Comet),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6029,
0,,ソードオブライトニング【彗】,Sword of Lightning (Comet),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6030,
0,,ソードオブライトニング【天】,Sword of Lightning (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6031,
0,,ソードオブライトニング【天】,Sword of Lightning (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6032,
0,,ソードオブライトニング【天】,Sword of Lightning (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6033,
0,,ソードオブライトニング【天】,Sword of Lightning (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6034,
0,,ソードオブライトニング【天】,Sword of Lightning (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6035,
0,,ソードオブライトニング【蒼】,Sword of Lightning (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6036,
0,,ソードオブライトニング【蒼】,Sword of Lightning (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6037,
0,,ソードオブライトニング【蒼】,Sword of Lightning (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6038,
0,,ソードオブライトニング【蒼】,Sword of Lightning (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6039,
0,,ソードオブライトニング【蒼】,Sword of Lightning (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6040,
0,,ソードオブライトニング【紅】,Sword of Lightning (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6041,
0,,ソードオブライトニング【紅】,Sword of Lightning (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6042,
0,,ソードオブライトニング【紅】,Sword of Lightning (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6043,
0,,ソードオブライトニング【紅】,Sword of Lightning (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6044,
0,,ソードオブライトニング【紅】,Sword of Lightning (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6045,
0,,NPC用_wp311002,For NPC_wp311002,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6046,
0,,NPC用_wp302014,For NPC_wp302014,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6047,
0,,NPC用_wp305015,For NPC_wp305015,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6048,
0,,NPC用_wp300041,For NPC_wp300041,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6049,
0,,NPC用_wp310025,For NPC_wp310025,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6050,
0,,NPC用_wp300047,For NPC_wp300047,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6051,
0,,NPC用_wp312000,For NPC_wp312000,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6052,
0,,人敵用_wp300041_28,For human enemies_wp300041_28,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6053,
0,,人敵用_wp302041_28,For human enemies_wp302041_28,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6054,
0,,人敵用_wp303024_28,For human enemies_wp303024_28,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6055,
0,,人敵用_wp305024_28,For human enemies_wp305024_28,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6056,
0,,人敵用_wp306031_28,For human enemies_wp306031_28,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6057,
0,,人敵用_wp308025_28,For human enemies_wp308025_28,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6058,
0,,人敵用_wp310025_28,For human enemies_wp310025_28,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6059,
0,,人敵用_wp311024_28,For human enemies_wp311024_28,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6060,
0,,真・セイクリッドエッジ,True Sacred Edge,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6061,
0,,真・セイクリッドエッジ,True Sacred Edge,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6062,
0,,真・セイクリッドエッジ,True Sacred Edge,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6063,
0,,真・セイクリッドエッジ,True Sacred Edge,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6064,
0,,真・セイクリッドエッジ,True Sacred Edge,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6065,
0,,真・スティングレイ,True Stingray,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6066,
0,,真・スティングレイ,True Stingray,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6067,
0,,真・スティングレイ,True Stingray,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6068,
0,,真・スティングレイ,True Stingray,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6069,
0,,真・スティングレイ,True Stingray,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6070,
0,,スカイハチェット,Sky Hatchet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6071,
0,,スカイハチェット,Sky Hatchet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6072,
0,,スカイハチェット,Sky Hatchet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6073,
0,,スカイハチェット,Sky Hatchet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6074,
0,,スカイハチェット,Sky Hatchet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6075,
0,,ヴァーダントフォース,Verdant Force,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6076,
0,,ヴァーダントフォース,Verdant Force,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6077,
0,,ヴァーダントフォース,Verdant Force,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6078,
0,,ヴァーダントフォース,Verdant Force,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6079,
0,,ヴァーダントフォース,Verdant Force,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6080,
0,,グレイブストーン,Gravestone,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6081,
0,,グレイブストーン,Gravestone,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6082,
0,,グレイブストーン,Gravestone,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6083,
0,,グレイブストーン,Gravestone,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6084,
0,,グレイブストーン,Gravestone,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6085,
0,,ブラッドグリップ,Blood Grip,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6086,
0,,ブラッドグリップ,Blood Grip,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6087,
0,,ブラッドグリップ,Blood Grip,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6088,
0,,ブラッドグリップ,Blood Grip,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6089,
0,,ブラッドグリップ,Blood Grip,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6090,
0,,怒涛のウルフボウ,Raging Wolf Bow,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6091,
0,,怒涛のウルフボウ,Raging Wolf Bow,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6092,
0,,怒涛のウルフボウ,Raging Wolf Bow,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6093,
0,,怒涛のウルフボウ,Raging Wolf Bow,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6094,
0,,怒涛のウルフボウ,Raging Wolf Bow,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6095,
0,,シュタルクボーゲン,Stark Bogen,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6096,
0,,シュタルクボーゲン,Stark Bogen,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6097,
0,,シュタルクボーゲン,Stark Bogen,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6098,
0,,シュタルクボーゲン,Stark Bogen,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6099,
0,,シュタルクボーゲン,Stark Bogen,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6100,
0,,修練の杖,Training Cane,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6101,
0,,修練の杖,Training Cane,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6102,
0,,修練の杖,Training Cane,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6103,
0,,修練の杖,Training Cane,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6104,
0,,修練の杖,Training Cane,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6105,
0,,先人のガイドワンズ,Pioneer's Guide Wand,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6106,
0,,先人のガイドワンズ,Pioneer's Guide Wand,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6107,
