#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
13,SPOT_NAME_,虚ろの小堂,Empty Chapel,ui\00_message\master\area11_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,13
18,namedparam_128,ガルゴの手下,Galugo's Minion,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18
19,namedparam_129,集いし,Flocking,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19
20,namedparam_130,集いし,Flocking,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20
21,namedparam_131,集いし,Flocking,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,21
22,namedparam_132,集いし,Flocking,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,22
23,namedparam_133,森乱のエイプ,Disturbed Forest Ape,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,23
24,namedparam_134,囚われし,Captive,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,24
25,namedparam_135,囚われし,Captive,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,25
26,namedparam_136,さまよえるポーン,Wandering Pawn,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,26
27,namedparam_137,さまよえるポーン,Wandering Pawn,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,27
28,namedparam_138,さまよえるポーン,Wandering Pawn,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,28
29,namedparam_139,異形の大スケルトン,Large Deformed Skeleton,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,29
30,namedparam_140,精錬,Refined,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,30
31,namedparam_141,人喰い,Man-Eating,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,31
32,namedparam_142,猛る,Fierce,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,32
33,namedparam_143,縄張り荒らしの巨人,Territorial Giant,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,33
34,namedparam_144,縄張り荒らしの妖鳥,Territorial Demon Bird,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,34
35,namedparam_145,オーク侵略兵,Orc Invader,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,35
36,namedparam_146,砦破り,Fort-Breaker,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,36
37,namedparam_147,強襲の,Assault,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,37
38,namedparam_148,召喚されし牙竜,Summoned Fanged Dragon,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,38
39,namedparam_149,異形のオオカミ,Deformed Wolf,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,39
40,namedparam_150,異形のゴブリン,Deformed Goblin,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,40
41,namedparam_151,異形のゴブリン,Deformed Goblin,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,41
42,namedparam_152,オーク尖兵,Orc Vanguard,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,42
43,namedparam_153,オーク侵略兵,Orc Invader,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,43
44,namedparam_154,軍狼,Wolf Unit,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,44
45,namedparam_155,オーク軍指揮官,Orc Commander,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,45
46,namedparam_156,オーク突撃兵,Orc Assailant,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,46
47,namedparam_157,軍竜,Dragon Unit,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,47
48,namedparam_158,オーク追撃兵,Orc Pursuer,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,48
49,namedparam_159,オーク軍指揮官,Orc Commander,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,49
50,namedparam_160,オーク突撃兵,Orc Assailant,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,50
51,namedparam_161,オーク投撃兵,Orc Thrower,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,51
52,namedparam_162,オーク軍少将,Orc Major General,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,52
53,namedparam_163,番兵,Guard,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,53
54,namedparam_164,オーク兵,Orc Soldier,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,54
55,namedparam_165,オーク精鋭兵,Orc Elite,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,55
56,namedparam_166,黒鉄の巨人兵,Black Iron Giant Warrior,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,56
57,namedparam_167,錬魔スケルトン,Alchemized Skeleton,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,57
58,namedparam_168,氷竜,Ice Dragon,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,58
59,namedparam_169,オーク残存兵,Orc Remnant,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,59
60,namedparam_170,錬魔ゴブリン,Alchemized Goblin,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,60
61,namedparam_171,紫銅の巨人兵,Copper Giant Warrior,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,61
62,namedparam_172,炎練,Flame training,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,62
63,namedparam_173,錬成強化グリフィン,Reinforcement Griffin,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,63
64,namedparam_174,錬魔ハーピー,Alchemized Harpy,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,64
65,namedparam_175,錬成強化グリフィン,Reinforcement Griffin,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,65
66,namedparam_176,錬魔ハーピー,Alchemized Harpy,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,66
67,namedparam_181,時番,Time Bonus,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,67
68,namedparam_182,鍵守り,Key Keeper,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,68
69,namedparam_187,兎喰らいの,Rabbit-Eating,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,69
70,namedparam_188,ビンシャの手下,Binsha's Henchman,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,70
71,namedparam_189,橋守のビンシャ,Binsha the Bridge-Keeper,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,71
72,namedparam_190,変種,Variant,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,72
73,namedparam_191,大喰いのラージリザード,Gluttonous Giant Saurian,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,73
74,namedparam_192,黒狼団のローグ,Black Wolf Rogue,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,74
75,namedparam_193,黒狼団の首領,Black Wolf Leader,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,75
76,namedparam_195,隠れ浜のならず者,Hidden Beach Rogue,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,76
77,namedparam_200,マーテル・ハーピー,Mother Harpy,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,77
78,namedparam_201,棘角のギョームル,Gyumul the Spiked Horn,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,78
79,namedparam_202,ギョームルの手下,Gyumul's Minion,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,79
80,namedparam_203,ルフローの亡霊,Specter of Ruflow,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,80
81,namedparam_204,村民の成れの果て,Former Villager,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,81
82,namedparam_205,青爪浜の,Blue Claw Beach,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,82
83,namedparam_206,グリッガの手下,Gurigga's Minion,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,83
84,namedparam_207,緑鬼グリッガ,Gurigga the Green Demon,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,84
85,namedparam_208,唸り猿,Howler Ape,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,85
86,namedparam_209,裂き猿,Ripper Ape,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,86
87,namedparam_210,豚喰い猿,Pig-Eating Ape,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,87
88,namedparam_212,オールドグロウ・エント,Old Grown Ent,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,88
89,namedparam_213,古代種,Ancient,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,89
90,namedparam_214,古代種,Ancient,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,90
91,namedparam_215,坑道荒らし,Tunnel Thief,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,91
92,namedparam_216,宝狩りのグリフィン,Treasure Seeking Griffin,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,92
93,namedparam_217,盗掘種,Grave Robber,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,93
94,namedparam_218,奇種,Strange,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,94
95,namedparam_219,タイガーテール・サルファー,Sulfur Tiger-Tail,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,95
96,namedparam_220,スノーグーラー・ハーピー,Snow Gura Harpy,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,96
97,namedparam_221,妖歌のローレライ,Demon Songtress Lorelei,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,97
98,namedparam_222,剛腕のコロッサス,Gowan the Colossus,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,98
99,namedparam_223,オッドの精鋭,Odd's Elite,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,99
100,namedparam_224,盾破りのオッド,Odd the Shield-Breaker,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,100
101,namedparam_225,レイクニュート,Lake Newt,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,101
102,namedparam_226,セラー湖の水竜,Water Dragon of Cellar Lake,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,102
103,namedparam_227,葉影の密猟者,Shadow Poacher,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,103
104,namedparam_228,密猟者の護衛,Poacher Guard,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,104
105,namedparam_229,忘れられた亡霊,Forgotten Specter,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,105
106,namedparam_230,目覚めし亡者,Enlightened Undead,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,106
107,namedparam_231,さまよう亡者,Wandering Undead,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,107
108,namedparam_232,帰還のヨトン,Jotun the Returned,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,108
109,namedparam_233,コバルトニュート,Cobalt Newt,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,109
110,namedparam_234,遠征準備の小隊長,Battle-Ready Platoon Leader,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,110
111,namedparam_235,オーク遊撃兵,Orc Spy,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,111
112,namedparam_236,オーク偵察兵,Orc Spy,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,112
113,namedparam_237,強化養成ワーグ,Strength Training Warg,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,113
114,namedparam_238,魔犬飼育担当兵長,Kennel Keeper,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,114
115,namedparam_239,魔犬飼育担当兵,Dog Catcher,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,115
116,namedparam_240,双牙の軍竜ベヘモット,Bifang Military Dragon Behemoth,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,116
117,namedparam_241,淀みの泥人形,Clay Doll of Stagnation,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,117
118,namedparam_242,淀みの水精,Crystal of Stagnation,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,118
119,namedparam_243,泉の徘徊霊,Wandering Spirit of the Spring,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,119
120,namedparam_245,泉の徘徊霊,Wandering Spirit of the Spring,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,120
121,namedparam_246,泉の徘徊霊,Wandering Spirit of the Spring,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,121
122,namedparam_247,泉の徘徊霊,Wandering Spirit of the Spring,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,122
123,namedparam_248,エルフイーター・,Elf Eater,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,123
124,namedparam_249,錆鉄の巨人兵,Rusted Iron Giant Warrior,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,124
125,namedparam_250,錆鉄の錬魔ゴブリン,Rusted Alchemized Goblin,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,125
126,namedparam_251,メルゴダ巡視兵団,Mergoda Patrol Corps,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,126
127,namedparam_252,メルゴダ女守官,Mergoda Female Officer,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,127
128,namedparam_253,ザンドラ・バルバロイ,Zandora Barbarian,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,128
129,namedparam_254,ザンドラ・バルバロイ,Zandora Barbarian,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,129
130,namedparam_255,ザンドラ・バルバロイ,Zandora Barbarian,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,130
131,namedparam_256,ザンドラ・バルバロイ,Zandora Barbarian,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,131
132,namedparam_257,ザンドラ・バルバロイ,Zandora Barbarian,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,132
133,namedparam_258,ザンドラ・バルバロイ,Zandora Barbarian,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,133
134,namedparam_259,ザンドラ・バルバロイ,Zandora Barbarian,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,134
135,namedparam_260,大将級オーク残党頭,Orc General Remnant,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,135
136,namedparam_261,オーク残党兵,Orc Remnants,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,136
137,namedparam_262,オーク残党兵,Orc Remnants,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,137
138,namedparam_263,嘆きのモーラ,Wailing Mora,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,138
139,namedparam_264,白獅子アルバス,White Lion Albus,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,139
140,namedparam_265,斥候のコロッサス,Colossus Patrol,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,140
141,namedparam_267,強襲用コロッサス,Assault Colossus,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,141
142,namedparam_269,不浄の土人形,Foul Earth Figure,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,142
143,namedparam_270,不浄の肉塊虫,Foul Meat Lump,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,143
144,namedparam_271,炎熱のジオゴーレム,Torrid Geo Golem,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,144
145,namedparam_272,テイムド・,Tamed,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,145
146,namedparam_273,テイマー・バルバロイ,Tamer Barbarian,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,146
147,namedparam_274,虚ろの処刑人,Hollow Executioner,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,147
148,namedparam_276,祠の守兵,Shrine Guard,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,148
149,namedparam_277,合成用ゴブリンアルケミー,Synthetic Alchemized Goblin,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,149
150,namedparam_278,合成用アイ,Synthetic Eye,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,150
151,namedparam_279,メルガン・エンジニア,Mergan Engineer,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,151
152,namedparam_280,ギガン・マキナ・カスタム,Giga Machina Custom,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,152
153,namedparam_282,クローン・ズール,Clone Zuhl,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,153
154,namedparam_283,先発隊長,Vanguard Commander,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,154
155,namedparam_284,切込隊長,Raid Commander,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,155
156,namedparam_285,先発兵,Vanguard Soldier,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,156
157,namedparam_298,呪われた骸,Cursed Skeleton,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,157
158,namedparam_299,呪われた魔女,Cursed Witch,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,158
159,namedparam_300,呪われた女帝,Cursed Empress,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,159
160,namedparam_303,討伐対象,Suppression Target,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,160
161,namedparam_304,レイド・,Raid,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,161
162,namedparam_305,路番の,Path-Guard,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,162
163,namedparam_306,路番の,Path-Guard,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,163
164,namedparam_307,穢れの助神官,Defiled Assistant Priest,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,164
165,namedparam_308,穢れの土人形,Defiled Earth Figure,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,165
166,namedparam_309,穢れの信徒,Defiled Follower,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,166
167,namedparam_310,亡者司祭メンヴィル,Menvili the Undead Priest,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,167
168,namedparam_311,疫呪の使徒,Plague Apostle,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,168
169,namedparam_312,ムジナ団狼使い,Badger Wolf Tamer,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,169
170,namedparam_313,テイムド・ダイアウルフ,Tamed Direwolf,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,170
171,namedparam_314,ブリア宝奪団,Breya Treasure Bandit,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,171
172,namedparam_316,財宝守りの海竜,Sea Dragon the Treasure Guardian,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,172
173,namedparam_319,水路の大猿,Dread Ape of the Aqueduct,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,173
174,namedparam_321,魔獅子シンガ,Magic Lion Singa,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,174
175,namedparam_322,ピット・,Pit,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,175
176,namedparam_324,ボルドバンガー・,Volden Banger,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,176
177,namedparam_325,強炭性,Charcoal Sludgeman,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,177
178,namedparam_327,ムジナ団頭領,Badger Chieftain,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,178
179,namedparam_328,ムジナ団員,Badger Member,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,179
180,namedparam_329,ケイブ・,Cave,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,180
181,namedparam_331,カタコンベ・プリースト,Catacombs Priest,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,181
182,namedparam_332,カタコンベの守兵,Catacombs Guard,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,182
183,namedparam_341,いびき鳴り,Snoring,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,183
184,namedparam_342,魔女の従僕,Witch's Servant,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,184
185,namedparam_343,魔女マリヴェラ,Maribel the Witch,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,185
186,namedparam_344,魔女の従僕,Witch's Servant,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,186
187,namedparam_345,死体齧りの,Corpse-Eating,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,187
188,namedparam_346,グレイブワーグ,Gravewarg,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,188
189,namedparam_347,戦鬼ゲソム,Gesomu the War Demon,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,189
190,namedparam_348,戦鬼の副官,War Demon's Lieutenant,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,190
191,namedparam_349,蒼葉の,Blue Leaf,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,191
192,namedparam_350,蒼葉の,Blue Leaf,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,192
193,namedparam_351,“白い災厄”エルダーアングルス," ""White Calamity"" Elder Angules ",ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,193
194,namedparam_352,影穴の軍狼,Wolf of Shadows,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,194
195,namedparam_353,影穴の部隊兵,Troop of Shadows,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,195
196,namedparam_354,神花の,God Flower,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,196
197,namedparam_357,ケイブ・,Cave,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,197
198,namedparam_358,テゴル不死兵,Tegol the Immortal,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,198
199,namedparam_359,納骨堂の屍食鬼,Ossuary Ghoul,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,199
200,namedparam_360,ドラワン不死兵,Dolan the Immortal,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,200
201,namedparam_361,ピット・,Pit,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,201
202,namedparam_362,魔女ノシュギア,Witch Noshgear,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,202
203,namedparam_363,ピット・,Pit,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,203
204,namedparam_364,分隊,Squad,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,204
205,namedparam_365,封呪の,Runed,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,205
206,namedparam_366,封呪の,Runed,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,206
207,namedparam_367,高輝度,Bright,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,207
208,namedparam_378,冥土の黒騎士,Black Knight of the Underworld,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,208
209,namedparam_379,呪われし番兵,Accursed Guard,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,209
210,namedparam_380,呪われし女官,Accursed Court Lady,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,210
211,namedparam_381,不死薬被検者,Immortal Drug Test Subject,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,211
212,namedparam_382,セラーケイブ・,Cellar Cave,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,212
213,namedparam_383,セラーケイブ・,Cellar Cave,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,213
214,namedparam_384,錬魔士ヒエニムス,Hieronymus the Alchemist,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,214
215,namedparam_385,高純度ストーンアイ,High Purity Stone Eye,ui\00_message\named\named_param.gmd,\ui\gui_cmn.arc,gui_cmn.arc,215
