#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"どうしたらいいのかしら
こんなはずじゃなかったわ
幸せってどうやって見つけるものだったかしら","What should I do? This isn't how it was supposed
to be.
I wonder how you're supposed to find happiness.",ui\00_message\npc\base\n3146.gmd,\npc\n3146.arc,n3146.arc,3
0,,"ふふ、興奮してしまってごめんなさい
物事が進展していくのが楽しくて――","Haha, I'm sorry for getting excited.
I just find it delightful when things progress
smoothly...",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,25
0,,"今日は良いお知らせがあるんですよ！
ワーグが減ったお陰で
崖が崩れていた<SPOT 930>の
復旧作業を進めることができたんです","I have good news for you today!
Thanks to the decrease in Wargs, we were able to
proceed with the restoration work on the collapsed
cliff at <SPOT 930>.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,26
0,,"もう通行可能となっておりますので
いつでもお通りくださいませ！","The passage is now passable, so please feel free
to head there at any time!",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,27
0,,"ああ、あの先は今どうなっているのでしょう――
ワクワクしてしまいます","Ah, I wonder how things are now beyond that
point...
It brings much excitement!",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,28
0,,"すでに狩猟と採取のエキスパートの方に
調査を依頼してありますの
どんな調査結果をいただけるのかと
今から胸を膨らませて待ってるんですよ","I have already requested an investigation from
experts in hunting and gathering.
I am eagerly waiting to see what kind of results
we will receive.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,29
0,,"そうだ
調査、覚者様もいかがでしょうか？
いろんな方の調査結果が聞きたいのです
ご興味があれば、もう一度わたしにお声を！","That's right.
Would you be interested in conducting a survey,
Ser Arisen?
I would like to hear the research results from
various individuals.
If you're interested, please let me know!",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,30
0,,"はぁ――困ったことが起こりました――
お話することもためらわれるなのですが――","Haah... Something troublesome has happened...
I hesitate to speak about it, but...",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,31
0,,"もしもお耳を貸していただけるのなら
再度お声をかけてくださいませ――","If you would be so kind as to lend an ear, please
do call upon me again――",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,32
0,,"廃村の調査を進めておりましたら
新しい事実が判明したのです","As we were progressing with the investigation of
the abandoned village, a new fact came to light.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,33
0,,"廃村の村人たちは、何かに追われ
《<STG 844>》に逃げ込んだようなのです
怯え、惑いながら逃げる村人たちの
痕跡が残っていました――","It seems that the villagers of the abandoned
village were chased by something and fled to《 <STG
844>》.
There were traces of frightened and confused
villagers running away--",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,34
0,,"次なる調査地は《<STG 844>》――
あそこを調べることで、村が滅んだ
手がかりを掴むことができるはずです","The next place to investigate is 《 <STG 844>》 --
By looking there, we should be able to get some
clues that the village was destroyed!",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,35
0,,"もっとも、それだけに危険な調査となるでしょう
覚者様もあの辺りを通行される時には
くれぐれもお気をつけください","However, because of that, it will be a dangerous
investigation.
When you, Arisen, pass through that area, please
be extremely careful.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,36
0,,"異国の覚者様――
どうも最近、森の様子がおかしいとは思いませんか？
魔物たちがいつになく活性化しているように感じます","Master Arisen of a foreign land—
Don't you think that the forest has been behaving
strangely lately?
I feel like the monsters have become unusually
active.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,37
0,,"《<SPOT 889>》にも今まで見なかった
強力な魔物が出現していると
旅の方より情報が寄せられています","We have received information from travelers that
powerful demons we've never seen before have
appeared in《<SPOT 889>》 as well.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,38
0,,"一体何が原因なのかは判明しておりませんが――
不穏な流れとなっていることは確かです
覚者様もお気づきになったことがあれば
ぜひご連絡くださいね","The exact cause is still unknown, but it is
certain that an unsettling trend is emerging.
If there is anything that the esteemed Arisen has
noticed, please do not hesitate to contact us.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,39
0,,"これからの調査は一層危険なものとなるでしょう
より良い支援品を揃えることで
わたしも微力ながら覚者様をお支えいたします","The upcoming investigation will become even more
dangerous.
By gathering better support goods, I will do my
best to assist you, Ser Arisen.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,40
0,,"少し前から気になっていた、森の魔物の活性化――
どうやらこれは聖域から流れ込んだ魔物に
よるもののようです","I've been growing increasingly concerned about
the recent surge in monster activity within the
forest.
It appears that these creatures are emanating
from the Sacred Grounds.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,41
0,,"今のうちに聖域の魔物を抑え込まねば
手の付けられない状態になる可能性もあります
どうか、かの魔物の討伐をお願いできないでしょうか","We must suppress the demons in the Sacred Grounds
while we can.
It could get out of hand.
Please, can you help us defeat these demons?",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,42
0,,"討伐を引き受けてくださるのであれば
もう一度わたしに話しかけてください
どうか――お願いいたします","If you are willing to undertake the subjugation,
please speak to me again.
Please... I beg of you.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,43
0,,"覚者様、いつもこのエラン水林を
気にかけてくださってありがとうございます","Ser Arisen, many thanks for always showing
concern for the Elan Water Grove.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,44
0,,"お陰様で、エランにもう一度村を作るという
わたしの計画も進めることができ
嬉しい限りですわ","Thanks to you, my plan to build another village
in Elan can finally come to fruition.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,45
0,,"わたしたちからの感謝の気持ちとして
ささやかではありますが
支援品の質を上げられるよう手配いたしました","Although it may be modest, 
as a token of our gratitude,
we have made arrangements
to improve the quality of the support goods.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,46
0,,"ふふ、まだまだ道のりは遠いようですが
覚者様がついていてくださると思えば――
今後ともどうぞよろしくお願いしますね","Hehe, it seems like we still have a long way to go,
but if I believe that you, Lord Arisen, are with me――
I look forward to your continued support.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,47
0,,"白き竜の覚者様――
以前、聖域からの魔物を
討伐していただきましたね","Ser Arisen of the White Dragon.
You've once aided us before
by exterminating the monsters
that came from the Sacred Grounds, didn't you?",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,48
0,,"しかし、エランに入り込んだ聖域の魔物は
他にもいたようなのです
このところ、いたるところでその姿を見かけます","However, it seems that more creatures from there
have made their way to Elan.
Lately, they can be seen everywhere.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,49
0,,"船頭や旅人たちが休憩をとるのに使っている
《<SPOT 933>》でも魔物の出現を
確認しています","Monsters have been observed at 《<SPOT 933>》, 
a common resting spot for ferrymen and travelers.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,50
0,,"覚者様も、森の中で休憩を取られる際は
周囲の状況をご確認くださいね
これまで安全な場であっても
今はそうでないかもしれません","Arisen, when taking a rest in the forest,
please make sure to check your surroundings.
Even if it used to be a safe place,
it may not be the case anymore.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,51
0,,"はぁ――それにしても、以前船頭たちが
休憩所として使っていた《<SPOT 890>》も
少し前に魔物に乗っ取られてしまいましたし――","Haah... 
But still, the <SPOT 890> that the boatmen used 
to use as a resting place was taken over 
by monsters a little while ago...",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,52
0,,"これから船頭たちはどこで休めばいいのか――
悩ましい問題ですわ","Where should the boatmen rest from now on--
It's a vexing question!",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,53
0,,"――そうですわ、覚者様
《<SPOT 890>》の封鎖を解いておきますので
近くにお立ち寄りの際に、中を覗いてきて
いただけませんか？","Yes, Ser Arisen. 
I will release the seal of <SPOT 890>, 
so when you are nearby, 
could you please take a look inside?",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,54
0,,"もし魔物が去っていれば、わたしに
知らせてくださいませ
もちろん、その場合は覚者様も休憩所として
お使いくださって構いませんわ","Please inform me if the demons have departed. 
In that case, you are more than welcome 
to use this resting place as well, Arisen.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,55
0,,"ふふふ、ちょうど今ディリスと
覚者様について話していたところですわ","Hehehe, just now with Dirith,
we were talking about you, Ser Arisen.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,56
0,,"実は、この度――長らく閉鎖されていた
《エラン大門》の門を開放することに
なったのです！","In fact, we are pleased to announce that - 
after being closed for a long time- 
we've decided to open the ""Elan Front Gate""!",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,57
0,,"これも全て覚者様が魔物を
抑えてくださったおかげですわ！","All of this is thanks to the esteemed Arisen, 
who keeps the monsters well at bay!",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,58
0,,"開門によって他の村からの旅人も
増えるでしょうから、有益な情報が入ってくる
ことをつい期待してしまいます","With the gates newly open, 
travelers from other villages will visit more.
I look forward to the new flow of information!",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,59
0,,"あら――そういえば
ディリスが覚者様にお願いしたいことがあると
言っていましたっけ――","Oh, speaking of which, did Dirith mention
that there was aught she wished to ask of you?",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,60
0,,"あとでディリスに取り次いでも
よろしいでしょうか？
ご都合の良い時にでも、私にお声掛けくださいませ","May I relay this to Dirith later? 
Feel free to approach me 
whenever it's convenient for you.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,61
0,,"ああ、ちょうど良いところに来てくださいました
聖域からの魔物について新しく
わかったことがありますの","Ah, you've come at just the right time. 
I have some new information
about the monsters from the Sacred Grounds.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,62
0,,"以前、採石場として掘り進めていたという
《<SPOT 891>》――
ある時魔物の襲撃を受け、逃げ遅れた人もろとも
閉鎖されたという痛ましい事件が起こった場所です","<SPOT 891> - 
Once a bustling quarry,
this site bears the scars of a terrible incident.
Monsters attacked, and tragically,
sealed the fate of those who could not escape.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,63
0,,"実は、その混乱の最中、洞窟内の一部が
崩落したという記録も残っておりました――","In fact, amidst that chaos,
part of the cave collapsed.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,64
0,,"どうやら、その崩落跡から聖域の魔物が
入り込んできているようなのです","It seems that the beasts from the Sacred Grounds
have found their way into those collapsed ruins.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,65
0,,"覚者様、《<SPOT 891>》の近くを
通られた際には、中を改めてきては
いただけないでしょうか","Ser Arisen, when you pass by near 《 <SPOT 891>》, 
could you please take a look inside?",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,66
0,,"ああ、覚者様！
ついにわたしたちはここまで辿り着いたのですわ！","Oh, Ser Arisen!
Our journey has brought us here at last!",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,67
0,,"エラン水林のどこに潜んでいたのか
とうとう巨大なフィンダーエントの姿を
確認したのです――！","We finally spotted the enormous Phindymian Ent 
lurking about in the Elan Water Grove!",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,68
0,,"おそらくは、このフィンダーエントこそが
かつてエランにあった村を滅ぼした元凶です
村の復興には、この脅威の排除こそが
最優先事項――そして必須事項と言えるでしょう","It could be that this Phindymian Ent
is the one who destroyed Elan's past settlement.
The elimination of this threat is top priority- 
and imperative for the restoration of the village!",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,69
0,,"覚者様、悲願であるエランの村復興のため
どうか力をお貸しください――！","Ser Arisen, please lend us your strength
for the long-awaited revival of Elan Village--!",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,70
0,,"とはいえ、これほどの討伐ですもの――
お気持ちが固まりましたら
再びわたしにお声掛けください
その時、詳しくご説明いたしますわ","However, with such a large-scale task...
When you have made a clear decision, 
please call out to me again.
Then, I will provide a detailed explanation.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,71
0,,"ふふふ、エランに村を復興するという
わたしの夢が、着々と実現に向かっています","Hehehe, my dream of reviving the village in Elan
is steadily coming true.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,72
0,,"これも覚者様のお力無くしては
成しえなかったこと――
この感謝の気持ちをどう表せば良いのやら","This would not have been possible
without the help of the esteemed Arisen--
I don't know how to express my gratitude.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,73
0,,"ささやかではございますが
支援品の質を向上できるよう
今、ディリスと共に計画しています","Although it may be modest,
we are currently planning with Dirith
to improve the quality of support goods
so that we can provide better assistance.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,74
0,,"これからもどうぞお力をお貸しくださいね
エランの自然も、覚者様を歓迎していることでしょう","Please continue to lend us your aid
in the future, Ser Arisen. 
The Grove itself surely welcomes you.",ui\00_message\npc\base\n4509.gmd,\npc\n4509.arc,n4509.arc,75
0,,"ふん、ラザネイルの言っていた
異国の覚者とは貴様のことか","Hmph, you the foreign Arisen Razanailt mentioned?",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,0
0,,"ラザネイルにどこまで聞いたかはしらんが
名乗っておこう、俺はアデルドナハ
この《武霊の庵》にて、精霊槍の研鑽に努めている","I don't know how much Razanailt told you, 
but I'll introduce myself. 
I am Adair Donnchadh. 
Here, at the Spirit Arts Hut, 
I hone my skills with the Spirit Lance.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,1
0,,"――異国の者には精霊槍自体、馴染みが無いか
森羅万象の加護を得て己を奮い立たせ
そして、仲間を癒し導く槍術のことだ
その槍術を繰る者を《スピリットランサー》という","--The Spirit Lance itself
is unfamiliar to those from other lands.
It is a lancing art that inspires the soul
with the blessings of all things in the forest,
and heals and guides your companions.
Those who practice this art
are called ""Spirit Lancers.""",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,2
0,,"聞けば、貴様はこのフィンダムの地においても
大地と人々のために尽力しているそうだな
その精神は、確かに《スピリットランサー》に
ふさわしいと言えるだろう","I have heard that you are dedicating yourself 
to the land of Phindym and its people. 
Your spirit befits that of a ""Spirit Lancer.""",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,3
0,,"貴様に精霊槍を操る資質があるのならば
俺が弟子にしてやってもいい――
ただし、資質に欠ける者を鍛える趣味はない","If you've the aptitude to wield a Spirit Lance,
I may consider taking you as my disciple--
However, I have no interest in training
those who do not possess the right qualities.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,4
0,,"弟子入りを望むのであれば
俺のいう試練を見事こなしてみせるのだな","If you wish to become my disciple,
then you must successfully complete my trials.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,5
0,,"これは貴様だけでなく、弟子入りを希望する者
全員に伝えていることだ――悪く思うなよ","This task is not just for you, 
but for all who wish to apprentice.
Think not ill of it.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,6
0,,"なるほど、最低限の素質はあるようだな
磨けば光る原石、といったところか","Well, it seems you have at least some talent.
A gem in the rough 
that shines when you polish it, I guess.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,7
0,,"貴様を我が弟子として迎えよう――
森羅へ巡り満ちる霊力を取り込む術、そして
槍を振るうことで仲間を守る術を教え込んでやる","I shall take you as my apprentice
and teach you how to capture the spiritual power
that pervades the great forest 
and how to protect your allies with the lance.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,8
0,,"いいか、よく聞くがいい
貴様はまだ奥深き《スピリットランサー》として
霊力をまとうための第一歩を踏み出したところだ","Listen closely, for I shall tell you this.
You, as a budding Spirit Lancer,
have just taken the first step
towards donning the power of spirits.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,9
0,,"今後の修練によって、その槍は
なまくらにも鋭くもなろう
全ては貴様の鍛練次第ということだ","With further training, 
the spear will either dull or sharpen.
It all depends on your training.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,10
0,,"気を抜いているようであれば
俺は何の稽古もつけん
――常に克己して鍛錬に励む様を見せてみろ","If you shirk your duty to practice,
I shall cease my instruction.
- Show me well that you constantly strive
for self-discipline and training.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,11
0,,"誇り高き《スピリットランサー》として
より鍛錬に励むがいい――
今の貴様にとって何より大切なのは
まず精霊槍をしっかりと握り、何度も振るうことだ","As a proud ""Spirit Lancer,""
do not falter on your practice--
The most important thing for you right now 
is to grip the Spirit Lance firmly
and swing it with heart, again and again.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,12
0,,"森羅を巡る霊力への感謝を忘れないこと
そして、精霊槍を己が体の一部として扱うための
土台となる体を作るのだ","Never forget to express gratitude
for the spiritual power that flows all around us. 
Build a foundation within your body
for wielding the Spirit Lance
as an extension of yourself.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,13
0,,"目安としては――
ジョブレベルが１８になった頃か
それまでは余計なことは考えず
ひたすら鍛錬に励むように","As a guideline, when you reach job level 18, 
until then, don't think about anything else
and continue to practice the lance.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,14
0,,"ほう、まともに精霊槍を握る程度のことは
できるようになったか――","Oh, have you become capable
of holding the Spirit Lance properly now?",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,15
0,,"その努力を認め、稽古をつけてやってもよいが
まずはラザネイルへの義理を通すのが先だ","I see well your efforts.
I am willing to offer you my expertise,
but first, it is important to uphold
your obligation to Razanailt.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,16
0,,"最初にその素質を見抜き
目をかけていたのはラザネイルだろう
一言、彼女に報告を入れてくるのだな","It was likely Razanailt who first recognized
your potential and took an interest in you. 
Go and report back to her.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,17
0,,スキル課題開放おめでとうな内容,Congratulations!,ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,18
0,,"ふむ、良い鍛練を積んでいるようだな
その面構え――そろそろ新たな技を
身に付ける頃合いのようだ","Hmmm, 
seems like you've been getting a good workout.
That look--
it's about time you picked up some new tricks.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,19
0,,"すぐに己がものとはならないだろうが
これまでと同じく鍛練に励めば
じきに貴様の腕に馴染もう","You may not become master them immediately,
but if you continue to train as you have before,
soon your skills will become second nature to you.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,20
0,,"ふむ――異国の者がこれほどまでに
精霊槍を操るようになるとは――！","Hmmm - I didn't expect that a foreigner
would wield the Spirit Lance so well...!",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,21
0,,"貴様がまとう風格、立派な
《スピリットランサー》そのものだ
実に――見違えるものだな","Your noble demeanor, it truly embodies 
the grandeur of a distinguished Spirit Lancer. 
It is truly remarkable how you have transformed.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,22
0,,"その力強く澄んだ瞳にこそ
より高度な技を伝授するにふさわしい
さらなる加護の力を掴み取るがいい","Your strong, clear eyes are a testament
to your potential to grasp
even more advanced techniques. 
Seize the opportunity to further enhance
your abilities and unlock even greater blessings.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,23
0,,"――どうやら俺は、思っていた以上に
良き弟子を得たようだ
ラザネイルにも礼を言わねばならんな","――It seems that I have obtained a disciple
who greatly exceeds my initial expectations.
I must also express my gratitude to Razanailt.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,24
0,,"戦士として腕を上げたいのなら実戦が一番であろう
戦いの場に流れるものを掴み取れ","If you want to improve as a soldier,
the best way would be actual combat.
Grasp what flows on the battlefield.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,25
0,,"何事にも律動が存在するのだ
戦いの中にもそれは確かにある
機を逃さずそれらを己の技に取り込むことで
精霊の加護を得る――","Rhythm exists in all things.
Even in the midst of battle, it is ever-present.
By seizing the rhythm of battle
and incorporating it into your technique,
you can harness the blessings of the spirits.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,26
0,,"大地、空気、水、あらゆる生物、それらの関係――
全てに注目し、敬意を払え
《スピリットランサー》とは
いわば生き方そのものなのだ","Observe the intricate interplay of 
earth, air, water, and all living beings. 
Approach these elements with reverence, 
for they embody the essence of life itself.
The Spirit Lancer is not merely a title; 
It is a way of life, 
a philosophy that guides action and decision.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,27
0,,"外に出ては魔物を狩る
家に帰れば自己省察と理論の追及――
この一日の積み重ねで己を鍛え上げるのだ","Venturing outside to hunt monsters,
returning home for knowledge and introspection—
Through the accumulation of each day,
forge yourself to become stronger.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,28
0,,この《武霊の庵》に何用か――,What do you seek in this hermitage?,ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,29
0,,"真実を語る者たちよ
俺にできることがあればなんなりと","Those who speak the truth,
if there's anything I can do, just let me know.",ui\00_message\npc\base\n4510.gmd,\npc\n4510.arc,n4510.arc,30
0,,"この《侵食》を私なりに理解しようとしてるの
ふふふ、だからここにいるのよ","I'm trying to understand
this 《corruption》 in my own way.
Mmm, so here I am.",ui\00_message\npc\base\n4511.gmd,\npc\n4511.arc,n4511.arc,0
0,,"理解には観察が必要で
観察するにはより近い場所にいた方が
いいでしょう？","Understanding requires observation,
and it's better to be closer to observe, no?",ui\00_message\npc\base\n4511.gmd,\npc\n4511.arc,n4511.arc,1
0,,"昼は外に出て侵食された木や土を
採ってきて調べているわ","During the day, I go outside and collect
corrupted wood and soil to examine.",ui\00_message\npc\base\n4511.gmd,\npc\n4511.arc,n4511.arc,2
0,,"そして、夜は侵食魔の口から溢れる
呻き声を聞きながら眠るのよ","And sleep at night, listening to harrowing cries
that flood from the mouths of the infected.",ui\00_message\npc\base\n4511.gmd,\npc\n4511.arc,n4511.arc,3
0,,"あら、足元には気を付けて
本を蹴り飛ばさないようにね","Oh, watch your step,
don't kick the books.",ui\00_message\npc\base\n4511.gmd,\npc\n4511.arc,n4511.arc,4
0,,"え？　本がいっぱい落ちてる、ですって？
これは""落ちてる""んじゃなくて""置いてある""のよ","What?
Too many books on the floor, you say?
They're not haphazard, they've been placed there.",ui\00_message\npc\base\n4511.gmd,\npc\n4511.arc,n4511.arc,5
0,,"何なりと、覚者様
私にできることであれば
喜んでお手伝いいたします","Whatever it may be, Ser Arisen,
If there is something I can do,
I would be happy to assist you.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,0
0,,"火垂れ山は火竜様がお休みになる場所
王族でなければ立ち入ることは叶いませんよ","Firefall Mountain is the place
where the Fire Dragon takes its rest.
Only members of the Royal Family
are allowed to enter.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,1
0,,"ここからですね
アッカーシェランが再び羽ばたくため
どうかお力添えを","It begins here.
To help Acre Selund soar once more,
Please lend us your strength.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,2
0,,"この場に戻ってこられたこと――
複雑な思いではありますが
何より、覚者様への感謝を","Returning to this place—
Though my feelings are complex,
above all, I am grateful for the Arisen.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,3
0,,"クレス様のハイセプター、キルスティには
もうお会いになりましたか？","Have you already had the opportunity
to meet Queen Cress' High Scepter, Kirsty?",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,4
0,,"クレス様以外には
気まぐれで扱いづらい人ですが――
その腕は確かですよ","Save for Lady Cress,
he is whimsical and difficult at times,
but... his skills are undoubtedly impressive.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,5
0,,"火竜様がお休みになられる火垂れ山に
魔物が巣食うなど、これまでならば
ありえないことです","For monsters to infest Firefall Mountain,
where the Flame Dragon rests--
It's unprecedented.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,6
0,,"――私にも、そういった思い込みや
気の緩みがあったのでしょうね","- Perhaps I, too, had such misconceptions
and moments of carelessness.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,7
0,,"ドワーフオークたちの鍛冶技術は相当なものです
人の目にはどれも無骨な武具に見えますが
あれらにしか作り出せない性能を備えているのだとか","The blacksmithing skills
of the Dwarf Orcs are quite impressive.
To the eyes of humans,
their armors all appear rough,
but they are said to possess performance
that can only be created by them.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,8
0,,"火垂れ山は火竜様がお休みになられていた場所です
今や魔窟となってしまいましたが
門は固く閉ざされ、開門はわたし以外には不可能です","Firefall Mountain is the place
where the Lord Fire Dragon takes his rest.
Now, it has become a den of demons.
The gate is tightly sealed,
and only I am able to open it.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,9
0,,"つまり、人が無暗に入り込むという
心配だけはありません","In other words, there is no need to worry
about people entering without cause.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,10
0,,"ふがいないことですが――
あんなことになってしまった今
私にできることは逃げることだけでした","It is most regrettable, but...
Now that things have turned out like this,
All I could do was run away.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,11
0,,"せめて、エリアマスターとして
覚者様をお支えできればよいのですが","At the very least, as an Area Master,
I hope I can support you, Ser Arisen.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,12
0,,"覚者様、こちらを――
心許ない物資ですが
何かのお役に立つかもしれません","Ser Arisen, please take this...
It may not be the most reliable of supplies,
but it might be of some use to you.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,13
0,,"今週の支給品をお渡しいたします
これらが、覚者様の旅路を
少しでも明るくできればよいのですが","I will hand over this week's supplies to you,
Ser Arisen.
I hope that these items can bring
a little brightness to your journey.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,14
0,,"ああ、ちょうど支給品を準備していたところです
――これだけのものを手配できるようになりました
私としても嬉しいものです","Ah, I was just in the middle
of preparing the supplies.
- I am glad that I am able to arrange
such a large quantity of items
It brings me joy as well.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,15
0,,"解放軍の戦士たちが、この辺りには
珍しい素材があるかもしれないと言っていました
覚者様も、それらを探して装備を強化されては
いかがでしょうか","The soldiers of the Liberation Army
said there may be rare materials around here.
Ser Arisen, how about seeking them out
and strengthening your equipment?",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,16
