#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,ふん、身の程知らずめ,"Ignorant fool, know your place.",ui\00_message\npc\base\n0024.gmd,\npc\n0024.arc,n0024.arc,10
0,,えぇ！？,Eh!?,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,11
0,,うーん,Hmm...,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,12
0,,うーん,Hmm...,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,13
0,,ダメ、もうホントに無理,"No, it's really impossible now.",ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,14
0,,♪～,♪〜,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,15
0,,よし！,Alright!,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,16
0,,ねぇ！,Hey!,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,17
0,,ねぇ！,Hey!,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,18
0,,ハァイ,Yes,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,19
0,,そっか――,I see...,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,20
0,,何か無いかなぁ？,Is there anything?,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,21
0,,こうなったら――！,If it becomes like this—!,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,22
0,,これは食べられそうだね！,This looks edible!,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,23
0,,ふぅー,Phew,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,24
0,,待ってよー！,Wait a minute!,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,25
0,,待ってよー！,Wait a minute!,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,26
0,,こっち来ないでってば！,Don't come over here!,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,27
0,,あっち行きなさいよ！,Go away!,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,28
0,,アタシ、おいしくないって！,I'm not delicious!,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,29
0,,今日は何する？,What are you doing today?,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,30
0,,今日は何する？,What are you doing today?,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,31
0,,どうしようか,What should I do?,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,32
0,,どうしようか,What should I do?,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,33
0,,お願い――,Please...,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,34
0,,"今日できることは全部やれたみたい
また明日も来てくれると嬉しいな！","I was able to do everything I could do today. I
would be happy if you could come again tomorrow!",ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,35
0,,"ローナやブラッド――
それに砦の兵隊さんまで
大食堂の修復手伝ってくれてるんだよ！","Lorna and Brad, and even the soldiers in the
fort, are helping with the restoration work!",ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,36
0,,なんか“チーム”って感じだよね？,"It feels like a 'team,' you know?",ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,37
0,,もちろん、あなたも！,"And you, of course!",ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,38
0,,"あ！
なんか名前付けたいなー",Ah! I want to name it.,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,39
0,,"ね！
何がいい？",Hey! What would you like?,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,40
0,,"瓦礫はまだ残ってるけどさ
食料庫が復活しただけで
力が湧いてくるんだぁ","The debris is still there, but the pantry is back
up and running. It gives me strength!",ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,41
0,,"ローナにね
最初にどこを直すか聞かれたから
でっかい声で――","Lorna, huh.
When asked where to fix it first,
I shouted loudly――",ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,42
0,,"「食料庫！　食料庫がいい！！」
――って叫んじゃった","""Food storage! Food storage is good!"" - I shouted.",ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,43
0,,"大食堂って壁に囲まれてるから
食料守るのには向いてるんだけど――","The big dining hall is surrounded by walls, so it
is suitable for protecting food, but...",ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,44
0,,"お料理焦がしちゃったときとか
部屋中煙だらけになって
鼻の奥までコゲ臭くなるんだよね","When the cooking gets burned,
and the room becomes filled with smoke,
it even smells burnt inside the nose.",ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,45
0,,"バレないように
壁にこっそり穴あけちゃおうかな？","Shall we discreetly make a hole in the wall so
that we won't get caught?",ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,46
0,,"ペコ、ずっとここにいることにしたみたい
まぁ――初めて食堂に来た人は
ちょっとびっくりしてるけどね","Peco seems to have decided to stay here forever.
Well, people who come to the cafeteria for the
first time might be a little surprised, though.",ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,47
0,,"あの子ってばゴブリンなのに
妙に気が弱かったりするからさ
アタシとしても、ここで元気にしてるの
見られる方が気が楽だよ","She's a goblin, but she's strangely timid. As for
me, it's easier for me to see her here doing well.",ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,48
0,,"復旧してから色んな人が来てくれるんだ
おかげで忙しくって、賑やかで
毎日やることだらけだよ","Since we've been back up and running, we've had
all kinds of people coming in. It's kept us busy
and buzzing. There's so much to do every day!",ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,49
0,,"ヘザーとアイダンも盛り上げてくれるし――
ペコも居ついちゃって、何だか自分なりに
仕事みたいなことしてるしね","Heather and Aidan are also uplifting―― Peco has
settled in too, and in a way, is doing something
like work",ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,50
0,,"――さぁ、もっともっと頑張って
戦士のみんなに力付けてもらわないと！
ここからラスニテを――
ううん、アッカーシェランを元気にしていきたいんだ","Alright, we need to push ourselves even harder,
We have to get support from all the soldiers! From
here on, let's restore Rath-- No, I want to bring
back the vitality of all of Acre Selund!",ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,51
0,,"大食堂、もうすっかり元通りだよ！　
――ううん、元の大食堂よりも良い感じかも
何ていったって皆で作り上げた食堂だからね！","The cafeteria is back to normal now! No, it might
even be better than before. After all, we all
built this cafeteria together!",ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,52
0,,"あなたにもいっぱい協力してもらったよね
お陰で、ここまでやってこれたこと
とっても感謝してる！　本当にありがとう！","You've helped me a lot.
Thanks to you, I've made it this far.
I'm very grateful!　Thank you so much!",ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,53
0,,"あなたは何が好き？
思い出の味とか、あるでしょ？","What do you like?
Do you have a taste for memories?",ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,54
0,,ウ、ウガ？,"U, uga?",ui\00_message\npc\base\n0581.gmd,\npc\n0581.arc,n0581.arc,0
0,,"食ベモノ、集めタ！
キャリーうれしい？","Food and collectibles! Carrie, are you happy?",ui\00_message\npc\base\n0581.gmd,\npc\n0581.arc,n0581.arc,1
0,,ココにいる、楽しイ！,It's fun being here!,ui\00_message\npc\base\n0581.gmd,\npc\n0581.arc,n0581.arc,2
0,,"誰モ、イジメナイ――
ペコ――悪いコト、シナイ","Whoever is in the armor, if they show up in front
of me, I'm just going to fight!",ui\00_message\npc\base\n0581.gmd,\npc\n0581.arc,n0581.arc,3
0,,"次の作戦は――こっちでいくか
いやいや、逆にあっちの方が――","The next strategy is...shall we go this way...
No, the other way around is better...",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,0
0,,"ボクは、よく独り言を言ってるらしいんだけど
みんなが言うほどの実感がなくってね","I often seem to be talking to myself, but I don't
really feel it as much as everyone says.",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,1
0,,"普段から、まわりに誰かいるかとかは
特に気にしてはいないけど
ボクにとっては自然なことさ","I usually don't pay much attention to whether
someone is around me or not. It's just natural for
me.",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,2
0,,――これは、独り言じゃないよね？,"This isn't just talking to myself, right?",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,3
0,,"展望城に自分の部屋はないのかって？
ああ、それなら以前
一度作ってもらったことがあってね","Lookout Castle, isn't there a room for me there?
Ah, well, it's because I had one made before.",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,4
0,,"でも、城内って広くて複雑でさ
部屋に戻るたびに迷うのに飽きてしまって
気が付いたら場所を忘れてたんだよ","But the castle is so big and complicated. I got
tired of getting lost every time I went back to my
room and realized I'd forgotten where I was.",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,5
0,,"今覚えてる場所は――
城の入り口と、王宮層と
あとはシチューのある食堂だけさ！","The only places I remember now are—the castle
entrance, the royal layer, and the cafeteria with
the stew!",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,6
0,,ボクは、作戦というものは“生き物”だと思ってる,I think that a strategy is like a living creature.,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,7
0,,"いくら事前に完璧に計画したつもりでも
その場の状況でいくらだって変わるし
思い通りに行く方が珍しいくらいさ","No matter how perfectly you plan it in advance,
it can change at any moment, and it's rare that
things go the way you want them to.",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,8
0,,"まぁ、そこが面白いところなんだけどね
何でも思った通りになるなんて
つまんないだろ？","Well, that's the interesting part about it, you
know? It's boring for everything to just go as you
think.",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,9
0,,準備はいいかい？それじゃ行こう,Are you ready? Let's go.,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,10
0,,準備はいいかい？　それじゃ行こう,Are you ready? Let's go.,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,11
0,,きっと、何かあるはずさ,There's got to be something.,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,12
0,,きっと、何かあるはずさ,There's got to be something.,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,13
0,,ふんふん、なるほどね,Hmmm... I see.,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,14
0,,いや、待てよ？,"No, wait, could you?",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,15
0,,いや、待てよ？,"No, wait, could you?",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,16
0,,"そうか！　そういうことか！
やはり僕は、天才だね！","Ah, I see! So that's how it is! As I thought, I
am a genius!",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,17
0,,"おかしいなぁ――
今日はちょっと調子が悪いらしい！","Hmm, that's strange... It seems like I'm feeling
a little unwell today!",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,18
0,,"おかしいなぁ――
今日はちょっと調子が悪いらしい！","Hmm, that's strange...
It seems like I'm feeling a little unwell today!",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,19
0,,ほら、僕の思った通りだろう？,"See, it's just as I thought, isn't it?",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,20
0,,"はっはっは！
たまにはこんなこともあるさ！",Hahaha! Sometimes things like this happen!,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,21
0,,"はっはっは！
たまにはこんなこともあるさ！","Hahaha!
Sometimes things like this happen!",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,22
0,,あー、キミキミ,"Oh, you, you.",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,23
0,,あー、キミキミ,"Oh, you, you",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,24
0,,ちょっといいかな？　隊長,Can I have a word with you?　Captain.,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,25
0,,ちょっといいかな？　隊長,Can I have a word with you?　Captain.,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,26
0,,おかしいなぁ――,"Hmm, something is strange.",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,27
0,,やはり僕は、天才だね！,"I am a genius, after all!",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,28
0,,それじゃあ行こう！,Let's go then!,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,29
0,,ここにはもう何もなさそうだ,There doesn't seem to be anything here anymore.,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,30
0,,さて、帰るとしよう！,"Now, let's go home!",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,31
0,,ああ、もう――だめだ――,"Oh, no—it's no use—",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,32
0,,アハハハ！,Ahahaha!,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,33
0,,アハハハ！,Ahahaha!,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,34
0,,んんっ！？,Huh?!,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,35
0,,んんっ！？,Huh?!,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,36
0,,えぇっと――,Um...,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,37
0,,はぁ～,Ha~,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,38
0,,はぁ～,Ha~,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,39
0,,あれ――,That—,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,40
0,,"ここにはもう何もなさそうだ
僕の勘がそう囁いているのでね
さて、帰るとしよう！","There doesn't seem to be anything else here.
That's what my instincts are whispering to me, you
know. Well, let's go home!",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,41
0,,"やったね！
僕らがいれば敵無しなんじゃないか！？","Great job! If we're together, we have no enemies,
don't we?!",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,42
0,,"あー、ごめん
今ちょっと考えなきゃいけないことが
あってね、忙しいんだ","Oh, sorry. There's something I need to think
about right now. I'm busy.",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,43
0,,"ありがとう！　助かったよ！
よしよしこれで――",Thank you! I'm saved! Good job—,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,44
0,,"もう終わったの？
さすが、頼りになるね！","Is it already over? As expected, you're
dependable!",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,45
0,,さて、何をする？,"Now, what to do?",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,46
0,,さて、何をする？,"Now, what to do?",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,47
0,,やあ,Hey,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,48
0,,やあ,Hey,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,49
0,,よく来たね,Nice to see you,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,50
0,,よく来たね,Nice to see you,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,51
0,,はあはあ、久しぶりの戦は体に応えるなぁ,"Ha ha! It's been a while since the last battle,
it's taking a toll on my body",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,52
0,,ちょっと待った、少し休憩させてくれ,"Wait a moment, please let me take a short break.",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,53
0,,あれ、体が重いぞ、こんなはずじゃあ,"Oh, my body feels heavy. This is not how it
should be.",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,54
0,,や、やっぱり僕は室内で策を練ってる方が――,"I think I'd rather be indoors, planning...",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,55
0,,少しは、動けるようになってきたぞ――,I've become a little more mobile.,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,56
0,,ああ、でもまだ苦しい、ちょっと休憩,"Ah, but I'm still hurting, I need a little break.",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,57
0,,キミから見て、今の僕ってどうかな？,How do I look now from your point of view?,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,58
0,,もうちょっと頑張れそうな気も――ううん,I think I can do a little more -- no.,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,59
0,,あははは、どうだい僕の動き、軽やかだろう？,"Ha-ha-ha, how's my movement, light, isn't it?",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,60
0,,風のように走り、雷のように刺す！,"Running like the wind, piercing like thunder!",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,61
0,,なに、前はちょっと腕が鈍ってただけさ！,"No, I was just a little rusty before!",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,62
0,,ふふ、戦える参謀官っていいよね,"Hehe, having a capable staff officer who can
fight is nice, isn't it?",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,63
0,,え、見つかった！？,"Wait, it was found!?",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,64
0,,さすが隊長だ！,"As expected, Captain!",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,65
0,,"ハッ――
驚いた、何か用？","Ha-- You scared the hell out of me. What can I do
for you?",ui\00_message\npc\base\n0584.gmd,\npc\n0584.arc,n0584.arc,0
0,,悪いけど、楽しく世間話する気分じゃないんだ,"Sorry, I'm just not in the mood for pleasant
small talk.",ui\00_message\npc\base\n0584.gmd,\npc\n0584.arc,n0584.arc,1
0,,"こんな状況だから――
子供だからって何もわからないわけじゃないよ","Because of this situation ―― Just because I'm a
child doesn't mean I don't understand anything.",ui\00_message\npc\base\n0584.gmd,\npc\n0584.arc,n0584.arc,2
0,,"もっと悪いことになったら
生きていくのが難しくなるかもしれない
そんな時に、走り回って遊べる？","If things get worse... It might be difficult to
survive. Can you run around and play at such
times?",ui\00_message\npc\base\n0584.gmd,\npc\n0584.arc,n0584.arc,3
0,,ああ、どうも,"Oh, thank you.",ui\00_message\npc\base\n0585.gmd,\npc\n0585.arc,n0585.arc,0
0,,"家の中に閉じこもったり
洞窟に隠れたりできればいいんですが
そういうわけにもいかないでしょう","I wish I could lock myself in my house or hide in
a cave, but that's not going to happen.",ui\00_message\npc\base\n0585.gmd,\npc\n0585.arc,n0585.arc,1
0,,"ちょっとした用がありましてね
ある程度、覚悟して家を出てきたんです
――いや、甘かったです","I had some business to attend to, and I left home
with some degree of determination, but I
underestimated it.",ui\00_message\npc\base\n0585.gmd,\npc\n0585.arc,n0585.arc,2
0,,"今も商人が来てくれる村もありますが
そうじゃない小さな村もたくさんありますから
危険を承知で外に出ざるを得ないんです","There are some villages that still have merchants
coming to them, but there are many small villages
that don't, so we have to go out there and take
the risk.",ui\00_message\npc\base\n0585.gmd,\npc\n0585.arc,n0585.arc,3
0,,"え、なんだって？
すまないね、最近耳が遠くて――","What? What did you say?
I'm sorry, I've been a little hard of hearing
lately.",ui\00_message\npc\base\n0586.gmd,\npc\n0586.arc,n0586.arc,0
0,,"竜が倒された――
言ってしまえば、ただ一つの事件が
起こっただけで、この有様だ","The dragon has been defeated—To put it simply,
only one event has occurred, resulting in this
state.",ui\00_message\npc\base\n0586.gmd,\npc\n0586.arc,n0586.arc,1
0,,"竜と――それに連なる王家を
もっと守っておけば
こうはならなかったのかね――","If only we had protected the dragons and the
royal family that follows them more, would it not
have come to this?",ui\00_message\npc\base\n0586.gmd,\npc\n0586.arc,n0586.arc,2
0,,"王家に仕えてた人たちは
一体何をしてるんだか
まったく情けない話だよ","I don't know what the hell the people who served
the royal family are doing. It's utterly pathetic.",ui\00_message\npc\base\n0586.gmd,\npc\n0586.arc,n0586.arc,3
0,,ふぅん、君が覚者ですか,"Oh, are you an Arisen?",ui\00_message\npc\base\n0587.gmd,\npc\n0587.arc,n0587.arc,0
0,,"――何でもチャンスとして見ないと
我が家の家訓でしてね","-- I have to look at everything as an
opportunity. It's a family tradition.",ui\00_message\npc\base\n0587.gmd,\npc\n0587.arc,n0587.arc,1
0,,"自分の暮らしは自分で守らないと、ですよ
そういった努力ができない者は
まぁ、痛い目を見ても――仕方ないのでは？","If you don't protect your own life, well, it
can't be helped if you suffer the consequences.",ui\00_message\npc\base\n0587.gmd,\npc\n0587.arc,n0587.arc,2
0,,"我々の一族は、万が一の時のために
人脈を広げ、貯蓄してきましたから
そういったことをしていない人は
まぁ、今大変なんじゃないですか","Our family has been networking and saving in case
of an emergency, so if you haven't done those
things, well, you're in a tough spot right now.",ui\00_message\npc\base\n0587.gmd,\npc\n0587.arc,n0587.arc,3
0,,"こんにちは
あのぅ、えっと――","Hello, umm, well...",ui\00_message\npc\base\n0588.gmd,\npc\n0588.arc,n0588.arc,0
0,,わたし、これからどうすればいいんでしょう,What am I going to do now?,ui\00_message\npc\base\n0588.gmd,\npc\n0588.arc,n0588.arc,1
0,,"母に逃げてって言われたんです
それでここまで来たんです――","My mother told me to run away, so I came here...",ui\00_message\npc\base\n0588.gmd,\npc\n0588.arc,n0588.arc,2
0,,ちょっと疲れちゃった――,I'm a little tired...,ui\00_message\npc\base\n0588.gmd,\npc\n0588.arc,n0588.arc,3
0,,"ん？　何？
言いたいことがあるなら言いなよ","Huh? What is it?
If you have something to say, go ahead",ui\00_message\npc\base\n0589.gmd,\npc\n0589.arc,n0589.arc,0
0,,"今までも辛いことはたくさんあったんだ
今回だって、絶対に乗り越えられる――","I've been through a lot of hard times in the
past. I'll get through this one, too--I promise.",ui\00_message\npc\base\n0589.gmd,\npc\n0589.arc,n0589.arc,1
0,,"眠る場所と、食べる物――
あとは、守りたいもの
それだけあればしばらく大丈夫、私はね","A place to sleep, something to eat-- and
something to protect That's all you need for a
while, for me.",ui\00_message\npc\base\n0589.gmd,\npc\n0589.arc,n0589.arc,2
0,,"この通り、剣持って戦えはしないけど
逃げ足はまぁまぁ速い方だと思ってるからさ","As you can see, I can't fight with a sword, but I
think I'm a reasonably fast runner.",ui\00_message\npc\base\n0589.gmd,\npc\n0589.arc,n0589.arc,3
0,,ああ、どうも――,"Ah, thank you.",ui\00_message\npc\base\n0590.gmd,\npc\n0590.arc,n0590.arc,0
0,,"あの、旅をしていらっしゃるなら――
若い夫婦を見ませんでしたか？","Um, if you are traveling--
have you seen a young couple?",ui\00_message\npc\base\n0590.gmd,\npc\n0590.arc,n0590.arc,1
0,,"息子夫婦と一緒に暮らしてたんですが
オークの襲撃から逃れる時に
はぐれてしまったんです","I was living with my son and his wife when we got
separated while fleeing an orc raid.",ui\00_message\npc\base\n0590.gmd,\npc\n0590.arc,n0590.arc,2
0,,"命は助かっても、独りで暮らすのは
堪えるものです――","Even if your life is spared, living alone can be
unbearable--",ui\00_message\npc\base\n0590.gmd,\npc\n0590.arc,n0590.arc,3
0,,あら、どうかして？,"Oh, what's wrong?",ui\00_message\npc\base\n0591.gmd,\npc\n0591.arc,n0591.arc,0
0,,"みんなで力を合わせて立ち上がれば――
でも、上手くいかないものね
なかなか協力してくれる方がいなくて","If everyone were to come together and work as a
team, but it's not going so well. It's hard to
find people willing to cooperate.",ui\00_message\npc\base\n0591.gmd,\npc\n0591.arc,n0591.arc,1
0,,ふぅ、私だってやればできるわ,"Phew, I can do it too if I try",ui\00_message\npc\base\n0591.gmd,\npc\n0591.arc,n0591.arc,2
0,,"少し休もうかしら
誰も手を貸してくれないんだもの","Maybe I should take a short rest. Since no one is
lending a hand.",ui\00_message\npc\base\n0591.gmd,\npc\n0591.arc,n0591.arc,3
0,,な、なんでしょう？,"Yes, what is it?",ui\00_message\npc\base\n0592.gmd,\npc\n0592.arc,n0592.arc,0
0,,"もう、命からがら逃げてきたんです
な、何も持ってませんよ
勘弁してください","Hey, I don't have anything. I've already escaped
with my life. Give me a break!",ui\00_message\npc\base\n0592.gmd,\npc\n0592.arc,n0592.arc,1
0,,"この体以外、何も手元に残りませんでした
せめて親父の形見くらいは
持ってきたかったんですけど――","I was left with nothing but this body.
I wanted to bring at least a memento of my dad's,
but--",ui\00_message\npc\base\n0592.gmd,\npc\n0592.arc,n0592.arc,2
0,,"腹も減ったし、喉も乾いてますよ
どこか落ち着ける場所を探さないと","I'm hungry and thirsty. I need to find a place to
settle down.",ui\00_message\npc\base\n0592.gmd,\npc\n0592.arc,n0592.arc,3
0,,"はぁ、少し休みたいわ
ここまで逃げてくるのに精一杯で――","Sigh, I want to rest a little. I'm exhausted from
running away this far.",ui\00_message\npc\base\n0593.gmd,\npc\n0593.arc,n0593.arc,0
0,,"どこか、わたしを
受け入れてくれる村は無いかしら
ねぇ、ご存じない――？","I wonder if there is a village somewhere that
would accept me.
Hey, do you know of any--?",ui\00_message\npc\base\n0593.gmd,\npc\n0593.arc,n0593.arc,1
0,,"とにかく少しだけ休みたいの
そうすれば、次に何をすればいいか
考えられそうだから","I just want to rest for a while. That way, I can
think about what to do next.",ui\00_message\npc\base\n0593.gmd,\npc\n0593.arc,n0593.arc,2
0,,"村のみんな
無事かしら――",I hope everyone in the village is safe—,ui\00_message\npc\base\n0593.gmd,\npc\n0593.arc,n0593.arc,3
0,,"あ、はい――
何かご用、ですか？","Ah, yes―― Do you need anything?",ui\00_message\npc\base\n0594.gmd,\npc\n0594.arc,n0594.arc,0
0,,"ぐすっ――
ここがどこか、わからないんです",I don't know where this is.,ui\00_message\npc\base\n0594.gmd,\npc\n0594.arc,n0594.arc,1
0,,"前を向いて走るのに必死で―ー
後ろにいたお母さんがいつの間にか
いなくなってたのに気付かなかったんです","I was running desperately, facing forward, and I
didn't even realize when my mother, who was behind
me, disappeared.",ui\00_message\npc\base\n0594.gmd,\npc\n0594.arc,n0594.arc,2
0,,"どこに、行けばいいんでしょう
しくしく――","Where should I go, sob sob...",ui\00_message\npc\base\n0594.gmd,\npc\n0594.arc,n0594.arc,3
0,,むぅ、なんだなんだ！？,"What is it, what is it!?",ui\00_message\npc\base\n0595.gmd,\npc\n0595.arc,n0595.arc,0
0,,"この剣は王家へ捧げたもの！
今に名を残す英雄のように
それは勇ましく振るってみせよう","This sword is dedicated to the royal family! Just
like the renowned hero who will be remembered,
let's swing it valiantly.",ui\00_message\npc\base\n0595.gmd,\npc\n0595.arc,n0595.arc,1
0,,"いつかは王都メガドの護衛に
選ばれるツワモノにと夢見てきたが
今は手の届く範囲で戦うのに必死！
――だが、それも悪くない","I once dreamt of being one of the elite chosen to
guard the capital, Megado. But now, I'm just
struggling to fight within my reach. But even that
isn't so bad.",ui\00_message\npc\base\n0595.gmd,\npc\n0595.arc,n0595.arc,2
