#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex,,
0,,"くそっ！　まずは負傷者を保護して船に戻る！
神殿には情報が集まっているはずだ","Damn it!
First, we must protect the wounded
and get back to the ship!
The temple should have the information we need.",ui\00_message\event\st0572\ev015.gmd,\event\st0572\st0572ev015.arc,st0572ev015.arc,1,,
0,,"私の記憶が正しければ
まずは、入口左の階段を下りた辺りが怪しい","If I remember correctly...
First of all, the area down the stairs
to the left of the entrance is suspicious.",ui\00_message\examine_message\quest\quest_examine_q00000013.gmd,\quest\q00000013.arc,q00000013.arc,3,,
0,,“誰かの覚え書き2：次の担当者へ”,"""Someone's note 2: For the next person in charge.""",ui\00_message\examine_message\quest\quest_examine_q00000013.gmd,\quest\q00000013.arc,q00000013.arc,4,,
0,,"この辺りに無いとなると――
《中央大水廊》の辺りだろうか","If it's not in this area,
it's probably around the ""Central Flood Corridor"".",ui\00_message\examine_message\quest\quest_examine_q00000013.gmd,\quest\q00000013.arc,q00000013.arc,5,,
0,,“誰かの覚え書き3：次の担当者へ”,"""Someone's note 3: For the next person in charge.""",ui\00_message\examine_message\quest\quest_examine_q00000013.gmd,\quest\q00000013.arc,q00000013.arc,6,,
0,,"ここでも見つからなければ
右手通路か――","If you don't find it here,
try the right-hand passage.",ui\00_message\examine_message\quest\quest_examine_q00000013.gmd,\quest\q00000013.arc,q00000013.arc,7,,
0,,"魔物が湧き出てこないよう
正面門に通じる扉は封鎖しておこう
近くに開閉用のレバーがあったはずだ","To prevent monsters from emerging,
we've blocked the door
leading to the main entrance.
There should be a lever nearby
for opening and closing it.",ui\00_message\examine_message\quest\quest_examine_q00000013.gmd,\quest\q00000013.arc,q00000013.arc,8,,
0,,“誰かの覚え書き4：次の担当者へ”,"""Someone's note 4: For the next person in charge.""",ui\00_message\examine_message\quest\quest_examine_q00000013.gmd,\quest\q00000013.arc,q00000013.arc,9,,
0,,"――ここにも無いとなれば
この階段を登った先、２階に違いない！","If it's not here either,
it must be on the second floor
at the top of these stairs!",ui\00_message\examine_message\quest\quest_examine_q00000013.gmd,\quest\q00000013.arc,q00000013.arc,10,,
0,,“誰かの覚え書き5：次の担当者へ”,"""Someone's note 5: For the next person in charge.""",ui\00_message\examine_message\quest\quest_examine_q00000013.gmd,\quest\q00000013.arc,q00000013.arc,11,,
0,,"まだ無い――だと
この先、２階中央が《水流制御室》だ","If you still haven't found it, then ahead,
the central area of the second floor
is the ""Water Flow Control Room.""",ui\00_message\examine_message\quest\quest_examine_q00000013.gmd,\quest\q00000013.arc,q00000013.arc,12,,
0,,"部屋の前までは鍵を持っていたはずだが
通路の宝箱に手を伸ばしたときに床が崩れ――","I would have had a key to the front of the room,
but when I reached for the treasure chest
in the corridor, the floor collapsed...",ui\00_message\examine_message\quest\quest_examine_q00000013.gmd,\quest\q00000013.arc,q00000013.arc,13,,
0,,"グリッテン砦正門が開き、
補給担当のジョナスが砦に配属されました","The Fort Gritten main gate has opened,
and Supply Officer Jonas has been assigned there.",ui\00_message\examine_message\quest\quest_examine_q00000013.gmd,\quest\q00000013.arc,q00000013.arc,14,,
0,,戦闘エリアから離れています,You are currently away from the combat area.,ui\00_message\examine_message\quest\quest_examine_q00000014.gmd,\quest\q00000014.arc,q00000014.arc,0,,
0,,戦闘エリアを出たためワープします,You have left the combat area. Initiating warp.,ui\00_message\examine_message\quest\quest_examine_q00000014.gmd,\quest\q00000014.arc,q00000014.arc,1,,
0,,"“書き置き”
もし――ここまで探しに来てくれたなら
会いたいな
丘の上、崩れた教会で待ってるから","""Note:
If you've come all this way to find me,
I want to see you.
I'll be waiting at the ruined church
on top of the hill.""",ui\00_message\examine_message\quest\quest_examine_q00000019.gmd,\quest\q00000019.arc,q00000019.arc,0,,
0,,封鎖エリア《メルゴダ護政区》開放,"The restricted area ""Mergoda Security District""
has been unsealed.",ui\00_message\examine_message\quest\quest_examine_q00000020.gmd,\quest\q00000020.arc,q00000020.arc,0,,
0,,戦闘エリアから離れています,You are currently away from the combat area.,ui\00_message\examine_message\quest\quest_examine_q00020020.gmd,\quest\q00020020.arc,q00020020.arc,0,,
0,,戦闘エリアを出たためワープします,You have left the combat area. Initiating warp.,ui\00_message\examine_message\quest\quest_examine_q00020020.gmd,\quest\q00020020.arc,q00020020.arc,1,,
0,,魔赤島のエリアマスター機能が解放されました,Area Master for Bloodbane Isle has been unlocked.,ui\00_message\examine_message\quest\quest_examine_q00020040.gmd,\quest\q00020040.arc,q00020040.arc,0,,
0,,赤色症に効く薬草を入手した,Obtained the herb effective against red fever.,ui\00_message\examine_message\quest\quest_examine_q00020100.gmd,\quest\q00020100.arc,q00020100.arc,0,,
0,,この草花ではないようだ――,It seems like this is not the flower――,ui\00_message\examine_message\quest\quest_examine_q00020100.gmd,\quest\q00020100.arc,q00020100.arc,1,,
0,,"澄んだ青い光を秘めた石の欠片
“竜の泪”を見つけた","You have found a shard of crystal imbued with a
clear blue light, known as the ""Dragon Tear.""",ui\00_message\examine_message\quest\quest_examine_q00020120.gmd,\quest\q00020120.arc,q00020120.arc,0,,
0,,エラン水林のエリアマスター機能が解放されました,"Area Master for Elan Water Grove
has been unlocked.",ui\00_message\examine_message\quest\quest_examine_q00020180.gmd,\quest\q00020180.arc,q00020180.arc,0,,
0,,モロー樹林とキンガル峡谷の聖域の門が解放されました,"Gate of Sacred Grounds in Morrow Forest
and Kingal Canyon has been unlocked.",ui\00_message\examine_message\quest\quest_examine_q00020210.gmd,\quest\q00020210.arc,q00020210.arc,0,,
0,,《原始の雫》を手に入れた,You have obtained the 《Primeval Drops》,ui\00_message\examine_message\quest\quest_examine_q00020230.gmd,\quest\q00020230.arc,q00020230.arc,0,,
0,,交通路《グリンデュア近くの岩崩れ》が復旧しました,"The transportation route,
""Rockslide near Glyndwr"" has been restored.",ui\00_message\examine_message\quest\quest_examine_q00020230.gmd,\quest\q00020230.arc,q00020230.arc,1,,
0,,精霊竜から竜力の波動を感じる――,A surge of power emanates from the Spirit Dragon...,ui\00_message\examine_message\quest\quest_examine_q00020240.gmd,\quest\q00020240.arc,q00020240.arc,0,,
0,,精霊竜が竜晶を生み出した！,Spirit Dragon created Dragon Crystals!,ui\00_message\examine_message\quest\quest_examine_q00020240.gmd,\quest\q00020240.arc,q00020240.arc,1,,
0,,精霊竜が怒りに染まっていく――,The spirit dragon grows enraged--,ui\00_message\examine_message\quest\quest_examine_q00020240.gmd,\quest\q00020240.arc,q00020240.arc,2,,
0,,辺りに飛散する竜力が反応している――,"The scattered Dragon Force in the vicinity
is reacting.",ui\00_message\examine_message\quest\quest_examine_q00020240.gmd,\quest\q00020240.arc,q00020240.arc,3,,
0,,精霊竜が竜力を増大させている――,The Spirit Dragon is amplifying the Dragon Force.,ui\00_message\examine_message\quest\quest_examine_q00020240.gmd,\quest\q00020240.arc,q00020240.arc,4,,
0,,竜力の波動が激しさを増している――！,The Dragon Force is becoming more intense!,ui\00_message\examine_message\quest\quest_examine_q00020240.gmd,\quest\q00020240.arc,q00020240.arc,5,,
0,,精霊竜の大詠唱を封じた！,Sealed the Spirit Dragon's Grand Chant!,ui\00_message\examine_message\quest\quest_examine_q00020240.gmd,\quest\q00020240.arc,q00020240.arc,6,,
0,,ダンジョン「冥府下りの洞穴」解放,"Dungeon ""Cave of Hell's Descent""
has been unlocked.",ui\00_message\examine_message\quest\quest_examine_q00030010.gmd,\quest\q00030010.arc,q00030010.arc,0,,
0,,ラスニテ山麓のエリアマスター施設が解放されました,"Rathnite Foothills' Area Master facility
has been unlocked.",ui\00_message\examine_message\quest\quest_examine_q00030020.gmd,\quest\q00030020.arc,q00030020.arc,0,,
0,,召喚された魔物を一掃した――,Summoned monsters have been eliminated.,ui\00_message\examine_message\quest\quest_examine_q00030070.gmd,\quest\q00030070.arc,q00030070.arc,0,,
0,,獣の将が魔物を呼び寄せようとしている――,The Beast Master is summoning enemies.,ui\00_message\examine_message\quest\quest_examine_q00030070.gmd,\quest\q00030070.arc,q00030070.arc,1,,
0,,状況が悪化し、獣の将が強き魔物を呼び寄せる――！,"The situation worsens as the Beast Master summons
powerful enemies!",ui\00_message\examine_message\quest\quest_examine_q00030070.gmd,\quest\q00030070.arc,q00030070.arc,2,,
0,,フェルヤナ荒原のエリアマスター施設が解放されました,Feryana Wilderness Area Master facility unlocked,ui\00_message\examine_message\quest\quest_examine_q00030080.gmd,\quest\q00030080.arc,q00030080.arc,0,,
0,,頑丈な鍵で閉じられている,Closed with a sturdy lock.,ui\00_message\examine_message\quest\quest_examine_q00030130.gmd,\quest\q00030130.arc,q00030130.arc,0,,
0,,召喚された魔物を一掃したことで、骸の将の力が弱まっていく――,"By eliminating the summoned Enemies, the power of
the Necro Master weakens —",ui\00_message\examine_message\quest\quest_examine_q00030130.gmd,\quest\q00030130.arc,q00030130.arc,1,,
0,,殲滅できなかった魔物の残魂が、骸の将の力として吸収される！,"The lingering souls of the enemies that couldn't
be completely exterminated are absorbed as the
power of the Necro Master!",ui\00_message\examine_message\quest\quest_examine_q00030130.gmd,\quest\q00030130.arc,q00030130.arc,2,,
0,,骸の将が魔物を呼び寄せた――！,Necro Master called upon an Enemy!,ui\00_message\examine_message\quest\quest_examine_q00030130.gmd,\quest\q00030130.arc,q00030130.arc,3,,
0,,メガドシス高地のエリアマスター施設が解放されました,"Area master facilities in the Megadosys Plateau
have been released.",ui\00_message\examine_message\quest\quest_examine_q00030140.gmd,\quest\q00030140.arc,q00030140.arc,0,,
0,,"微かな竜力を感じるが
このままでは《淀みの渦》へ飛べそうにない","You can sense a faint trace of Dragon Force, but
it doesn't seem like you can fly to the ""Vortex of
Stagnation"" like this.",ui\00_message\examine_message\quest\quest_examine_q00030170.gmd,\quest\q00030170.arc,q00030170.arc,0,,
0,,闇の魔物を討伐した場所に流れ出す竜力を感じる,"You can feel the flow of Dragon Force in the
place where you defeated the dark creatures.",ui\00_message\examine_message\quest\quest_examine_q00030170.gmd,\quest\q00030170.arc,q00030170.arc,1,,
0,,"古の精霊竜の竜力を感じる
セシリーに届ければ復活の糸口になるだろうか","You can sense the Dragon Force of the Ancient
Spirit Dragon. If you deliver it to Cecily, could
it become a clue to revival?",ui\00_message\examine_message\quest\quest_examine_q00030180.gmd,\quest\q00030180.arc,q00030180.arc,0,,
0,,ウルテカ山麓のエリアマスター施設が解放されました,"Area Master Facility at the foot of Uruteca
Mountain has been released.",ui\00_message\examine_message\quest\quest_examine_q00030220.gmd,\quest\q00030220.arc,q00030220.arc,0,,
0,,メガド王宮層のウルテカ山岳東部への扉が解放されました,"The door to the Eastern Urteca Mountains in the
Megado Royal Layer has been unlocked",ui\00_message\examine_message\quest\quest_examine_q00030220.gmd,\quest\q00030220.arc,q00030220.arc,1,,
0,,メガド王宮層ウルテカ山岳東側の通行が可能になりました,"Megado Royal Palace Layer at the eastern side of
Urteca Mountains is now accessible.",ui\00_message\examine_message\quest\quest_examine_q00030240.gmd,\quest\q00030240.arc,q00030240.arc,0,,
0,,火垂れ山への扉が解放されました,Firefall Mountain's door has been unlocked.,ui\00_message\examine_message\quest\quest_examine_q00030240.gmd,\quest\q00030240.arc,q00030240.arc,1,,
0,,"壁に文字が刻まれている――
“高貴なるサマラの指に輝きし光
我が心を魅了し、支配する光
輝きから逃れんと塔に身を隠すが
我が思いはひとときも離れず”","There are inscriptions on the wall:
""On the noble Samara's fingers, a radiant light
shines,
Enchanting and ruling our hearts,
Though I hide in the tower to escape the radiance,
My thoughts never stray for a moment.""",ui\00_message\examine_message\quest\quest_examine_q00030250.gmd,\quest\q00030250.arc,q00030250.arc,0,,
0,,"床に文字が刻まれている――
“探究と秘密を愛する者よ
ここより北の洞窟で待つ
高貴なるサマラの指に輝きし光
人の目に余る煌めきサマラに帰るべし”","There are inscriptions on the floor:
""O seeker of exploration and secrets,
Await in the cave to the north from here,
Where the radiant light shines on the noble
fingers of Samara,
Return to Samara with a brilliance beyond human
eyes.""",ui\00_message\examine_message\quest\quest_examine_q00030250.gmd,\quest\q00030250.arc,q00030250.arc,1,,
0,,"石棺に文字が刻まれている――
“我が欲望は光に焼かれて人外となる
探究と秘密を愛する者よ、どうか我が身に平穏を
高貴なるサマラの指に輝きし光
人の目に余る煌めきサマラに帰るべし”","Inscriptions are carved into the stone coffin:
""My desires are consumed by the light, turning me
into something beyond human.
To the seeker of exploration and secrets, please
bring peace to my soul.
Where the radiant light shines on the noble
fingers of Samara,
Return to Samara with a brilliance beyond human
eyes.""",ui\00_message\examine_message\quest\quest_examine_q00030250.gmd,\quest\q00030250.arc,q00030250.arc,2,,
0,,"冒険者の遺したメッセージとは
関係のない落書きのようだ――","Looks like graffiti that has nothing to do with
the message left by the adventurer--",ui\00_message\examine_message\quest\quest_examine_q00030250.gmd,\quest\q00030250.arc,q00030250.arc,3,,
0,,初代王サマラの指輪を入手した,"You have obtained the ring of the first king,
Samara.",ui\00_message\examine_message\quest\quest_examine_q00030250.gmd,\quest\q00030250.arc,q00030250.arc,4,,
0,,火垂れ山への扉が解放されました,Firefall Mountain's door has been unlocked.,ui\00_message\examine_message\quest\quest_examine_q00030250.gmd,\quest\q00030250.arc,q00030250.arc,5,,
0,,恐ろしい力で封印されている――,Sealed with a terrible power--,ui\00_message\examine_message\quest\quest_examine_q00030260.gmd,\quest\q00030260.arc,q00030260.arc,0,,
0,,――魔物が出現！<NPC 580>を守りきれ！,... monsters appeared! Defend <NPC 580>!,ui\00_message\examine_message\quest\quest_examine_q10300102.gmd,\quest\q10300102.arc,q10300102.arc,0,,
0,,――無事、魔物を撃退した！,--safely repelled the monsters!,ui\00_message\examine_message\quest\quest_examine_q10300102.gmd,\quest\q10300102.arc,q10300102.arc,1,,
0,,――護衛失敗！<NPC 580>を見失った！,... escort failed! Lost sight of <NPC 580>!,ui\00_message\examine_message\quest\quest_examine_q10300102.gmd,\quest\q10300102.arc,q10300102.arc,2,,
0,,――護衛失敗！<NPC 580>の食料が底をついた！,... escort failed! <NPC 580>'s food bottomed out!,ui\00_message\examine_message\quest\quest_examine_q10300102.gmd,\quest\q10300102.arc,q10300102.arc,3,,
0,,――魔物が出現！　<NPC 580>を守りきれ！,...monsters appeared! Defend <NPC 580>!,ui\00_message\examine_message\quest\quest_examine_q10300103.gmd,\quest\q10300103.arc,q10300103.arc,0,,
0,,――無事、魔物を撃退した！,--safely repelled the monsters!,ui\00_message\examine_message\quest\quest_examine_q10300103.gmd,\quest\q10300103.arc,q10300103.arc,1,,
0,,――護衛失敗！　<NPC 580>を見失った！,...escort failed! Lost sight of <NPC 580>!,ui\00_message\examine_message\quest\quest_examine_q10300103.gmd,\quest\q10300103.arc,q10300103.arc,2,,
0,,――護衛失敗！　<NPC 580>の食料が底をついた！,...escort failed! <NPC 580>'s food bottomed out!,ui\00_message\examine_message\quest\quest_examine_q10300103.gmd,\quest\q10300103.arc,q10300103.arc,3,,
0,,"壊れた荷車がある
魔物に襲われたのだろうか――","A broken cart is here. 
Could it have been attacked by monsters?",ui\00_message\examine_message\quest\quest_examine_q10300104.gmd,\quest\q10300104.arc,q10300104.arc,0,,
0,,"数日は経っていて
探している輸送隊のものとは
別物のようだ","Several days have passed.
It seems to be different from
the transport team we’re searching for.",ui\00_message\examine_message\quest\quest_examine_q10300104.gmd,\quest\q10300104.arc,q10300104.arc,1,,
0,,"ロープで縛られた
大きな箱が無造作に横たわっている","A large box, bound with rope,
lies carelessly on its side.",ui\00_message\examine_message\quest\quest_examine_q10300104.gmd,\quest\q10300104.arc,q10300104.arc,2,,
0,,"良く見ると
周囲にも箱が散乱しているようだ","A closer look reveals
scattered boxes around the area.",ui\00_message\examine_message\quest\quest_examine_q10300104.gmd,\quest\q10300104.arc,q10300104.arc,3,,
0,,"何者かがいた形跡があるが
すでに姿はない――","Signs of someone’s presence
remain, but they are no longer here",ui\00_message\examine_message\quest\quest_examine_q10300104.gmd,\quest\q10300104.arc,q10300104.arc,4,,
0,,エサをあげたミディはよろこんでいる,Midi is delighted at being fed.,ui\00_message\examine_message\quest\quest_examine_q10300300.gmd,\quest\q10300300.arc,q10300300.arc,0,,
0,,――魔物が出現した！キャリーを守れ！,— Monsters have appeared! Protect Carrie!,ui\00_message\examine_message\quest\quest_examine_q10300300.gmd,\quest\q10300300.arc,q10300300.arc,1,,
0,,――無事、魔物を撃退した！,--safely repelled the monsters!,ui\00_message\examine_message\quest\quest_examine_q10300300.gmd,\quest\q10300300.arc,q10300300.arc,2,,
0,,――護衛失敗！キャリーを見失った！,... escort failed! Lost sight of Carrie!,ui\00_message\examine_message\quest\quest_examine_q10300300.gmd,\quest\q10300300.arc,q10300300.arc,3,,
0,,――護衛失敗！キャリーの食料が底をついた！,... escort failed! Carrie's food bottomed out!,ui\00_message\examine_message\quest\quest_examine_q10300300.gmd,\quest\q10300300.arc,q10300300.arc,4,,
0,,――魔物が出現した！護衛対象を守れ！,—Monsters have appeared! Protect the target!,ui\00_message\examine_message\quest\quest_examine_q10300301.gmd,\quest\q10300301.arc,q10300301.arc,0,,
0,,――無事、魔物を撃退した！,--safely repelled the monsters!,ui\00_message\examine_message\quest\quest_examine_q10300301.gmd,\quest\q10300301.arc,q10300301.arc,1,,
0,,――護衛失敗！護衛対象を見失った！,... escort failed! Lost sight of target!,ui\00_message\examine_message\quest\quest_examine_q10300301.gmd,\quest\q10300301.arc,q10300301.arc,2,,
0,,――護衛失敗！護衛対象の食料が底をついた！,—Escort failed! The target's food has run out!,ui\00_message\examine_message\quest\quest_examine_q10300301.gmd,\quest\q10300301.arc,q10300301.arc,3,,
0,,――キャリーはゴブリンに食料を渡した！,—Carrie gave food to the goblins!,ui\00_message\examine_message\quest\quest_examine_q10300301.gmd,\quest\q10300301.arc,q10300301.arc,4,,
0,,――魔物が出現！　<NPC 580>を守りきれ！,...monsters appeared! Defend <NPC 580>!,ui\00_message\examine_message\quest\quest_examine_q10300302.gmd,\quest\q10300302.arc,q10300302.arc,0,,
0,,――無事、魔物を撃退した！,--safely repelled the monsters!,ui\00_message\examine_message\quest\quest_examine_q10300302.gmd,\quest\q10300302.arc,q10300302.arc,1,,
0,,――護衛失敗！　<NPC 580>を見失った！,...escort failed! Lost sight of <NPC 580>!,ui\00_message\examine_message\quest\quest_examine_q10300302.gmd,\quest\q10300302.arc,q10300302.arc,2,,
0,,――護衛失敗！　<NPC 580>の食料が底をついた！,...escort failed! <NPC 580>'s food bottomed out!,ui\00_message\examine_message\quest\quest_examine_q10300302.gmd,\quest\q10300302.arc,q10300302.arc,3,,
0,,――ピレモス方面へ脱出せよ！,...escape toward Piremoth!,ui\00_message\examine_message\quest\quest_examine_q10300302.gmd,\quest\q10300302.arc,q10300302.arc,4,,
0,,三匹の豚が檻に入っている――,There are three pigs in the cage --,ui\00_message\examine_message\quest\quest_examine_q10300303.gmd,\quest\q10300303.arc,q10300303.arc,0,,
0,,――魔物が出現！　<NPC 580>を守りきれ！,...monsters appeared! Defend <NPC 580>!,ui\00_message\examine_message\quest\quest_examine_q10300303.gmd,\quest\q10300303.arc,q10300303.arc,1,,
0,,――無事、魔物を撃退した！,--safely repelled the monsters!,ui\00_message\examine_message\quest\quest_examine_q10300303.gmd,\quest\q10300303.arc,q10300303.arc,2,,
0,,――護衛失敗！　<NPC 580>を見失った！,...escort failed! Lost sight of <NPC 580>!,ui\00_message\examine_message\quest\quest_examine_q10300303.gmd,\quest\q10300303.arc,q10300303.arc,3,,
0,,――護衛失敗！　<NPC 580>の食料が底をついた！,...escort failed! <NPC 580>'s food bottomed out!,ui\00_message\examine_message\quest\quest_examine_q10300303.gmd,\quest\q10300303.arc,q10300303.arc,4,,
0,,ゴブリンたちが集まっていたようだ・・・（仮）,—It seems that goblins were gathering... (tentative),ui\00_message\examine_message\quest\quest_examine_q10300400.gmd,\quest\q10300400.arc,q10300400.arc,0,,
0,,――魔物が出現！護衛対象を守りながら討伐開始！,"- A monster has appeared! 
Start subjugating while protecting the target!",ui\00_message\examine_message\quest\quest_examine_q10300400.gmd,\quest\q10300400.arc,q10300400.arc,1,,
0,,――無事、魔物を撃退した！,--safely repelled the monsters!,ui\00_message\examine_message\quest\quest_examine_q10300400.gmd,\quest\q10300400.arc,q10300400.arc,2,,
0,,――護衛失敗！護衛対象を見失った！,... escort failed! Lost sight of target!,ui\00_message\examine_message\quest\quest_examine_q10300400.gmd,\quest\q10300400.arc,q10300400.arc,3,,
0,,――護衛失敗！護衛対象の食料が底をついた！,—Escort failed! The target's food has run out!,ui\00_message\examine_message\quest\quest_examine_q10300400.gmd,\quest\q10300400.arc,q10300400.arc,4,,
0,,――魔物が出現！　<NPC 580>を守りきれ！,...monsters appeared! Defend <NPC 580>!,ui\00_message\examine_message\quest\quest_examine_q10300401.gmd,\quest\q10300401.arc,q10300401.arc,0,,
0,,――無事、魔物を撃退した！,--safely repelled the monsters!,ui\00_message\examine_message\quest\quest_examine_q10300401.gmd,\quest\q10300401.arc,q10300401.arc,1,,
0,,――護衛失敗！　<NPC 580>を見失った！,...escort failed! Lost sight of <NPC 580>!,ui\00_message\examine_message\quest\quest_examine_q10300401.gmd,\quest\q10300401.arc,q10300401.arc,2,,
0,,――護衛失敗！　<NPC 580>の食料が底をついた！,...escort failed! <NPC 580>'s food bottomed out!,ui\00_message\examine_message\quest\quest_examine_q10300401.gmd,\quest\q10300401.arc,q10300401.arc,3,,
0,,ブタに紛れてゴブリンが檻に入っている――,A goblin is in a cage among the pigs.,ui\00_message\examine_message\quest\quest_examine_q10300401.gmd,\quest\q10300401.arc,q10300401.arc,4,,
0,,<NPC 580>は取り乱して暴走し始めた！,"<NPC 580> has become agitated 
and started rampaging!",ui\00_message\examine_message\quest\quest_examine_q10300401.gmd,\quest\q10300401.arc,q10300401.arc,5,,
0,,<NPC 580>は食料を埋めてしまった！,<NPC 580> has buried the food!,ui\00_message\examine_message\quest\quest_examine_q10300401.gmd,\quest\q10300401.arc,q10300401.arc,6,,
0,,――魔物が出現！　<NPC 580>を守りきれ！,...monsters appeared! Defend <NPC 580>!,ui\00_message\examine_message\quest\quest_examine_q10300402.gmd,\quest\q10300402.arc,q10300402.arc,0,,
0,,――無事、魔物を撃退した！,--safely repelled the monsters!,ui\00_message\examine_message\quest\quest_examine_q10300402.gmd,\quest\q10300402.arc,q10300402.arc,1,,
0,,――護衛失敗！　<NPC 580>を見失った！,...escort failed! Lost sight of <NPC 580>!,ui\00_message\examine_message\quest\quest_examine_q10300402.gmd,\quest\q10300402.arc,q10300402.arc,2,,
0,,――護衛失敗！　<NPC 580>の食料が底をついた！,...escort failed! <NPC 580>'s food bottomed out!,ui\00_message\examine_message\quest\quest_examine_q10300402.gmd,\quest\q10300402.arc,q10300402.arc,3,,
0,,――キャリーが食料を埋めてしまった！,...Carrie has packed food!,ui\00_message\examine_message\quest\quest_examine_q10300402.gmd,\quest\q10300402.arc,q10300402.arc,4,,
0,,――キャリーが食料をそこそこ埋めてしまった！！,...Carrie has packed a fair amount of food!!,ui\00_message\examine_message\quest\quest_examine_q10300402.gmd,\quest\q10300402.arc,q10300402.arc,5,,
0,,――キャリーはかなりの食料を埋めてしまった！！！,"...Carrie has packed a considerable amount of
food!!!",ui\00_message\examine_message\quest\quest_examine_q10300402.gmd,\quest\q10300402.arc,q10300402.arc,6,,
0,,――盗賊団のアジト方面へ脱出せよ！,...escape toward the Bandit Group Hideout!,ui\00_message\examine_message\quest\quest_examine_q10300402.gmd,\quest\q10300402.arc,q10300402.arc,7,,
0,,――魔物が出現！　<NPC 580>を守りきれ！,...monsters appeared! Defend <NPC 580>!,ui\00_message\examine_message\quest\quest_examine_q10300403.gmd,\quest\q10300403.arc,q10300403.arc,0,,
0,,――無事、魔物を撃退した！,--safely repelled the monsters!,ui\00_message\examine_message\quest\quest_examine_q10300403.gmd,\quest\q10300403.arc,q10300403.arc,1,,
0,,――護衛失敗！　<NPC 580>を見失った！,...escort failed! Lost sight of <NPC 580>!,ui\00_message\examine_message\quest\quest_examine_q10300403.gmd,\quest\q10300403.arc,q10300403.arc,2,,
0,,――護衛失敗！　<NPC 580>の食料が底をついた！,...escort failed! <NPC 580>'s food bottomed out!,ui\00_message\examine_message\quest\quest_examine_q10300403.gmd,\quest\q10300403.arc,q10300403.arc,3,,
0,,頑丈な鉄の檻が内側からすごい力でこじ開けられている,"A sturdy iron cage has been wrenched open
with great strength from the inside.",ui\00_message\examine_message\quest\quest_examine_q10300403.gmd,\quest\q10300403.arc,q10300403.arc,4,,
0,,――魔物が出現！　<NPC 580>を守りきれ！,...monsters appeared! Defend <NPC 580>!,ui\00_message\examine_message\quest\quest_examine_q10300500.gmd,\quest\q10300500.arc,q10300500.arc,0,,
0,,――無事、魔物を撃退した！,--safely repelled the monsters!,ui\00_message\examine_message\quest\quest_examine_q10300500.gmd,\quest\q10300500.arc,q10300500.arc,1,,
0,,――護衛失敗！　<NPC 580>を見失った！,...escort failed! Lost sight of <NPC 580>!,ui\00_message\examine_message\quest\quest_examine_q10300500.gmd,\quest\q10300500.arc,q10300500.arc,2,,
0,,――護衛失敗！　<NPC 580>の食料が底をついた！,...escort failed! <NPC 580>'s food bottomed out!,ui\00_message\examine_message\quest\quest_examine_q10300500.gmd,\quest\q10300500.arc,q10300500.arc,3,,
0,,――檻がこじ開けられている！,The cage has been forced open!,ui\00_message\examine_message\quest\quest_examine_q10300500.gmd,\quest\q10300500.arc,q10300500.arc,4,,
0,,――大きな足跡が坂の上へと続いている,--Large footprints lead up the hill.,ui\00_message\examine_message\quest\quest_examine_q10300500.gmd,\quest\q10300500.arc,q10300500.arc,5,,
0,,――強い力で踏み荒らされた跡がある,--Trampled with great force.,ui\00_message\examine_message\quest\quest_examine_q10300500.gmd,\quest\q10300500.arc,q10300500.arc,6,,
0,,――鋭いもので削られた跡がある,--Marks of having been scraped by a sharp object.,ui\00_message\examine_message\quest\quest_examine_q10300500.gmd,\quest\q10300500.arc,q10300500.arc,7,,
0,,木材を入手した,Obtained wood.,ui\00_message\examine_message\quest\quest_examine_q10300700.gmd,\quest\q10300700.arc,q10300700.arc,0,,
0,,隠れていた敵が襲ってきた！,A hidden enemy has attacked!,ui\00_message\examine_message\quest\quest_examine_q10300700.gmd,\quest\q10300700.arc,q10300700.arc,1,,
0,,ウサギが罠にかかっている,The rabbit is caught in a trap.,ui\00_message\examine_message\quest\quest_examine_q10300701.gmd,\quest\q10300701.arc,q10300701.arc,0,,
0,,魔物が襲ってきた！,The monster has attacked!,ui\00_message\examine_message\quest\quest_examine_q10300701.gmd,\quest\q10300701.arc,q10300701.arc,1,,
0,,女性ものの手袋が右だけ落ちている――,"There is a lone right-hand glove here, 
likely from a woman's set.",ui\00_message\examine_message\quest\quest_examine_q10300702.gmd,\quest\q10300702.arc,q10300702.arc,0,,
0,,人の気配に気付いて魔物が襲ってきた！,"Sensing a human presence, 
the monsters launched an attack!",ui\00_message\examine_message\quest\quest_examine_q10300702.gmd,\quest\q10300702.arc,q10300702.arc,1,,
0,,女性ものの手袋が左だけ落ちている――,"There is a lone left-hand glove here, 
likely from a woman's set.",ui\00_message\examine_message\quest\quest_examine_q10300702.gmd,\quest\q10300702.arc,q10300702.arc,2,,
0,,人の気配に気付いて魔物が襲ってきた！,"Sensing a human presence, 
the monsters launched an attack!",ui\00_message\examine_message\quest\quest_examine_q10300702.gmd,\quest\q10300702.arc,q10300702.arc,3,,
0,,何者かの野営跡を見つけた――,You found the remnants of someone's campsite.,ui\00_message\examine_message\quest\quest_examine_q10300704.gmd,\quest\q10300704.arc,q10300704.arc,0,,
0,,引きちぎられたブレスレットを見つけた――,You found a torn bracelet.,ui\00_message\examine_message\quest\quest_examine_q10300704.gmd,\quest\q10300704.arc,q10300704.arc,1,,
