0,,"少し休もうかしら
誰も手を貸してくれないんだもの","Maybe I should take a short rest. Since no one is
lending a hand.",ui\00_message\npc\base\n0591.gmd,\npc\n0591.arc,n0591.arc,3
0,,"でも、あそこの住人、どうもダナの人間が
嫌いみたいで交流が難しいんだよねぇ――","But it seems like the people living there really
don't like the residents of Dana, so it's
difficult to interact with them.",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,60
0,,"ねぇ、もしよかったらあんたが探りを
入れてきてくれないかい？
通りかかったらでいいからさ","Hey, if you don't mind, could you do some probing
for me?
If you happen to pass by, that would be great.",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,61
0,,"ああ――そういえば、あんた
《マヌンの集落》に顔出してくれたんだろ？","Ah, by the way, didn't you show up in Manun
Village?",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,62
0,,"あそこの長老のエナン――とか
いう人から手紙が届いたんだ","I received a letter from the elder of that place,
Henin.",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,63
0,,"なんでも
「信頼に値する相手だと証明してくれ」
「そのために《<SPOT 901>》
　の魔物を倒してくれ」ってことらしいよ","It seems they want you to 'prove yourself as a
trustworthy ally.'
You can do that by 'defeating the monsters in
<SPOT 901>,' according to the villagers.",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,64
0,,"要するに、武勇を見せろってことさ――
マヌンの住人たちって、もしかしたら
あたしらと似た文化を持ってるのかもね","In short, they're telling us to show our bravery,
you know? The residents of Manun might actually
have a similar culture to ours.",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,65
0,,"まぁ、とにかくそういうことなんだ
彼らに“信頼に値する相手”だって証明するため
魔物退治に行ってくれる気になったら
また声かけておくれよ","Well, anyway, that's how it is.
In order to prove that we are ""trustworthy
allies"" to them, if you ever feel like going on a
monster extermination, please let us know again.",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,66
0,,"そうそう、あんたが
《マヌンの集落》のエナン爺さんに
聞いてきてくれた《知恵の小塔》なんだけどさ","Oh, that's right. You brought me info about the
Small Tower of Wisdom that you asked Henin from
Manun Village about, didn't you?",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,67
0,,"なんでも、あそこに収められた昔の本に
今度こそ手がかりがあるかもっていうから
封鎖を解くことにしたんだ","Because there might be a clue in the old books
stored there, we decided to lift the blockade this
time.",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,68
0,,"今、手の空いてる子たちに
本を漁らせてるところさ","Now, I'm letting the children who have free hands
search for books.",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,69
0,,"古臭い本以外にも色々ありそうだから
あんたも入りたかったら入っていいよ
何か見つけたら、好きに持って帰りな","Besides old-fashioned books, there seem to be
various other things here.
If you want to join, you're welcome to.
If you find something you like, feel free to take
it home.",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,70
0,,"まぁ、わかってるとは思うけど
本の持ち出しは禁止させてもらうけどね","Well, I think you understand, but I have to
prohibit taking books out.",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,71
0,,"ああ！
何だってあんたはいつも
村が危ないって時に来てくれるんだろうね？","Ah!
Why is it that you always come when the village
is in danger, I wonder?",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,72
0,,"実は今、大変なのさ
タラスクみたいな巨大な動くものを
見たって報告があってね――","Actually, right now things are tough.
There have been reports of a gigantic moving
creature, like a Tarasque.",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,73
0,,"最悪、すぐにでも村ごと別の場所へ
移動しなけりゃ踏み潰されちまうかもしれない
そうなったら、あんたにも
手を貸してもらうかも――","At worst, we may need to move the entire village
to a different location immediately, or else we
might be crushed.
If that happens, I may ask for your help as
well...",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,74
0,,"とにかく今は情報を集めることで
手一杯なんだ
何か用があるなら、改めて話しかけてもらえるかい","Right now, I'm really busy gathering information.
If you have something to discuss, could you
please talk to me again later?",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,75
0,,"あんたのお陰で地鳴りも止んで
平和な生活が戻ってきたよ
ずいぶん世話になったね！","Thanks to you, even the earthquakes have stopped,
and peace has returned to our lives.
We are truly grateful for all your help!",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,76
0,,"まだまだ侵食魔はウロウロしちゃいるけど
ダナは戦士の村だ
そこら辺にいる侵食魔くらい、痛くもかゆくもないさ","The corrupting monsters are still lurking around,
but Dana is a warrior's village.
The infected around here are nothing to be
worried about.",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,77
0,,"侵食と地鳴り――
二つの厄介ごとを抱えてたこの村に
手を貸してくれてありがとう","Corruption and Earthquakes -
Thank you for lending a hand to this village
burdened with two troubles.",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,78
0,,"これほど力を貸してもらったんだ
エリアマスターとして
それからダナの族長ピサルの女房として
あんたには十分なお礼をしなきゃならない","I've received so much help.
As an Area Master, and also as the wife of
Pisarr, the chief of Dana, I must express my
gratitude to you properly.",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,79
0,,"とりあえず、あんたへの支給品に
より一層良いものを揃えるってことは
決まってるんだけど――","For now, it has been decided to gather even
better supplies for you, but...",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,80
0,,"それ以外に、どんなお礼をしようか
迷ってるところなんだよ
何せ、この恩を返せるようなお礼なんて
中々思い浮かばないもんだからさ！","Apart from that, I'm at a loss as to what kind of
gratitude I should express.
After all, it's not easy to come up with a way to
repay this favor!",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,81
0,,"まぁ、これからもダナには寄るんだろ？
勇敢な戦士として、いつでも迎えるからさ
お礼についても追々考えていくことにしようか――","Well, I guess I'll continue relying on Dana from
now on, right?
As a brave soldier, I'll always be there to
welcome you.
Let's think about the expression of gratitude
little by little as well.",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,82
0,,"あんた、覚者ってなら竜のために戦うんだろ？
エモノは一体何なんだい？
大剣？　それとも弓？","Hey, if you're an Arisen, then you fight for the
dragons, right?
So what exactly are those?
Are they like greatswords or bows?",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,83
0,,"もしもあんたがそこそこ槍を使えるようなら――
いつか、精霊槍の達人に紹介してやってもいいよ
レスタニアには精霊槍を扱う戦士は
いなさそうだからね","If you're reasonably skilled with a spear, then
someday I could introduce you to a master of the
Spirit Lance.
There don't seem to be any soldiers in Lestania
who handle Spirit Lances, you see.",ui\00_message\npc\base\n2501.gmd,\npc\n2501.arc,n2501.arc,84
0,,"戦士に休息の場を提供するのがわしの仕事だ
宿の手配から弱化回復まで、何でも言ってくれ","It is my job to provide a place of rest for
warriors.
From arranging accommodations to weakening
recovery, tell me anything you need.",ui\00_message\npc\base\n2502.gmd,\npc\n2502.arc,n2502.arc,0
0,,"勇猛な戦士にも休息は必要だ
必要な時に必要なだけ休まねばならん","Even a brave warrior needs rest.
You must rest as much as necessary, when
necessary.",ui\00_message\npc\base\n2502.gmd,\npc\n2502.arc,n2502.arc,1
0,,"寝床を使うなら<VAL PRICE_INN>貰うことになるが
いいか？","If you use the bed, you will have to pay <VAL
PRICE_INN> gold, but are you okay with that?",ui\00_message\npc\base\n2502.gmd,\npc\n2502.arc,n2502.arc,2
0,,はい,OK,ui\00_message\npc\base\n2502.gmd,\npc\n2502.arc,n2502.arc,3
0,,いいえ,Cancel,ui\00_message\npc\base\n2502.gmd,\npc\n2502.arc,n2502.arc,4
0,,"見ての通り、今は空いている
よし、好きな寝床を使うといい！","As you can see, it is currently vacant.
Alright, you should use whichever sleeping spot
you like!",ui\00_message\npc\base\n2502.gmd,\npc\n2502.arc,n2502.arc,5
0,,はい,OK,ui\00_message\npc\base\n2502.gmd,\npc\n2502.arc,n2502.arc,6
0,,いいえ,Cancel,ui\00_message\npc\base\n2502.gmd,\npc\n2502.arc,n2502.arc,7
0,,"戦って、一時の休息を楽しむ――
そしてまた戦いに出る！
どうだ、これこそ戦士として理想の生活だろう","Fight, and enjoy a momentary rest--
And then, go forth to battle again!
How is it? This is surely the ideal life as a
Soldier, isn't it?",ui\00_message\npc\base\n2502.gmd,\npc\n2502.arc,n2502.arc,8
0,,"《弱化の治療》なら
<VAL PRICE_WEAK>必要だが――","If it's ""Treat Weakness"", it's <VAL PRICE_WEAK>.
What do you want to do?",ui\00_message\npc\base\n2502.gmd,\npc\n2502.arc,n2502.arc,9
0,,はい,OK,ui\00_message\npc\base\n2502.gmd,\npc\n2502.arc,n2502.arc,10
0,,いいえ,Cancel,ui\00_message\npc\base\n2502.gmd,\npc\n2502.arc,n2502.arc,11
0,,"ハッハッハ！
弱化にはなっていないようだ
弱気にはなっているようだがな","Hahaha!
You don't seem to have weakened.
You seem to have become more timid, though.",ui\00_message\npc\base\n2502.gmd,\npc\n2502.arc,n2502.arc,12
0,,"わしも今は引退してのんびりしているが
鍛練は怠っていないぞ","I am also currently retired and enjoying a
leisurely life, but I have not neglected my
training.",ui\00_message\npc\base\n2502.gmd,\npc\n2502.arc,n2502.arc,13
0,,"――まずは身の証を立ててから
来るべきじゃないのか？","First, shouldn't we establish our credibility
before we come?",ui\00_message\npc\base\n2502.gmd,\npc\n2502.arc,n2502.arc,14
0,,"身の証を立てる前に
休息を取りたいというなら
そりゃ、かまわんが――","Before proving your innocence, if you wish to
take some rest,
Well then, it's fine...",ui\00_message\npc\base\n2502.gmd,\npc\n2502.arc,n2502.arc,15
0,,"ハーイ、色々揃えてるわよ
どうぞ見て行ってね","Yes, I have various things.
Please feel free to take a look!",ui\00_message\npc\base\n2503.gmd,\npc\n2503.arc,n2503.arc,0
0,,"ピサルとラザネイル、素敵でしょ？
ああいう夫婦が理想なのよね","Pisarr and Razanailt, aren't they wonderful?
That's the ideal kind of couple.",ui\00_message\npc\base\n2503.gmd,\npc\n2503.arc,n2503.arc,1
0,,"たくさん覚者がいたら
一人一人が受けられる竜力が少なくならない？
何人もの覚者より、強い覚者が一人いた方が
安心できると思うんだけど","If there were many Arisen, wouldn't the Dragon
Force that each one can receive be diminished?
I think it would be more reassuring to have one
strong Arisen than a number of Arisen.",ui\00_message\npc\base\n2503.gmd,\npc\n2503.arc,n2503.arc,2
0,,あれ？　何も買っていかないの？,Huh? You're not buying anything?,ui\00_message\npc\base\n2503.gmd,\npc\n2503.arc,n2503.arc,3
0,,"あ――もしかして、騒ぎになってた
異国の覚者さん？","Oh, are you the Arisen from the foreign land that
caused all the commotion?",ui\00_message\npc\base\n2503.gmd,\npc\n2503.arc,n2503.arc,4
0,,"――まずは身の証を立ててから
買い物しに来てくれるとうれしいわ
ちょっと信用できないもの","--First, I would be happy if you could prove your
identity before shopping. I can't trust you that
easily.",ui\00_message\npc\base\n2503.gmd,\npc\n2503.arc,n2503.arc,5
0,,"や、やぁ――
クレストのことかな？","Ah, um... Is it about Crests?",ui\00_message\npc\base\n2504.gmd,\npc\n2504.arc,n2504.arc,0
0,,"クレストっていうのは、装備に付けられる
特殊な力の結晶らしいよ
僕は管理を任されてるだけなんだけど――","Crests are apparently crystals that can be
attached to equipment, possessing special powers.
I'm just in charge of managing them...",ui\00_message\npc\base\n2504.gmd,\npc\n2504.arc,n2504.arc,1
0,,"僕は子供の頃から線が細くて
戦いでも狩りでも中々手柄を上げられなくて――","Since I was a child, I have always been frail,
unable to achieve any remarkable feats in battles
or hunts...",ui\00_message\npc\base\n2504.gmd,\npc\n2504.arc,n2504.arc,2
0,,"なんて、よそから来た人には
この気持ち、わからないよな","Oh, someone who comes from elsewhere would never
understand this feeling.",ui\00_message\npc\base\n2504.gmd,\npc\n2504.arc,n2504.arc,3
0,,"戦いよりもこういうことの方が向いてるだろうって
ピサルからこの仕事を任されたんだ
自分でもそう思うよ","I was entrusted with this job by Pisarr, who
believed that I was more suited for something like
this than for battle.
I think so too.",ui\00_message\npc\base\n2504.gmd,\npc\n2504.arc,n2504.arc,4
0,,"――だけど、イーヴィの好みは
“誰よりも強い男”なんだよなぁ","But Evey's preference is for a 'man stronger than
anyone else,' you know.",ui\00_message\npc\base\n2504.gmd,\npc\n2504.arc,n2504.arc,5
0,,"あの――
身の証を立ててから来てもらえないかな
こういうのって信用が大事だからさ","You know, it would be great if you could come
after proving yourself.
Because trust is important in situations like
this.",ui\00_message\npc\base\n2504.gmd,\npc\n2504.arc,n2504.arc,6
0,,"戦いに行くの？
パーティの編成なら私がお手伝いするわ！","Are you going to the battle?
If you need help with party formation, I can
assist you!",ui\00_message\npc\base\n2505.gmd,\npc\n2505.arc,n2505.arc,0
0,,"力強く、信頼できる仲間と集まることで
一人ひとりの戦士の働きもよくなるはずよ！","By gathering together strong and reliable
comrades, the efforts of each individual soldier
should also improve!",ui\00_message\npc\base\n2505.gmd,\npc\n2505.arc,n2505.arc,1
0,,"ポーンを呼ぶこともできるけど――
どうする？","You can also call for Pawns.
What will you do?",ui\00_message\npc\base\n2505.gmd,\npc\n2505.arc,n2505.arc,2
0,,"変わった衣装――
それがあなたたちの力を引き出す衣なのね
ううん、見慣れないだけで――素敵よ","Unusual costumes...
Those clothes bring out your power, don't they?
No, it's just because they're unfamiliar...
They're wonderful.",ui\00_message\npc\base\n2505.gmd,\npc\n2505.arc,n2505.arc,3
0,,"あっ――
えっと、異国の方――
身の証を立ててもいない怪しい人と喋ってたら
族長に怒られちゃうから――","Ah—
Um, traveler from a foreign land—
Talking to a suspicious person like me, who
hasn't even proven their identity might anger the
clan chief—",ui\00_message\npc\base\n2505.gmd,\npc\n2505.arc,n2505.arc,4
0,,――何だ,...What is it?,ui\00_message\npc\base\n2506.gmd,\npc\n2506.arc,n2506.arc,0
0,,"この村を纏めているのは
壮健で誇り高き族長、ピサルだ","The one who leads this village is the robust and
proud chieftain, Pisarr.",ui\00_message\npc\base\n2506.gmd,\npc\n2506.arc,n2506.arc,1
0,,異国の覚者、か――,"The Arisen from a foreign land, eh――",ui\00_message\npc\base\n2506.gmd,\npc\n2506.arc,n2506.arc,2
0,,"ほう、なるほど
中々鋭い目をしている","Oh, I see. You have quite sharp eyes.",ui\00_message\npc\base\n2506.gmd,\npc\n2506.arc,n2506.arc,3
0,,まずは身の証を立てるんだな,"First, prove yourself.",ui\00_message\npc\base\n2506.gmd,\npc\n2506.arc,n2506.arc,4
0,,おっ、何か用かよ？,"Oh, do you need something?",ui\00_message\npc\base\n2507.gmd,\npc\n2507.arc,n2507.arc,0
0,,"武器の手入れはいつでも万全だ！
早いとこ戦いに出て手柄を立てたいぜ","I always ensure that my weapons are in perfect
condition!
I can't wait to go into battle and earn some
credit!",ui\00_message\npc\base\n2507.gmd,\npc\n2507.arc,n2507.arc,1
0,,"俺だってダナの戦士
狩りでもいい働きをしているはずだ！","I, too, am a soldier of Dana.
I should be able to contribute to the hunt!",ui\00_message\npc\base\n2507.gmd,\npc\n2507.arc,n2507.arc,2
0,,"族長が狩りに行く時にでも
同行させてもらえりゃ早いんだけどな――
中々アピールするタイミングが――","If I could just accompany the chief when they go
hunting, we could expedite things, you know――
It's just difficult to find the right timing to
make my appeal――",ui\00_message\npc\base\n2507.gmd,\npc\n2507.arc,n2507.arc,3
0,,"盾も剣も、毎日点検しては磨いてるんだぜ
もちろん鍛錬も欠かさねぇ！","I inspect and polish my shield and sword every
day, and of course, I never neglect my training!",ui\00_message\npc\base\n2507.gmd,\npc\n2507.arc,n2507.arc,4
0,,"てめぇ、まずは身の証を立ててからにしろよな
この村で怪しげなことしたら承知しねぇぞ","First, prove yourself before you speak.
I won't tolerate any suspicious activities in
this village.",ui\00_message\npc\base\n2507.gmd,\npc\n2507.arc,n2507.arc,5
0,,私に用か？,You wanted to see me?,ui\00_message\npc\base\n2508.gmd,\npc\n2508.arc,n2508.arc,0
0,,"村に外敵が侵入しないように
ここで見張っているのだ","I'm here to watch over this place and to ensure
no enemies invade the village.",ui\00_message\npc\base\n2508.gmd,\npc\n2508.arc,n2508.arc,1
0,,"ダナはフィンダムでも知られた勇猛な部族の村だが
子供や年寄り、戦いの苦手な者もいる
彼らを守ってこその部族だ","Dana is a village known all over Phindym for its
brave and fierce tribe, but it also has children,
elders, and those who are not skilled in combat.
Protecting them is what makes our tribe strong.",ui\00_message\npc\base\n2508.gmd,\npc\n2508.arc,n2508.arc,2
0,,"ずっと見張りをしていて疲れないのか、だと？
この程度どうということはない","Do you mean that you never get tired from keeping
watch? It's nothing to be concerned about.",ui\00_message\npc\base\n2508.gmd,\npc\n2508.arc,n2508.arc,3
0,,"私に構ってないで村に入ったらどうだ
大方、ピサルかラザネイルに会いに来たのだろう？","Why don't you enter the village instead of
ignoring me?
Most likely, you've come to meet Pisarr or
Razanailt, haven't you?",ui\00_message\npc\base\n2508.gmd,\npc\n2508.arc,n2508.arc,4
0,,すまないが、まずは身の証を立てるのが先だろう,"I'm sorry, but first you should prove your
identity.",ui\00_message\npc\base\n2508.gmd,\npc\n2508.arc,n2508.arc,5
0,,はいはい、何の御用？,"Yes, yes. What can I help you with?",ui\00_message\npc\base\n2509.gmd,\npc\n2509.arc,n2509.arc,0
0,,"うちも育ち盛りの子が多いからね
山のように用意した食事が
あっという間に無くなるのは見てて気分いいもんさ","We also have many children who are in their
growing years, you know.
It's satisfying to see the meals we prepared like
a mountain disappear in no time.",ui\00_message\npc\base\n2509.gmd,\npc\n2509.arc,n2509.arc,1
0,,"アンタも覚者だったら戦いに出ること、あるんだろ？
この村でしっかり食べて、体を休めて
次の旅立ちに備えるんだよ","If you are also an Arisen, there must be
something you fight for, right?
Eat well and rest your body in this village, and
prepare yourself for the next journey.",ui\00_message\npc\base\n2509.gmd,\npc\n2509.arc,n2509.arc,2
0,,"ふぅ、洗濯物は済んだし
次は家畜の世話でもしに行こうかな","Phew, the laundry is done.
Now, should I go take care of the livestock?",ui\00_message\npc\base\n2509.gmd,\npc\n2509.arc,n2509.arc,3
0,,"あっ――
あんた、さっき表で騒いでた奴らの仲間だね？","Ah... Are you one of the people who were causing
a ruckus outside earlier?",ui\00_message\npc\base\n2509.gmd,\npc\n2509.arc,n2509.arc,4
0,,"本当に覚者だっていうんなら
さっさと身の証を立ててきちまいなよ
そしたらややこしいことも無くなるんだからさ","If you really claim to be an Arisen, then quickly
prove yourself and settle it.
That way, there won't be any more complications.",ui\00_message\npc\base\n2509.gmd,\npc\n2509.arc,n2509.arc,5
0,,"《武霊の庵》のそばにある物見台はサイコーなんだ！
フィンダム全体が見渡せるし
“芯なる樹”がすっごくキレイに見えるよ","The observation deck next to the Spirit Arts Hut
is awesome!
You can oversee the entire Phindym, and the Core
Tree looks incredibly beautiful.",ui\00_message\npc\base\n2510.gmd,\npc\n2510.arc,n2510.arc,0
0,,何だよ？　ここはオレの場所だかんな！,"What's going on? This is my spot, you know!",ui\00_message\npc\base\n2510.gmd,\npc\n2510.arc,n2510.arc,1
0,,"ここからは村の中くらいなら見渡せるよ
でも、やっぱり村の外を眺めたいなぁ――","From here, you can see around the middle of the
village.
But, I still want to gaze at the outside of the
village...",ui\00_message\npc\base\n2510.gmd,\npc\n2510.arc,n2510.arc,2
0,,"村の入り口はワイニが守ってる
万が一魔物が村に入ってきたって
ダナは戦士の村だからへっちゃらだ！","The village entrance is guarded by Wine.
Even if monsters somehow get into the village,
it's no big deal because Dana is a warrior's
village!",ui\00_message\npc\base\n2510.gmd,\npc\n2510.arc,n2510.arc,3
0,,"一人前の戦士になったら
ワイニみたいに武器を持って村を守りたいんだ","Once I become a skilled warrior, I want to
protect the village like Wine does, wielding a
weapon.",ui\00_message\npc\base\n2510.gmd,\npc\n2510.arc,n2510.arc,4
0,,――怪しい人とはあんまり喋っちゃダメなんだ,"- You shouldn't talk too much with suspicious
people.",ui\00_message\npc\base\n2510.gmd,\npc\n2510.arc,n2510.arc,5
0,,なによ,What is it?,ui\00_message\npc\base\n2511.gmd,\npc\n2511.arc,n2511.arc,0
0,,"これからは腕力だけじゃやってけないわ
知識よ、あらゆる状況に対応できる知識が必要なの！
みんなわかってないの！","From now on, it won't be enough to rely on arm
strength alone.
Knowledge, I need knowledge that can adapt to any
situation!
Everyone just doesn't understand!",ui\00_message\npc\base\n2511.gmd,\npc\n2511.arc,n2511.arc,1
0,,"属性がどうとか弱点がなんだとか
そういう知識だけじゃなくて！
もっと幅広い知識を身に付けたいの――
戦いの役に立つはずよ","It's not just about knowing attributes and
weaknesses.
I want to acquire a broader range of knowledge.
It should be useful in battle.",ui\00_message\npc\base\n2511.gmd,\npc\n2511.arc,n2511.arc,2
0,,"暇なの？
ボーッとしてないで、知識を蓄えるなり
身体を鍛えるなりした方がいいんじゃない？","Are you free?
Instead of spacing out, it would be better to
accumulate knowledge or train your body, wouldn't
it?",ui\00_message\npc\base\n2511.gmd,\npc\n2511.arc,n2511.arc,3
0,,"なんなの、怪しい人ね！
信用してほしいんなら、さっさと身の証を
立ててこればいいじゃない！","What's the matter? You're such a suspicious
person!
If you want me to trust you, then quickly provide
some proof and establish it!",ui\00_message\npc\base\n2511.gmd,\npc\n2511.arc,n2511.arc,4
0,,どうした？,"Hm, what is it?",ui\00_message\npc\base\n2512.gmd,\npc\n2512.arc,n2512.arc,0
0,,"何か面白い話は無いか、だと？
昔話でもすると思ったか
ヌムム――年寄り扱いしおって","Do you want to hear an interesting story or
something?
Did you think I was going to tell you an old
tale?
Gah, treating me like an old man.",ui\00_message\npc\base\n2512.gmd,\npc\n2512.arc,n2512.arc,1
0,,"昔話を聞いて喜ぶ暇があれば
将来のために何ができるかを考えるんだな","If you have time to rejoice in listening to old
tales, then ponder what you can do for the future.",ui\00_message\npc\base\n2512.gmd,\npc\n2512.arc,n2512.arc,2
0,,"ダナの村は戦士の村だ
強くあるからこそ、護るべきものを
支えることができるのだ","Dana's village is a village of Soldiers.
It is because they are strong that they can
protect what needs to be protected and support it.",ui\00_message\npc\base\n2512.gmd,\npc\n2512.arc,n2512.arc,3
0,,"確かに――
俺も、そこのオドランも
すでに戦士としての役からは降りておる――","Indeed, I and Audran over there have already
retired from our roles as soldiers.",ui\00_message\npc\base\n2512.gmd,\npc\n2512.arc,n2512.arc,4
0,,"だが！
だからといって日々の研鑽を怠ることはない
若者に道を譲っただけのこと","However! I will never neglect my daily training
and pursuit of knowledge.
It's just a matter of giving way to the younger
generation.",ui\00_message\npc\base\n2512.gmd,\npc\n2512.arc,n2512.arc,5
0,,"お前は今、別のミッションを進行している
ようだな――","It seems that you are currently engaged in
another Mission, my lord.",ui\00_message\npc\base\n2512.gmd,\npc\n2512.arc,n2512.arc,6
0,,"そのミッションの参加を取りやめてから
あらためてここに来るんだな","After canceling your participation in that
mission, you have come here again.",ui\00_message\npc\base\n2512.gmd,\npc\n2512.arc,n2512.arc,7
0,,"自分の今の状況を把握することは
戦う者にとって常に重要なことだ","Understanding one's current situation is always
important for a warrior.",ui\00_message\npc\base\n2512.gmd,\npc\n2512.arc,n2512.arc,8
0,,"覚者だと言う割に
身の証も立てられんのか？
そんなことでは信用できんな","Even though you claim to be an Arisen, can you
not provide any proof of your abilities?
I can't trust someone who can't even do that.",ui\00_message\npc\base\n2512.gmd,\npc\n2512.arc,n2512.arc,9
0,,"アンタ――他のミッションを
受けている最中じゃないか","Are you――in the middle of receiving another
mission?",ui\00_message\npc\base\n2513.gmd,\npc\n2513.arc,n2513.arc,0
0,,"そちらを先に片づけるか、エントリーを
中止してからまた来るんだね","Shall we tidy up that area first, or should we
cancel the entry and come back later?",ui\00_message\npc\base\n2513.gmd,\npc\n2513.arc,n2513.arc,1
0,,さ、用件は何？,"So, what's the subject?",ui\00_message\npc\base\n2513.gmd,\npc\n2513.arc,n2513.arc,2
0,,"――ふぅん
なかなか鍛えてるね","Oh, I see. You're quite well trained.",ui\00_message\npc\base\n2513.gmd,\npc\n2513.arc,n2513.arc,3
0,,"大物を狩りに行くなら
レウェラに声をかけて
仲間を集めた方がいいよ","If you're going to hunt a big game, it's better
to ask Lewela for help and gather your comrades.",ui\00_message\npc\base\n2513.gmd,\npc\n2513.arc,n2513.arc,4
0,,"覚者が何人も居るってことは
ポーンもいっぱいいるんだろうね
アンタのところの大陸には","There must be many Arisen, which means there are
probably plenty of Pawns too in your continent.",ui\00_message\npc\base\n2513.gmd,\npc\n2513.arc,n2513.arc,5
0,,"いざという時の戦力に
余裕がありそうで羨ましいよ","It's enviable to have such a surplus of strength
when the time comes.",ui\00_message\npc\base\n2513.gmd,\npc\n2513.arc,n2513.arc,6
0,,身の証を立ててから出直してくるんだね,Come back after proving your worth.,ui\00_message\npc\base\n2513.gmd,\npc\n2513.arc,n2513.arc,7
0,,"別の国の覚者――
何だ、話聞く","Arisen from another country...
Well, what's the story?",ui\00_message\npc\base\n2550.gmd,\npc\n2550.arc,n2550.arc,0
0,,"安全守るの、手間かかってる
泊まるなら<VAL PRICE_INN>いる","Protecting safety is time-consuming.
If you stay, it will cost <VAL PRICE_INN>.",ui\00_message\npc\base\n2550.gmd,\npc\n2550.arc,n2550.arc,1
0,,はい,OK,ui\00_message\npc\base\n2550.gmd,\npc\n2550.arc,n2550.arc,2
0,,いいえ,Cancel,ui\00_message\npc\base\n2550.gmd,\npc\n2550.arc,n2550.arc,3
0,,"金、いらない
安全な寝床、好きに休んでいけ","Gold, I don't need it.
A safe sleeping place, rest as you please.",ui\00_message\npc\base\n2550.gmd,\npc\n2550.arc,n2550.arc,4
0,,はい,OK,ui\00_message\npc\base\n2550.gmd,\npc\n2550.arc,n2550.arc,5
0,,いいえ,Cancel,ui\00_message\npc\base\n2550.gmd,\npc\n2550.arc,n2550.arc,6
0,,"俺《弱化の治療》できる
<VAL PRICE_WEAK>だ","If it's ""Treat Weakness"", it's <VAL PRICE_WEAK>.
What do you want to do?",ui\00_message\npc\base\n2550.gmd,\npc\n2550.arc,n2550.arc,7
0,,はい,OK,ui\00_message\npc\base\n2550.gmd,\npc\n2550.arc,n2550.arc,8
0,,いいえ,Cancel,ui\00_message\npc\base\n2550.gmd,\npc\n2550.arc,n2550.arc,9
0,,"弱化――？
なってない
気にしすぎだ","Weakened――?
Not at all.
You're worrying too much.",ui\00_message\npc\base\n2550.gmd,\npc\n2550.arc,n2550.arc,10
0,,"お前、珍しい客だ
皆、お前が気になってる","You're a rare customer.
Everyone is curious about you.",ui\00_message\npc\base\n2550.gmd,\npc\n2550.arc,n2550.arc,11
0,,"皆が安全に眠れる
毎日食べられる
何かに襲われない――
これが大事、一番大事だ","Everyone being able to sleep safely, being able
to eat every day, not being attacked by anything――
This is important, the most important thing.",ui\00_message\npc\base\n2550.gmd,\npc\n2550.arc,n2550.arc,12
0,,"外に出ると魔物に襲われる
争いに巻き込まれる
病気にもなる――
なら、ここで仲間を守っていきたい","When you go outside, you will be attacked by
enemies.
You will be drawn into conflicts.
You can even fall ill--
So, I want to protect my comrades here.",ui\00_message\npc\base\n2550.gmd,\npc\n2550.arc,n2550.arc,13
0,,"お前も、大人しくしてるなら
ここにずっと居ていい
好きにしろ","If you're staying here quietly, you can stay here
as long as you like.
Do as you please.",ui\00_message\npc\base\n2550.gmd,\npc\n2550.arc,n2550.arc,14
0,,"オレ、コレ調べてる！
使い方ワカル！　仲間呼ぶなら手伝う！","I'm researching this!
I understand how to use it! If you call your
comrades, I'll help!",ui\00_message\npc\base\n2551.gmd,\npc\n2551.arc,n2551.arc,0
