0,,うう――,Ugh...,ui\00_message\event\st0213\ev005.gmd,\event\st0213\st0213ev005.arc,st0213ev005.arc,9
0,,"おぬしたちも行ってもらえぬか？
派手に暴れて愚かなオークどもを騙してやるのだ","Could we go too?
We'll make a spectacle and deceive those foolish
orcs.",ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,20
0,,"イェルハルドたちが動いたよ
戦力をジリアンと二分して暴れているらしい","Gerhard and his team have already moved out,
dividing the forces with Gillian and wreaking
havoc.",ui\00_message\event\st0443\ev005.gmd,\event\st0443\st0443ev005.arc,st0443ev005.arc,0
0,,"エリオットが陽動部隊に加わってくれたから
さぞ心強いことだろうよ","Eliott joined the diversion squad, so they should
be quite powerful.",ui\00_message\event\st0443\ev005.gmd,\event\st0443\st0443ev005.arc,st0443ev005.arc,1
0,,報告ッ――！,Report—!,ui\00_message\event\st0443\ev005.gmd,\event\st0443\st0443ev005.arc,st0443ev005.arc,2
0,,"展望城に集結していたオーク達が
ついに、嘆きの湿原へと向かいました！","The orcs that had gathered at Lookout Castle have
finally headed to the Wailing Wetland!",ui\00_message\event\st0443\ev005.gmd,\event\st0443\st0443ev005.arc,st0443ev005.arc,3
0,,"おお――陽動は成功
つまり、城は今、がら空きだ！","Great— the diversion was a success, which means
the castle is now empty!",ui\00_message\event\st0443\ev005.gmd,\event\st0443\st0443ev005.arc,st0443ev005.arc,4
0,,時は満ちたぞ,The time has come.,ui\00_message\event\st0443\ev005.gmd,\event\st0443\st0443ev005.arc,st0443ev005.arc,5
0,,"あんな大きなお城――
本当に陥とせるかな",Such a big castle... Can we really capture it?,ui\00_message\event\st0443\ev005.gmd,\event\st0443\st0443ev005.arc,st0443ev005.arc,6
0,,あの城の先にしか、未来も、希望も無い,"Beyond that castle, there is no future, no hope.",ui\00_message\event\st0443\ev005.gmd,\event\st0443\st0443ev005.arc,st0443ev005.arc,7
0,,"レスタニアの覚者たちよ
ここまで来れたのも、おぬしらの力添えあってこそだ","Arisen of Lestania, we've made it this far
because of your support.",ui\00_message\event\st0443\ev005.gmd,\event\st0443\st0443ev005.arc,st0443ev005.arc,8
0,,"隊長さん、王家の通路からの侵入が成功すれば
一気に城壁の内側に出られるはずです――","Captain, if the intrusion from the royal passage
succeeds, we should be able to reach the inside of
the city walls in one go—",ui\00_message\event\st0443\ev005.gmd,\event\st0443\st0443ev005.arc,st0443ev005.arc,9
0,,僕たちも急ぎ出陣しましょう,Let's hurry and depart.,ui\00_message\event\st0443\ev005.gmd,\event\st0443\st0443ev005.arc,st0443ev005.arc,10
0,,ネド王子の姿が見えん！　どこだ！？,I can't see Prince Nedo! Where is he?!,ui\00_message\event\st0444\ev000.gmd,\event\st0444\st0444ev000.arc,st0444ev000.arc,0
0,,あ！　ほら、あそこ！,There! Look over there!,ui\00_message\event\st0444\ev000.gmd,\event\st0444\st0444ev000.arc,st0444ev000.arc,1
0,,勝手な行動は慎んでもらわないと～！,I won't tolerate any reckless actions!,ui\00_message\event\st0444\ev000.gmd,\event\st0444\st0444ev000.arc,st0444ev000.arc,2
0,,でも、王子の良いところでしょ？　さあ、隊長！,"But that's one of the prince's charms, isn't it?
Now, Captain!",ui\00_message\event\st0444\ev000.gmd,\event\st0444\st0444ev000.arc,st0444ev000.arc,3
0,,フゥッ！！（リアクションボイス、唸り声）,"Fwoo! (Reaction voice, growling)",ui\00_message\event\st0444\ev000.gmd,\event\st0444\st0444ev000.arc,st0444ev000.arc,4
0,,天晴れ、レスタニアの覚者隊！,"Well done, Arisen of Lestania!",ui\00_message\event\st0444\ev005.gmd,\event\st0444\st0444ev005.arc,st0444ev005.arc,0
0,,ネド王子と解放軍もね,"Prince Nedo and the Liberation Army, too.",ui\00_message\event\st0444\ev005.gmd,\event\st0444\st0444ev005.arc,st0444ev005.arc,1
0,,わたしの出番はなしだね,"I have no role left, huh?",ui\00_message\event\st0444\ev005.gmd,\event\st0444\st0444ev005.arc,st0444ev005.arc,2
0,,遅いわ！　して、各地の状況は？,"Too late! So, how's the situation in various
places?",ui\00_message\event\st0444\ev005.gmd,\event\st0444\st0444ev005.arc,st0444ev005.arc,3
0,,"敵の動きが活発になっているの
ロスギルの村、ベルタのアジトあたりも危ない","The enemy is getting more active. The village of
Rothgill and Bertha's hideout are in danger.",ui\00_message\event\st0444\ev005.gmd,\event\st0444\st0444ev005.arc,st0444ev005.arc,4
0,,何か対策を考えないと――,We need to come up with a plan...,ui\00_message\event\st0444\ev005.gmd,\event\st0444\st0444ev005.arc,st0444ev005.arc,5
0,,"僕が赴くことで状況が変わるなら
行かせてください","If my presence can make a difference in the
situation, please let me go.",ui\00_message\event\st0444\ev005.gmd,\event\st0444\st0444ev005.arc,st0444ev005.arc,6
0,,"皆の苦労の時に、砦でジッとしているわけには
いきません","We can't just sit back in our forts when everyone
else is struggling.
I can't.",ui\00_message\event\st0444\ev005.gmd,\event\st0444\st0444ev005.arc,st0444ev005.arc,7
0,,王子――,Prince...,ui\00_message\event\st0444\ev005.gmd,\event\st0444\st0444ev005.arc,st0444ev005.arc,8
0,,"いやはや――王位を継承するということは
こういうことなんですねえ","Well, that's it— inheriting the throne is a tough
job, but also a rewarding one, isn't it?",ui\00_message\event\st0444\ev005.gmd,\event\st0444\st0444ev005.arc,st0444ev005.arc,9
0,,もう、ますます応援しちゃう！,It's the people's trust that carries us forward.,ui\00_message\event\st0444\ev005.gmd,\event\st0444\st0444ev005.arc,st0444ev005.arc,10
0,,今、未来は私たちの手中にある,"Now, the future is in our hands.",ui\00_message\event\st0445\ev000.gmd,\event\st0445\st0445ev000.arc,st0445ev000.arc,0
0,,ここを落とし、またひとつ,"Let's capture this place, and another one falls.",ui\00_message\event\st0445\ev000.gmd,\event\st0445\st0445ev000.arc,st0445ev000.arc,1
0,,新たな希望を積み上げよう,"Let us stack up new hope and build another layer
of hope.",ui\00_message\event\st0445\ev000.gmd,\event\st0445\st0445ev000.arc,st0445ev000.arc,2
0,,さあ、いくぞ！,Here we go!,ui\00_message\event\st0445\ev000.gmd,\event\st0445\st0445ev000.arc,st0445ev000.arc,3
0,,鼻歌（ごきげん）,Humming (happily),ui\00_message\event\st0448\ev000.gmd,\event\st0448\st0448ev000.arc,st0448ev000.arc,0
0,,笑う,Laugh,ui\00_message\event\st0448\ev000.gmd,\event\st0448\st0448ev000.arc,st0448ev000.arc,1
0,,よし！,Alright!,ui\00_message\event\st0448\ev000.gmd,\event\st0448\st0448ev000.arc,st0448ev000.arc,2
0,,"オークの将よ！
ここまでだ！","Orc General! 
It ends here!",ui\00_message\event\st0450\ev000.gmd,\event\st0450\st0450ev000.arc,st0450ev000.arc,0
0,,シュワアッ！　小賢しい！,"Shwaaah! 
How insolent!",ui\00_message\event\st0450\ev000.gmd,\event\st0450\st0450ev000.arc,st0450ev000.arc,1
0,,嘆きの湿原は囮だったというわけか――,"So, it seems that the Wailing Wetland 
was a decoy after all...",ui\00_message\event\st0450\ev000.gmd,\event\st0450\st0450ev000.arc,st0450ev000.arc,2
0,,王家アッカーの名のもと,In the name of the Royal House of Acre.,ui\00_message\event\st0450\ev000.gmd,\event\st0450\st0450ev000.arc,st0450ev000.arc,3
0,,この城とこの国の民を返して貰います！,"I will reclaim this castle and 
the people of this land!",ui\00_message\event\st0450\ev000.gmd,\event\st0450\st0450ev000.arc,st0450ev000.arc,4
0,,いくぞ！！,Let's go!!,ui\00_message\event\st0450\ev000.gmd,\event\st0450\st0450ev000.arc,st0450ev000.arc,5
0,,――ゴハァッ、ギ様のガオォ、忘れんぞォ！,Gah! I won't forget that roar!,ui\00_message\event\st0450\ev005.gmd,\event\st0450\st0450ev005.arc,st0450ev005.arc,0
0,,"骸の将を、討ち破ったぞ！
皆勝ちどきを上げよ！","We've defeated the Necro Master!
Everyone, raise your victory cries!",ui\00_message\event\st0450\ev005.gmd,\event\st0450\st0450ev005.arc,st0450ev005.arc,1
0,,オオーー！！（リアクションボイス）,Woaaah!! (reaction),ui\00_message\event\st0450\ev005.gmd,\event\st0450\st0450ev005.arc,st0450ev005.arc,2
0,,オオーー！！（リアクションボイス）,Woaaah!! (reaction),ui\00_message\event\st0450\ev005.gmd,\event\st0450\st0450ev005.arc,st0450ev005.arc,3
0,,オオーー！！（リアクションボイス）,Woaaah!! (reaction),ui\00_message\event\st0450\ev005.gmd,\event\st0450\st0450ev005.arc,st0450ev005.arc,4
0,,"オークが――オークたちが
次から次へと城を出て行きます！","- Orcs keep pouring out of the castle, 
one after another!",ui\00_message\event\st0450\ev005.gmd,\event\st0450\st0450ev005.arc,st0450ev005.arc,5
0,,"見せてもらったよ
凄いとは聞いていたけどまったくその通りだ","Ser, I've seen it now.
I had heard it was amazing, 
but it's exactly as they said.",ui\00_message\event\st0450\ev005.gmd,\event\st0450\st0450ev005.arc,st0450ev005.arc,6
0,,"この国にもまだ希望が残っている
それが実感できたわ","There's still hope left in this country.
That is the feeling I have come to grasp.",ui\00_message\event\st0450\ev005.gmd,\event\st0450\st0450ev005.arc,st0450ev005.arc,7
0,,"隊長、皆さん――
ありがとうございます","Captain, everyone—
Thank you.",ui\00_message\event\st0450\ev005.gmd,\event\st0450\st0450ev005.arc,st0450ev005.arc,8
0,,"あとは陽動に出てた奴らが
生きてるといいがな――","I hope those guys who went out as a 
diversion are still alive.",ui\00_message\event\st0450\ev005.gmd,\event\st0450\st0450ev005.arc,st0450ev005.arc,9
0,,"エリオットとジリアンがいるんだもん
うまくやってるんじゃない？","With Elliot and Gillian here, 
they're probably doing well, right?",ui\00_message\event\st0450\ev005.gmd,\event\st0450\st0450ev005.arc,st0450ev005.arc,10
0,,すぐに部隊を回収させましょう,Let's recall our troops immediately.,ui\00_message\event\st0450\ev005.gmd,\event\st0450\st0450ev005.arc,st0450ev005.arc,11
0,,次に目指すのは、いよいよ王都メガドです,"What we're aiming for next is 
finally the Royal Capital, Megado.",ui\00_message\event\st0450\ev005.gmd,\event\st0450\st0450ev005.arc,st0450ev005.arc,12
0,,"レスタニア勢の活躍で、ネド王子と解放軍は
展望城を取り戻すことに成功した","The Lestanian forces' heroic efforts enabled 
Prince Nedo and the Liberation Army to 
successfully reclaim Lookout Castle.",ui\00_message\event\st0450\ev005.gmd,\event\st0450\st0450ev005.arc,st0450ev005.arc,13
0,,"士気上がる人々の間から、砦から城へ
拠点を移すべきだという声があがり――","With the boost in morale, there's talk of shifting
our base from the fort to the castle—",ui\00_message\event\st0450\ev005.gmd,\event\st0450\st0450ev005.arc,st0450ev005.arc,14
0,,"ネド王子が承認すると同時に人々は
せわしげに働き始めた","As soon as Prince Ned approved, 
the people set to work.",ui\00_message\event\st0450\ev005.gmd,\event\st0450\st0450ev005.arc,st0450ev005.arc,15
0,,"勝利への道はまだ半ばであることを知っていたが
以前と比べて人々の顔は明るい","Although I knew we were only halfway to victory,
the people's faces are brighter than before.",ui\00_message\event\st0450\ev005.gmd,\event\st0450\st0450ev005.arc,st0450ev005.arc,16
0,,"ひとりひとりの胸の中に
しっかりと、希望が根付いていたのだ","Within each person's heart, 
hope had firmly taken root.",ui\00_message\event\st0450\ev005.gmd,\event\st0450\st0450ev005.arc,st0450ev005.arc,17
0,,王子の姿をした仮初めの希望ではなく,"Not a fleeting hope in the guise of a prince,",ui\00_message\event\st0450\ev005.gmd,\event\st0450\st0450ev005.arc,st0450ev005.arc,18
0,,"それぞれが思い描く、それぞれの未来の姿が
希望になったのだ","but hopes are now shaped by the futures
 they each envision.",ui\00_message\event\st0450\ev005.gmd,\event\st0450\st0450ev005.arc,st0450ev005.arc,19
0,,これから先のことは、将軍から聞いてる？,"Has the General told you what's 
going to happen from here on out?",ui\00_message\event\st0451\ev000.gmd,\event\st0451\st0451ev000.arc,st0451ev000.arc,0
0,,"この使役獣で、人の足では越えられない
切り立つ岩山を強行して北の大地へ入る","With this beast of burden, 
we will force our way over sheer rock mountains 
that cannot be crossed on foot,
entering the northern lands.",ui\00_message\event\st0451\ev000.gmd,\event\st0451\st0451ev000.arc,st0451ev000.arc,1
0,,"街道の関所は敵の制圧下にあるので
過酷な道を選ぶことになってしまいました","The checkpoint on the path is under enemy control,
so we've been forced to choose a harsher route.",ui\00_message\event\st0451\ev000.gmd,\event\st0451\st0451ev000.arc,st0451ev000.arc,2
0,,"毎度毎度――
もう慣れてきたぜ","Over and over—
I'm starting to get used to it.",ui\00_message\event\st0451\ev000.gmd,\event\st0451\st0451ev000.arc,st0451ev000.arc,3
0,,この獣、突然暴れたりしないんですか？,Isn't there a risk of this beast going berserk?,ui\00_message\event\st0451\ev000.gmd,\event\st0451\st0451ev000.arc,st0451ev000.arc,4
0,,"大人しいヤツを選んでみたつもり
保証はないけどね――","I selected a quiet one, thinking it through. 
There's no guarantee though...",ui\00_message\event\st0451\ev000.gmd,\event\st0451\st0451ev000.arc,st0451ev000.arc,5
0,,さあ、準備が出来たのなら出発するよ,"Now, if you're ready, we're off.",ui\00_message\event\st0451\ev000.gmd,\event\st0451\st0451ev000.arc,st0451ev000.arc,6
0,,"隊長、ジリアン
どうかお気をつけて","Captain, Gillian,
please be careful.",ui\00_message\event\st0451\ev000.gmd,\event\st0451\st0451ev000.arc,st0451ev000.arc,7
0,,皆さん揃いましたね,It looks like everyone is here.,ui\00_message\event\st0451\ev005.gmd,\event\st0451\st0451ev005.arc,st0451ev005.arc,0
0,,"それでは、将軍
王都メガド奪還作戦の説明をお願いします","Then, General,
Please explain the operation to reclaim 
the Royal Capital of Megado.",ui\00_message\event\st0451\ev005.gmd,\event\st0451\st0451ev005.arc,st0451ev005.arc,1
0,,"まず――
神殿を脱出した兵たちを救出して、我が軍に加える","Firstly—
Rescue the soldiers who escaped from 
the temple and add them to our army.",ui\00_message\event\st0451\ev005.gmd,\event\st0451\st0451ev005.arc,st0451ev005.arc,2
0,,"助け出した彼らを、城周辺に配備して
メガド突入時の陽動を任せる予定だ","I plan to deploy those we rescued 
around the castle to create a diversion 
during the invasion of Megado.",ui\00_message\event\st0451\ev005.gmd,\event\st0451\st0451ev005.arc,st0451ev005.arc,3
0,,それ、いい！,That's good!,ui\00_message\event\st0451\ev005.gmd,\event\st0451\st0451ev005.arc,st0451ev005.arc,4
0,,"先の石塔にいた守護兵たちのように
逃げ延びた兵は、案外いるかも知れませんね","Just like the guardians at the stone tower before,
there may be quite a few soldiers 
who managed to escape.",ui\00_message\event\st0451\ev005.gmd,\event\st0451\st0451ev005.arc,st0451ev005.arc,5
0,,"そして――
北の地の盗賊たちに、王都潜入の協力を要請する","Next, I'll ask the northern bandits 
to help me infiltrate the royal capital.",ui\00_message\event\st0451\ev005.gmd,\event\st0451\st0451ev005.arc,st0451ev005.arc,6
0,,"北の盗賊とは面倒だね
でも、あたしらより王都への侵入には長けている","The Northern bandits are troublesome, 
but they're more adept at breaching the capital 
than we are.",ui\00_message\event\st0451\ev005.gmd,\event\st0451\st0451ev005.arc,st0451ev005.arc,7
0,,"王家を悩ませた悪党どもを頼るのはシャクだが
背に腹はかえられない","It's unpleasant to rely on the scoundrels who 
troubled the royal family,
but desperate times call for desperate measures.",ui\00_message\event\st0451\ev005.gmd,\event\st0451\st0451ev005.arc,st0451ev005.arc,8
0,,"ふん、交渉が心配だ
――いいだろう、あたしが行くよ","Hmph, I'm uneasy about the talks.
—Very well, I'll go myself.",ui\00_message\event\st0451\ev005.gmd,\event\st0451\st0451ev005.arc,st0451ev005.arc,9
0,,"んじゃ、さっさと動こうぜ
俺たちの動きもいつまで隠せるか分からねぇ","Well then, let's move quickly. 
We don't know how long we can keep our 
movements hidden.",ui\00_message\event\st0451\ev005.gmd,\event\st0451\st0451ev005.arc,st0451ev005.arc,10
0,,"それでは一度解散としよう
隊長、ジリアンとともに、頼んだぞ","Let's disband for now.
Captain, Gillian, I'm counting on you.",ui\00_message\event\st0451\ev005.gmd,\event\st0451\st0451ev005.arc,st0451ev005.arc,11
0,,外の音、臭いがわかるだろうか,Can you recognize the sounds and smells outside?,ui\00_message\event\st0451\ev010.gmd,\event\st0451\st0451ev010.arc,st0451ev010.arc,0
0,,"メガドでの敗戦の後――これを機にと
オークどもが大挙し攻め寄せてきたのだ","After the defeat at Megado, 
taking this opportunity, 
the Orc horde launched a full-scale attack.",ui\00_message\event\st0451\ev010.gmd,\event\st0451\st0451ev010.arc,st0451ev010.arc,1
0,,控え目に言っても劣勢,"To put it mildly, we are outnumbered.",ui\00_message\event\st0451\ev010.gmd,\event\st0451\st0451ev010.arc,st0451ev010.arc,2
0,,"でも――
軍を率いてるのは、あの""戦の将""","But... the person leading the
army is that ""War Master""",ui\00_message\event\st0451\ev010.gmd,\event\st0451\st0451ev010.arc,st0451ev010.arc,3
0,,見方を変えれば絶好の好機,"From a different perspective, 
it's a great opportunity.",ui\00_message\event\st0451\ev010.gmd,\event\st0451\st0451ev010.arc,st0451ev010.arc,4
0,,"うむ、奴を仕留めることができれば
メガドは将を失うことになる","Mm, if we can take him down, 
Megado will be leaderless.",ui\00_message\event\st0451\ev010.gmd,\event\st0451\st0451ev010.arc,st0451ev010.arc,5
0,,"あんたたちは、まず、遊軍として
城内の敵を掃討しておくれ","Begin by clearing the castle of enemies as a
reconnaissance unit.",ui\00_message\event\st0451\ev010.gmd,\event\st0451\st0451ev010.arc,st0451ev010.arc,6
0,,王子はあたしとメイロワで守ってみせるよ,I'll protect the prince with Meirova.,ui\00_message\event\st0451\ev010.gmd,\event\st0451\st0451ev010.arc,st0451ev010.arc,7
0,,わたしも遊軍として動くね,I'll be part of the reconnaissance unit too.,ui\00_message\event\st0451\ev010.gmd,\event\st0451\st0451ev010.arc,st0451ev010.arc,8
0,,"この展望城――再びオークには渡せません
皆さん、よろしくお願いします","Lookout Castle—
We cannot let it fall to the orcs again.
Everyone, I count on you.",ui\00_message\event\st0451\ev010.gmd,\event\st0451\st0451ev010.arc,st0451ev010.arc,9
0,,こっちにはいない,He's not here.,ui\00_message\event\st0451\ev015.gmd,\event\st0451\st0451ev015.arc,st0451ev015.arc,0
0,,"いいか、ジリアン
王子の行方不明は他言無用だ","Listen, Gillian,
don't tell anyone else the prince is missing.",ui\00_message\event\st0451\ev015.gmd,\event\st0451\st0451ev015.arc,st0451ev015.arc,1
0,,"まだ横たわる闇は大きく
結末の見えない戦いが控えてはいたが――","The darkness still looms large,
and a battle with no clear end is ahead, but—",ui\00_message\event\st0451\ev015.gmd,\event\st0451\st0451ev015.arc,st0451ev015.arc,2
0,,"今はただ白竜の復活を喜ぶ時とばかりに
レスタニアの人々は歌い、踊った","For now, the people of Lestania sang and danced,
rejoicing in the revival of the White Dragon.",ui\00_message\event\st0451\ev015.gmd,\event\st0451\st0451ev015.arc,st0451ev015.arc,3
0,,しかし、彼らはまだ知らなかった,"Yet, they did not know",ui\00_message\event\st0451\ev015.gmd,\event\st0451\st0451ev015.arc,st0451ev015.arc,4
0,,"アッカーシェランの覚者であるネド王子の
秘めたる計画を","... The secret plans of Prince Nedo, 
the Arisen of Acre Selund.",ui\00_message\event\st0451\ev015.gmd,\event\st0451\st0451ev015.arc,st0451ev015.arc,5
0,,こっちにはいない,He's not here.,ui\00_message\event\st0451\ev017.gmd,\event\st0451\st0451ev017.arc,st0451ev017.arc,0
0,,"いいか、ジリアン
王子の行方不明は他言無用だ","Listen, Gillian,
don't tell anyone else the prince is missing.",ui\00_message\event\st0451\ev017.gmd,\event\st0451\st0451ev017.arc,st0451ev017.arc,1
0,,"まだ横たわる闇は大きく
結末の見えない戦いが控えてはいたが――","The darkness still looms large,
and a battle with no clear end is ahead, but—",ui\00_message\event\st0451\ev017.gmd,\event\st0451\st0451ev017.arc,st0451ev017.arc,2
0,,"今はただ白竜の復活を喜ぶ時とばかりに
レスタニアの人々は歌い、踊った","For now, the people of Lestania sang and danced,
rejoicing in the revival of the White Dragon.",ui\00_message\event\st0451\ev017.gmd,\event\st0451\st0451ev017.arc,st0451ev017.arc,3
0,,しかし、彼らはまだ知らなかった,"Yet, they did not know",ui\00_message\event\st0451\ev017.gmd,\event\st0451\st0451ev017.arc,st0451ev017.arc,4
0,,"アッカーシェランの覚者であるネド王子の
秘めたる計画を","... The secret plans of Prince Nedo, 
the Arisen of Acre Selund.",ui\00_message\event\st0451\ev017.gmd,\event\st0451\st0451ev017.arc,st0451ev017.arc,5
0,,エリオット――いいのか？,Elliott--are you sure?,ui\00_message\event\st0451\ev020.gmd,\event\st0451\st0451ev020.arc,st0451ev020.arc,0
0,,"心配かけちゃいましたね
それで、王子はやっぱり――","I'm sorry for causing concern.
So, the prince is indeed—",ui\00_message\event\st0451\ev020.gmd,\event\st0451\st0451ev020.arc,st0451ev020.arc,1
0,,ああ、戻らない,"Yes, he's not returning.",ui\00_message\event\st0451\ev020.gmd,\event\st0451\st0451ev020.arc,st0451ev020.arc,2
0,,"王子のことは気掛かりだが――
これ以上、事態を引き伸ばすことも叶わぬ","I'm concerned about the prince, but—
we can no longer afford to delay the situation.",ui\00_message\event\st0451\ev020.gmd,\event\st0451\st0451ev020.arc,st0451ev020.arc,3
0,,"王子の足の運びを考えると、あと少しで
悪しき竜の元へ辿り着くはずだよ","Considering the prince's pace, he should be
reaching the Evil Dragon soon.",ui\00_message\event\st0451\ev020.gmd,\event\st0451\st0451ev020.arc,st0451ev020.arc,4
0,,"全てが予定通りという訳にはいかなかったが
我らと大陸の未来は決することになろう","While things didn't go exactly as planned, 
our fate, and that of the continent 
will be decided.",ui\00_message\event\st0451\ev020.gmd,\event\st0451\st0451ev020.arc,st0451ev020.arc,5
0,,"ずっと、悪しき竜に踏み潰されるか
焼き殺されることばかり考えていたんだ","I've been constantly thinking about either being
crushed or burned alive by the Evil Dragon.",ui\00_message\event\st0451\ev020.gmd,\event\st0451\st0451ev020.arc,st0451ev020.arc,6
0,,"ほら、エリオットを残して隊長たちが
レスタニアに帰って――","Look, with Elliot left behind and the captain
and others returning to Lestania—",ui\00_message\event\st0451\ev020.gmd,\event\st0451\st0451ev020.arc,st0451ev020.arc,7
0,,"また戻ってきた、あの日までね
あの日、わたしは、本気で希望を信じることにした","I came back again, up until that day.
On that day, 
I resolved to genuinely believe in hope.",ui\00_message\event\st0451\ev020.gmd,\event\st0451\st0451ev020.arc,st0451ev020.arc,8
0,,"あなたたちがいなかったら
わたしはここまで戦えなかった","Without you all, 
I couldn't have fought to this point.",ui\00_message\event\st0451\ev020.gmd,\event\st0451\st0451ev020.arc,st0451ev020.arc,9
0,,――ありがとう,--Thank you.,ui\00_message\event\st0451\ev020.gmd,\event\st0451\st0451ev020.arc,st0451ev020.arc,10
0,,"レスタニアじゃあな、事が終わる前に
礼を言うのはひどく縁起が悪いんだ","In Lestania, thanking someone before
things are finished is considered bad luck.",ui\00_message\event\st0451\ev020.gmd,\event\st0451\st0451ev020.arc,st0451ev020.arc,11
0,,そうなの？　じゃあ、取り消すよ,Really?　Then I take it back.,ui\00_message\event\st0451\ev020.gmd,\event\st0451\st0451ev020.arc,st0451ev020.arc,12
0,,"では隊長、いよいよですね
精一杯、王子の力になってあげましょう","Well then, Captain, it's finally time.
Let's do our best to help the prince!",ui\00_message\event\st0451\ev020.gmd,\event\st0451\st0451ev020.arc,st0451ev020.arc,13
0,,"きっと、うまくいくよ
理由はわからないんだけど――","I'm sure it'll work out.
I don't know why--",ui\00_message\event\st0451\ev020.gmd,\event\st0451\st0451ev020.arc,st0451ev020.arc,14
0,,"近くに隊長を感じると、勇気とか力が
湧いてくるんだよね","When the captain is near, I feel my courage and
strength growing.",ui\00_message\event\st0451\ev020.gmd,\event\st0451\st0451ev020.arc,st0451ev020.arc,15
0,,ああ、まるで竜の加護の如くってやつだな,"Ah, it's like the dragon's blessing, isn't it?",ui\00_message\event\st0451\ev020.gmd,\event\st0451\st0451ev020.arc,st0451ev020.arc,16
0,,隊長は不思議な人だね,The Captain is a strange person.,ui\00_message\event\st0451\ev020.gmd,\event\st0451\st0451ev020.arc,st0451ev020.arc,17
0,,本当に,Really.,ui\00_message\event\st0451\ev020.gmd,\event\st0451\st0451ev020.arc,st0451ev020.arc,18
0,,"さあ、思い残すことがなくなったんなら――
出発するぞ","Now, if you've got nothing left to think about--
we're off!",ui\00_message\event\st0451\ev020.gmd,\event\st0451\st0451ev020.arc,st0451ev020.arc,19
0,,"フィンダムで起こったことは
レスタニアの使者の方から聞いています","The Lestanian emissaries have told me what
happened in Phindym.",ui\00_message\event\st0451\ev025.gmd,\event\st0451\st0451ev025.arc,st0451ev025.arc,0
0,,"これがどれほど深刻な事態なのか
わかっているつもりです","I believe I grasp the severity
of this situation.",ui\00_message\event\st0451\ev025.gmd,\event\st0451\st0451ev025.arc,st0451ev025.arc,1
0,,"火竜の竜力は今、僕の中にあります
黒竜を倒すということであれば――","The Fire Dragon's power now resides within me.
If it's to defeat the Black Dragon—",ui\00_message\event\st0451\ev025.gmd,\event\st0451\st0451ev025.arc,st0451ev025.arc,2
0,,何事ですか！?,What's the matter?!,ui\00_message\event\st0451\ev025.gmd,\event\st0451\st0451ev025.arc,st0451ev025.arc,3
0,,大陸の各地に闇の魔物が現れました！！,Dark beasts have emerged throughout the continent!,ui\00_message\event\st0451\ev025.gmd,\event\st0451\st0451ev025.arc,st0451ev025.arc,4
0,,"すでにメイロワ将軍が中心となって
対応に当たっていますが――","General Meirova is already leading the response efforts,
but—",ui\00_message\event\st0451\ev025.gmd,\event\st0451\st0451ev025.arc,st0451ev025.arc,5
0,,"同時にメガド上空に大きな黒い渦が出現し
このままでは王都が闇に呑まれてしまいます！","At the same time, 
a large black vortex has appeared above Megado, 
and if things continue like this,
the royal capital will be engulfed in darkness!",ui\00_message\event\st0451\ev025.gmd,\event\st0451\st0451ev025.arc,st0451ev025.arc,6
0,,わかりました、すぐに向かいます,"Okay, I'm on my way.",ui\00_message\event\st0451\ev025.gmd,\event\st0451\st0451ev025.arc,st0451ev025.arc,7
0,,隊長、皆さん――,"Captain, everyone—",ui\00_message\event\st0451\ev025.gmd,\event\st0451\st0451ev025.arc,st0451ev025.arc,8
0,,ああ、わかってる、任せろ！,Got it. I'll handle it!,ui\00_message\event\st0451\ev025.gmd,\event\st0451\st0451ev025.arc,st0451ev025.arc,9
0,,"王子、大丈夫
やっつけてから、話の続きをしよう","Prince, everything will be fine. 
After we handle this,
we can continue talking.",ui\00_message\event\st0451\ev025.gmd,\event\st0451\st0451ev025.arc,st0451ev025.arc,10
0,,さぁ、行きましょう、隊長！,"Let's go, Captain!",ui\00_message\event\st0451\ev025.gmd,\event\st0451\st0451ev025.arc,st0451ev025.arc,11
0,,城内の敵がやけに少ない,There are awfully few enemies in the castle.,ui\00_message\event\st0460\ev000.gmd,\event\st0460\st0460ev000.arc,st0460ev000.arc,0
0,,陽動の効果？,The effect of the diversion?,ui\00_message\event\st0460\ev000.gmd,\event\st0460\st0460ev000.arc,st0460ev000.arc,1
0,,それにしても少ねえぞ,"Even so, there are fewer than expected.",ui\00_message\event\st0460\ev000.gmd,\event\st0460\st0460ev000.arc,st0460ev000.arc,2
0,,隊長、黒騎士はいったいどこに――,"Captain, where the hell is the Black Knight...",ui\00_message\event\st0460\ev000.gmd,\event\st0460\st0460ev000.arc,st0460ev000.arc,3
0,,迷うな！　将の首を目指すぞ！,"Don't get lost! 
We're going for the general's head!",ui\00_message\event\st0460\ev000.gmd,\event\st0460\st0460ev000.arc,st0460ev000.arc,4
0,,"もうひと押し――
離れずに固まって動くよ！","One more push—
stay close and move together!",ui\00_message\event\st0460\ev000.gmd,\event\st0460\st0460ev000.arc,st0460ev000.arc,5
0,,ウッ！,Oof!,ui\00_message\event\st0460\ev000.gmd,\event\st0460\st0460ev000.arc,st0460ev000.arc,6
0,,ああっ？,Aah?,ui\00_message\event\st0460\ev000.gmd,\event\st0460\st0460ev000.arc,st0460ev000.arc,7
