0,,"おおそうだ！
お前の働きぶり、ちょくちょく聞いてるぞ
これからも頑張れよ！","Oh yeah!
I've heard a lot about your work, Keep it up!",ui\00_message\npc\base\n1905.gmd,\npc\n1905.arc,n1905.arc,5,Scherzo
0,,"私達も、あなたに何を返せるか考えねば――
せめて補給面だけでも
一層の助けとなりますよう尽力いたしましょう","We must also think about what we can give back to you—
At least in terms of supplies,
We will do our best to be of further assistance.",ui\00_message\npc\base\n2301.gmd,\npc\n2301.arc,n2301.arc,77,Beatrix
0,,"地上の覚者よ
私達にできる協力であれば
惜しむことはありません","Arisen of the surface,
If there is any aid we can provide, There is no need to hesitate.",ui\00_message\npc\base\n2301.gmd,\npc\n2301.arc,n2301.arc,78,Beatrix
0,,"地上の覚者よ
深刻な事態となりましたね","Arisen of the surface.
A serious situation has occurred, hasn't it?",ui\00_message\npc\base\n2301.gmd,\npc\n2301.arc,n2301.arc,79,Beatrix
0,,学びとは、理を追求すること――,The pursuit of order is what learning is all about.,ui\00_message\npc\base\n2301.gmd,\npc\n2301.arc,n2301.arc,80,Beatrix
0,,錬金,Alchemized,ui\00_message\npc\base\n2301.gmd,\npc\n2301.arc,n2301.arc,81,Beatrix
0,,"道を誤った私達ですが
常に理を追い求めてきたと自負しています
どうか、この世の理を破壊させないでください","We may have lost our way, but we have always prided ourselves on constantly pursuing order.
Please, do not destroy the order of this world.",ui\00_message\npc\base\n2301.gmd,\npc\n2301.arc,n2301.arc,82,Beatrix
0,,"ここメルゴダにて長きを過ごしてきたのは
今考えてみると
むしろ喜ばしいことかもしれません","I spent a long time here in Mergoda, and now that I think about it, it might actually be something to be happy about.",ui\00_message\npc\base\n2301.gmd,\npc\n2301.arc,n2301.arc,83,Beatrix
0,,"ここにいたからこそ、この事態に
あなたを支えられるのですから","Because I was here, that's why I am able to support you in this situation.",ui\00_message\npc\base\n2301.gmd,\npc\n2301.arc,n2301.arc,84,Beatrix
0,,"体力の回復、物資の補給――
どうか協力させてください
存分に、このメルゴダをお使いください","Please cooperate with me in recovering our stamina and replenishing our supplies. 
Please use Mergoda to the fullest extent possible.",ui\00_message\npc\base\n2301.gmd,\npc\n2301.arc,n2301.arc,85,Beatrix
0,,"錬魔達はディアマンテスの傀儡
我らとて、もはやここでは狩られる身","The Alchemists are puppets of Diamantes.
We, too, are now hunted here.",ui\00_message\npc\base\n2302.gmd,\npc\n2302.arc,n2302.arc,0,Iosef
0,,"幸いにもテオドールの塔には制御杭が
仕込まれているから、錬魔達はこの周囲へ
入れないがな","Fortunately, Theodor's tower has control stakes embedded in it, so the magic practitioners cannot enter this vicinity.",ui\00_message\npc\base\n2302.gmd,\npc\n2302.arc,n2302.arc,1,Iosef
0,,"術杭と錬成した魔物を、我々は錬魔と呼ぶ
騎士団より便利に仕える兵として
ディアマンテスらが生み出した哀れな半生命だ","We call the monsters created by Diamantes through alchemy ""Alchemized"".
They are pitiful semi-life forms created to serve the knight order conveniently.",ui\00_message\npc\base\n2302.gmd,\npc\n2302.arc,n2302.arc,2,Iosef
0,,"あやつがそんな研究をしたのも
溶命炉を悪しきことに使ったのも
全てあの男一人が始めたことなのか――","Is it all because of that man, who conducted such research, who also used the Furnace for evil purposes?",ui\00_message\npc\base\n2302.gmd,\npc\n2302.arc,n2302.arc,3,Iosef
0,,"地上か――
戻れるなら戻りたいものだ","On the ground, perhaps--
If I could go back, I would want to return.",ui\00_message\npc\base\n2302.gmd,\npc\n2302.arc,n2302.arc,4,Iosef
0,,"だが、異なる時を歩み過ぎた我々に
果たして行き場はあるのだろうか","However, for us who have walked through different times, Is there really a place to go?",ui\00_message\npc\base\n2302.gmd,\npc\n2302.arc,n2302.arc,5,Iosef
0,,うむ、何か用でも？,"Yes, may I help you with something?",ui\00_message\npc\base\n2302.gmd,\npc\n2302.arc,n2302.arc,6,Iosef
0,,"王宮層の《メルガン・アルケミデア》は
錬金術研究の高等研究室だ","The upper level of the royal palace is the advanced laboratory of Alchemized research, Mergan Alchemium.",ui\00_message\npc\base\n2302.gmd,\npc\n2302.arc,n2302.arc,7,Iosef
0,,"ディアマンテス派の術師の中には
まだそこで錬魔研究をしている者も
いるようだ","Among the practitioners of the Diamantes faction, there still seem to be those who are conducting alchemy research there.",ui\00_message\npc\base\n2302.gmd,\npc\n2302.arc,n2302.arc,8,Iosef
0,,"何の研究をしているかは不明だが
嫌な予感がする――","I have no idea what research they are conducting, but I have a bad feeling about it.",ui\00_message\npc\base\n2302.gmd,\npc\n2302.arc,n2302.arc,9,Iosef
