"0","","救出対象が魔物に襲われている――急ぎ鎮圧しなければ！","救出対象が魔物に襲われている――急ぎ鎮圧しなければ！","ui\00_message\examine_message\quest\quest_examine_q21017013.gmd","\quest\q21017013.arc","q21017013.arc","1"
"0","0","いかがでしょうか？
もしご興味がおありでしたら、＜晴天＞時に
こちらへお仲間を集めてくださいませ","いかがでしょうか？
もしご興味がおありでしたら、＜晴天＞時に
こちらへお仲間を集めてくださいませ","ui\00_message\quest\q22018022.gmd","\quest\q22018022.arc","q22018022.arc","5"
"0","0","お集まりいただき、ありがとうございます
《<QDEL NAME 0 7>》は湿気に弱く、カラッと
乾燥した時でないと採取が難しいのです
＜晴天＞が陰りましたら、こちらへお戻りください","お集まりいただき、ありがとうございます
《<QDEL NAME 0 7>》は湿気に弱く、カラッと
乾燥した時でないと採取が難しいのです
＜晴天＞が陰りましたら、こちらへお戻りください","ui\00_message\quest\q22018022.gmd","\quest\q22018022.arc","q22018022.arc","6"
"0","0","それでは――今、マップに記入した場所
そこが、現在採取可能と確認された採取地です
危険はありますが、覚者様ほどの腕をお持ちなら
大きな問題にはならないでしょう","それでは――今、マップに記入した場所
そこが、現在採取可能と確認された採取地です
危険はありますが、覚者様ほどの腕をお持ちなら
大きな問題にはならないでしょう","ui\00_message\quest\q22018022.gmd","\quest\q22018022.arc","q22018022.arc","7"
"0","0","できれば、採取が終了したら
＜<QDEL NUM 0 7>＞つを
この展望城にご提供いただけると幸いです
なかなか調達に行ける者がおらず――","できれば、採取が終了したら
＜<QDEL NUM 0 7>＞つを
この展望城にご提供いただけると幸いです
なかなか調達に行ける者がおらず――","ui\00_message\quest\q22018022.gmd","\quest\q22018022.arc","q22018022.arc","8"
"0","0","それでは、お気をつけて
いってらっしゃいませ","それでは、お気をつけて
いってらっしゃいませ","ui\00_message\quest\q22018022.gmd","\quest\q22018022.arc","q22018022.arc","9"
"0","0","《<QDEL NAME 0 7>》は湿気に弱く、カラッと
乾燥した時でないと採取が難しいのです
＜晴天＞が陰りましたら、こちらへお戻りください","《<QDEL NAME 0 7>》は湿気に弱く、カラッと
乾燥した時でないと採取が難しいのです
＜晴天＞が陰りましたら、こちらへお戻りください","ui\00_message\quest\q22018022.gmd","\quest\q22018022.arc","q22018022.arc","10"
"0","0","採取が終了したら
＜<QDEL NUM 0 7>＞つを
この展望城にご提供いただけると幸いです
なかなか調達に行ける者がおらず――","採取が終了したら
＜<QDEL NUM 0 7>＞つを
この展望城にご提供いただけると幸いです
なかなか調達に行ける者がおらず――","ui\00_message\quest\q22018022.gmd","\quest\q22018022.arc","q22018022.arc","11"
"0","0","それでは、お気をつけて
いってらっしゃいませ","それでは、お気をつけて
いってらっしゃいませ","ui\00_message\quest\q22018022.gmd","\quest\q22018022.arc","q22018022.arc","12"
"0","0","まぁ、たくさん採取されたようですね
覚者様の旅のお役に立てば幸いです","まぁ、たくさん採取されたようですね
覚者様の旅のお役に立てば幸いです","ui\00_message\quest\q22018022.gmd","\quest\q22018022.arc","q22018022.arc","13"
"0","0","展望城へのご提供もありがとうございます
ええ、また天気の良い日には
ご案内いたしましょう","展望城へのご提供もありがとうございます
ええ、また天気の良い日には
ご案内いたしましょう","ui\00_message\quest\q22018022.gmd","\quest\q22018022.arc","q22018022.arc","14"
"0","0","<AREA 19>フィールドの《<ITEM 18142>》を採取できる採取ポイントの数が増えました
＜晴天＞の間にたくさん採取し、納品しましょう","<AREA 19>フィールドの《<ITEM 18142>》を採取できる採取ポイントの数が増えました
＜晴天＞の間にたくさん採取し、納品しましょう","ui\00_message\quest\q22018022.gmd","\quest\q22018022.arc","q22018022.arc","15"
"0","0","＜晴天＞が終了したため、<AREA 19>フィールドの
《<ITEM 18142>》の採取ポイント数が通常に戻りました
納品し、クエストを終了しましょう","＜晴天＞が終了したため、<AREA 19>フィールドの
《<ITEM 18142>》の採取ポイント数が通常に戻りました
納品し、クエストを終了しましょう","ui\00_message\quest\q22018022.gmd","\quest\q22018022.arc","q22018022.arc","16"
"0","0","覚者さん、おかえりなさい
なんとか無傷で救い出してくれたんだな！
これで、医療品を節約できるよ","覚者さん、おかえりなさい
なんとか無傷で救い出してくれたんだな！
これで、医療品を節約できるよ","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","0"
"0","0","え、彼はそんなことを？
まったく――
帰ったら二度と馬鹿な真似をしないよう
キツく言ってやらなくちゃな","え、彼はそんなことを？
まったく――
帰ったら二度と馬鹿な真似をしないよう
キツく言ってやらなくちゃな","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","1"
"0","0","うわ――覚者さん、怪我をしているじゃないか
すぐに手当しよう","うわ――覚者さん、怪我をしているじゃないか
すぐに手当しよう","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","2"
"0","0","あぁ、<NPC 602>は無事だったんだな
それは良かった
――目覚めて帰ってくる時が楽しみだよ
今回ばかりは怒りを抑えられそうにない","あぁ、<NPC 602>は無事だったんだな
それは良かった
――目覚めて帰ってくる時が楽しみだよ
今回ばかりは怒りを抑えられそうにない","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","3"
"0","0","やぁ、覚者さん
覚者さんのおかげで、物資にも余裕が出てきたよ
特に、戦闘回数が減ったおかげで
怪我人も少なくなったのがありがたいね","やぁ、覚者さん
覚者さんのおかげで、物資にも余裕が出てきたよ
特に、戦闘回数が減ったおかげで
怪我人も少なくなったのがありがたいね","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","4"
"0","0","ただな、一人頭の痛いのが――
<NPC 602>という奴なんだが
いわゆる、放蕩者というのかな","ただな、一人頭の痛いのが――
<NPC 602>という奴なんだが
いわゆる、放蕩者というのかな","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","5"
"0","0","ちょっとした怪我でも救護要請するもんだから
ただでさえ手が足りないのに、シェケルが困っててな
修行するとか言って《<STG 1061>》へ
また飛び出して行っちまったが――","ちょっとした怪我でも救護要請するもんだから
ただでさえ手が足りないのに、シェケルが困っててな
修行するとか言って《<STG 1061>》へ
また飛び出して行っちまったが――","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","6"
"0","0","どうせまた、ろくでもない擦り傷を作って
帰ってくるのが目に見えているのにな
覚者様、引きずってでも
連れ帰ってきてくれないかな？","どうせまた、ろくでもない擦り傷を作って
帰ってくるのが目に見えているのにな
覚者様、引きずってでも
連れ帰ってきてくれないかな？","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","7"
"0","0","<NPC 602>は、修行するとか言って
《<STG 1061>》へ
飛び出して行っちまったんだが――","<NPC 602>は、修行するとか言って
《<STG 1061>》へ
飛び出して行っちまったんだが――","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","8"
"0","0","どうせまた、ろくでもない擦り傷を作って
帰ってくるのだろうからな
覚者様、引きずってでも
連れ帰ってきてくれないかな？","どうせまた、ろくでもない擦り傷を作って
帰ってくるのだろうからな
覚者様、引きずってでも
連れ帰ってきてくれないかな？","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","9"
"0","0","擦り傷なら放って置けばいいって？
栄養状態が悪いと、簡単に化膿してしまうものさ
重症化してからじゃ遅いから――
まぁ、シェケルの受け売りなんだけどな","擦り傷なら放って置けばいいって？
栄養状態が悪いと、簡単に化膿してしまうものさ
重症化してからじゃ遅いから――
まぁ、シェケルの受け売りなんだけどな","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","10"
"0","0","はぁ～！　大したもんだ
君は強いんだなぁ
で、一体何しに来たんだい？","はぁ～！　大したもんだ
君は強いんだなぁ
で、一体何しに来たんだい？","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","11"
"0","0","えっ！　<NPC 3057>に言われて俺を探しに？
ちえ、どうせなら可愛い女の子に
心配してもらいたかったなぁ","えっ！　<NPC 3057>に言われて俺を探しに？
ちえ、どうせなら可愛い女の子に
心配してもらいたかったなぁ","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","12"
"0","0","君には助けてもらってしまったな
いやいや、大丈夫！
俺はもう少し軽く運動していくから
君は先に帰っていてくれて大丈夫だよ！","君には助けてもらってしまったな
いやいや、大丈夫！
俺はもう少し軽く運動していくから
君は先に帰っていてくれて大丈夫だよ！","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","13"
"0","0","ぐふっ
俺はもうだめだ
やっぱり戦士なんてやめとけばよかった――
君は――いったい何者なんだ？","ぐふっ
俺はもうだめだ
やっぱり戦士なんてやめとけばよかった――
君は――いったい何者なんだ？","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","14"
"0","0","覚者？
なんだってそんな人がこんな場所に――
ベルクが俺を心配して？","覚者？
なんだってそんな人がこんな場所に――
ベルクが俺を心配して？","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","15"
"0","0","そうか、それはすまないな
いい恰好しようとしてこんな所でくたばるなんて
最高に恰好悪いな――
でも最期に、君に会えてよかった――","そうか、それはすまないな
いい恰好しようとしてこんな所でくたばるなんて
最高に恰好悪いな――
でも最期に、君に会えてよかった――","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","16"
"0","0","――
――――ぐぅ","――
――――ぐぅ","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","17"
"0","0","うお、びっくりした――
君、こんな所で何してるんだ？","うお、びっくりした――
君、こんな所で何してるんだ？","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","18"
"0","0","俺か？　俺はほら――
修行？　みたいなもんだよ
そのうち強くなったら、ちゃんとした兵士に
志願するんだからな","俺か？　俺はほら――
修行？　みたいなもんだよ
そのうち強くなったら、ちゃんとした兵士に
志願するんだからな","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","19"
"0","0","だけど、いつもより深い場所に来ちまって
魔物も強いし困ってたんだ――
なぁ君、持っているそれ、武器だろ？
ちょーっと手伝ってくれないかなぁ","だけど、いつもより深い場所に来ちまって
魔物も強いし困ってたんだ――
なぁ君、持っているそれ、武器だろ？
ちょーっと手伝ってくれないかなぁ","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","20"
"0","0","へー、そうやって敵をさばくのか
勉強になるなぁ","へー、そうやって敵をさばくのか
勉強になるなぁ","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","21"
"0","0","いてて――君は全然平気なのか？","いてて――君は全然平気なのか？","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","22"
"0","0","だめだ！　もう動けない――","だめだ！　もう動けない――","ui\00_message\quest\q22018023.gmd","\quest\q22018023.arc","q22018023.arc","23"
"0","0","命知らずの命運","命知らずの命運","ui\00_message\quest_info\q22018023_00.gmd","\quest\q22018023.arc","q22018023.arc","0"
"1","1","【迅速救助クエスト】
依頼者が求める人物を捜索し
迅速に救助する","【迅速救助クエスト】
依頼者が求める人物を捜索し
迅速に救助する","ui\00_message\quest_info\q22018023_00.gmd","\quest\q22018023.arc","q22018023.arc","1"
"2","2","何者かからの、迅速な救援を求める声が
<NAME AREA>から届いているようだ","何者かからの、迅速な救援を求める声が
<NAME AREA>から届いているようだ","ui\00_message\quest_info\q22018023_00.gmd","\quest\q22018023.arc","q22018023.arc","2"
"3","3","正直なところ、わしらの国が滅んだなどと
あまり信じられんのじゃ
そういう者は大勢おる
ある者は飲んだくれ、ある者は自棄を起こす
目の当たりにせんと、所詮他人事なのじゃ","正直なところ、わしらの国が滅んだなどと
あまり信じられんのじゃ
そういう者は大勢おる
ある者は飲んだくれ、ある者は自棄を起こす
目の当たりにせんと、所詮他人事なのじゃ","ui\00_message\quest_info\q22018023_00.gmd","\quest\q22018023.arc","q22018023.arc","3"
"4","4","依頼者の求める人物を捜索する","依頼者の求める人物を捜索する","ui\00_message\quest_info\q22018023_00.gmd","\quest\q22018023.arc","q22018023.arc","4"
"5","5","魔物を迅速に討伐し捜索対象を救助する","魔物を迅速に討伐し捜索対象を救助する","ui\00_message\quest_info\q22018023_00.gmd","\quest\q22018023.arc","q22018023.arc","5"
"6","6","捜索対象の安否を確認する","Check the search target's well-being","ui\00_message\quest_info\q22018023_00.gmd","\quest\q22018023.arc","q22018023.arc","6"
"7","7","依頼者に報告する","Report to the requester","ui\00_message\quest_info\q22018023_00.gmd","\quest\q22018023.arc","q22018023.arc","7"
"0","0","絆湛えし瞳","絆湛えし瞳","ui\00_message\quest_info\q22018024_00.gmd","\quest\q22018024.arc","q22018024.arc","0"
"1","1","【迅速救助クエスト】
依頼者が求める人物を捜索し
迅速に救助する","【迅速救助クエスト】
依頼者が求める人物を捜索し
迅速に救助する","ui\00_message\quest_info\q22018024_00.gmd","\quest\q22018024.arc","q22018024.arc","1"
"2","2","何者かからの、迅速な救援を求める声が
<NAME AREA>から届いているようだ","何者かからの、迅速な救援を求める声が
<NAME AREA>から届いているようだ","ui\00_message\quest_info\q22018024_00.gmd","\quest\q22018024.arc","q22018024.arc","2"
"3","3","こういうご時世だから、天涯孤独の人は多いね
中でも、<NPC 3053>ちゃんは健気だよ
家族全員行方不明だってのに、一生懸命働いて
そういう人はたいてい、落ち込んで動けなくなるか
盗賊になっちまうってのに","こういうご時世だから、天涯孤独の人は多いね
中でも、<NPC 3053>ちゃんは健気だよ
家族全員行方不明だってのに、一生懸命働いて
そういう人はたいてい、落ち込んで動けなくなるか
盗賊になっちまうってのに","ui\00_message\quest_info\q22018024_00.gmd","\quest\q22018024.arc","q22018024.arc","3"
"4","4","依頼者の求める人物を捜索する","依頼者の求める人物を捜索する","ui\00_message\quest_info\q22018024_00.gmd","\quest\q22018024.arc","q22018024.arc","4"
"5","5","魔物を迅速に討伐し捜索対象を救助する","魔物を迅速に討伐し捜索対象を救助する","ui\00_message\quest_info\q22018024_00.gmd","\quest\q22018024.arc","q22018024.arc","5"
"6","6","捜索対象の安否を確認する","Check the search target's well-being","ui\00_message\quest_info\q22018024_00.gmd","\quest\q22018024.arc","q22018024.arc","6"
"7","7","依頼者に報告する","Report to the requester","ui\00_message\quest_info\q22018024_00.gmd","\quest\q22018024.arc","q22018024.arc","7"
"0","0","覚者さん！
いかがでしたか――？","覚者さん！
いかがでしたか――？","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","0"
"0","0","そうですか――
いいえ、それが当然ですよね！
そんな都合の良い偶然があるわけないですし","そうですか――
いいえ、それが当然ですよね！
そんな都合の良い偶然があるわけないですし","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","1"
"0","0","――逆に言えば、どこかの村で
匿われてる可能性が上がった、って
ことですものね！
そんな危険な場所にいるより、よっぽど――","――逆に言えば、どこかの村で
匿われてる可能性が上がった、って
ことですものね！
そんな危険な場所にいるより、よっぽど――","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","2"
"0","0","――ええ
覚者さん、行ってきてくださって
本当にありがとうございます
わたし、まだまだ探し続けますから！","――ええ
覚者さん、行ってきてくださって
本当にありがとうございます
わたし、まだまだ探し続けますから！","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","3"
"0","0","覚者さん！
いかがでしたか――？","覚者さん！
いかがでしたか――？","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","4"
"0","0","そ、そんな――！
本当に兄さんだったのですね？
本当に私の名前を口にした――
間違いありませんね？　","そ、そんな――！
本当に兄さんだったのですね？
本当に私の名前を口にした――
間違いありませんね？　","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","5"
"0","0","覚者さん、ありがとうございます
ええ、承知しております
覚者さんは精一杯のことをしてくださった
今回は、少しばかり運が悪かっただけ――","覚者さん、ありがとうございます
ええ、承知しております
覚者さんは精一杯のことをしてくださった
今回は、少しばかり運が悪かっただけ――","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","6"
"0","0","兄さんが生きていてくれた
それだけで、こんなにも嬉しいんです
これからも希望を持って探し続けられます","兄さんが生きていてくれた
それだけで、こんなにも嬉しいんです
これからも希望を持って探し続けられます","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","7"
"0","0","か、覚者さん――ちょっといいですか？
お忙しいとはわかっていますが
どうしてもご相談したいことがあって","か、覚者さん――ちょっといいですか？
お忙しいとはわかっていますが
どうしてもご相談したいことがあって","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","8"
"0","0","<STG 1093>という場所――
覚者さんはご存知ですよね？
そこから帰還した解放軍の人に聞いたのですが
若い男の人を見かけたって――","<STG 1093>という場所――
覚者さんはご存知ですよね？
そこから帰還した解放軍の人に聞いたのですが
若い男の人を見かけたって――","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","9"
"0","0","声をかけようとしたものの
見失ってしまったそうなんです
わたし、どうしてもその話が気になって――","声をかけようとしたものの
見失ってしまったそうなんです
わたし、どうしてもその話が気になって――","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","10"
"0","0","あの辺りは、家族とはぐれた場所なんです
若い男の人――もしかして兄なのでは、と
ずっと気になっていて――","あの辺りは、家族とはぐれた場所なんです
若い男の人――もしかして兄なのでは、と
ずっと気になっていて――","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","11"
"0","0","覚者さん、もしよければその人に
会って確かめてきてくれませんか？
馬鹿げた頼みかもしれませんが――お願いします","覚者さん、もしよければその人に
会って確かめてきてくれませんか？
馬鹿げた頼みかもしれませんが――お願いします","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","12"
"0","0","<STG 1093>という場所で
解放軍の人が見かけたという、若い男の人
もしかして、兄なんじゃないかと
ずっと気になっているんです――","<STG 1093>という場所で
解放軍の人が見かけたという、若い男の人
もしかして、兄なんじゃないかと
ずっと気になっているんです――","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","13"
"0","0","もし本当に兄だったら、きっと大いに
解放軍の力になることは間違いありません
本当なら、父の跡を継ぐはずだった
有望な医師の卵でしたから――","もし本当に兄だったら、きっと大いに
解放軍の力になることは間違いありません
本当なら、父の跡を継ぐはずだった
有望な医師の卵でしたから――","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","14"
"0","0","覚者さん、どうか確かめてきてもらえませんか
あれから時間も経ってるし
魔物も多い危険な場所なのは承知です――
馬鹿げた頼みかもしれませんが、お願いします","覚者さん、どうか確かめてきてもらえませんか
あれから時間も経ってるし
魔物も多い危険な場所なのは承知です――
馬鹿げた頼みかもしれませんが、お願いします","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","15"
"0","0","ふぅ――なんとか終わったな
ええと、人探し、だったっけ
で、誰を探しているって？","ふぅ――なんとか終わったな
ええと、人探し、だったっけ
で、誰を探しているって？","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","16"
"0","0","え――俺だって？","え――俺だって？","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","17"
"0","0","シェケル――今、シェケルって言ったか
生きてたんだな、アイツ――そうか――
しかも――俺を探してくれていたんだな","シェケル――今、シェケルって言ったか
生きてたんだな、アイツ――そうか――
しかも――俺を探してくれていたんだな","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","18"
"0","0","――なぁ、俺のことは黙っててくれないか
アイツの中では、まだ立派な兄ちゃんなんだ
こんな――盗賊に堕ちたなんて、知られたくない","――なぁ、俺のことは黙っててくれないか
アイツの中では、まだ立派な兄ちゃんなんだ
こんな――盗賊に堕ちたなんて、知られたくない","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","19"
"0","0","酷に思えるか？
だけど、前向いて立派に生きてるアイツの暮らしに
水を差すようなことはしたくないんだ――
なぁ、分かってくれ","酷に思えるか？
だけど、前向いて立派に生きてるアイツの暮らしに
水を差すようなことはしたくないんだ――
なぁ、分かってくれ","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","20"
"0","0","うう――いてて
君は大丈夫か？
怪我してたら、手当くらいならしてやるよ
――と言いたいところだが","うう――いてて
君は大丈夫か？
怪我してたら、手当くらいならしてやるよ
――と言いたいところだが","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","21"
"0","0","今手当が必要なのは、俺の方みたいだな
あぁ――大丈夫
もう、いいんだ
盗賊に堕ちたこんなみっともない男――","今手当が必要なのは、俺の方みたいだな
あぁ――大丈夫
もう、いいんだ
盗賊に堕ちたこんなみっともない男――","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","22"
"0","0","父さん、母さん、シェケル
すまない――","父さん、母さん、シェケル
すまない――","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","23"
"0","0","君は解放軍――という訳でもなさそうだ
その見かけない装備、もしかして
よそから来た覚者ってやつか？","君は解放軍――という訳でもなさそうだ
その見かけない装備、もしかして
よそから来た覚者ってやつか？","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","24"
"0","0","こんなところへ来るなんて、物好きだな
あ、そうそう――
俺、人を探しているんだけど","こんなところへ来るなんて、物好きだな
あ、そうそう――
俺、人を探しているんだけど","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","25"
"0","0","何、君も人探し？　奇遇だな！
ぜひ詳しく聞かせてくれよ！
――と言いたいところだけど","何、君も人探し？　奇遇だな！
ぜひ詳しく聞かせてくれよ！
――と言いたいところだけど","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","26"
"0","0","こんな危険なところで立ち話もアレだし
邪魔者を片付けてからにしようか
協力してくれるだろ！","こんな危険なところで立ち話もアレだし
邪魔者を片付けてからにしようか
協力してくれるだろ！","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","27"
"0","0","さーて、さっさと終わらせて
ガラ酒でもひっかけるか！","さーて、さっさと終わらせて
ガラ酒でもひっかけるか！","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","28"
"0","0","いてて――
おーい、君は無事か？","いてて――
おーい、君は無事か？","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","29"
"0","0","ごめん――俺、もうだめかも","ごめん――俺、もうだめかも","ui\00_message\quest\q22018024.gmd","\quest\q22018024.arc","q22018024.arc","30"
"0","0","伏し迫るオーク小隊","伏し迫るオーク小隊","ui\00_message\quest_info\q22018025_00.gmd","\quest\q22018025.arc","q22018025.arc","0"
"1","1","【偶発討伐クエスト】
出現した危険な魔物を追い詰め
討伐する","【偶発討伐クエスト】
出現した危険な魔物を追い詰め
討伐する","ui\00_message\quest_info\q22018025_00.gmd","\quest\q22018025.arc","q22018025.arc","1"
"2","2","不確実な情報だが、<NAME AREA>から
狂暴な魔物のしわざと思われる被害報告があった","不確実な情報だが、<NAME AREA>から
狂暴な魔物のしわざと思われる被害報告があった","ui\00_message\quest_info\q22018025_00.gmd","\quest\q22018025.arc","q22018025.arc","2"
"3","3","ああ恐ろしい――
オークども、劣勢と見るや奇襲ばかりだ！
何の変哲もない魔物だと思いきや
いつの間にかオークの精鋭に囲まれてるんだ！
全く、おちおち魔物掃除もできやしないよ","ああ恐ろしい――
オークども、劣勢と見るや奇襲ばかりだ！
何の変哲もない魔物だと思いきや
いつの間にかオークの精鋭に囲まれてるんだ！
全く、おちおち魔物掃除もできやしないよ","ui\00_message\quest_info\q22018025_00.gmd","\quest\q22018025.arc","q22018025.arc","3"
"4","4","出現した魔物を討伐する","Defeat the appeared demons","ui\00_message\quest_info\q22018025_00.gmd","\quest\q22018025.arc","q22018025.arc","4"
"5","5","魔物が落とした痕跡を調べる","魔物が落とした痕跡を調べる","ui\00_message\quest_info\q22018025_00.gmd","\quest\q22018025.arc","q22018025.arc","5"
"6","6","魔物の行方を追う","魔物の行方を追う","ui\00_message\quest_info\q22018025_00.gmd","\quest\q22018025.arc","q22018025.arc","6"
"7","7","危険な魔物を追い詰め、止めを刺す","危険な魔物を追い詰め、止めを刺す","ui\00_message\quest_info\q22018025_00.gmd","\quest\q22018025.arc","q22018025.arc","7"
"0","0","傷ついた魔物の痕跡は
住処へと続いているようだ――","傷ついた魔物の痕跡は
住処へと続いているようだ――","ui\00_message\quest\q22018025.gmd","\quest\q22018025.arc","q22018025.arc","0"
"0","0","より所の守り人","より所の守り人","ui\00_message\quest_info\q22018026_00.gmd","\quest\q22018026.arc","q22018026.arc","0"
"1","1","【納品討伐クエスト】
依頼者に高価なアイテムを渡し
珍しい敵の居場所を聞き出す","【納品討伐クエスト】
依頼者に高価なアイテムを渡し
珍しい敵の居場所を聞き出す","ui\00_message\quest_info\q22018026_00.gmd","\quest\q22018026.arc","q22018026.arc","1"
"2","2","<NAME AREA>にいる何者かが
エリア内で取得できる珍しいアイテムを求めている","<NAME AREA>にいる何者かが
エリア内で取得できる珍しいアイテムを求めている","ui\00_message\quest_info\q22018026_00.gmd","\quest\q22018026.arc","q22018026.arc","2"
"3","3","この小さな村が秩序を保っていられるのは
ナヤジークさん――それから
いくらかの善良な村人たちのおかげです
平穏のため、日夜尽力してくれている彼らに
何か報いられればよいのですが――","この小さな村が秩序を保っていられるのは
ナヤジークさん――それから
いくらかの善良な村人たちのおかげです
平穏のため、日夜尽力してくれている彼らに
何か報いられればよいのですが――","ui\00_message\quest_info\q22018026_00.gmd","\quest\q22018026.arc","q22018026.arc","3"
"4","4","＜<SQDI NAME>＞を＜<SQDI NUM>＞個、依頼者に渡す（残り:<SQDI DNUM>）","Deliver <SQDI NAME> x<SQDI NUM> to the requester (need: <SQDI DNUM>)","ui\00_message\quest_info\q22018026_00.gmd","\quest\q22018026.arc","q22018026.arc","4"
"5","5","指定された場所へ魔物を探しに行く","指定された場所へ魔物を探しに行く","ui\00_message\quest_info\q22018026_00.gmd","\quest\q22018026.arc","q22018026.arc","5"
"6","6","発見した魔物を討伐する","Defeat the found demons","ui\00_message\quest_info\q22018026_00.gmd","\quest\q22018026.arc","q22018026.arc","6"
"7","7","依頼者に報告する","Report to the requester","ui\00_message\quest_info\q22018026_00.gmd","\quest\q22018026.arc","q22018026.arc","7"
"0","0","今日も依頼を聞いて回ってるのか？
精が出るな","今日も依頼を聞いて回ってるのか？
精が出るな","ui\00_message\quest\q22018026.gmd","\quest\q22018026.arc","q22018026.arc","0"
"0","0","一つ、俺からも頼まれてくれないか
物資の調達を依頼したいんだが――","一つ、俺からも頼まれてくれないか
物資の調達を依頼したいんだが――","ui\00_message\quest\q22018026.gmd","\quest\q22018026.arc","q22018026.arc","1"
"0","0","《<QDEL NAME 0 3>》を＜<QDEL NUM 0 3>＞個
手に入れて、ここまで持ってきてくれ
なかなか自由に動く機会が無くてな
それじゃあ、よろしく頼む","《<QDEL NAME 0 3>》を＜<QDEL NUM 0 3>＞個
手に入れて、ここまで持ってきてくれ
なかなか自由に動く機会が無くてな
それじゃあ、よろしく頼む","ui\00_message\quest\q22018026.gmd","\quest\q22018026.arc","q22018026.arc","2"
