#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,q40000266_00_266,掃除の敵,A Clean Sweep,ui\00_message\quest_info\q40000266_00.gmd,\quest\q40000266.arc,q40000266.arc,0
1,q40300006_00_544,"聞いてくれ、せっかく傷薬を手に入れたのに
<LQEM><LQVA>体に襲われて
逃げる途中で落っことしてきちまったんだ
娘が怪我してるってのに、こんなに悔しいことってないよ","Listen, I had just obtained some healing medicine, but was attacked by <LQEM> and dropped it while fleeing. It’s incredibly frustrating, especially with my daughter injured.",ui\00_message\quest_info\q40300006_00.gmd,\quest\q40300006.arc,q40300006.arc,1
0,q40300007_00_545,篝火の下の不安,Unease Under the Beacon Fire,ui\00_message\quest_info\q40300007_00.gmd,\quest\q40300007.arc,q40300007.arc,0
1,q40300007_00_545,"<LQEM>が外をうろついていて、不安なんです
いつここを襲いに来るかと思うと夜も眠れません
どうか退治していただけないでしょうか――
確か、<LQVA>匹くらいいたはずなんです",<I’m anxious about the <LQEM> wandering outside. I can’t sleep at night thinking when they might attack. Could you help by exterminating them? There should be about <LQVA>.,ui\00_message\quest_info\q40300007_00.gmd,\quest\q40300007.arc,q40300007.arc,1
0,q40300008_00_546,とても大切な用事,Very Important Task,ui\00_message\quest_info\q40300008_00.gmd,\quest\q40300008.arc,q40300008.arc,0
1,q40300008_00_546,"少し外に出たいのですが、なんせ<LQEM>がうろついているもので――
<LQVA>匹ほど倒していただければ、その隙に用事を済ませてこられそうです","I need to step outside, but there are <LQEM> wandering around. If you could defeat about <LQVA>, I might be able to handle my business.",ui\00_message\quest_info\q40300008_00.gmd,\quest\q40300008.arc,q40300008.arc,1
0,q40300009_00_547,負傷兵の仇討ち,Seeking Revenge for the Injured Soldiers,ui\00_message\quest_info\q40300009_00.gmd,\quest\q40300009.arc,q40300009.arc,0
1,q40300009_00_547,"頼むよ、<LQVA>匹でうろついてる
<LQEM>を狩ってきてくれ！
俺の足をダメにしたあいつらのことを考えると
悔しくて、悔しくて――","Please, hunt down the <LQEM> that are roaming around, about <LQVA>! I’m so frustrated thinking about those that ruined my legs.",ui\00_message\quest_info\q40300009_00.gmd,\quest\q40300009.arc,q40300009.arc,1
0,q40300010_00_548,＜エリアオーダー＞剣持たぬ人々を,[Area Order] For the Unarmed,ui\00_message\quest_info\q40300010_00.gmd,\quest\q40300010.arc,q40300010.arc,0
1,q40300010_00_548,"近くまで逃げてきた人々が
道中で<LQEM>に襲われていたとの報せが入った
わずかな情報とかすかな希望を胸に助けを求めた彼らのため
<LQVA>匹を討伐したいと思う","We’ve received reports that people who fled nearby were attacked by <LQEM>. With only a little information and faint hope, I want to defeat <LQVA> for those who asked for help.",ui\00_message\quest_info\q40300010_00.gmd,\quest\q40300010.arc,q40300010.arc,1
0,q40300011_00_549,小さな隠れ村の物資事情,Small Hidden Village Supply Issues,ui\00_message\quest_info\q40300011_00.gmd,\quest\q40300011.arc,q40300011.arc,0
1,q40300011_00_549,"これをご覧になった方へ
<LQIM>を<LQVA>個、売っていただけませんか
私がいるピレモスでは、中々手に入らず
不自由な生活をしているのです――","To those who see this, could you sell <LQVA> of <LQIM>? In Pyremos, it’s hard to get and life is difficult without it.",ui\00_message\quest_info\q40300011_00.gmd,\quest\q40300011.arc,q40300011.arc,1
0,q40300012_00_550,このままじゃ食い詰めちまう,On the Brink of Poverty,ui\00_message\quest_info\q40300012_00.gmd,\quest\q40300012.arc,q40300012.arc,0
1,q40300012_00_550,"こんな状況じゃあ狩りどころか、外にもろくに出られないよ
<LQIM>が<LQVA>個いるんだけど
余らせてる人はいないかい？
良ければ買い取らせてくれ","In this situation, I can’t even go hunting or go outside. I need <LQIM>, about <LQVA>. If anyone has extras, I’d like to buy them.",ui\00_message\quest_info\q40300012_00.gmd,\quest\q40300012.arc,q40300012.arc,1
0,q40300013_00_551,へし折れた斧,Broken Axe,ui\00_message\quest_info\q40300013_00.gmd,\quest\q40300013.arc,q40300013.arc,0
1,q40300013_00_551,"<LQIM>を<LQVA>つほど譲っていただけないでしょうか
どうしても必要なのですが、魔物に襲われてからというもの
外に出るのが恐ろしく、自分で探しにいけないのです
見てください、この斧――今度山に入ったら、次は俺がこうなる番ですよ","Could you spare <LQVA> of <LQIM>? I need them desperately, but since being attacked by monsters, I’m too afraid to go outside and find them myself. Look at this axe――next time I go into the mountains, it might be my turn to end up like this.",ui\00_message\quest_info\q40300013_00.gmd,\quest\q40300013.arc,q40300013.arc,1
0,q40300014_00_552,馬車の修繕材料,Wagon Repair Materials,ui\00_message\quest_info\q40300014_00.gmd,\quest\q40300014.arc,q40300014.arc,0
1,q40300014_00_552,"馬車を修理するのに<LQIM>が<LQVA>個足りないの
修理さえ終わったら、どこかオークの手の及ばない
山の奥にでも逃げようと思ってるんだけど――","I need <LQVA> of <LQIM> to repair the wagon. Once it’s fixed, I plan to escape to a remote mountain away from the orcs.",ui\00_message\quest_info\q40300014_00.gmd,\quest\q40300014.arc,q40300014.arc,1
0,q40300015_00_553,軽くなった手提げ袋,Lightened Satchel,ui\00_message\quest_info\q40300015_00.gmd,\quest\q40300015.arc,q40300015.arc,0
1,q40300015_00_553,"手持ちの<LQIM>が少なくなってきちゃったから
<LQVA>つ譲ってもらえないかしら
十分な量を持っていたはずなのに、気付いたら残り少なくなっちゃってるのよね
補充する機会もなかなか無いから困っちゃうわ","My stock of <LQIM> is running low. Could you spare <LQVA>? I had plenty, but now it’s almost gone. I’m having trouble finding a chance to replenish.",ui\00_message\quest_info\q40300015_00.gmd,\quest\q40300015.arc,q40300015.arc,1
0,q40300016_00_554,旅路の支えに,Support for the Journey,ui\00_message\quest_info\q40300016_00.gmd,\quest\q40300016.arc,q40300016.arc,0
1,q40300016_00_554,"珍しく肉が手に入ったから、持ち歩けるように
<LQIM>を使って燻製にしたいの
あれで香りを付けるのが好きなのよ
<LQVA>個お譲りいただけないかしら","I've come across some rare meat, and I want to smoke it using <LQIM> to make it portable. I love the flavor it gives. Could you spare <LQVA> of them?",ui\00_message\quest_info\q40300016_00.gmd,\quest\q40300016.arc,q40300016.arc,1
0,q40300017_00_555,気がかりな背中,Worried Back,ui\00_message\quest_info\q40300017_00.gmd,\quest\q40300017.arc,q40300017.arc,0
1,q40300017_00_555,"あの人、まだ一人で<LQIM>を集めてるのかな
どういう事情があるのかはわからないけど、必死だった――
お代は私が払うから、誰か少し手を貸してあげてくれない？
<LQVA>個もあれば、きっと足りると思うの","Is that person still gathering <LQIM> all alone? I don't know the details, but they seemed desperate― I'll pay for it, so can someone lend a hand? I think <LQVA> should be enough.",ui\00_message\quest_info\q40300017_00.gmd,\quest\q40300017.arc,q40300017.arc,1
0,q40300018_00_556,家内の治療に必要なもの,Something Needed for My Wife's Treatment,ui\00_message\quest_info\q40300018_00.gmd,\quest\q40300018.arc,q40300018.arc,0
1,q40300018_00_556,"誰か<LQIM>を都合してくだされ
怪我をした家内の治療にたくさんいるらしいのですが
精一杯探しても<LQVA>つ足りないのです
この通り、お願いします","Could someone arrange <LQIM>? It seems it takes a lot to treat my injured wife. Even with my best efforts, I’m short of <LQVA>. Please, I ask this of you.",ui\00_message\quest_info\q40300018_00.gmd,\quest\q40300018.arc,q40300018.arc,1
0,q40300019_00_557,身を守る最低限の手入れ,Basic Protection Maintenance,ui\00_message\quest_info\q40300019_00.gmd,\quest\q40300019.arc,q40300019.arc,0
1,q40300019_00_557,"物資が手に入りづらくて、身を守るための
武器や防具の手入れもままなりませんね――
これでは万一の時に身動きが取れません
<LQIM>を<LQVA>個ほど、頼めませんか？","Supplies are hard to come by, and it’s hard to maintain weapons and armor for protection. Could you provide <LQIM> for me? I need about <LQVA> to get by.",ui\00_message\quest_info\q40300019_00.gmd,\quest\q40300019.arc,q40300019.arc,1
0,q40300020_00_558,＜エリアオーダー＞ここを拠り所とする人々を,Support for the People at the Area,ui\00_message\quest_info\q40300020_00.gmd,\quest\q40300020.arc,q40300020.arc,0
1,q40300020_00_558,"ここで寝起きする者以外にも
旅人や伝令といった者たちが支援を必要としている
少なくなった<LQIM>を<LQVA>個ほど補充したいところだ",Not only those who live here but also travelers and messengers need support. I’d like to replenish the <LQIM> by <LQVA> units.,ui\00_message\quest_info\q40300020_00.gmd,\quest\q40300020.arc,q40300020.arc,1
0,q40300021_00_560,夜は冷えるからな,Night Is Chilly,ui\00_message\quest_info\q40300021_00.gmd,\quest\q40300021.arc,q40300021.arc,0
1,q40300021_00_560,"ちょっと薪を拾いたかっただけなのに
<LQEM>に追いかけられて散々だったよ！
<LQVA>体くらいいたんだけど、どうかしてくれないかねぇ
薪が無いと夜に凍えるはめになっちまう","I just wanted to gather some firewood, but I got chased by <LQEM> and had a rough time! I got about <LQVA> wounds, so could you do something about it? Without firewood, I'll freeze at night.",ui\00_message\quest_info\q40300021_00.gmd,\quest\q40300021.arc,q40300021.arc,1
0,q40300022_00_561,好奇心は災いの元？,Curiosity Brings Trouble?,ui\00_message\quest_info\q40300022_00.gmd,\quest\q40300022.arc,q40300022.arc,0
1,q40300022_00_561,"ヒューッ、危なかったぜ！
ちょっと様子を観察しようと思っただけなのに
<LQEM>のやつに追っかけられちまった
このままじゃ何か悔しい、俺の代わりに<LQVA>匹くらいやっつけといてくれよ","Phew, that was close! I only wanted to observe a bit, but I got chased by <LQEM>. It’s frustrating, so could you take out about <LQVA> in my place?",ui\00_message\quest_info\q40300022_00.gmd,\quest\q40300022.arc,q40300022.arc,1
0,q40300023_00_562,何かせずにはいられないのさ,Can't Help But Do Something,ui\00_message\quest_info\q40300023_00.gmd,\quest\q40300023.arc,q40300023.arc,0
1,q40300023_00_562,"孫が解放軍に加わって、心配で堪らないんだよ
無事を祈らない日は１日たりとも無いさ
ねぇ、お礼はするから、あの子の戦いが少しでも
マシになるように<LQEM>を<LQVA>匹ほどやっつけてきてくれないかい","My grandchild joined the rebel army, and I can't stop worrying. I pray for their safety every day. Please, I'll reward you, so could you take out <LQEM> to make their fight a bit easier?",ui\00_message\quest_info\q40300023_00.gmd,\quest\q40300023.arc,q40300023.arc,1
0,q40300024_00_563,いたいけな依頼,A Tender Request,ui\00_message\quest_info\q40300024_00.gmd,\quest\q40300024.arc,q40300024.arc,0
1,q40300024_00_563,"この板に“依頼”を貼り付けたら
誰かがやってくれるって聞きました
お遣いをして貯めたお小遣いをお礼にします
<LQEM>を<LQVA>匹倒してきてください","I heard that if you post a request on this board, someone will take care of it. I'll reward you with the pocket money I saved from running errands. Please defeat <LQEM> and bring back <LQVA>.",ui\00_message\quest_info\q40300024_00.gmd,\quest\q40300024.arc,q40300024.arc,1
0,q40300025_00_564,爽やかな活躍,Fresh and Vigorous,ui\00_message\quest_info\q40300025_00.gmd,\quest\q40300025.arc,q40300025.arc,0
1,q40300025_00_564,"各地を旅すれど、もはや目に映るは悲劇ばかり――
どこかに<LQVA>匹の<LQEM>を疾風のごとく討伐するという
勇者はおられますまいか","Although traveling through various places, all I see are tragedies― Are there any heroes who can swiftly defeat <LQEM> of <LQVA>?",ui\00_message\quest_info\q40300025_00.gmd,\quest\q40300025.arc,q40300025.arc,1
0,q40300026_00_565,再起を懸けた双葉,The Buds of Revival,ui\00_message\quest_info\q40300026_00.gmd,\quest\q40300026.arc,q40300026.arc,0
1,q40300026_00_565,"畑を作って一からやり直そうと思ったのに
せっかく出た芽を<LQEM>が踏み荒らしていきやがった！
<LQVA>匹ほど懲らしめておいてくれ！","I was going to start over by planting a field, but the buds I grew were trampled by <LQEM>! Please punish about <LQVA> of them!",ui\00_message\quest_info\q40300026_00.gmd,\quest\q40300026.arc,q40300026.arc,1
0,q40300027_00_566,弱腰狩人の忠告,Weak-Kneed Hunter's Advice,ui\00_message\quest_info\q40300027_00.gmd,\quest\q40300027.arc,q40300027.arc,0
1,q40300027_00_566,"ご、ごめんなさい！
<LQEM>を見かけたのに怖くなって逃げてきてしまったんです
どうしよう、このままじゃ危険ですよね
み、みなさんお気をつけて――<LQVA>体の姿をはっきりと見ましたから――","I-I'm sorry! I saw <LQEM>, but I got scared and ran away. What should I do? It’s dangerous as it is. Please be careful, everyone― I saw <LQVA> clearly.",ui\00_message\quest_info\q40300027_00.gmd,\quest\q40300027.arc,q40300027.arc,1
0,q40300028_00_567,現状維持のための協力,Maintaining the Status Quo,ui\00_message\quest_info\q40300028_00.gmd,\quest\q40300028.arc,q40300028.arc,0
1,q40300028_00_567,"この場を維持するというのも大切で、大変なことです
近頃、付近で<LQEM>が頻繁に目撃されています
どうか<LQVA>体の討伐をお願いいたします","Maintaining this place is important and difficult. Recently, <LQEM> have been frequently sighted in the area. Please, could you defeat <LQVA> of them?",ui\00_message\quest_info\q40300028_00.gmd,\quest\q40300028.arc,q40300028.arc,1
0,q40300029_00_568,扉開きて待つ日々,Days Waiting for the Door to Open,ui\00_message\quest_info\q40300029_00.gmd,\quest\q40300029.arc,q40300029.arc,0
1,q40300029_00_568,"はぐれた家族のことが心配で――
もしかしたら、近くまで来ていても
表をうろつく<LQEM>のせいで近寄れないのかもしれません
<LQVA>匹ほど討伐して、道を拓いておいていただけないでしょうか","I’m worried about my lost family― They might be nearby, but they can’t get close because of <LQEM> wandering around. Could you defeat about <LQVA> to clear the way?",ui\00_message\quest_info\q40300029_00.gmd,\quest\q40300029.arc,q40300029.arc,1
0,q40300030_00_569,＜エリアオーダー＞癒しを齎す眠り,Healing Through Sleep,ui\00_message\quest_info\q40300030_00.gmd,\quest\q40300030.arc,q40300030.arc,0
1,q40300030_00_569,"戦禍を逃れてきた人々の安全を確保するため
<LQEM><LQVA>体の討伐をお願いいたします
それが一時的なものであっても、傷付いた心が
安らかに眠るための根拠が必要なのです","To ensure the safety of people escaping the ravages of war, please defeat <LQEM> <LQVA>. Even if it's temporary, we need a foundation for their wounded hearts to rest peacefully.",ui\00_message\quest_info\q40300030_00.gmd,\quest\q40300030.arc,q40300030.arc,1
0,q40300031_00_570,地道に材料集めから,Starting from Material Gathering,ui\00_message\quest_info\q40300031_00.gmd,\quest\q40300031.arc,q40300031.arc,0
1,q40300031_00_570,"オークに壊された家を少しずつ修理してるんですが
<LQIM>が手に入らなくて作業中断です
そうですね、<LQVA>個もあれば再開できるんですけども","I’m slowly repairing the house damaged by orcs, but I can’t get <LQIM>, so the work is on hold. If I had <LQVA>, I could resume the work.",ui\00_message\quest_info\q40300031_00.gmd,\quest\q40300031.arc,q40300031.arc,1
0,q40300032_00_571,探し求めて一千里,Searching for a Thousand Miles,ui\00_message\quest_info\q40300032_00.gmd,\quest\q40300032.arc,q40300032.arc,0
1,q40300032_00_571,"ここに来たら<LQIM>が手に入ると聞いたのに
どうやら無さそうですね――
仕方ありません、また探しに行かないと――
ハァ、<LQVA>個見つかったら少しは休めるのに","I heard I could get <LQIM> here, but it seems there's none― I have no choice but to go searching again. Haa, if I could find <LQVA>, I could rest a bit.",ui\00_message\quest_info\q40300032_00.gmd,\quest\q40300032.arc,q40300032.arc,1
0,q40300033_00_572,糊口をしのぐ日々,Making Ends Meet,ui\00_message\quest_info\q40300033_00.gmd,\quest\q40300033.arc,q40300033.arc,0
1,q40300033_00_572,"だれか、おねがいします
<LQIM>を<LQVA>つ、わけてほしいです
おとうさんがもどってくるまでのあいだ
すこしだけでいいです","Someone, please! I need <LQIM> <LQVA>. Just a little bit until Dad comes back. It’s only for a short while.",ui\00_message\quest_info\q40300033_00.gmd,\quest\q40300033.arc,q40300033.arc,1
0,q40300034_00_573,品切れ品の素材,Out of Stock Material,ui\00_message\quest_info\q40300034_00.gmd,\quest\q40300034.arc,q40300034.arc,0
1,q40300034_00_573,"ケガをしてる人が多いから、薬がすぐ売り切れちゃうわ
特に<LQIM>を<LQVA>個使って作った薬はみんな欲しがるから、作っても作ってもきりがなくって！
ええ、もちろん今も品切れよ","There are many injured people, so medicine sells out quickly. Especially, the medicine made with <LQIM> <LQVA> is highly sought after, so we can never keep up! Yes, it’s out of stock even now.",ui\00_message\quest_info\q40300034_00.gmd,\quest\q40300034.arc,q40300034.arc,1
0,q40300035_00_574,些細で大きな悩み,Minor Yet Significant Worries,ui\00_message\quest_info\q40300035_00.gmd,\quest\q40300035.arc,q40300035.arc,0
1,q40300035_00_574,"ああ、慣れない生活で体中が痛い――
<LQIM>を使って湿布でも作りたいんだけど
こんな状況じゃ<LQVA>つも手に入らないよねぇ","Ah, my body aches all over from this unfamiliar life― I want to make a poultice with <LQIM>, but in this situation, I can’t get even <LQVA>.",ui\00_message\quest_info\q40300035_00.gmd,\quest\q40300035.arc,q40300035.arc,1
0,q40300036_00_575,帰路での災難,Disaster on the Return Journey,ui\00_message\quest_info\q40300036_00.gmd,\quest\q40300036.arc,q40300036.arc,0
1,q40300036_00_575,"故郷へ戻る途中なのに、装備が壊れてしまったんだ
<LQIM>が<LQVA>個もあれば、とりあえずは修理できる
譲ってくれるというなら、もちろん対価は支払おう！","On my way back home, my equipment broke. If I had <LQIM> <LQVA>, I could at least repair it. If you’re willing to sell it, of course, I’ll pay!",ui\00_message\quest_info\q40300036_00.gmd,\quest\q40300036.arc,q40300036.arc,1
0,q40300037_00_576,秘密の楽しみ,Secret Enjoyment,ui\00_message\quest_info\q40300037_00.gmd,\quest\q40300037.arc,q40300037.arc,0
1,q40300037_00_576,"こんな時だからこそ、気を紛らわす楽しみが必要だよ
<LQIM>が<LQVA>個あればなぁ
何に使うかって？　そりゃあ秘密だけどさ――","In times like these, a distraction is necessary. If only I had <LQIM> <LQVA>. What will I use it for? That’s a secret, of course―",ui\00_message\quest_info\q40300037_00.gmd,\quest\q40300037.arc,q40300037.arc,1
0,q40300038_00_577,買取りいたします！,We Buy!,ui\00_message\quest_info\q40300038_00.gmd,\quest\q40300038.arc,q40300038.arc,0
1,q40300038_00_577,"注目！　<LQIM>、<LQVA>個買い取ります！
あなたにとって不要なものでも、必要とされる方がいます","Attention! We buy <LQIM>, <LQVA> pieces! Even if it’s something you no longer need, there are people who do.",ui\00_message\quest_info\q40300038_00.gmd,\quest\q40300038.arc,q40300038.arc,1
0,q40300039_00_578,待ち焦がれる瞳,Long-Awaited Eyes,ui\00_message\quest_info\q40300039_00.gmd,\quest\q40300039.arc,q40300039.arc,0
1,q40300039_00_578,"やっとの思いで手に入れた<LQIM>――
帰る途中で転んでさ、見てみたけどダメになってたよ
頼む、<LQVA>個分けてもらえないかな
弟に、持って帰るって約束しちまったんだ","I finally got <LQIM>―― But I tripped on the way home, and it was ruined. Please, could you spare <LQVA>? I promised to bring it back to my brother.",ui\00_message\quest_info\q40300039_00.gmd,\quest\q40300039.arc,q40300039.arc,1
0,q40300040_00_559,＜エリアオーダー＞求める人へ行き渡るよう,To Distribute to Those in Need,ui\00_message\quest_info\q40300040_00.gmd,\quest\q40300040.arc,q40300040.arc,0
1,q40300040_00_559,"ここも人数が増えてきましたから、物資の減りが早いようです
今回は<LQIM>を<LQVA>個補充しようかと考えています
もちろんお代は準備しておりますので
お譲りいただける方はご連絡ください","The number of people here has increased, so supplies are depleting quickly. This time, I’m thinking of replenishing <LQIM> <LQVA>. Of course, I’m prepared to pay, so please contact me if you can offer it.",ui\00_message\quest_info\q40300040_00.gmd,\quest\q40300040.arc,q40300040.arc,1
0,q40300041_00_589,ロスからの注意書き,Note from Ross,ui\00_message\quest_info\q40300041_00.gmd,\quest\q40300041.arc,q40300041.arc,0
1,q40300041_00_589,"ここへ来る最中に<LQEM>が
塔の外壁に悪さをしているのを見たぞ
何匹かは討伐しておいたが
<LQVA>匹逃がしてしまったな","I saw <LQEM> causing trouble on the outer wall of the tower on the way here. I defeated some, but let <LQVA> escape.",ui\00_message\quest_info\q40300041_00.gmd,\quest\q40300041.arc,q40300041.arc,1
0,q40300042_00_590,旅人の置き手紙,Traveler’s Note,ui\00_message\quest_info\q40300042_00.gmd,\quest\q40300042.arc,q40300042.arc,0
1,q40300042_00_590,"数日でしたが、匿ってくださりありがとうございました
護衛兵の皆さまのお強さは存じておりますが
<LQEM>にはお気を付けください
<LQVA>匹とはいえ、魔物は魔物ですからね","Thank you for sheltering me for a few days. Although I know the guards are strong, please be careful of <LQEM>. Even if it’s just <LQVA>, monsters are still monsters.",ui\00_message\quest_info\q40300042_00.gmd,\quest\q40300042.arc,q40300042.arc,1
0,q40300043_00_591,ユーリからの注意書き,Note from Yuri,ui\00_message\quest_info\q40300043_00.gmd,\quest\q40300043.arc,q40300043.arc,0
1,q40300043_00_591,"近くで<LQEM>の姿を見かけたら
すぐに討伐することをおすすめしますよ
やつらは餌にありつくためなら
仲間を集めてきますからね
例え<LQVA>体でも、ぬかりなきよう","If you see <LQEM> nearby, I recommend defeating them immediately. They gather allies to get their fill. Even <LQVA> can be troublesome, so be thorough.",ui\00_message\quest_info\q40300043_00.gmd,\quest\q40300043.arc,q40300043.arc,1
0,q40300044_00_592,商隊の荷物を守れ,Protect the Merchant’s Cargo,ui\00_message\quest_info\q40300044_00.gmd,\quest\q40300044.arc,q40300044.arc,0
1,q40300044_00_592,"懇意にしている商人たちの隊が
<LQEM>に襲われ、ここに来るまでに
荷の半分を失ったそうです――
彼らの安全のためにも、我々の物資のためにも
<LQVA>匹退治しておいてくれませんか","The merchants we’re close to were attacked by <LQEM> and lost half of their cargo by the time they got here― For their safety and our supplies, could you defeat <LQVA>?",ui\00_message\quest_info\q40300044_00.gmd,\quest\q40300044.arc,q40300044.arc,1
0,q40300045_00_593,故郷を一目,A Glimpse of Home,ui\00_message\quest_info\q40300045_00.gmd,\quest\q40300045.arc,q40300045.arc,0
1,q40300045_00_593,"みんなへ――すまないが、俺は故郷へ戻ってみることにする
どうせ死ぬなら、故郷の風景を見てからにしたいんだ
俺からの最後の忠告だが
近くで<LQEM>を<LQVA>匹見かけた
ここに居るつもりなら倒しておいた方がいいんじゃないか","To everyone― I’m sorry, but I’m going back to my hometown. If I’m to die, I want to see the scenery of my homeland first. Here’s my last piece of advice. I saw <LQEM> <LQVA> nearby. If you’re staying here, it’s best to take them out.",ui\00_message\quest_info\q40300045_00.gmd,\quest\q40300045.arc,q40300045.arc,1
0,q40300046_00_594,ドリスに伝えてくれ,Tell Doris,ui\00_message\quest_info\q40300046_00.gmd,\quest\q40300046.arc,q40300046.arc,0
1,q40300046_00_594,"<LQVA>匹の<LQEM>からなる群れが
周辺をうろついているな
塔の上部を根城にするつもりのようだ
早めに追っ払っておくよう、ドリスに伝えてくれ",A pack of <LQEM> numbering <LQVA> is wandering around the area. They seem to be planning to make the upper part of the tower their base. Please tell Doris to drive them off quickly.,ui\00_message\quest_info\q40300046_00.gmd,\quest\q40300046.arc,q40300046.arc,1
0,q40300047_00_595,乱れた筆跡のメモ,Disordered handwriting note,ui\00_message\quest_info\q40300047_00.gmd,\quest\q40300047.arc,q40300047.arc,0
1,q40300047_00_595,"魔物から逃げてここまで来たものの
<LQEM>にやられてもう長くは無さそうだ
気を付けてくれ、<LQVA>匹はいるぞ","Though we escaped from the monsters and made it here, we were defeated by <LQEM> and don’t have much time left. Be careful, there are <LQVA> of them.",ui\00_message\quest_info\q40300047_00.gmd,\quest\q40300047.arc,q40300047.arc,1
0,q40300048_00_596,エリ警備塔の皆さまへ――,To the guards of the Riese Tower—,ui\00_message\quest_info\q40300048_00.gmd,\quest\q40300048.arc,q40300048.arc,0
1,q40300048_00_596,"物資のご支援に伺いたいのは山々なのですが
山道に<LQEM>が出没するため
我々もエリ警備塔に近付けずにおります
<LQVA>体ほど始末しておいていただければ
何とかなりそうなのですが――","We want to assist with supplies, but because <LQEM> is appearing on the mountain paths, we can’t get close to the Riese Tower. If you could handle around <LQVA> of them, it might help us manage—",ui\00_message\quest_info\q40300048_00.gmd,\quest\q40300048.arc,q40300048.arc,1
0,q40300049_00_597,護衛兵の急務,Urgent need for escort soldiers,ui\00_message\quest_info\q40300049_00.gmd,\quest\q40300049.arc,q40300049.arc,0
1,q40300049_00_597,"さしあたっては<LQEM>を
<LQVA>匹討伐するのが急務だな
あれだけの群れになると
ここを襲われても、メガドに向かわれても厄介だ","At present, the urgent task is to defeat <LQEM> and <LQVA> of them. With such a large group, it’s troublesome whether they attack here or head to Megado.",ui\00_message\quest_info\q40300049_00.gmd,\quest\q40300049.arc,q40300049.arc,1
1,q40300050_00_598,"塔の付近を<LQEM>が徘徊しているようだ
人間の臭いを嗅ぎ付け、狭い本拠点に
侵入されでもすれば我々に全滅の可能性すらある
<LQVA>匹を一斉に討伐する必要があるだろう","It seems <LQEM> is roaming near the tower. If they detect human scent and invade the narrow base, there’s even a possibility of our complete annihilation. We need to simultaneously eliminate <LQVA> of them.",ui\00_message\quest_info\q40300050_00.gmd,\quest\q40300050.arc,q40300050.arc,1
0,q40300051_00_599,拠点であるならば,If it’s a base,ui\00_message\quest_info\q40300051_00.gmd,\quest\q40300051.arc,q40300051.arc,0
1,q40300051_00_599,"メガドの近くに拠点があるのは喜ばしいが
<LQIM>も無いとはな――
最低<LQVA>個くらいは確保しておいた方がいいぞ","It’s great that there’s a base near Megado, but there are no <LQIM>— You should secure at least <LQVA> of them.",ui\00_message\quest_info\q40300051_00.gmd,\quest\q40300051.arc,q40300051.arc,1
0,q40300052_00_600,一般人の保護に備え,Preparing for the protection of civilians,ui\00_message\quest_info\q40300052_00.gmd,\quest\q40300052.arc,q40300052.arc,0
1,q40300052_00_600,"運良く、本拠点を見つけて
逃げ込んでくる一般人がいるやも知れん
彼らのため、<LQIM>
<LQVA>個程度は備えておきたい","Luckily, there may be civilians who find and take refuge in the base. For their sake, I want to prepare about <LQIM> and <LQVA> of them.",ui\00_message\quest_info\q40300052_00.gmd,\quest\q40300052.arc,q40300052.arc,1
0,q40300053_00_601,膏薬の材料集め,Gathering materials for salve,ui\00_message\quest_info\q40300053_00.gmd,\quest\q40300053.arc,q40300053.arc,0
1,q40300053_00_601,"<LQIM>が<LQVA>個あれば
痛みに効く膏薬を作ってやれるんだが
ここでは中々手に入らないか――","If we had <LQIM> and <LQVA> of them, we could make a salve that relieves pain, but it’s hard to get them here—",ui\00_message\quest_info\q40300053_00.gmd,\quest\q40300053.arc,q40300053.arc,1
0,q40300054_00_602,日々の痛みに耐え,Enduring daily pain,ui\00_message\quest_info\q40300054_00.gmd,\quest\q40300054.arc,q40300054.arc,0
1,q40300054_00_602,"個人的な依頼で申し訳ありませんが
<LQIM>を<LQVA>つほどご手配いただけないでしょうか
足の痛みを和らげる薬を作りたいのです
暖炉の火にあたっているだけでは、どうにも――","Sorry for the personal request, but could you arrange <LQIM> and <LQVA> of them? I want to make medicine to alleviate foot pain. Just staying by the hearth doesn’t help much—",ui\00_message\quest_info\q40300054_00.gmd,\quest\q40300054.arc,q40300054.arc,1
0,q40300055_00_603,備え付けの寝台修理,Repairing the provided bedding,ui\00_message\quest_info\q40300055_00.gmd,\quest\q40300055.arc,q40300055.arc,0
1,q40300055_00_603,"寝床の補修に使う<LQIM>が欲しい
なんといっても元々がかなり古い物だが
<LQVA>個ほどあれば
とりあえずは間に合うだろう","I need <LQIM> for repairing the bed. It’s quite old to begin with, but if we have around <LQVA>, it should be enough for now.",ui\00_message\quest_info\q40300055_00.gmd,\quest\q40300055.arc,q40300055.arc,1
0,q40300056_00_604,次回立ち寄り時の依頼,Request for next visit,ui\00_message\quest_info\q40300056_00.gmd,\quest\q40300056.arc,q40300056.arc,0
1,q40300056_00_604,"次にここに寄る時、<LQIM>を
<LQVA>個補充できれば
先の道中が楽になりそうです
あらかじめの採集を頼めませんか？","Next time you come here, if you could replenish <LQIM> and <LQVA> of them, it would make the journey ahead easier. Can you collect them in advance?",ui\00_message\quest_info\q40300056_00.gmd,\quest\q40300056.arc,q40300056.arc,1
0,q40300057_00_605,見知らぬ旅人のメモ,Memo from an unknown traveler,ui\00_message\quest_info\q40300057_00.gmd,\quest\q40300057.arc,q40300057.arc,0
