エレメントアーチャーのジョブレベルが116になった,Element Archer became Job Level 116,,,
エレメントアーチャーのジョブレベルが115になった,Element Archer became Job Level 115,,,
エレメントアーチャーのジョブレベルが114になった,Element Archer became Job Level 114,,,
エレメントアーチャーのジョブレベルが113になった,Element Archer became Job Level 113,,,
エレメントアーチャーのジョブレベルが112になった,Element Archer became Job Level 112,,,
エレメントアーチャーのジョブレベルが111になった,Element Archer became Job Level 111,,,
エレメントアーチャーのジョブレベルが110になった,Element Archer became Job Level 110,,,
エレメントアーチャーのジョブレベルが109になった,Element Archer became Job Level 109,,,
エレメントアーチャーのジョブレベルが108になった,Element Archer became Job Level 108,,,
エレメントアーチャーのジョブレベルが107になった,Element Archer became Job Level 107,,,
エレメントアーチャーのジョブレベルが106になった,Element Archer became Job Level 106,,,
エレメントアーチャーのジョブレベルが105になった,Element Archer became Job Level 105,,,
エレメントアーチャーのジョブレベルが104になった,Element Archer became Job Level 104,,,
エレメントアーチャーのジョブレベルが103になった,Element Archer became Job Level 103,,,
エレメントアーチャーのジョブレベルが102になった,Element Archer became Job Level 102,,,
エレメントアーチャーのジョブレベルが101になった,Element Archer became Job Level 101,,,
エレメントアーチャーのジョブレベルが100になった,Element Archer became Job Level 100,,,
エレメントアーチャーのジョブレベルが99になった,Element Archer became Job Level 99,,,
エレメントアーチャーのジョブレベルが98になった,Element Archer became Job Level 98,,,
エレメントアーチャーのジョブレベルが97になった,Element Archer became Job Level 97,,,
エレメントアーチャーのジョブレベルが96になった,Element Archer became Job Level 96,,,
エレメントアーチャーのジョブレベルが95になった,Element Archer became Job Level 95,,,
エレメントアーチャーのジョブレベルが94になった,Element Archer became Job Level 94,,,
エレメントアーチャーのジョブレベルが93になった,Element Archer became Job Level 93,,,
エレメントアーチャーのジョブレベルが92になった,Element Archer became Job Level 92,,,
エレメントアーチャーのジョブレベルが91になった,Element Archer became Job Level 91,,,
エレメントアーチャーのジョブレベルが90になった,Element Archer became Job Level 90,,,
エレメントアーチャーのジョブレベルが89になった,Element Archer became Job Level 89,,,
エレメントアーチャーのジョブレベルが88になった,Element Archer became Job Level 88,,,
エレメントアーチャーのジョブレベルが87になった,Element Archer became Job Level 87,,,
エレメントアーチャーのジョブレベルが86になった,Element Archer became Job Level 86,,,
エレメントアーチャーのジョブレベルが85になった,Element Archer became Job Level 85,,,
エレメントアーチャーのジョブレベルが84になった,Element Archer became Job Level 84,,,
エレメントアーチャーのジョブレベルが83になった,Element Archer became Job Level 83,,,
エレメントアーチャーのジョブレベルが82になった,Element Archer became Job Level 82,,,
エレメントアーチャーのジョブレベルが81になった,Element Archer became Job Level 81,,,
エレメントアーチャーのジョブレベルが80になった,Element Archer became Job Level 80,,,
エレメントアーチャーのジョブレベルが79になった,Element Archer became Job Level 79,,,
エレメントアーチャーのジョブレベルが78になった,Element Archer became Job Level 78,,,
エレメントアーチャーのジョブレベルが77になった,Element Archer became Job Level 77,,,
エレメントアーチャーのジョブレベルが76になった,Element Archer became Job Level 76,,,
エレメントアーチャーのジョブレベルが75になった,Element Archer became Job Level 75,,,
エレメントアーチャーのジョブレベルが74になった,Element Archer became Job Level 74,,,
エレメントアーチャーのジョブレベルが73になった,Element Archer became Job Level 73,,,
エレメントアーチャーのジョブレベルが72になった,Element Archer became Job Level 72,,,
エレメントアーチャーのジョブレベルが71になった,Element Archer became Job Level 71,,,
エレメントアーチャーのジョブレベルが70になった,Element Archer became Job Level 70,,,
エレメントアーチャーのジョブレベルが69になった,Element Archer became Job Level 69,,,
エレメントアーチャーのジョブレベルが68になった,Element Archer became Job Level 68,,,
エレメントアーチャーのジョブレベルが67になった,Element Archer became Job Level 67,,,
エレメントアーチャーのジョブレベルが66になった,Element Archer became Job Level 66,,,
エレメントアーチャーのジョブレベルが65になった,Element Archer became Job Level 65,,,
エレメントアーチャーのジョブレベルが64になった,Element Archer became Job Level 64,,,
エレメントアーチャーのジョブレベルが63になった,Element Archer became Job Level 63,,,
エレメントアーチャーのジョブレベルが62になった,Element Archer became Job Level 62,,,
エレメントアーチャーのジョブレベルが61になった,Element Archer became Job Level 61,,,
エレメントアーチャーのジョブレベルが60になった,Element Archer became Job Level 60,,,
エレメントアーチャーのジョブレベルが59になった,Element Archer became Job Level 59,,,
エレメントアーチャーのジョブレベルが58になった,Element Archer became Job Level 58,,,
エレメントアーチャーのジョブレベルが57になった,Element Archer became Job Level 57,,,
エレメントアーチャーのジョブレベルが56になった,Element Archer became Job Level 56,,,
エレメントアーチャーのジョブレベルが55になった,Element Archer became Job Level 55,,,
エレメントアーチャーのジョブレベルが54になった,Element Archer became Job Level 54,,,
エレメントアーチャーのジョブレベルが53になった,Element Archer became Job Level 53,,,
エレメントアーチャーのジョブレベルが52になった,Element Archer became Job Level 52,,,
エレメントアーチャーのジョブレベルが51になった,Element Archer became Job Level 51,,,
エレメントアーチャーのジョブレベルが50になった,Element Archer became Job Level 50,,,
エレメントアーチャーのジョブレベルが49になった,Element Archer became Job Level 49,,,
エレメントアーチャーのジョブレベルが48になった,Element Archer became Job Level 48,,,
エレメントアーチャーのジョブレベルが47になった,Element Archer became Job Level 47,,,
エレメントアーチャーのジョブレベルが46になった,Element Archer became Job Level 46,,,
エレメントアーチャーのジョブレベルが45になった,Element Archer became Job Level 45,,,
エレメントアーチャーのジョブレベルが44になった,Element Archer became Job Level 44,,,
エレメントアーチャーのジョブレベルが43になった,Element Archer became Job Level 43,,,
エレメントアーチャーのジョブレベルが42になった,Element Archer became Job Level 42,,,
エレメントアーチャーのジョブレベルが41になった,Element Archer became Job Level 41,,,
エレメントアーチャーのジョブレベルが40になった,Element Archer became Job Level 40,,,
エレメントアーチャーのジョブレベルが39になった,Element Archer became Job Level 39,,,
エレメントアーチャーのジョブレベルが38になった,Element Archer became Job Level 38,,,
エレメントアーチャーのジョブレベルが37になった,Element Archer became Job Level 37,,,
エレメントアーチャーのジョブレベルが36になった,Element Archer became Job Level 36,,,
エレメントアーチャーのジョブレベルが35になった,Element Archer became Job Level 35,,,
エレメントアーチャーのジョブレベルが34になった,Element Archer became Job Level 34,,,
エレメントアーチャーのジョブレベルが33になった,Element Archer became Job Level 33,,,
エレメントアーチャーのジョブレベルが32になった,Element Archer became Job Level 32,,,
エレメントアーチャーのジョブレベルが31になった,Element Archer became Job Level 31,,,
エレメントアーチャーのジョブレベルが30になった,Element Archer became Job Level 30,,,
エレメントアーチャーのジョブレベルが29になった,Element Archer became Job Level 29,,,
エレメントアーチャーのジョブレベルが28になった,Element Archer became Job Level 28,,,
エレメントアーチャーのジョブレベルが27になった,Element Archer became Job Level 27,,,
エレメントアーチャーのジョブレベルが26になった,Element Archer became Job Level 26,,,
エレメントアーチャーのジョブレベルが25になった,Element Archer became Job Level 25,,,
エレメントアーチャーのジョブレベルが24になった,Element Archer became Job Level 24,,,
エレメントアーチャーのジョブレベルが23になった,Element Archer became Job Level 23,,,
エレメントアーチャーのジョブレベルが22になった,Element Archer became Job Level 22,,,
エレメントアーチャーのジョブレベルが21になった,Element Archer became Job Level 21,,,
エレメントアーチャーのジョブレベルが20になった,Element Archer became Job Level 20,,,
エレメントアーチャーのジョブレベルが19になった,Element Archer became Job Level 19,,,
エレメントアーチャーのジョブレベルが18になった,Element Archer became Job Level 18,,,
エレメントアーチャーのジョブレベルが17になった,Element Archer became Job Level 17,,,
エレメントアーチャーのジョブレベルが16になった,Element Archer became Job Level 16,,,
エレメントアーチャーのジョブレベルが15になった,Element Archer became Job Level 15,,,
エレメントアーチャーのジョブレベルが14になった,Element Archer became Job Level 14,,,
エレメントアーチャーのジョブレベルが13になった,Element Archer became Job Level 13,,,
エレメントアーチャーのジョブレベルが12になった,Element Archer became Job Level 12,,,
エレメントアーチャーのジョブレベルが11になった,Element Archer became Job Level 11,,,
エレメントアーチャーのジョブレベルが10になった,Element Archer became Job Level 10,,,
エレメントアーチャーのジョブレベルが9になった,Element Archer became Job Level 9,,,
エレメントアーチャーのジョブレベルが8になった,Element Archer became Job Level 8,,,
エレメントアーチャーのジョブレベルが7になった,Element Archer became Job Level 7,,,
エレメントアーチャーのジョブレベルが6になった,Element Archer became Job Level 6,,,
エレメントアーチャーのジョブレベルが5になった,Element Archer became Job Level 5,,,
エレメントアーチャーのジョブレベルが4になった,Element Archer became Job Level 4,,,
エレメントアーチャーのジョブレベルが3になった,Element Archer became Job Level 3,,,
エレメントアーチャーのジョブレベルが2になった,Element Archer became Job Level 2,,,
エレメントアーチャーの戦技の継承,Element Archer War Skill Augmentation,,,
エレメントアーチャーのジョブの証,Element Archer Vocation Emblem,,,
エレメントアーチャーのジョブ修練,Element Archer Job Training,,,
エレメントアーチャー,Element Archer,,,
エレガントテーブル・スノウ,Elegant Table - Snow,,,
エレガントテーブル・ローズ,Elegant Table - Rose,,,
エレガントテーブル・オーシャン,Elegant Table - Ocean,,,
エレガントテーブル・フォレスト,Elegant Table - Forest,,,
エレガントテーブル・チャコール,Elegant Table - Charcoal,,,
雅琴鋼のインゴット,Elegant Harp Steel Ingot,,,
エレガントなカーペット,Elegant Carpet,,,
エレガント,Elegant,,,
エレクトラムプレート,Electrum Plate,,,
エレクトラム,Electrum,,,
雷受のエリクシル,Electrifying Elixir,,,
エルダリーメントル,Elderly Mentor,,,
エルダリーメントル,Elderly Mentor,,,
エルダリーメントル,Elderly Mentor,,,
エルダリーメントル,Elderly Mentor,,,
エルダリーメントル,Elderly Mentor,,,
エルダーズローブ,Elder's Robe,,,
エルダーズローブ,Elder's Robe,,,
エルダーズローブ,Elder's Robe,,,
エルダーズローブ,Elder's Robe,,,
エルダーズローブ,Elder's Robe,,,
エルダーズハンターボウ,Elder's Hunter Bow,,,
エルダーズハンターボウ,Elder's Hunter Bow,,,
エルダーズハンターボウ,Elder's Hunter Bow,,,
エルダーズハンターボウ,Elder's Hunter Bow,,,
エルダーズハンターボウ,Elder's Hunter Bow,,,
エルダーズブーツ,Elder's Boots,,,
エルダーズブーツ,Elder's Boots,,,
エルダーズブーツ,Elder's Boots,,,
エルダーズブーツ,Elder's Boots,,,
エルダーズブーツ,Elder's Boots,,,
エルダーズアニマ,Elder's Anima,,,
エルダーズアニマ,Elder's Anima,,,
エルダーズアニマ,Elder's Anima,,,
エルダーズアニマ,Elder's Anima,,,
エルダーズアニマ,Elder's Anima,,,
エルダーメイジ,Elder Mage,,,
エラナウォーター,Elana Water,,,
エラン水林ワールドクエスト,Elan Water Grove World Quests,,,
エラン水林 船着き場,Elan Water Grove Wharf,,,
エラン水林 深層,Elan Water Grove Depths,,,
エラン水林,Elan Water Grove,,,
エラン水林,Elan Water Grove,,,
エラン水林,Elan Water Grove,,,
エラン水林,Elan Water Grove,,,
エラン採石洞　中央部,Elan Quarry Cave: Center,,,
エラン採石洞　最深部,Elan Quarry Cave Innermost Depths,,,
エラン採石洞,Elan Quarry Cave,,,
エラン採石洞,Elan Quarry Cave,,,
エラン採石洞,Elan Quarry Cave,,,
エラン印記章,Elan Medal,,,
エラン案内人,Elan Guide,,,
エラン探検家,Elan Explorer,,,
エクレム,Ekrem,,,
エジェ,Eje,,,
製作か戦闘か、私にも役割を――,"Either in production or combat, give me a role too.",,,
エイリーン,Eileen,,,
八眼の怪物アラクネー,Eight-Eyed Monster Arachne,,,
速離,Egression,,,
覇王の卵,Egg of the Supreme King,,,
エッグスオブアゴニー,Egg of Agony,,,
エッグスオブアゴニー,Egg of Agony,,,
エッグスオブアゴニー,Egg of Agony,,,
エッグスオブアゴニー,Egg of Agony,,,
エッグスオブアゴニー,Egg of Agony,,,
エフォールスピア,Effort Spear,,,
エフォールスピア,Effort Spear,,,
エフォールスピア,Effort Spear,,,
エフォールスピア,Effort Spear,,,
エフォールスピア,Effort Spear,,,
薬効 軽,Efficacy: Light,,,
薬効 LV.6,Efficacy LV.6,,,
薬効 LV.5,Efficacy LV.5,,,
薬効 LV.4,Efficacy LV.4,,,
薬効 LV.4,Efficacy LV.4,,,
薬効 LV.3,Efficacy LV.3,,,
薬効 LV.2,Efficacy LV.2,,,
薬効 LV.1,Efficacy LV.1,,,
薬効,Efficacy,,,
効果の封印,Effect Seal,,,
効延 軽,Effect Extension: Light,,,
効延,Effect Extension,,,
白竜の刃,Edge of the White Dragon,,,
エッジオブヴァーミリオン,Edge of Vermilion,,,
エッジオブヴァーミリオン,Edge of Vermilion,,,
エッジオブヴァーミリオン,Edge of Vermilion,,,
エッジオブヴァーミリオン,Edge of Vermilion,,,
エッジオブヴァーミリオン,Edge of Vermilion,,,
エッジオブバンガード,Edge of Vanguard,,,
エッジオブケントニス,Edge of Kenntnis,,,
エッジオブガーディアン,Edge of Guardian,,,
エッジオブフェデルタ,Edge of Fedeltà,,,
エッジオブアスラーン,Edge of Aslan,,,
エッジオブアスラーン,Edge of Aslan,,,
エッジオブアスラーン,Edge of Aslan,,,
エッジオブアスラーン,Edge of Aslan,,,
エッジオブアスラーン,Edge of Aslan,,,
エッジオブアルトゥーラ,Edge of Altura,,,
エッジオブアルトゥーラ,Edge of Altura,,,
エッジオブアルトゥーラ,Edge of Altura,,,
エッジオブアルトゥーラ,Edge of Altura,,,
エッジオブアルトゥーラ,Edge of Altura,,,
エッジオブアジテイター,Edge of Agitator,,,
イーデン,Eden,,,
エディーズ,Eddys,,,
エディ,Eddie,,,
エコール,Ecole,,,
エクリプス・ブライト,Eclipse Bright,,,
エクリプス,Eclipse,,,
エクリプス,Eclipse,,,
エクリプス,Eclipse,,,
エクリプス,Eclipse,,,
エクリプス,Eclipse,,,
イージースウェット・イエロー,Easy Sweat - Yellow,,,
イージースウェット・ピンク,Easy Sweat - Pink,,,
イージースウェット・グレー,Easy Sweat - Gray,,,
流し暗殺 技,Easy Kill (T),,,
流し暗殺 剛,Easy Kill (P),,,
流し暗殺,Easy Kill,,,
"ザンドラ東部、《死者の丘》と呼ばれる地にある
地下礼拝堂。冥界の王を奉るための場所であり
深部には亡霊騎士が守る呪われた秘宝があると
墓荒らしの間でまことしやかに囁かれている
挑んだ者全てが帰らなかったため、封鎖された","Eastern Zandora, a underground chapel referred to as the ""Hill of the Dead"". 
It is a place dedicated to the king of the underworld, and deep within, it is rumored that a cursed treasure guarded by a ghost knight can be found. 
Due to the fact that everyone who has challenged it has never returned, it has been sealed off.",,,
"ザンドラ東部、《死者の丘》と呼ばれる地にある
地下礼拝堂。冥界の王を奉るための場所であり
深部には亡霊騎士が守る呪われた秘宝があると
墓荒らしの間でまことしやかに囁かれている
挑んだ者全てが帰らなかったため、封鎖された","Eastern Zandora, a underground chapel referred to as the ""Hill of the Dead"". 
It is a place dedicated to the king of the underworld, and deep within, it is rumored that a cursed treasure guarded by a ghost knight can be found. 
Due to the fact that everyone who has challenged it has never returned, it has been sealed off.",,,
ザンドラ東部印記章,Eastern Zandora Medal,,,
ザンドラ東部,Eastern Zandora,,,
ザンドラ東部,Eastern Zandora,,,
ザンドラ東部,Eastern Zandora,,,
ウルテカ山岳 東部,Eastern Urteca Mountains,,,
ウルテカ山岳 東部,Eastern Urteca Mountains,,,
イースタンシェイズ,Eastern Shade,,,
イースタンシェイズ,Eastern Shade,,,
イースタンシェイズ,Eastern Shade,,,
イースタンシェイズ,Eastern Shade,,,
イースタンシェイズ,Eastern Shade,,,
東ザンドラ廃墟群,East Zandora Ruins,,,
東ザンドラ廃墟群,East Zandora Ruins,,,
東ザンドラ廃墟群,East Zandora Ruins,,,
東ザンドラ廃墟群,East Zandora Ruins,,,
ミスリウ森林 東側,East Mysree Forest,,,
暗黒の統べる地　東端,East Land of Darkness,,,
緩刃 LV.6,Eased Blade LV.6,,,
緩刃 LV.5,Eased Blade LV.5,,,
緩刃 LV.4,Eased Blade LV.4,,,
緩刃 LV.4,Eased Blade LV.4,,,
緩刃 LV.3,Eased Blade LV.3,,,
緩刃 LV.2,Eased Blade LV.2,,,
緩刃 LV.1,Eased Blade LV.1,,,
緩刃,Eased Blade,,,
減重,Ease Burden,,,
地衝牙,Earthquake Fang,,,
アースシェイク 技,Earth Shake (T),,,
アースシェイク 剛,Earth Shake (P),,,
アースシェイク,Earth Shake,,,
大地の指輪,Earth Ring,,,
地,Earth,,,
雷防のピアス２,Earrings of Thunder Resist 2,,,
雷防のピアス１,Earrings of Thunder Resist 1,,,
飛翔のピアス・極【ウォリアー】,Earrings of Soaring - Extreme (Warrior),,,
飛翔のピアス・極【Ｓランサー】,Earrings of Soaring - Extreme (Spirit Lancer),,,
飛翔のピアス・極【ソーサラー】,Earrings of Soaring - Extreme (Sorcerer),,,
飛翔のピアス・極【Ｓセージ】,Earrings of Soaring - Extreme (Shield Sage),,,
飛翔のピアス・極【シーカー】,Earrings of Soaring - Extreme (Seeker),,,
飛翔のピアス・極【プリースト】,Earrings of Soaring - Extreme (Priest),,,
飛翔のピアス・極【ハンター】,Earrings of Soaring - Extreme (Hunter),,,
飛翔のピアス・極【ハイセプター】,Earrings of Soaring - Extreme (High Scepter),,,
飛翔のピアス・極【ファイター】,Earrings of Soaring - Extreme (Fighter),,,
飛翔のピアス・極【Ｅアーチャー】,Earrings of Soaring - Extreme (Element Archer),,,
飛翔のピアス・極【アルケミスト】,Earrings of Soaring - Extreme (Alchemist),,,
物防のピアス４,Earrings of Physical Defense 4,,,
物防のピアス３,Earrings of Physical Defense 3,,,
物防のピアス２,Earrings of Physical Defense 2,,,
物防のピアス１,Earrings of Physical Defense 1,,,
魔防のピアス４,Earrings of Magick Defense 4,,,
魔防のピアス３,Earrings of Magick Defense 3,,,
魔防のピアス２,Earrings of Magick Defense 2,,,
魔防のピアス１,Earrings of Magick Defense 1,,,
生命のピアス４,Earrings of Life 4,,,
生命のピアス３,Earrings of Life 3,,,
生命のピアス２,Earrings of Life 2,,,
生命のピアス１,Earrings of Life 1,,,
冷防のピアス２,Earrings of Ice Resist 2,,,
冷防のピアス１,Earrings of Ice Resist 1,,,
聖防のピアス２,Earrings of Holy Resist 2,,,
聖防のピアス１,Earrings of Holy Resist 1,,,
炎防のピアス２,Earrings of Fire Resist 2,,,
炎防のピアス１,Earrings of Fire Resist 1,,,
快走のピアス・極【ウォリアー】,Earrings of Dashing - Extreme (Warrior),,,
快走のピアス・極【Ｓランサー】,Earrings of Dashing - Extreme (Spirit Lancer),,,
快走のピアス・極【ソーサラー】,Earrings of Dashing - Extreme (Sorcerer),,,
快走のピアス・極【Ｓセージ】,Earrings of Dashing - Extreme (Shield Sage),,,
快走のピアス・極【シーカー】,Earrings of Dashing - Extreme (Seeker),,,
快走のピアス・極【プリースト】,Earrings of Dashing - Extreme (Priest),,,
快走のピアス・極【ハンター】,Earrings of Dashing - Extreme (Hunter),,,
快走のピアス・極【ハイセプター】,Earrings of Dashing - Extreme (High Scepter),,,
快走のピアス・極【ファイター】,Earrings of Dashing - Extreme (Fighter),,,
快走のピアス・極【Ｅアーチャー】,Earrings of Dashing - Extreme (Element Archer),,,
快走のピアス・極【アルケミスト】,Earrings of Dashing - Extreme (Alchemist),,,
闇防のピアス２,Earrings of Dark Resist 2,,,
闇防のピアス１,Earrings of Dark Resist 1,,,
耳栓付けてます,"Earplugs, Please",,,
滅びの鷲爪,Eagle's Damaged Talon,,,
イーグルマント,Eagle Mantle,,,
イーグルマント,Eagle Mantle,,,
イーグルマント,Eagle Mantle,,,
イーグルマント,Eagle Mantle,,,
イーグルマント,Eagle Mantle,,,
イーグルジャケット,Eagle Jacket,,,
イーグルジャケット,Eagle Jacket,,,
イーグルジャケット,Eagle Jacket,,,
イーグルジャケット,Eagle Jacket,,,
イーグルジャケット,Eagle Jacket,,,
EXM「大竜晶破壊戦：捧げられし廃都」を200回攻略,"Clear EM ""The Great Dragon Crystal War: The Sacrificed Capital"" 200 times",,,
EXM「大竜晶破壊戦：捧げられし廃都」を100回攻略,"Clear EM ""The Great Dragon Crystal War: The Sacrificed Capital"" 100 times",,,
EXM「大竜晶破壊戦：捧げられし廃都」を50回攻略,"Clear EM ""The Great Dragon Crystal War: The Sacrificed Capital"" 50 times",,,
EXM「大竜晶破壊戦：捧げられし廃都」を10回攻略,"Clear EM ""The Great Dragon Crystal War: The Sacrificed Capital"" 10 times",,,
EXM「大竜晶破壊戦：抗う大地」を200回攻略,"Clear EM ""The Great Dragon Crystal War: The Resisting Land"" 200 times",,,
EXM「大竜晶破壊戦：抗う大地」を100回攻略,"Clear EM ""The Great Dragon Crystal War: The Resisting Land"" 100 times",,,
EXM「大竜晶破壊戦：抗う大地」を50回攻略,"Clear EM ""The Great Dragon Crystal War: The Resisting Land"" 50 times",,,
EXM「大竜晶破壊戦：抗う大地」を10回攻略,"Clear EM ""The Great Dragon Crystal War: The Resisting Land"" 10 times",,,
EXM「大竜晶破壊戦：奪われた王宮」を200回攻略,"Clear EM ""The Great Dragon Crystal War: Captured Palace"" 200 times",,,
EXM「大竜晶破壊戦：奪われた王宮」を100回攻略,"Clear EM ""The Great Dragon Crystal War: Captured Palace"" 100 times",,,
EXM「大竜晶破壊戦：奪われた王宮」を50回攻略,"Clear EM ""The Great Dragon Crystal War: Captured Palace"" 50 times",,,
EXM「大竜晶破壊戦：奪われた王宮」を10回攻略,"Clear EM ""The Great Dragon Crystal War: Captured Palace"" 10 times",,,
EXM「大竜晶破壊戦：主無き古城」を200回攻略,"Clear EM ""High Difficulty: Monsters Full of Ambition"" 200 times",,,
EXM「大竜晶破壊戦：主無き古城」を100回攻略,"Clear EM ""High Difficulty: Monsters Full of Ambition"" 100 times",,,
EXM「大竜晶破壊戦：主無き古城」を50回攻略,"Clear EM ""High Difficulty: Monsters Full of Ambition"" 50 times",,,
EXM「大竜晶破壊戦：主無き古城」を10回攻略,"Clear EM ""High Difficulty: Monsters Full of Ambition"" 10 times",,,
EXM「【高難度】黒界の門番」を200回攻略,"Clear EM ""High Difficulty: Gatekeeper of the Dark World"" 200 times",,,
EXM「【高難度】黒界の門番」を100回攻略,"Clear EM ""High Difficulty: Gatekeeper of the Dark World"" 100 times",,,
EXM「【高難度】黒界の門番」を50回攻略,"Clear EM ""High Difficulty: Gatekeeper of the Dark World"" 50 times",,,
EXM「【高難度】黒界の門番」を10回攻略,"Clear EM ""High Difficulty: Gatekeeper of the Dark World"" 10 times",,,
EXM「【高難度】黒き闇の覚者」を200回攻略,"Clear EM ""High Difficulty: Arisen of the Deep Darkness"" 200 times",,,
EXM「【高難度】黒き闇の覚者」を100回攻略,"Clear EM ""High Difficulty: Arisen of the Deep Darkness"" 100 times",,,
EXM「【高難度】黒き闇の覚者」を50回攻略,"Clear EM ""High Difficulty: Arisen of the Deep Darkness"" 50 times",,,
EXM「【高難度】黒き闇の覚者」を10回攻略,"Clear EM ""High Difficulty: Arisen of the Deep Darkness"" 10 times",,,
EXM「【高難度】理を破壊する力」を200回攻略,"Clear EM ""High Difficulty: Power that Destroys Reason"" 200 times",,,
EXM「【高難度】理を破壊する力」を100回攻略,"Clear EM ""High Difficulty: Power that Destroys Reason"" 100 times",,,
EXM「【高難度】理を破壊する力」を50回攻略,"Clear EM ""High Difficulty: Power that Destroys Reason"" 50 times",,,
EXM「【高難度】理を破壊する力」を10回攻略,"Clear EM ""High Difficulty: Power that Destroys Reason"" 10 times",,,
EXM「【高難度】狂宴に舞う蒼影」を200回攻略,"Clear EM ""High Difficulty:Blue Shadow Dancing in Revelry"" 200 times",,,
EXM「【高難度】狂宴に舞う蒼影」を100回攻略,"Clear EM ""High Difficulty:Blue Shadow Dancing in Revelry"" 100 times",,,
EXM「【高難度】狂宴に舞う蒼影」を50回攻略,"Clear EM ""High Difficulty:Blue Shadow Dancing in Revelry"" 50 times",,,
EXM「【高難度】狂宴に舞う蒼影」を10回攻略,"Clear EM ""High Difficulty:Blue Shadow Dancing in Revelry"" 10 times",,,
"【ＥＸ追加効果】
エンチャントの効果を受けると
自身のみエンチャント属性の状態異常蓄積値が
大幅に増加","EX Additional Effects:
When you receive the enchant from this skill, elemental
debilitation is greatly increased only on yourself.",,,
"【ＥＸ追加効果】
魔法エリアに入ると一定時間
キュアスポットの効果が付与される
同時に展開できる魔法エリア数が増加（１→２）","EX Additional Effects:
When enter the magick area, the curing effect
lingers for an amount of time.
Increase the number of magick spots you can deploy (1→2).",,,
"【ＥＸ追加効果】
フィールドシフト時、
１度だけ攻撃を無効化する魔球を付与","EX Additional Effects:
When Field Shifting, grant each ally one magick sphere that
nullifies one attack.",,,
"【ＥＸ追加効果】
ダメージ量がやや増加
チャンス攻力と疲労攻力が増加
攻撃範囲がやや拡張","EX Additional Effects:
Slightly increase damage.
Increase chance attack and exhaust attack.
Slightly extend attack range",,,
"【ＥＸ追加効果】
チャンス攻力がやや増加
疲労攻力がやや増加
<COL ff7878>戦甲を攻撃時、ダメージ量が増加</COL>","EX Additional Effects:
Slightly increase chance attack.
Slightly increase exhaust power.
<COL ff7878>Further increase damage against War-Ready enemies</COL>",,,
"【ＥＸ追加効果】
溜め時間短縮
起爆時の爆発ダメージ量が増加
溜め２段階で、中央の爆発の攻撃ヒット数が増加","EX Additional Effects:
Reduce charge time.
Increase explosion damage.
Increase number of hits at the center on second charge.",,,
"【ＥＸ追加効果】
詠唱時間短縮
展開中に魔法の壁を解放して聖属性の攻撃が可能
敵の攻撃を防ぐと魔法の壁のエネルギーが蓄積し
解放時のダメージ量が増加する","EX Additional Effects:
Reduce charge time.
Can release magick wall and attack surrounding enemies.
Blocking attacks will accumulate the energy of the wall,
increasing damage.",,,
"【ＥＸ追加効果】
溜め時間短縮
爆薬矢に継続ダメージを付与
攻撃により起爆しなくなり
時間による起爆時の威力が増加","EX Additional Effects:
Reduce charge time.
Arrows deal continuous damage.
Arrows cannot be detonated by attack.",,,
"【ＥＸ追加効果】
攻撃を敵に接触させると
スタミナが回復する効果を付与
霊球の展開時間と効果時間が延長","EX Additional Effects:
Recover stamina when attacking enemies.
Extend the duration of the pool.",,,
"【ＥＸ追加効果】
敵にダメージを与えた時、体力が回復する効果を付与
離脱後の効果時間大幅延長","EX Additional Effects:
Recover health when attacking enemies.
Duration of effect after Field Shift is greatly increased.",,,
"【ＥＸ追加効果】
治癒上限値を回復する
シークレットコア露出時間／触芽封印時間／
戦甲の修復停止時間が延長","EX Additional Effects:
Recover healable limit of affected allies.
Increase duration of Secret Core reveal, Infected seal and
War-Ready Armor reveal.",,,
"【ＥＸ追加効果】
空中詠唱可能
のけぞり、吹き飛び中でも発動可能","EX Additional Effects:
Possible to cast in the air or 
when being knocked back.",,,
"【ＥＸ追加効果】
空中で使用可能になる
チャンス攻力が増加
疲労攻力が増加","EX Additional Effects:
Possible to activate in the air.    
Increase chance attack.
Increase fatigue power.",,,
"【ＥＸ追加効果】
空中で発動可能になる
吹き飛ばし力が増加
攻撃対象に密着した状態で空中で発動すると
対象を蹴ってより高くジャンプする","EX Additional Effects:
Possible to activate in the air.
Increase blow force.
If activated near enemies, use them as steeping stones
and jump higher.",,,
"【ＥＸ追加効果】
派生斬りを初段経由せずに空中で発動可能
スピリットゲージ蓄積量が増加","EX Additional Effects:
Possible to activate in the air without
executing the first hit.
Increase Spirit Gauge accumulation.",,,
"【ＥＸ追加効果】
風圧と地震を無効にする","EX Additional Effects:
Nullify Wind Pressure and Tremor.",,,
"【ＥＸ追加効果】
錬成物質が強化されダメージ量と錬成値が増加
強化される錬成物質の数は一定確率で変化するが
カウンテラ・アウルム発動時は全ての錬成物質が強化される","EX Additional Effects:
May employ strengthened alchemical substances that deal
more damage and has faster alchemical buildup.
Normal alchemical substance has a chance to be strengthened.
If used in conjunction with Counterra Aurum, all substances
are strengthened.",,,
"【ＥＸ追加効果】
氷の塊消滅後、氷粒の渦を展開
氷防低下の状態異常を付与","EX Additional Effects:
Leave an icy vortex after the ice pillar disappears.
Add Ice Resist Down accumulation.",,,
