0,,グリプスマント,Gryphus Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19663,,Item Name
0,,曲者のライブリークローク,Trickster's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20236,,Item Name
0,,曲者のライブリークローク,Trickster's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20237,,Item Name
0,,英雄のライブリークローク,Hero's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20238,,Item Name
0,,英雄のライブリークローク,Hero's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20239,,Item Name
0,,英雄のライブリークローク,Hero's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20240,,Item Name
0,,英雄のライブリークローク,Hero's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20241,,Item Name
0,,英雄のライブリークローク,Hero's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20242,,Item Name
0,,緑草の指輪,Green Grass Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20243,,Item Name
0,,革のブレスレット,Leather Bracelet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20244,,Item Name
0,,ファングピアス,Fang Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20245,,Item Name
0,,ほたる石のピアス,Fluorite Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20246,,Item Name
0,,フェザーピアス,Feather Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20247,,Item Name
0,,貝殻のピアス,Shell Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20248,,Item Name
0,,草紋のリング,Grass Signet Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20249,,Item Name
0,,兎印のリング,Rabbit Insignia Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20250,,Item Name
0,,兵士のリング,Trooper's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20251,,Item Name
0,,術士のリング,Schemer's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20252,,Item Name
0,,葉紋のリング,Leaf Signet Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20253,,Item Name
0,,鹿印のリング,Deer Insignia Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20254,,Item Name
0,,盾士のリング,Shieldbearer's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20255,,Item Name
0,,学士のリング,Bachelor's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20256,,Item Name
0,,赤玉の飾りピン,Jasper Ornamental Pin,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20257,,Item Name
0,,青玉の飾りピン,Sapphire Ornamental Pin,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20258,,Item Name
0,,黄玉の飾りピン,Topaz Ornamental Pin,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20259,,Item Name
0,,紫玉の飾りピン,Charoite Ornamental Pin,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20260,,Item Name
0,,白玉の飾りピン,Pearl Ornamental Pin,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20261,,Item Name
0,,戦士のリング,Soldier's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20262,,Item Name
0,,魔道士のリング,Wizard's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20263,,Item Name
0,,癒しの指輪,Healing Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20264,,Item Name
0,,火石のチョーカー,Fire Gem Choker,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20265,,Item Name
0,,氷石のチョーカー,Ice Gem Choker,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20266,,Item Name
0,,雷石のチョーカー,Lightning Gem Choker,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20267,,Item Name
0,,野花の指輪,Wildflower Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20268,,Item Name
0,,二重革のブレスレット,Dual Leather Bracelet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20269,,Item Name
0,,ダブルファングピアス,Double Fang Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20270,,Item Name
0,,双石のピアス,Paired Stone Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20271,,Item Name
0,,ハルプフェザーピアス,Harpfeather Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20272,,Item Name
0,,らせん貝のピアス,Spiral Shell Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20273,,Item Name
0,,花印のリング,Floral Insignia Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20274,,Item Name
0,,牛印のリング,Bull Insignia Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20275,,Item Name
0,,鎧士のリング,Man-At-Arms' Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20276,,Item Name
0,,識者のリング,Intellectual's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20277,,Item Name
0,,そよかぜのリング,Zephyr Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20278,,Item Name
0,,聖石のチョーカー,Sacred Gem Choker,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20279,,Item Name
0,,闇石のチョーカー,Darkness Gem Choker,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20280,,Item Name
0,,ファングリストバンド,Fang Wristband,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20281,,Item Name
0,,カメオリストリング,Cameo Wrist Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20282,,Item Name
0,,フラワーブレスレット,Flower Bracelet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20283,,Item Name
0,,騎士のリング,Knight's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20284,,Item Name
0,,呪い師のリング,Conjurer's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20285,,Item Name
0,,忍耐の指輪,Endurance Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20286,,Item Name
0,,バトラーブレス,Battler Bracelet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20287,,Item Name
0,,シャーマンブレス,Shaman Bracelet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20288,,Item Name
0,,バイタルリストバンド,Vital Wristband,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20289,,Item Name
0,,ルビーのペンダント,Ruby Pendant,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20290,,Item Name
0,,サファイアのペンダント,Sapphire Pendant,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20291,,Item Name
0,,トパーズのペンダント,Topaz Pendant,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20292,,Item Name
0,,アメジストのペンダント,Amethyst Pendant,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20293,,Item Name
0,,水晶のペンダント,Crystal Pendant,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20294,,Item Name
0,,ペリドットのペンダント,Peridot Pendant,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20295,,Item Name
0,,蒼葉の指輪,Greenleaf Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20296,,Item Name
0,,ハイレザーブレスレット,High Leather Bracelet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20297,,Item Name
0,,ソリッドファングピアス,Solid Fang Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20298,,Item Name
0,,ツインジェムピアス,Twin Gem Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20299,,Item Name
0,,ロイヤルフェザーピアス,Royal Feather Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20300,,Item Name
0,,シェルビーズピアス,Shell Beads Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20301,,Item Name
0,,魔石のビーズ,Magickal Gemstone Beads,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20302,,Item Name
0,,エレメントビーズ,Element Beads,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20303,,Item Name
0,,木印のリング,Carved Wood Insignia Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20304,,Item Name
0,,狼印のリング,Wolf Insignia Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20305,,Item Name
0,,衛兵のリング,Sentinel's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20306,,Item Name
0,,博者のリング,Scholar's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20307,,Item Name
0,,撥水のイヤリング,Water-Resistant Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20308,,Item Name
0,,油切りのイヤリング,Oil-Resistant Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20309,,Item Name
0,,毒除けのイヤリング,Poison-Protection Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20310,,Item Name
0,,不眠のイヤリング,Sleepless Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20311,,Item Name
0,,勇士のリング,Champion's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20312,,Item Name
0,,導師のリング,Mentor's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20313,,Item Name
0,,命の指輪,Life Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20314,,Item Name
0,,不燃のイヤリング,Fireproof Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20315,,Item Name
0,,氷砕のイヤリング,Icebreaker's Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20316,,Item Name
0,,避雷のイヤリング,Lightning Protector's Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20317,,Item Name
0,,聖防のイヤリング,Holy Guard Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20318,,Item Name
0,,闇払のイヤリング,Darkness Defense Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20319,,Item Name
0,,チャンピオンブレス,Champion Bracelet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20320,,Item Name
0,,スピリチュアルブレス,Spiritual Bracelet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20321,,Item Name
0,,ワンダラーリストリング,Wanderer's Wrist Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20322,,Item Name
0,,華精の指輪,High Vitality Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20323,,Item Name
0,,魔獣革のブレスレット,Beast Leather Bracelet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20324,,Item Name
0,,アイボリーファングピアス,Ivory Fang Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20325,,Item Name
0,,ラインストーンピアス,Rhinestone Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20326,,Item Name
0,,ミスティフェザーピアス,Misty Feather Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20327,,Item Name
0,,雪白貝のピアス,Pure White Shell Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20328,,Item Name
0,,魔石のチェーン,Magickal Gemstone Chain,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20329,,Item Name
0,,エレメントチェーン,Element Chain,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20330,,Item Name
0,,樹印のリング,Tree Insignia Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20331,,Item Name
0,,獅子印のリング,Lion Insignia Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20332,,Item Name
0,,砦守のリング,Fortification Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20333,,Item Name
0,,賢者のリング,Sage's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20334,,Item Name
0,,気発のイヤリング,Spirit Focus Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20335,,Item Name
0,,敏速のイヤリング,Quickness Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20336,,Item Name
0,,解印のイヤリング,Key Insignia Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20337,,Item Name
0,,聖樹の指輪,Sacred Tree Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20338,,Item Name
0,,真竜革のブレスレット,True Dragon Leather Bracelet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20339,,Item Name
0,,ドラゴンファングピアス,Dragon Fang Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20340,,Item Name
0,,魔宝石のピアス,Magickal Gemstone Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20341,,Item Name
0,,セレスフェザーピアス,Ceres Feather Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20342,,Item Name
0,,パールピアス,Pearl Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20343,,Item Name
0,,魔石のペンデュラム,Magickal Stone Pendulum,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20344,,Item Name
0,,エレメントペンデュラム,Element Pendulum,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20345,,Item Name
0,,戦将のリング,War Commander's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20346,,Item Name
0,,魔皇のリング,Demon Emperor's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20347,,Item Name
0,,不動の指輪,Steadfastness Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20348,,Item Name
0,,石割のイヤリング,Rockbreaker's Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20349,,Item Name
0,,不軟のイヤリング,Unsoftening Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20350,,Item Name
0,,返呪のイヤリング,Curse-Deflecting Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20351,,Item Name
0,,神樹印のリング,Heavenly Tree Insignia Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20352,,Item Name
0,,竜印のリング,Dragon Insignia Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20353,,Item Name
0,,城主のリング,Castellan's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20354,,Item Name
0,,賢帝のリング,Wise Lord's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20355,,Item Name
0,,母神の指輪,Mother Goddess' Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20356,,Item Name
0,,大地の指輪,Earth Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20357,,Item Name
0,,司金のイヤリング,Cofferer's Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20358,,Item Name
0,,タイタンブレス,Titan Bracelet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20359,,Item Name
0,,メフィストブレス,Mephisto Bracelet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20360,,Item Name
0,,ユグドラブレス,Yggdrasil Bracelet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20361,,Item Name
0,,炎竜晶のネックレス,Fire Crystal Dragon Necklace,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20362,,Item Name
0,,氷竜晶のネックレス,Ice Crystal Dragon Necklace,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20363,,Item Name
0,,雷竜晶のネックレス,Thunder Crystal Dragon Necklace,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20364,,Item Name
0,,冥竜晶のネックレス,Dark Crystal Dragon Necklace,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20365,,Item Name
0,,聖竜晶のネックレス,Holy Crystal Dragon Necklace,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20366,,Item Name
0,,快走の腕輪,Bracelet of Dashing,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20367,,Item Name
0,,飛翔の腕輪,Bracelet of Soaring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20368,,Item Name
0,,握速の腕輪,Bracelet of Seizing,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20369,,Item Name
0,,楽装の腕輪,Bracelet of Unburdening,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20370,,Item Name
0,,祝福のルーキーズリング,Rookie's Ring of Blessing,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20371,,Item Name
0,,物攻のリング１,Ring of Physical Attack 1,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20372,,Item Name
0,,破輝石のチョーカー,Blast Augite Choker,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20373,,Item Name
0,,風輝石のチョーカー,Breeze Augite Choker,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20374,,Item Name
0,,花輝石のチョーカー,Blossom Augite Choker,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20375,,Item Name
0,,慧輝石のチョーカー,Intelligent Augite Choker,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20376,,Item Name
0,,志輝石のピアス,Will Augite Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20377,,Item Name
0,,健輝石のピアス,Health Augite Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20378,,Item Name
0,,彩輝石のピアス,Colorful Augite Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20379,,Item Name
0,,豊輝石のピアス,Abundant Augite Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20380,,Item Name
0,,スタールビーリング,Star Ruby Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20381,,Item Name
0,,ヴァルキリーリング,Valkyrie Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20382,,Item Name
0,,ブリリアントジェムブレス,Brilliant Gem Bracelet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20383,,Item Name
0,,シャイニングバングル,Shining Bangle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20384,,Item Name
0,,ヘリオドールピアス,Heliodor Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20385,,Item Name
0,,オラクルズピアス,Oracle's Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20386,,Item Name
0,,聖者の腕輪,Saint's Bracelet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20387,,Item Name
0,,ブレッシングピアス,Blessing Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20388,,Item Name
0,,物攻のリング２,Ring of Physical Attack 2,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20389,,Item Name
0,,物攻のリング３,Ring of Physical Attack 3,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20390,,Item Name
0,,物攻のリング４,Ring of Physical Attack 4,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20391,,Item Name
0,,魔攻のリング１,Ring of Magick Attack 1,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20392,,Item Name
0,,魔攻のリング２,Ring of Magick Attack 2,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20393,,Item Name
0,,魔攻のリング３,Ring of Magick Attack 3,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20394,,Item Name
0,,魔攻のリング４,Ring of Magick Attack 4,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20395,,Item Name
0,,体力のブレスレット１,Bracelet of Health 1,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20396,,Item Name
0,,体力のブレスレット２,Bracelet of Health 2,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20397,,Item Name
0,,体力のブレスレット３,Bracelet of Health 3,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20398,,Item Name
0,,体力のブレスレット４,Bracelet of Health 4,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20399,,Item Name
0,,持久力のブレスレット１,Bracelet of Stamina 1,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20400,,Item Name
0,,持久力のブレスレット２,Bracelet of Stamina 2,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20401,,Item Name
0,,持久力のブレスレット３,Bracelet of Stamina 3,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20402,,Item Name
0,,持久力のブレスレット４,Bracelet of Stamina 4,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20403,,Item Name
0,,耐久のブレスレット１,Bracelet of Endurance 1,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20404,,Item Name
0,,耐久のブレスレット２,Bracelet of Endurance 2,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20405,,Item Name
0,,耐久のブレスレット３,Bracelet of Endurance 3,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20406,,Item Name
0,,耐久のブレスレット４,Bracelet of Endurance 4,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20407,,Item Name
0,,物防のピアス１,Earrings of Physical Defense 1,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20408,,Item Name
0,,物防のピアス２,Earrings of Physical Defense 2,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20409,,Item Name
0,,物防のピアス３,Earrings of Physical Defense 3,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20410,,Item Name
0,,物防のピアス４,Earrings of Physical Defense 4,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20411,,Item Name
0,,魔防のピアス１,Earrings of Magick Defense 1,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20412,,Item Name
0,,魔防のピアス２,Earrings of Magick Defense 2,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20413,,Item Name
0,,魔防のピアス３,Earrings of Magick Defense 3,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20414,,Item Name
0,,魔防のピアス４,Earrings of Magick Defense 4,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20415,,Item Name
