#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex,,
0,,"覚者よ
新たな力を受け入れる器となったか――
我が元へ来るがいい","覚者よ
新たな力を受け入れる器となったか――
我が元へ来るがいい",ui\00_message\quest\q60200001.gmd,\quest\q60200001.arc,q60200001.arc,5
0,,"この戦技はお前自身が戦いの中で
つかみ取った新たな力だ","この戦技はお前自身が戦いの中で
つかみ取った新たな力だ",ui\00_message\quest\q60200102.gmd,\quest\q60200102.arc,q60200102.arc,8
0,,"今後も技を磨き、最高の剣士となった姿を
私に見せてみろ
お前にならきっと可能だろう
――楽しみにしている","今後も技を磨き、最高の剣士となった姿を
私に見せてみろ
お前にならきっと可能だろう
――楽しみにしている",ui\00_message\quest\q60200102.gmd,\quest\q60200102.arc,q60200102.arc,9
0,,"さぁ、お前の器を見せてもらおうか
様々な技を駆使し、敵をかく乱してやれ","さぁ、お前の器を見せてもらおうか
様々な技を駆使し、敵をかく乱してやれ",ui\00_message\quest\q60200102.gmd,\quest\q60200102.arc,q60200102.arc,10
0,,"いたぞ、あそこだ
あの敵が最初の試練だ","いたぞ、あそこだ
あの敵が最初の試練だ",ui\00_message\quest\q60200102.gmd,\quest\q60200102.arc,q60200102.arc,11
0,,いいぞ、次は第二の試練の場所へ向かうぞ,いいぞ、次は第二の試練の場所へ向かうぞ,ui\00_message\quest\q60200102.gmd,\quest\q60200102.arc,q60200102.arc,12
0,,"気付いたな？
第二の試練だ","気付いたな？
第二の試練だ",ui\00_message\quest\q60200102.gmd,\quest\q60200102.arc,q60200102.arc,13
0,,よし、最後の試練へ向かうぞ！,よし、最後の試練へ向かうぞ！,ui\00_message\quest\q60200102.gmd,\quest\q60200102.arc,q60200102.arc,14
0,,"いよいよ最後の試練だ
心してかかれ！","いよいよ最後の試練だ
心してかかれ！",ui\00_message\quest\q60200102.gmd,\quest\q60200102.arc,q60200102.arc,15
0,,"日々の研鑽ぶりが伝わってくる戦いぶりだった！
いいだろう、一度グリッテン砦に戻り
そこで正式に戦技を継承するとしよう","日々の研鑽ぶりが伝わってくる戦いぶりだった！
いいだろう、一度グリッテン砦に戻り
そこで正式に戦技を継承するとしよう",ui\00_message\quest\q60200102.gmd,\quest\q60200102.arc,q60200102.arc,16
0,,前線で戦う者は不屈の闘志を常に持つことだ,前線で戦う者は不屈の闘志を常に持つことだ,ui\00_message\quest\q60200102.gmd,\quest\q60200102.arc,q60200102.arc,17
0,,スキルの特性を理解することを怠るな,スキルの特性を理解することを怠るな,ui\00_message\quest\q60200102.gmd,\quest\q60200102.arc,q60200102.arc,18
0,,防御と攻撃、どちらを行うべきか見極めろ,防御と攻撃、どちらを行うべきか見極めろ,ui\00_message\quest\q60200102.gmd,\quest\q60200102.arc,q60200102.arc,19
0,,攻撃を受ける瞬間にガードすることを忘れるな,攻撃を受ける瞬間にガードすることを忘れるな,ui\00_message\quest\q60200102.gmd,\quest\q60200102.arc,q60200102.arc,20
0,,目的に合わせ、スキルだけでなくアビリティも考慮しろ,目的に合わせ、スキルだけでなくアビリティも考慮しろ,ui\00_message\quest\q60200102.gmd,\quest\q60200102.arc,q60200102.arc,21
0,,ここをお前が守る前線と思え！,ここをお前が守る前線と思え！,ui\00_message\quest\q60200102.gmd,\quest\q60200102.arc,q60200102.arc,22
0,,集中的に攻撃する頃合いというものがある,集中的に攻撃する頃合いというものがある,ui\00_message\quest\q60200102.gmd,\quest\q60200102.arc,q60200102.arc,23
0,,敵との間合いをよく考えろ,敵との間合いをよく考えろ,ui\00_message\quest\q60200102.gmd,\quest\q60200102.arc,q60200102.arc,24
0,,敵がダウンしたら見逃すな,敵がダウンしたら見逃すな,ui\00_message\quest\q60200102.gmd,\quest\q60200102.arc,q60200102.arc,25
0,,敵の動きを見極め、ガードするタイミングを把握しろ！,敵の動きを見極め、ガードするタイミングを把握しろ！,ui\00_message\quest\q60200102.gmd,\quest\q60200102.arc,q60200102.arc,26
0,,"白竜からの力を受け取った
今回も、私がお前を見極めてやろう
この戦技を扱えるか否かを――","白竜からの力を受け取った
今回も、私がお前を見極めてやろう
この戦技を扱えるか否かを――",ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,0
0,,"前回同様、試練の場を用意する
そこで落ち合おう","前回同様、試練の場を用意する
そこで落ち合おう",ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,1
0,,"――念のため言っておくが
試練の場へはエリアランクが十分かどうか
自分で確認してから向かうように","――念のため言っておくが
試練の場へはエリアランクが十分かどうか
自分で確認してから向かうように",ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,2
0,,"試練の場を用意した
そこで落ち合おう
――どうした、行かないのか？","試練の場を用意した
そこで落ち合おう
――どうした、行かないのか？",ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,3
0,,"――念のため言っておくが
試練の場へはエリアランクが十分かどうか
自分で確認してから向かうように","――念のため言っておくが
試練の場へはエリアランクが十分かどうか
自分で確認してから向かうように",ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,4
0,,"よし、来たな！
今回も私が共に戦い、その中で
直に手ほどきしてやろう
――行くぞ！","よし、来たな！
今回も私が共に戦い、その中で
直に手ほどきしてやろう
――行くぞ！",ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,5
0,,"予想以上に強くなっているようだな
日々の研鑽が伝わってくる戦いぶりだった――","予想以上に強くなっているようだな
日々の研鑽が伝わってくる戦いぶりだった――",ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,6
0,,"では、一度グリッテン砦へ戻り
そこで戦技を正式に継承しよう","では、一度グリッテン砦へ戻り
そこで戦技を正式に継承しよう",ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,7
0,,"この戦技はお前自身が戦いの中で
つかみ取った新たな力だ","この戦技はお前自身が戦いの中で
つかみ取った新たな力だ",ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,8
0,,"今後も技を磨き、最高の剣士となった姿を
私に見せてみろ
お前にならきっと可能だろう
――楽しみにしている","今後も技を磨き、最高の剣士となった姿を
私に見せてみろ
お前にならきっと可能だろう
――楽しみにしている",ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,9
0,,"さぁ、お前の器を見せてもらおうか
様々な技を駆使し、敵をかく乱してやれ","さぁ、お前の器を見せてもらおうか
様々な技を駆使し、敵をかく乱してやれ",ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,10
0,,"いたぞ、あそこだ
あの敵が最初の試練だ","いたぞ、あそこだ
あの敵が最初の試練だ",ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,11
0,,いいぞ、次は第二の試練の場所へ向かうぞ,いいぞ、次は第二の試練の場所へ向かうぞ,ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,12
0,,"気付いたな？
第二の試練だ","気付いたな？
第二の試練だ",ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,13
0,,よし、最後の試練へ向かうぞ！,よし、最後の試練へ向かうぞ！,ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,14
0,,"いよいよ最後の試練だ
心してかかれ！","いよいよ最後の試練だ
心してかかれ！",ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,15
0,,"日々の研鑽ぶりが伝わってくる戦いぶりだった！
いいだろう、一度グリッテン砦に戻り
そこで正式に戦技を継承するとしよう","日々の研鑽ぶりが伝わってくる戦いぶりだった！
いいだろう、一度グリッテン砦に戻り
そこで正式に戦技を継承するとしよう",ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,16
0,,前線で戦う者は不屈の闘志を常に持つことだ,前線で戦う者は不屈の闘志を常に持つことだ,ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,17
0,,スキルの特性を理解することを怠るな,スキルの特性を理解することを怠るな,ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,18
0,,防御と攻撃、どちらを行うべきか見極めろ,防御と攻撃、どちらを行うべきか見極めろ,ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,19
0,,攻撃を受ける瞬間にガードすることを忘れるな,攻撃を受ける瞬間にガードすることを忘れるな,ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,20
0,,目的に合わせ、スキルだけでなくアビリティも考慮しろ,目的に合わせ、スキルだけでなくアビリティも考慮しろ,ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,21
0,,ここをお前が守る前線と思え！,ここをお前が守る前線と思え！,ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,22
0,,集中的に攻撃する頃合いというものがある,集中的に攻撃する頃合いというものがある,ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,23
0,,敵との間合いをよく考えろ,敵との間合いをよく考えろ,ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,24
0,,敵がダウンしたら見逃すな,敵がダウンしたら見逃すな,ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,25
0,,敵の動きを見極め、ガードするタイミングを把握しろ！,敵の動きを見極め、ガードするタイミングを把握しろ！,ui\00_message\quest\q60200103.gmd,\quest\q60200103.arc,q60200103.arc,26
0,,"ふむ、白竜様が貴方により深き祈りの技を
与えようとしていらっしゃるのですね――","ふむ、白竜様が貴方により深き祈りの技を
与えようとしていらっしゃるのですね――",ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,0
0,,"わかりました
この技が貴方に扱い切れるものか
私が見極めてまいりましょう","わかりました
この技が貴方に扱い切れるものか
私が見極めてまいりましょう",ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,1
0,,"ふさわしい試練の場を用意します
そちらで落ち合うことにしましょう","ふさわしい試練の場を用意します
そちらで落ち合うことにしましょう",ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,2
0,,"ここでは皆さんに迷惑がかかります
試練の場を用意しますので、そちらで
落ち合うことにしましょう","ここでは皆さんに迷惑がかかります
試練の場を用意しますので、そちらで
落ち合うことにしましょう",ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,3
0,,"ようこそ、ここが試練の場です
今回は私も共に戦場を駆け
より近い場で貴方を導こうと思います","ようこそ、ここが試練の場です
今回は私も共に戦場を駆け
より近い場で貴方を導こうと思います",ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,4
0,,貴方の祈り、見せていただきましょう,貴方の祈り、見せていただきましょう,ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,5
0,,"いましたね、あそこです
これが最初の試練です","いましたね、あそこです
これが最初の試練です",ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,6
0,,"その調子です
試練はまだ続きます、行きましょう","その調子です
試練はまだ続きます、行きましょう",ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,7
0,,第二の試練、その生命力を捉えましたね,第二の試練、その生命力を捉えましたね,ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,8
0,,次が最後の試練ですよ,次が最後の試練ですよ,ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,9
0,,"さぁ、これが最後の試練です
行きましょう","さぁ、これが最後の試練です
行きましょう",ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,10
0,,"貴方の中にあるもの、私が見届けました
では、聖堂に戻り
正式に戦技を授けることにしましょう","貴方の中にあるもの、私が見届けました
では、聖堂に戻り
正式に戦技を授けることにしましょう",ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,11
0,,"貴方の中にある慈しみの心
そして善き運命への導き手たる自覚――
私が見届けました","貴方の中にある慈しみの心
そして善き運命への導き手たる自覚――
私が見届けました",ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,12
0,,"では、聖堂に戻り
正式に戦技を授けることにしましょう","では、聖堂に戻り
正式に戦技を授けることにしましょう",ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,13
0,,"貴方がこれまで求道の中で得たもの、触れた痛み――
その全てが今ここにある貴方を作りあげているのです
この技を継承するにふさわしい貴方を――","貴方がこれまで求道の中で得たもの、触れた痛み――
その全てが今ここにある貴方を作りあげているのです
この技を継承するにふさわしい貴方を――",ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,14
0,,"今後も真理を求め、よき癒し手としての
道を進んでいこうとするのなら
私は喜んで力を貸すことを約束しましょう","今後も真理を求め、よき癒し手としての
道を進んでいこうとするのなら
私は喜んで力を貸すことを約束しましょう",ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,15
0,,貴方の判断が戦況を大きく左右するのです,貴方の判断が戦況を大きく左右するのです,ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,16
0,,命の真実の姿を見つめる者、それが我々プリーストです,命の真実の姿を見つめる者、それが我々プリーストです,ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,17
0,,人に尽くし、その中で己を活かすことです,人に尽くし、その中で己を活かすことです,ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,18
0,,数多の痛みに触れてこそ、見えるものもあるのです,数多の痛みに触れてこそ、見えるものもあるのです,ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,19
0,,味方がいるなら、その能力や状況も把握すべきです,味方がいるなら、その能力や状況も把握すべきです,ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,20
0,,フィールドシフト中は、敵との間合いに注意しましょう,フィールドシフト中は、敵との間合いに注意しましょう,ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,21
0,,癒し手である貴方が倒れてしまわないように――,癒し手である貴方が倒れてしまわないように――,ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,22
0,,味方の状態には常に気を配りましょう,味方の状態には常に気を配りましょう,ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,23
0,,戦場にて奇跡を起こせるのはプリーストのみです,戦場にて奇跡を起こせるのはプリーストのみです,ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,24
0,,敵のシークレットコアを感知するのも、我々の力です,敵のシークレットコアを感知するのも、我々の力です,ui\00_message\quest\q60200104.gmd,\quest\q60200104.arc,q60200104.arc,25
0,,"ふむ、白竜様が貴方により深き祈りの技を
与えようとしていらっしゃるのですね――","ふむ、白竜様が貴方により深き祈りの技を
与えようとしていらっしゃるのですね――",ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,0
0,,"わかりました
今回もまた、この技が貴方に扱い切れるものか
私が見極めてまいりましょう","わかりました
今回もまた、この技が貴方に扱い切れるものか
私が見極めてまいりましょう",ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,1
0,,"ふさわしい試練の場を用意します
そちらで落ち合うことにしましょう","ふさわしい試練の場を用意します
そちらで落ち合うことにしましょう",ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,2
0,,"試練の場である＜<STG 731>＞へは
<AREA 1>のエリアランクが
十分でないと、入れないかもしれません
確認してから向かうと良いでしょう","試練の場である＜<STG 731>＞へは
<AREA 1>のエリアランクが
十分でないと、入れないかもしれません
確認してから向かうと良いでしょう",ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,3
0,,"ここでは皆さんに迷惑がかかります
試練の場を用意しますので、そちらで
落ち合うことにしましょう","ここでは皆さんに迷惑がかかります
試練の場を用意しますので、そちらで
落ち合うことにしましょう",ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,4
0,,"試練の場である＜<STG 731>＞へは
<AREA 1>のエリアランクが
十分でないと、入れないかもしれません
確認してから向かうと良いでしょう","試練の場である＜<STG 731>＞へは
<AREA 1>のエリアランクが
十分でないと、入れないかもしれません
確認してから向かうと良いでしょう",ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,5
0,,"ようこそ、ここが試練の場です
今回も私が共に戦場を駆け
より近い場で貴方を導こうと思います","ようこそ、ここが試練の場です
今回も私が共に戦場を駆け
より近い場で貴方を導こうと思います",ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,6
0,,貴方の祈り、見せていただきましょう,貴方の祈り、見せていただきましょう,ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,7
0,,"いましたね、あそこです
これが最初の試練です","いましたね、あそこです
これが最初の試練です",ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,8
0,,"その調子です
試練はまだ続きます、行きましょう","その調子です
試練はまだ続きます、行きましょう",ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,9
0,,第二の試練、その生命力を捉えましたね,第二の試練、その生命力を捉えましたね,ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,10
0,,次が最後の試練ですよ,次が最後の試練ですよ,ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,11
0,,"さぁ、これが最後の試練です
行きましょう","さぁ、これが最後の試練です
行きましょう",ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,12
0,,"貴方の中にあるもの、私が見届けました
では、聖堂に戻り
正式に戦技を授けることにしましょう","貴方の中にあるもの、私が見届けました
では、聖堂に戻り
正式に戦技を授けることにしましょう",ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,13
0,,"貴方の中にある慈しみの心
そして善き運命への導き手たる自覚――
私が見届けました","貴方の中にある慈しみの心
そして善き運命への導き手たる自覚――
私が見届けました",ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,14
0,,"では、聖堂に戻り
正式に戦技を授けることにしましょう","では、聖堂に戻り
正式に戦技を授けることにしましょう",ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,15
0,,"貴方がこれまで求道の中で得たもの、触れた痛み――
その全てが今ここにある貴方を作りあげているのです
この技を継承するにふさわしい貴方を――","貴方がこれまで求道の中で得たもの、触れた痛み――
その全てが今ここにある貴方を作りあげているのです
この技を継承するにふさわしい貴方を――",ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,16
0,,"今後も真理を求め、よき癒し手としての
道を進んでゆくことです
おのずと貴方の前に、大いなるものの
導きが示されることでしょう","今後も真理を求め、よき癒し手としての
道を進んでゆくことです
おのずと貴方の前に、大いなるものの
導きが示されることでしょう",ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,17
0,,貴方の判断が戦況を大きく左右するのです,貴方の判断が戦況を大きく左右するのです,ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,18
0,,命の真実の姿を見つめる者、それが我々プリーストです,命の真実の姿を見つめる者、それが我々プリーストです,ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,19
0,,人に尽くし、その中で己を活かすことです,人に尽くし、その中で己を活かすことです,ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,20
0,,数多の痛みに触れてこそ、見えるものもあるのです,数多の痛みに触れてこそ、見えるものもあるのです,ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,21
0,,味方がいるなら、その能力や状況も把握すべきです,味方がいるなら、その能力や状況も把握すべきです,ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,22
0,,フィールドシフト中は、敵との間合いに注意しましょう,フィールドシフト中は、敵との間合いに注意しましょう,ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,23
0,,癒し手である貴方が倒れてしまわないように――,癒し手である貴方が倒れてしまわないように――,ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,24
0,,味方の状態には常に気を配りましょう,味方の状態には常に気を配りましょう,ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,25
0,,戦場にて奇跡を起こせるのはプリーストのみです,戦場にて奇跡を起こせるのはプリーストのみです,ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,26
0,,敵のシークレットコアを感知するのも、我々の力です,敵のシークレットコアを感知するのも、我々の力です,ui\00_message\quest\q60200105.gmd,\quest\q60200105.arc,q60200105.arc,27
0,,"ふむ、白竜様が貴方により深き祈りの技を
与えようとしていらっしゃるのですね――","ふむ、白竜様が貴方により深き祈りの技を
与えようとしていらっしゃるのですね――",ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,0
0,,"わかりました
今回もまた、この技が貴方に扱い切れるものか
私が見極めてまいりましょう","わかりました
今回もまた、この技が貴方に扱い切れるものか
私が見極めてまいりましょう",ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,1
0,,"ふさわしい試練の場を用意します
そちらで落ち合うことにしましょう","ふさわしい試練の場を用意します
そちらで落ち合うことにしましょう",ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,2
0,,"ああ、試練の場へはエリアランクが十分でないと
入ることができないかもしれません
確認してから向かうとよいでしょう","ああ、試練の場へはエリアランクが十分でないと
入ることができないかもしれません
確認してから向かうとよいでしょう",ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,3
0,,"ここでは皆さんに迷惑がかかります
試練の場を用意しますので、そちらで
落ち合うことにしましょう","ここでは皆さんに迷惑がかかります
試練の場を用意しますので、そちらで
落ち合うことにしましょう",ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,4
0,,"ああ、試練の場へはエリアランクが十分でないと
入ることができないかもしれません
確認してから向かうとよいでしょう","ああ、試練の場へはエリアランクが十分でないと
入ることができないかもしれません
確認してから向かうとよいでしょう",ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,5
0,,"ようこそ、ここが試練の場です
今回も私が共に戦場を駆け
より近い場で貴方を導こうと思います","ようこそ、ここが試練の場です
今回も私が共に戦場を駆け
より近い場で貴方を導こうと思います",ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,6
0,,"貴方の中にある慈しみの心
そして善き運命への導き手たる自覚――
私が見届けました","貴方の中にある慈しみの心
そして善き運命への導き手たる自覚――
私が見届けました",ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,7
0,,"では、聖堂に戻り
正式に戦技を授けることにしましょう","では、聖堂に戻り
正式に戦技を授けることにしましょう",ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,8
0,,"貴方がこれまで求道の中で得たもの、触れた痛み――
その全てが今ここにある貴方を作りあげているのです
この技を継承するにふさわしい貴方を――","貴方がこれまで求道の中で得たもの、触れた痛み――
その全てが今ここにある貴方を作りあげているのです
この技を継承するにふさわしい貴方を――",ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,9
0,,"今後も真理を求め、よき癒し手としての
道を進んでゆくことです
おのずと貴方の前に、大いなるものの
導きが示されることでしょう","今後も真理を求め、よき癒し手としての
道を進んでゆくことです
おのずと貴方の前に、大いなるものの
導きが示されることでしょう",ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,10
0,,貴方の祈り、見せていただきましょう,貴方の祈り、見せていただきましょう,ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,11
0,,"いましたね、あそこです
これが最初の試練です","いましたね、あそこです
これが最初の試練です",ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,12
0,,"その調子です
試練はまだ続きます、行きましょう","その調子です
試練はまだ続きます、行きましょう",ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,13
0,,第二の試練、その生命力を捉えましたね,第二の試練、その生命力を捉えましたね,ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,14
0,,次が最後の試練ですよ,次が最後の試練ですよ,ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,15
0,,"さぁ、これが最後の試練です
行きましょう","さぁ、これが最後の試練です
行きましょう",ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,16
0,,"貴方の中にあるもの、私が見届けました
では、聖堂に戻り
正式に戦技を授けることにしましょう","貴方の中にあるもの、私が見届けました
では、聖堂に戻り
正式に戦技を授けることにしましょう",ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,17
0,,貴方の判断が戦況を大きく左右するのです,貴方の判断が戦況を大きく左右するのです,ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,18
0,,命の真実の姿を見つめる者、それが我々プリーストです,命の真実の姿を見つめる者、それが我々プリーストです,ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,19
0,,人に尽くし、その中で己を活かすことです,人に尽くし、その中で己を活かすことです,ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,20
0,,数多の痛みに触れてこそ、見えるものもあるのです,数多の痛みに触れてこそ、見えるものもあるのです,ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,21
0,,味方がいるなら、その能力や状況も把握すべきです,味方がいるなら、その能力や状況も把握すべきです,ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,22
0,,フィールドシフト中は、敵との間合いに注意しましょう,フィールドシフト中は、敵との間合いに注意しましょう,ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,23
0,,癒し手である貴方が倒れてしまわないように――,癒し手である貴方が倒れてしまわないように――,ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,24
0,,味方の状態には常に気を配りましょう,味方の状態には常に気を配りましょう,ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,25
0,,戦場にて奇跡を起こせるのはプリーストのみです,戦場にて奇跡を起こせるのはプリーストのみです,ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,26
0,,敵のシークレットコアを感知するのも、我々の力です,敵のシークレットコアを感知するのも、我々の力です,ui\00_message\quest\q60200106.gmd,\quest\q60200106.arc,q60200106.arc,27
0,,"ふむ、白竜様が貴方により深き祈りの技を
与えようとしていらっしゃるのですね――","ふむ、白竜様が貴方により深き祈りの技を
与えようとしていらっしゃるのですね――",ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,0
0,,"わかりました
今回もまた、この技が貴方に扱い切れるものか
私が見極めてまいりましょう","わかりました
今回もまた、この技が貴方に扱い切れるものか
私が見極めてまいりましょう",ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,1
0,,"ふさわしい試練の場を用意します
そちらで落ち合うことにしましょう","ふさわしい試練の場を用意します
そちらで落ち合うことにしましょう",ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,2
0,,"ああ、試練の場へはエリアランクが十分でないと
入ることができないかもしれません
確認してから向かうとよいでしょう","ああ、試練の場へはエリアランクが十分でないと
入ることができないかもしれません
確認してから向かうとよいでしょう",ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,3
