#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"ってことで、隊としても本腰を入れて
ガーゴイルを駆除することになったんだ","ってことで、隊としても本腰を入れて
ガーゴイルを駆除することになったんだ",ui\00_message\quest\q60208000.gmd,\quest\q60208000.arc,q60208000.arc,4
0,,"修理の材料と――
それから、食料を、調達するには――
砦には、何もないのに――","修理の材料と――
それから、食料を、調達するには――
砦には、何もないのに――",ui\00_message\quest\q60300030.gmd,\quest\q60300030.arc,q60300030.arc,18
0,,"様子はどうでしたか？
――そうですか
相当滅入ってるようですな","様子はどうでしたか？
――そうですか
相当滅入ってるようですな",ui\00_message\quest\q60300030.gmd,\quest\q60300030.arc,q60300030.arc,19
0,,"この砦を奪還してからと言うもの
大食堂に閉じこもったまま
ずっとああなのです――","この砦を奪還してからと言うもの
大食堂に閉じこもったまま
ずっとああなのです――",ui\00_message\quest\q60300030.gmd,\quest\q60300030.arc,q60300030.arc,20
0,,"毎日、少しだけでも構わないので
彼女の話を聞いてやってはもらえませんかね？","毎日、少しだけでも構わないので
彼女の話を聞いてやってはもらえませんかね？",ui\00_message\quest\q60300030.gmd,\quest\q60300030.arc,q60300030.arc,21
0,,"食料を調達して、料理して
それからここでみんなに食べてもらえるように
テーブルや椅子なんかも修理して――","食料を調達して、料理して
それからここでみんなに食べてもらえるように
テーブルや椅子なんかも修理して――",ui\00_message\quest\q60300030.gmd,\quest\q60300030.arc,q60300030.arc,22
0,,"やらなきゃいけないことはわかってる
でも――アタシにできるかは――","やらなきゃいけないことはわかってる
でも――アタシにできるかは――",ui\00_message\quest\q60300030.gmd,\quest\q60300030.arc,q60300030.arc,23
0,,"――え？
何か力になれることはないかって？","――え？
何か力になれることはないかって？",ui\00_message\quest\q60300030.gmd,\quest\q60300030.arc,q60300030.arc,24
0,,"アタシを――
この大食堂を、助けてくれるの――？","アタシを――
この大食堂を、助けてくれるの――？",ui\00_message\quest\q60300030.gmd,\quest\q60300030.arc,q60300030.arc,25
0,,"ほ、本当に！？
夢でも見てるみたい
本当に、頼りにしちゃっていいのね？","ほ、本当に！？
夢でも見てるみたい
本当に、頼りにしちゃっていいのね？",ui\00_message\quest\q60300030.gmd,\quest\q60300030.arc,q60300030.arc,26
0,,"あ――いけない
また、思い出にふけっちゃった――","あ――いけない
また、思い出にふけっちゃった――",ui\00_message\quest\q60300030.gmd,\quest\q60300030.arc,q60300030.arc,27
0,,"ずっとこうしていたって
なんにも元に戻らないのは分かってるんだ――","ずっとこうしていたって
なんにも元に戻らないのは分かってるんだ――",ui\00_message\quest\q60300030.gmd,\quest\q60300030.arc,q60300030.arc,28
0,,でも、アタシ一人の力だけじゃどうにも――,でも、アタシ一人の力だけじゃどうにも――,ui\00_message\quest\q60300030.gmd,\quest\q60300030.arc,q60300030.arc,29
0,,"覚者様のおかげで城も取り戻せたし
この通り、よろず屋も
再開できるまでになりました","覚者様のおかげで城も取り戻せたし
この通り、よろず屋も
再開できるまでになりました",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,0
0,,"みんな日々の暮らしを取り戻しつつあるんですが――
実は、この城を占領していた残党が
まだいるようなんです！","みんな日々の暮らしを取り戻しつつあるんですが――
実は、この城を占領していた残党が
まだいるようなんです！",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,1
0,,"なんでも、城外の防衛区画に籠城してるとか――
ここもいつまた攻め込まれるか分からない状況で
“完全奪還”とは言い難いかもしれません","なんでも、城外の防衛区画に籠城してるとか――
ここもいつまた攻め込まれるか分からない状況で
“完全奪還”とは言い難いかもしれません",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,2
0,,"こんな時、参謀官のソネル様がいれば
真っ先に作戦を立てて、電光石火で
城外も奪還してる頃なんでしょうけど――","こんな時、参謀官のソネル様がいれば
真っ先に作戦を立てて、電光石火で
城外も奪還してる頃なんでしょうけど――",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,3
0,,"聞いた話によると
展望城が魔軍に奪われた時に
地下牢に幽閉されたとか――","聞いた話によると
展望城が魔軍に奪われた時に
地下牢に幽閉されたとか――",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,4
0,,"それならもう出てきてもいい頃だと思いませんか？
もしかして、何かあったんでしょうか","それならもう出てきてもいい頃だと思いませんか？
もしかして、何かあったんでしょうか",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,5
0,,"ああ、ソネル様は解放軍の参謀官なんですよ
奇抜な作戦を立てる方で――
“一周まわり過ぎた天才”と言われるほどです","ああ、ソネル様は解放軍の参謀官なんですよ
奇抜な作戦を立てる方で――
“一周まわり過ぎた天才”と言われるほどです",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,6
0,,"城外の奪還をするなら
欠かせない存在のはずなんですが――
地下牢へ行くことがあれば
様子を見てきてもらえませんか？","城外の奪還をするなら
欠かせない存在のはずなんですが――
地下牢へ行くことがあれば
様子を見てきてもらえませんか？",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,7
0,,"だれ！？　敵？　味方？
いや、どっちでもいい、慌てないで――
まずボクの話を聞いてほしい","だれ！？　敵？　味方？
いや、どっちでもいい、慌てないで――
まずボクの話を聞いてほしい",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,8
0,,"いや――、キミは――だれ？
見たところオークではないようだけど――
ひょっとしてボクを助けに来てくれたのかい！？","いや――、キミは――だれ？
見たところオークではないようだけど――
ひょっとしてボクを助けに来てくれたのかい！？",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,9
0,,"展望城が魔軍の襲撃を受けて
兵たちと城内で抵抗を続けていたんだけど
突如、邪悪な目が現れ、そこからはもう――","展望城が魔軍の襲撃を受けて
兵たちと城内で抵抗を続けていたんだけど
突如、邪悪な目が現れ、そこからはもう――",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,10
0,,"とにかく！
ここからボクを連れ出してくれないか！？
ちゃんとお礼はするとも！","とにかく！
ここからボクを連れ出してくれないか！？
ちゃんとお礼はするとも！",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,11
0,,"だれ！？　敵？　味方？
いや、どっちでもいい、慌てないで――
まずボクの話を――","だれ！？　敵？　味方？
いや、どっちでもいい、慌てないで――
まずボクの話を――",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,12
0,,"え？
その話はさっきも聞いたって？","え？
その話はさっきも聞いたって？",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,13
0,,"おかしいな、だいたいの奴は
２回目が始まった途端
溜息交じりにこの場を去るのだが","おかしいな、だいたいの奴は
２回目が始まった途端
溜息交じりにこの場を去るのだが",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,14
0,,"誰が信用できるか分からないからね
まずは支離死滅なことを言って
試してみてたんだ","誰が信用できるか分からないからね
まずは支離死滅なことを言って
試してみてたんだ",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,15
0,,――で、このボクに何か用かな？,――で、このボクに何か用かな？,ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,16
0,,城外が敵に占領されている,城外が敵に占領されている,ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,17
0,,牢屋を間違えた,牢屋を間違えた,ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,18
0,,"ふむふむ――
この城を占領していた魔軍の残党が
未だ城外で籠城していると","ふむふむ――
この城を占領していた魔軍の残党が
未だ城外で籠城していると",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,19
0,,――よし、わかった,――よし、わかった,ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,20
0,,"どうやら、ここはボクの――
“天才的作戦”が必要なようだね","どうやら、ここはボクの――
“天才的作戦”が必要なようだね",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,21
0,,"そろそろキノコメインの食生活にも
飽きて来たところだ","そろそろキノコメインの食生活にも
飽きて来たところだ",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,22
0,,"ボクの仕事場――
この城の最上部、《王宮層》に戻るとするよ","ボクの仕事場――
この城の最上部、《王宮層》に戻るとするよ",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,23
0,,"そうだ――
キミも後で顔を出してくれ","そうだ――
キミも後で顔を出してくれ",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,24
0,,"そう！　その通りだ！
キミ、なかなか話せるね！","そう！　その通りだ！
キミ、なかなか話せるね！",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,25
0,,"気に入ったよ！
また、ボクと話したくなったら
ここへ来てくれたまえ","気に入ったよ！
また、ボクと話したくなったら
ここへ来てくれたまえ",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,26
0,,"そうか、ソネル様復帰されたのか！
これで、城外の奪還も夢じゃないな！","そうか、ソネル様復帰されたのか！
これで、城外の奪還も夢じゃないな！",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,27
0,,"解放軍にとって、いいニュース続きでうれしいよ
とにかくありがとう！","解放軍にとって、いいニュース続きでうれしいよ
とにかくありがとう！",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,28
0,,"おいおい、そんなすぐにここから出られると
思わないでくれよ！","おいおい、そんなすぐにここから出られると
思わないでくれよ！",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,29
0,,"世話になったキノコくんたちにも
お別れを言わないといけないんだ","世話になったキノコくんたちにも
お別れを言わないといけないんだ",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,30
0,,まぁ、ほとんど残ってないんだけどね！,まぁ、ほとんど残ってないんだけどね！,ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,31
0,,"支度を済ませたら
この城の最上部、《王宮層》に戻るから
キミも後で顔を出してくれ","支度を済ませたら
この城の最上部、《王宮層》に戻るから
キミも後で顔を出してくれ",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,32
0,,"あぁ、キミは確か――鉄格子の！
間に何もない会話って新鮮だね！","あぁ、キミは確か――鉄格子の！
間に何もない会話って新鮮だね！",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,33
0,,"ここはボクの“仕事場”みたいなもんさ
なんてったって、参謀官だからね","ここはボクの“仕事場”みたいなもんさ
なんてったって、参謀官だからね",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,34
0,,"しかも！　作戦を立てるだけじゃなく
実際に戦っちゃうのがボクの流儀だ
こう見えて、ソーサラーなのでね","しかも！　作戦を立てるだけじゃなく
実際に戦っちゃうのがボクの流儀だ
こう見えて、ソーサラーなのでね",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,35
0,,"ボクがひとたび杖をかざせば
“作戦が火を噴く”――
ということで有名さ","ボクがひとたび杖をかざせば
“作戦が火を噴く”――
ということで有名さ",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,36
0,,あっ,あっ,ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,37
0,,あっはっ,あっはっ,ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,38
0,,あっはっはっ,あっはっはっ,ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,39
0,,あっはっはっは！,あっはっはっは！,ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,40
0,,"さてと、城外は魔軍に占領されたままだ
さっそく奪還に取り掛からないとね","さてと、城外は魔軍に占領されたままだ
さっそく奪還に取り掛からないとね",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,41
0,,"ひとつ――“いいこと”を思いついたんだ
それを聞いてもらいたくってね
だからキミをここへ呼んだのさ","ひとつ――“いいこと”を思いついたんだ
それを聞いてもらいたくってね
だからキミをここへ呼んだのさ",ui\00_message\quest\q60300031.gmd,\quest\q60300031.arc,q60300031.arc,42
0,,"――王都メガド解放の功労者である
レスタニア大陸の覚者様ですね？
お待ちしておりました","――王都メガド解放の功労者である
レスタニア大陸の覚者様ですね？
お待ちしておりました",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,0
0,,"わたくしはクルト侯爵家当主
<NPC 681>・クルトに仕えております
<NPC 586>と申します","わたくしはクルト侯爵家当主
<NPC 681>・クルトに仕えております
<NPC 586>と申します",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,1
0,,"クルト侯爵家は代々メガドの執政を
王家から任されておりまして――","クルト侯爵家は代々メガドの執政を
王家から任されておりまして――",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,2
0,,"主人である<NPC 681>・クルトが
覚者様に直接礼をしたいとのことで
お迎えに上がりました","主人である<NPC 681>・クルトが
覚者様に直接礼をしたいとのことで
お迎えに上がりました",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,3
0,,"主人<NPC 681>・クルトは
屋敷で覚者様をお待ちしております
ご招待をお受けいただけますでしょうか？","主人<NPC 681>・クルトは
屋敷で覚者様をお待ちしております
ご招待をお受けいただけますでしょうか？",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,4
0,,はい,Yes,ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,5
0,,いいえ,No,ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,6
0,,"ありがとうございます
それでは早速、屋敷へ参りましょう","ありがとうございます
それでは早速、屋敷へ参りましょう",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,7
0,,"左様でございますか
ですが、主人は「是非とも」と――
覚者様のお支度が整うまで
ここでお待ちしております","左様でございますか
ですが、主人は「是非とも」と――
覚者様のお支度が整うまで
ここでお待ちしております",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,8
0,,"あらためて、ようこそお越し下さいました
<NPC 681>・クルト侯爵へお声を――","あらためて、ようこそお越し下さいました
<NPC 681>・クルト侯爵へお声を――",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,9
0,,"やぁやぁ、お初にお目にかかりますな
私は<COL ff2600>ナヴィド・クルト</COL>
このメガドの執政を担う
クルト侯爵家の当主でございます","やぁやぁ、お初にお目にかかりますな
私は<COL ff2600>ナヴィド・クルト</COL>
このメガドの執政を担う
クルト侯爵家の当主でございます",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,10
0,,"メガドを救った英雄にご挨拶を、と思いましてな
いかがでしょう、覚者殿がよろしければ――
我が屋敷にて、今までの華麗なる冒険譚を
お聞かせ願えませんかな","メガドを救った英雄にご挨拶を、と思いましてな
いかがでしょう、覚者殿がよろしければ――
我が屋敷にて、今までの華麗なる冒険譚を
お聞かせ願えませんかな",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,11
0,,"覚者殿をお招きしたのは他でもなく
我が街を取り戻してくださったことの
感謝を伝えたいと思いまして","覚者殿をお招きしたのは他でもなく
我が街を取り戻してくださったことの
感謝を伝えたいと思いまして",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,12
0,,"オーク共に侵略されてから、市民と共に
耐え続けて幾月経ったことか――
このメガドを取り戻していただき
市民を代表してお礼申し上げたい","オーク共に侵略されてから、市民と共に
耐え続けて幾月経ったことか――
このメガドを取り戻していただき
市民を代表してお礼申し上げたい",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,13
0,,"――と、まぁ立ち話も難ですので
覚者殿にお部屋を用意させていただきました","――と、まぁ立ち話も難ですので
覚者殿にお部屋を用意させていただきました",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,14
0,,"長旅お疲れでしょうから
どうぞ、そちらでごゆっくりお休みください
夕食時になればお呼びいたしますよ","長旅お疲れでしょうから
どうぞ、そちらでごゆっくりお休みください
夕食時になればお呼びいたしますよ",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,15
0,,おい、こっちだ！,おい、こっちだ！,ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,16
0,,"メガドを解放した異国の覚者というのは
お前か？
安心しろ、見ての通り俺はオークじゃない
お前を助けに来た人間だ","メガドを解放した異国の覚者というのは
お前か？
安心しろ、見ての通り俺はオークじゃない
お前を助けに来た人間だ",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,17
0,,"ゆっくり立ち話している暇はない
死にたくなかったらついてこい","ゆっくり立ち話している暇はない
死にたくなかったらついてこい",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,18
0,,"なんとか無事のようだな――
俺たちの集会所がある
まずはそこへ向かおう","なんとか無事のようだな――
俺たちの集会所がある
まずはそこへ向かおう",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,19
0,,"ちょっと待て――尾行されている
もっと入り組んだ場所へ行って
何者か突き止めてやる必要があるな","ちょっと待て――尾行されている
もっと入り組んだ場所へ行って
何者か突き止めてやる必要があるな",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,20
0,,"あんたは先に行ってくれ
俺はひと仕事してくる――","あんたは先に行ってくれ
俺はひと仕事してくる――",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,21
0,,"階段を下りた先が集会所、水車が目印だ
そこに<NPC 3252>という仲間がいる
そいつと落ち合ってくれ","階段を下りた先が集会所、水車が目印だ
そこに<NPC 3252>という仲間がいる
そいつと落ち合ってくれ",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,22
0,,"この俺を尾行するとは
いい度胸してやがるな
ククク――","この俺を尾行するとは
いい度胸してやがるな
ククク――",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,23
0,,"――何してる、先に行くんだ
俺はひと仕事してくる","――何してる、先に行くんだ
俺はひと仕事してくる",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,24
0,,"覚者さん――！
ご無事でなによりです
僕、レジスタンスメンバーの<NPC 3252>です","覚者さん――！
ご無事でなによりです
僕、レジスタンスメンバーの<NPC 3252>です",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,25
0,,"――あれ？
メフィスさんは一緒じゃないんですか？","――あれ？
メフィスさんは一緒じゃないんですか？",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,26
0,,――――あっ,――――あっ,ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,27
0,,"帰ってきましたよ――ん？
誰か連れてますね","帰ってきましたよ――ん？
誰か連れてますね",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,28
0,,"自己紹介が遅れたな
俺はメフィス、ここのリーダーをやっている","自己紹介が遅れたな
俺はメフィス、ここのリーダーをやっている",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,29
0,,"お前がオークに襲われたのは偶然ではないだろう
クルト侯爵はオークと関係しているという噂もある
ナヴィド・クルト――
あいつがけしかけたのさ、間違いない","お前がオークに襲われたのは偶然ではないだろう
クルト侯爵はオークと関係しているという噂もある
ナヴィド・クルト――
あいつがけしかけたのさ、間違いない",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,30
0,,"お前はオークにとって一番の厄介者だ
ナヴィドはどんな汚い手を使ってでも
消そうとするだろう
邪魔な者は、誰だろうとな――","お前はオークにとって一番の厄介者だ
ナヴィドはどんな汚い手を使ってでも
消そうとするだろう
邪魔な者は、誰だろうとな――",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,31
0,,"俺達は、ナヴィド・クルトを打ち倒すために
集まったレジスタンス組織なんだ
数えきれないその悪事を暴き
奴を失脚させるために情報と仲間を集めている","俺達は、ナヴィド・クルトを打ち倒すために
集まったレジスタンス組織なんだ
数えきれないその悪事を暴き
奴を失脚させるために情報と仲間を集めている",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,32
0,,"メガド占領のせいで
メンバーはこれだけに減ってしまったが――
悪事の証拠と人手さえ集まれば
行動に移すつもりだ","メガド占領のせいで
メンバーはこれだけに減ってしまったが――
悪事の証拠と人手さえ集まれば
行動に移すつもりだ",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,33
0,,"なぁ、俺達に力を貸してくれないか？
メガドの英雄であるお前が加われば
百人力なんだ","なぁ、俺達に力を貸してくれないか？
メガドの英雄であるお前が加われば
百人力なんだ",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,34
0,,レジスタンスに参加する,Join the resistance,ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,35
0,,"覚者さんが加わったら――
ひょっとすると、メフィスさんの夢が
本当に叶うかもしれませんね","覚者さんが加わったら――
ひょっとすると、メフィスさんの夢が
本当に叶うかもしれませんね",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,36
0,,"覚者さん
これからよろしくお願いします！","覚者さん
これからよろしくお願いします！",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,37
0,,うぅ――――,うぅ――――,ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,38
0,,――協力、感謝する,――協力、感謝する,ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,39
0,,"――――ん？
この男が気になるか？","――――ん？
この男が気になるか？",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,40
0,,"コイツはさっき俺たちを尾行していた奴だ
裏道に回ったらあっさりと背を見せて
まんまと捕まってくれたぜ","コイツはさっき俺たちを尾行していた奴だ
裏道に回ったらあっさりと背を見せて
まんまと捕まってくれたぜ",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,41
0,,"これから、お前にはこの男を
<COL ff2600>《尋問》</COL>してもらいたいんだ
――なに、恐ろしいことをする訳じゃない","これから、お前にはこの男を
<COL ff2600>《尋問》</COL>してもらいたいんだ
――なに、恐ろしいことをする訳じゃない",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,42
0,,"奴から<NPC 681>に迫る情報を聞き出すんだ
詳細は――いや、またにしよう
今は英気をゆっくりと養ってくれ","奴から<NPC 681>に迫る情報を聞き出すんだ
詳細は――いや、またにしよう
今は英気をゆっくりと養ってくれ",ui\00_message\quest\q60300032.gmd,\quest\q60300032.arc,q60300032.arc,43
0,,"おお来たか！　異国の覚者よ、ついにお前は
この地の全ての問題を治め
国と王家を再興する、希望の礎となってくれた！","おお来たか！　異国の覚者よ、ついにお前は
この地の全ての問題を治め
国と王家を再興する、希望の礎となってくれた！",ui\00_message\quest\q60300040.gmd,\quest\q60300040.arc,q60300040.arc,0
0,,"――なあ、お前が突然現れてから
あまりにもたくさんのことがあっただろう
いい機会だ、少し話をしないか？","――なあ、お前が突然現れてから
あまりにもたくさんのことがあっただろう
いい機会だ、少し話をしないか？",ui\00_message\quest\q60300040.gmd,\quest\q60300040.arc,q60300040.arc,1
0,,"――短い間だが、色々なことがあったな
何が一番お前の心に残っているか
一つ聞かせてくれないか","――短い間だが、色々なことがあったな
何が一番お前の心に残っているか
一つ聞かせてくれないか",ui\00_message\quest\q60300040.gmd,\quest\q60300040.arc,q60300040.arc,2
0,,エリアミッションでの戦い,エリアミッションでの戦い,ui\00_message\quest\q60300040.gmd,\quest\q60300040.arc,q60300040.arc,3
0,,《英霊眠りし道》の探索,《英霊眠りし道》の探索,ui\00_message\quest\q60300040.gmd,\quest\q60300040.arc,q60300040.arc,4
0,,大食堂の復活,大食堂の復活,ui\00_message\quest\q60300040.gmd,\quest\q60300040.arc,q60300040.arc,5
0,,ウォーミッションでの戦い,ウォーミッションでの戦い,ui\00_message\quest\q60300040.gmd,\quest\q60300040.arc,q60300040.arc,6
0,,"ああ、魔軍戦車カトブレパスとの戦いか！
お前の協力であの死闘を制することができた
おかげでロスギルは今も攻め入られることはなく
ティネス砦を再び奪われる心配も当面はないだろう","ああ、魔軍戦車カトブレパスとの戦いか！
お前の協力であの死闘を制することができた
おかげでロスギルは今も攻め入られることはなく
ティネス砦を再び奪われる心配も当面はないだろう",ui\00_message\quest\q60300040.gmd,\quest\q60300040.arc,q60300040.arc,7
0,,"《英霊の間》――
俺たちも存在は知っていたが
まさか本当に英霊が現れるとは！
英霊が力を貸したのも、お前だからこそだろうな","《英霊の間》――
俺たちも存在は知っていたが
まさか本当に英霊が現れるとは！
英霊が力を貸したのも、お前だからこそだろうな",ui\00_message\quest\q60300040.gmd,\quest\q60300040.arc,q60300040.arc,8
0,,"そうだな、大食堂が復活したおかげで
兵たちの士気も向上し、健康状態もかなり改善した
最初は誰も見向きしなかった食堂が
解放軍の戦力に直結したのは驚くべきことだ","そうだな、大食堂が復活したおかげで
兵たちの士気も向上し、健康状態もかなり改善した
最初は誰も見向きしなかった食堂が
解放軍の戦力に直結したのは驚くべきことだ",ui\00_message\quest\q60300040.gmd,\quest\q60300040.arc,q60300040.arc,9
0,,"なるほど――ウォーミッションにおける
お前の働きは目を瞠るほどだった！
その戦功はラスニテで――
いやアッカーシェラン全体で永久に記憶されるだろう","なるほど――ウォーミッションにおける
お前の働きは目を瞠るほどだった！
その戦功はラスニテで――
いやアッカーシェラン全体で永久に記憶されるだろう",ui\00_message\quest\q60300040.gmd,\quest\q60300040.arc,q60300040.arc,10
0,,"その功績を称え、このエリアに伝わる
栄誉の証を与えよう！
ありがとう覚者よ、感謝しているぞ！","その功績を称え、このエリアに伝わる
栄誉の証を与えよう！
ありがとう覚者よ、感謝しているぞ！",ui\00_message\quest\q60300040.gmd,\quest\q60300040.arc,q60300040.arc,11
0,,"異国からいらした覚者様
あなたはこのエリアにおける
全ての苦難を振り払い
王家と民に、希望を与えて下さいました――","異国からいらした覚者様
あなたはこのエリアにおける
全ての苦難を振り払い
王家と民に、希望を与えて下さいました――",ui\00_message\quest\q60300041.gmd,\quest\q60300041.arc,q60300041.arc,0
0,,"ここまで、あっという間に駆け抜けたようにも
長く地道な歩みだったようにも感じます
覚者様――少しお話してもよろしいでしょうか？","ここまで、あっという間に駆け抜けたようにも
長く地道な歩みだったようにも感じます
覚者様――少しお話してもよろしいでしょうか？",ui\00_message\quest\q60300041.gmd,\quest\q60300041.arc,q60300041.arc,1
0,,"このフェルヤナ荒原での日々――
覚者様のお心にもっとも強く
残っているのはどのようなことでしょう？","このフェルヤナ荒原での日々――
覚者様のお心にもっとも強く
残っているのはどのようなことでしょう？",ui\00_message\quest\q60300041.gmd,\quest\q60300041.arc,q60300041.arc,2
0,,エリアミッションでの戦い,エリアミッションでの戦い,ui\00_message\quest\q60300041.gmd,\quest\q60300041.arc,q60300041.arc,3
0,,《英霊眠りし道》の探索,《英霊眠りし道》の探索,ui\00_message\quest\q60300041.gmd,\quest\q60300041.arc,q60300041.arc,4
0,,展望城の奪還,展望城の奪還,ui\00_message\quest\q60300041.gmd,\quest\q60300041.arc,q60300041.arc,5
