0,,シークレットボーナス！　残り時間《3分》追加！,,ui\00_message\examine_message\quest\quest_examine_q50103000.gmd,\quest\q50103000.arc,q50103000.arc,6,
0,,"「巨大な敵にしがみついた状態でも
　セイントオーラで攻撃もできる」","""Even while clinging to a giant enemy,
you can attack with Holy Aura.""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,21,Renton
0,,ライドセイントオーラは敵にしがみつき中に攻撃できるぞ,"Ride Holy Aura can attack while 
you're clinging to your enemy.",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,22,Wilson
0,,ライドヒールオーラは敵にしがみついて行うスキルで敵が怒り状態だとシークレットコアを発見もできるぞ,"Ride Heal Aura can be used while clinging.
If the enemy is enraged, 
you can also expose Secret Cores.",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,23,Wilson
0,,敵にしがみつき中に敵の体力ゲージ下に出るアイコン（黄）が出たら耐えろ――失敗するとレバガチャで振りほどかれないように注意しろ,"While clinging, if a yellow icon appears below
the enemy's health gauge, endure—if you fail,
avoid being shaken off by mashing buttons.",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,24,Wilson
0,,敵にしがみつき中に敵が体力ゲージ下に出るアイコン（赤）の時に離れろー失敗するとダメージを負うぞ,"While clinging, if a red icon appears below
the enemy's health gauge, let go—
failure will cause you to take damage.",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,25,Wilson
0,,敵を攻撃してダメージを与えろーそうする事で敵を怒らせることができる,"Attack the enemy to deal damage—
doing so can enrage them.",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,26,Wilson
0,,敵が怒り中にヒールオーラの発動範囲にいれるとシークレットコアを発見できるぞ,"You can expose Secret Cores if an enemy is within 
the Heal Aura's range while they are enraged.",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,27,Wilson
0,,怒り状態の敵にしがみつき揺さぶるんだ――ゲージを０にすると敵が疲労状態になるのでダメージを与えるチャンスだ,"Climb onto an enraged enemy and shake them—
reducing the gauge to 0 exhausts them,
creating a chance to deal damage.",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,28,Wilson
0,,今まで学んだ事を生かして敵を倒せ,Use what you've learned to defeat the enemy.,ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,29,Wilson
0,,よくやった――あとは最奥にある証を手に入れて試練は終わりだ,"Well done—now retrieve the mark at the end 
to complete the trial.",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,30,
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「一つ――敵を《怒り状態》にせよ」","Teachings carved by someone emerge—

""First...put the enemy in an enraged state.""",ui\00_message\examine_message\quest\quest_examine_q60000018.gmd,\quest\q60000018.arc,q60000018.arc,0,Arisen Corps Regimental Soldier
0,,「大型敵に一定以上のダメージを与える」,"""Deal significant damage to large enemies.""",ui\00_message\examine_message\quest\quest_examine_q60000018.gmd,\quest\q60000018.arc,q60000018.arc,1,Arisen Corps Regimental Soldier
0,,"「巨大な敵を倒すには一人では困難である
　そのためにパーティーで挑む事が大事で
　敵を怒らせてスキを作る必要がある」","""Defeating giant enemies alone is difficult.
That's why it's important to challenge them
as a party and create openings by enraging them.""",ui\00_message\examine_message\quest\quest_examine_q60000018.gmd,\quest\q60000018.arc,q60000018.arc,2,Arisen Corps Regimental Soldier
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「二つ――敵は《揺さぶり》にて崩すべし」","Teachings carved by someone emerge—

""Two—break the enemy with shaking.""",ui\00_message\examine_message\quest\quest_examine_q60000018.gmd,\quest\q60000018.arc,q60000018.arc,3,Arisen Corps Regimental Soldier
0,,"「怒り状態の大型敵に近づいて、
　<ICON STG_TOUCH>でしがみついた状態で<ICON STG_ATTACK_1>を押す」","""Approach a large enemy in an enraged state,
hold onto it with <ICON STG_TOUCH>, 
then press <ICON STG_ATTACK_1>.""",ui\00_message\examine_message\quest\quest_examine_q60000018.gmd,\quest\q60000018.arc,q60000018.arc,4,Arisen Corps Regimental Soldier
0,,"「怒った敵にしがみつき揺さぶる事で
　疲れさせてダウン状態に持っていく
　ことで倒す事ができる」","""By clinging to and shaking an enraged enemy,
you can exhaust it and bring it down,
making it possible to defeat.""",ui\00_message\examine_message\quest\quest_examine_q60000018.gmd,\quest\q60000018.arc,q60000018.arc,5,Arisen Corps Regimental Soldier
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「三つ――敵の振り解き攻撃から耐えるべし」","Teachings carved by someone emerge—

""Three—endure the enemy's attempts to shake you off.""",ui\00_message\examine_message\quest\quest_examine_q60000018.gmd,\quest\q60000018.arc,q60000018.arc,6,Arisen Corps Regimental Soldier
0,,"「怒り状態の敵にしがみついた状態で
　振り払いアイコン（黄色）が出たら
　<ICON STG_TOUCH>を押す」","""While clinging to an enemy in an enraged state,
when the yellow shake-off warning appears,
press <ICON STG_TOUCH>.""",ui\00_message\examine_message\quest\quest_examine_q60000018.gmd,\quest\q60000018.arc,q60000018.arc,7,Arisen Corps Regimental Soldier
0,,"「怒った敵が振り払い行動が出す時は
　耐えて回避して揺さぶりを継続できる」","""When an enraged enemy attempts to shake you off,
endure it to continue shaking them.""",ui\00_message\examine_message\quest\quest_examine_q60000018.gmd,\quest\q60000018.arc,q60000018.arc,8,Arisen Corps Regimental Soldier
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「四つ――敵の引き剥がし攻撃から離脱せよ」","Teachings carved by someone emerge—

""Four—avoid the enemy's Struggle attacks.""",ui\00_message\examine_message\quest\quest_examine_q60000018.gmd,\quest\q60000018.arc,q60000018.arc,9,Arisen Corps Regimental Soldier
0,,"「怒り状態の敵にしがみつき中に
　敵の体力ゲージ上にバーストアイコン（赤色）が
　出たら<ICON UI_DECIDE>or<ICON UI_CANCEL>を押す」","""When clinging to enraged enemies,
press <ICON UI_DECIDE> or <ICON UI_CANCEL>
when the red Struggle icon appears on
their gauge.""",ui\00_message\examine_message\quest\quest_examine_q60000018.gmd,\quest\q60000018.arc,q60000018.arc,10,Arisen Corps Regimental Soldier
0,,"「怒り状態の敵はしがみつき中に
　引き剥がす行動に出る時がある
　その時はしがみつきから離脱して
　回避する事が重要である」","""Enraged enemies may try to shake you off
while you're clinging to them. When this
happens, break free immediately and
focus on evasion.""",ui\00_message\examine_message\quest\quest_examine_q60000018.gmd,\quest\q60000018.arc,q60000018.arc,11,Arisen Corps Regimental Soldier
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「五つ――敵にしがみつき《ウィークライト》で
　攻撃せよ」","Teachings carved by someone emerge—

""Five—cling to the enemy and attack
 with Weak Light.""",ui\00_message\examine_message\quest\quest_examine_q60000018.gmd,\quest\q60000018.arc,q60000018.arc,12,Arisen Corps Regimental Soldier
0,,「しがみつき中に<ICON STG_ATTACK_0>を押す」,"""Press <ICON STG_ATTACK_0> while clinging.""",ui\00_message\examine_message\quest\quest_examine_q60000018.gmd,\quest\q60000018.arc,q60000018.arc,13,Renton
0,,"「敵にしがみついてる時でも
　直接ダメージを与える事ができる」","""You can deal direct damage even
while clinging to an enemy.""",ui\00_message\examine_message\quest\quest_examine_q60000018.gmd,\quest\q60000018.arc,q60000018.arc,14,Renton
0,,《破攻の証》を手に入れた！,You have obtained the 《Mark of Breaking》!,ui\00_message\examine_message\quest\quest_examine_q60000018.gmd,\quest\q60000018.arc,q60000018.arc,15,Renton
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「一つ――敵を《怒り状態》にせよ」","Teachings carved by someone emerge—

""First...put the enemy in an enraged state.""",ui\00_message\examine_message\quest\quest_examine_q60000019.gmd,\quest\q60000019.arc,q60000019.arc,0,Arisen Corps Regimental Soldier
0,,「大型敵に一定以上のダメージを与える」,"""Deal significant damage to large enemies.""",ui\00_message\examine_message\quest\quest_examine_q60000019.gmd,\quest\q60000019.arc,q60000019.arc,1,Arisen Corps Regimental Soldier
0,,"「巨大な敵を倒すには一人では困難である
　そのためにパーティーで挑む事が大事で
　敵を怒らせてスキを作る必要がある」","""Defeating giant enemies alone is difficult.
That's why it's important to challenge them
as a party and create openings by enraging them.""",ui\00_message\examine_message\quest\quest_examine_q60000019.gmd,\quest\q60000019.arc,q60000019.arc,2,Arisen Corps Regimental Soldier
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「二つ――敵は《揺さぶり》にて崩すべし」","Teachings carved by someone emerge—

""Two—break the enemy with shaking.""",ui\00_message\examine_message\quest\quest_examine_q60000019.gmd,\quest\q60000019.arc,q60000019.arc,3,Arisen Corps Regimental Soldier
0,,"「怒り状態の大型敵に近づいて、
　<ICON STG_TOUCH>でしがみついた状態で<ICON STG_ATTACK_1>を押す」","""Approach a large enemy in an enraged state,
hold onto it with <ICON STG_TOUCH>, 
then press <ICON STG_ATTACK_1>.""",ui\00_message\examine_message\quest\quest_examine_q60000019.gmd,\quest\q60000019.arc,q60000019.arc,4,Arisen Corps Regimental Soldier
0,,"「怒った敵にしがみつき揺さぶる事で
　疲れさせてダウン状態に持っていく
　ことで倒す事ができる」","""By clinging to and shaking an enraged enemy,
you can exhaust it and bring it down,
making it possible to defeat.""",ui\00_message\examine_message\quest\quest_examine_q60000019.gmd,\quest\q60000019.arc,q60000019.arc,5,Arisen Corps Regimental Soldier
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「三つ――敵の振り解き攻撃から耐えるべし」","Teachings carved by someone emerge—

""Three—endure the enemy's attempts to shake you off.""",ui\00_message\examine_message\quest\quest_examine_q60000019.gmd,\quest\q60000019.arc,q60000019.arc,6,Arisen Corps Regimental Soldier
0,,"「怒り状態の敵にしがみついた状態で
　振り払いアイコン（黄色）が出たら
　<ICON STG_TOUCH>を押す」","""While clinging to an enemy in an enraged state,
when the yellow shake-off warning appears,
press <ICON STG_TOUCH>.""",ui\00_message\examine_message\quest\quest_examine_q60000019.gmd,\quest\q60000019.arc,q60000019.arc,7,Arisen Corps Regimental Soldier
0,,"「怒った敵が振り払い行動が出す時は
　耐えて回避して揺さぶりを継続できる」","""When an enraged enemy attempts to shake you off,
endure it to continue shaking them.""",ui\00_message\examine_message\quest\quest_examine_q60000019.gmd,\quest\q60000019.arc,q60000019.arc,8,Arisen Corps Regimental Soldier
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「四つ――敵の引き剥がし攻撃から離脱せよ」","Teachings carved by someone emerge—

""Four—avoid the enemy's Struggle attacks.""",ui\00_message\examine_message\quest\quest_examine_q60000019.gmd,\quest\q60000019.arc,q60000019.arc,9,Arisen Corps Regimental Soldier
0,,"「怒り状態の敵にしがみつき中に
　敵の体力ゲージ上にバーストアイコン（赤色）が
　出たら<ICON UI_DECIDE>or<ICON UI_CANCEL>を押す」","""When clinging to enraged enemies,
press <ICON UI_DECIDE> or <ICON UI_CANCEL>
when the red Struggle icon appears on
their gauge.""",ui\00_message\examine_message\quest\quest_examine_q60000019.gmd,\quest\q60000019.arc,q60000019.arc,10,Arisen Corps Regimental Soldier
0,,"「怒り状態の敵はしがみつき中に
　引き剥がす行動に出る時がある
　その時はしがみつきから離脱して
　回避する事が重要である」","""Enraged enemies may try to shake you off
while you're clinging to them. When this
happens, break free immediately and
focus on evasion.""",ui\00_message\examine_message\quest\quest_examine_q60000019.gmd,\quest\q60000019.arc,q60000019.arc,11,Arisen Corps Regimental Soldier
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「五つ――しがみついて《矢じり斬り》を
　仕掛けよ」","Teachings carved by someone emerge—

""Five—cling on and execute Arrowhead Strike.""",ui\00_message\examine_message\quest\quest_examine_q60000019.gmd,\quest\q60000019.arc,q60000019.arc,12,Arisen Corps Regimental Soldier
0,,「しがみつき中に<ICON STG_ATTACK_0>を押す」,"""Press <ICON STG_ATTACK_0> while clinging.""",ui\00_message\examine_message\quest\quest_examine_q60000019.gmd,\quest\q60000019.arc,q60000019.arc,13,Renton
0,,"「敵にしがみついてる時でも
　直接ダメージを与える事ができる」","""You can deal direct damage even
while clinging to an enemy.""",ui\00_message\examine_message\quest\quest_examine_q60000019.gmd,\quest\q60000019.arc,q60000019.arc,14,Renton
0,,《破攻の証》を手に入れた！,You have obtained the 《Mark of Breaking》!,ui\00_message\examine_message\quest\quest_examine_q60000019.gmd,\quest\q60000019.arc,q60000019.arc,15,Renton
0,,プレイポイントショップを解放しました,,ui\00_message\examine_message\quest\quest_examine_q60200014.gmd,\quest\q60200014.arc,q60200014.arc,0,Archibald
0,,キャンディのようなものを拾った,,ui\00_message\examine_message\quest\quest_examine_q60200015.gmd,\quest\q60200015.arc,q60200015.arc,0,Angelo
0,,《霊槍の証》を手に入れた！,You have obtained the 《Spirit Lancer's Mark》!,ui\00_message\examine_message\quest\quest_examine_q60200050.gmd,\quest\q60200050.arc,q60200050.arc,0,Renton
0,,手掛かりになりそうな物は見つからない…,,ui\00_message\examine_message\quest\quest_examine_q60200200.gmd,\quest\q60200200.arc,q60200200.arc,0,Joseph
0,,不思議な香りの植物を見つけた,,ui\00_message\examine_message\quest\quest_examine_q60200202.gmd,\quest\q60200202.arc,q60200202.arc,0,Klaus
0,,不思議な色の植物を見つけた,,ui\00_message\examine_message\quest\quest_examine_q60200202.gmd,\quest\q60200202.arc,q60200202.arc,1,Klaus
0,,不思議な形の植物を見つけた,,ui\00_message\examine_message\quest\quest_examine_q60200202.gmd,\quest\q60200202.arc,q60200202.arc,2,Klaus
0,,不思議な触感の植物を見つけた,,ui\00_message\examine_message\quest\quest_examine_q60200202.gmd,\quest\q60200202.arc,q60200202.arc,3,Klaus
0,,植物に集う魔物を討伐する,,ui\00_message\examine_message\quest\quest_examine_q60200202.gmd,\quest\q60200202.arc,q60200202.arc,4,Klaus
0,,何とも言えない外見の植物を見つけた,,ui\00_message\examine_message\quest\quest_examine_q60200202.gmd,\quest\q60200202.arc,q60200202.arc,5,Joseph
0,,植物を入手した,,ui\00_message\examine_message\quest\quest_examine_q60200202.gmd,\quest\q60200202.arc,q60200202.arc,6,Joseph
0,,聞いた植物の場所を地図に記入した,,ui\00_message\examine_message\quest\quest_examine_q60200202.gmd,\quest\q60200202.arc,q60200202.arc,7,Joseph
0,,"地図の切れ端のようなものがある
ダウ渓谷のとある場所に印がついている",,ui\00_message\examine_message\quest\quest_examine_q60200203.gmd,\quest\q60200203.arc,q60200203.arc,0,Joseph
0,,"かすれた文字が刻まれている
＜ダウ渓谷…大滝…＞と書かれているようだ",,ui\00_message\examine_message\quest\quest_examine_q60200203.gmd,\quest\q60200203.arc,q60200203.arc,1,Joseph
0,,結界を張る護符を1つ破壊した！（残り２）,,ui\00_message\examine_message\quest\quest_examine_q60214003.gmd,\quest\q60214003.arc,q60214003.arc,0,Musel
0,,結界の封印が解除された！――NPC救出成功！,,ui\00_message\examine_message\quest\quest_examine_q60214003.gmd,\quest\q60214003.arc,q60214003.arc,1,Musel
0,,結界を守る魔物が出現！,,ui\00_message\examine_message\quest\quest_examine_q60214003.gmd,\quest\q60214003.arc,q60214003.arc,2,Musel
0,,結界を張る護符を1つ破壊した！（残り１）,,ui\00_message\examine_message\quest\quest_examine_q60214003.gmd,\quest\q60214003.arc,q60214003.arc,3,Dirith
0,,未知なる魔物の気配がする――,,ui\00_message\examine_message\quest\quest_examine_q60214006.gmd,\quest\q60214006.arc,q60214006.arc,0,Glenis
0,,撤退命令が発動！！――所定の場所まで立て直せ！,,ui\00_message\examine_message\quest\quest_examine_q60214006.gmd,\quest\q60214006.arc,q60214006.arc,1,Nora
0,,＜割れた鍵の欠片＞を入手した,,ui\00_message\examine_message\quest\quest_examine_q60215001.gmd,\quest\q60215001.arc,q60215001.arc,0,Razanailt
0,,＜割れた鍵の欠片＞を入手した,,ui\00_message\examine_message\quest\quest_examine_q60215001.gmd,\quest\q60215001.arc,q60215001.arc,1,Razanailt
0,,結界を張る護符を1つ破壊した！（残り２）,,ui\00_message\examine_message\quest\quest_examine_q60215003.gmd,\quest\q60215003.arc,q60215003.arc,0,Corentin
0,,結界の封印が解除された！――仲間の救出成功！,,ui\00_message\examine_message\quest\quest_examine_q60215003.gmd,\quest\q60215003.arc,q60215003.arc,1,Corentin
0,,結界を守る魔物が出現！,,ui\00_message\examine_message\quest\quest_examine_q60215003.gmd,\quest\q60215003.arc,q60215003.arc,2,Corentin
0,,結界を張る護符を1つ破壊した！（残り１）,,ui\00_message\examine_message\quest\quest_examine_q60215003.gmd,\quest\q60215003.arc,q60215003.arc,3,Henin
0,,撤退命令が発動！！――所定の場所まで立て直せ！,,ui\00_message\examine_message\quest\quest_examine_q60215005.gmd,\quest\q60215005.arc,q60215005.arc,0,Razanailt
0,,＜フィンバーのメモ＞を入手した,,ui\00_message\examine_message\quest\quest_examine_q60216001.gmd,\quest\q60216001.arc,q60216001.arc,0,Arthfael
0,,＜フィンバーのメモ＞を入手した,,ui\00_message\examine_message\quest\quest_examine_q60216001.gmd,\quest\q60216001.arc,q60216001.arc,1,Arthfael
0,,結界を張る護符を1つ破壊した！（残り２）,,ui\00_message\examine_message\quest\quest_examine_q60216003.gmd,\quest\q60216003.arc,q60216003.arc,0,Arthfael
0,,結界の封印が解除された！――仲間の救出成功！,,ui\00_message\examine_message\quest\quest_examine_q60216003.gmd,\quest\q60216003.arc,q60216003.arc,1,Arthfael
0,,結界を守る魔物が出現！,,ui\00_message\examine_message\quest\quest_examine_q60216003.gmd,\quest\q60216003.arc,q60216003.arc,2,Thorin
0,,結界を張る護符を1つ破壊した！（残り１）,,ui\00_message\examine_message\quest\quest_examine_q60216003.gmd,\quest\q60216003.arc,q60216003.arc,3,Thorin
0,,魔族の痕跡を調べた,,ui\00_message\examine_message\quest\quest_examine_q60217001.gmd,\quest\q60217001.arc,q60217001.arc,0,Ciarán
0,,魔族の痕跡を調べた,,ui\00_message\examine_message\quest\quest_examine_q60217001.gmd,\quest\q60217001.arc,q60217001.arc,1,Ciarán
0,,結界を張る護符を1つ破壊した！（残り２）,,ui\00_message\examine_message\quest\quest_examine_q60217003.gmd,\quest\q60217003.arc,q60217003.arc,0,Adelin
0,,結界の封印が解除された！――仲間の救出成功！,,ui\00_message\examine_message\quest\quest_examine_q60217003.gmd,\quest\q60217003.arc,q60217003.arc,1,Adelin
0,,結界を守る魔物が出現！,,ui\00_message\examine_message\quest\quest_examine_q60217003.gmd,\quest\q60217003.arc,q60217003.arc,2,Adelin
0,,結界を張る護符を1つ破壊した！（残り１）,,ui\00_message\examine_message\quest\quest_examine_q60217003.gmd,\quest\q60217003.arc,q60217003.arc,3,Adelin
0,,――おや？,,ui\00_message\examine_message\quest\quest_examine_q60300001.gmd,\quest\q60300001.arc,q60300001.arc,0,Barton
0,,――マンドラゴラはびっくりして逃げ出した！！,,ui\00_message\examine_message\quest\quest_examine_q60300001.gmd,\quest\q60300001.arc,q60300001.arc,1,Barton
0,,――ここにマンドラゴラはいなかったようだ,,ui\00_message\examine_message\quest\quest_examine_q60300001.gmd,\quest\q60300001.arc,q60300001.arc,2,Barton
0,,マンドラゴラは慕ってくれたようだ――やったー！！,,ui\00_message\examine_message\quest\quest_examine_q60300001.gmd,\quest\q60300001.arc,q60300001.arc,3,Barton
0,,おびえているようだ――エモートで＜手招き＞してみよう！,,ui\00_message\examine_message\quest\quest_examine_q60300001.gmd,\quest\q60300001.arc,q60300001.arc,4,Aidas
0,,まだおびえているようだ――エモートで＜歓迎＞してみよう！,,ui\00_message\examine_message\quest\quest_examine_q60300001.gmd,\quest\q60300001.arc,q60300001.arc,5,Aidas
0,,《閃きの果実》を見つけた,,ui\00_message\examine_message\quest\quest_examine_q60300011.gmd,\quest\q60300011.arc,q60300011.arc,0,Alvar
0,,ドアの外から誰かの声が聞こえる――,,ui\00_message\examine_message\quest\quest_examine_q60300032.gmd,\quest\q60300032.arc,q60300032.arc,0,Ennis
0,,外がなんだか騒がしい――,,ui\00_message\examine_message\quest\quest_examine_q60300032.gmd,\quest\q60300032.arc,q60300032.arc,1,Ennis
0,,豪華で柔らかいベッドだ――,,ui\00_message\examine_message\quest\quest_examine_q60300032.gmd,\quest\q60300032.arc,q60300032.arc,2,Ennis
0,,豪勢なフルーツの盛り合わせだ――,,ui\00_message\examine_message\quest\quest_examine_q60300032.gmd,\quest\q60300032.arc,q60300032.arc,3,Ennis
0,,アッカーシェランの歴史書がある――,,ui\00_message\examine_message\quest\quest_examine_q60300032.gmd,\quest\q60300032.arc,q60300032.arc,4,Ennis
0,,"他人の屋敷だ――
勝手に歩き回るのはやめておこう",,ui\00_message\examine_message\quest\quest_examine_q60300032.gmd,\quest\q60300032.arc,q60300032.arc,5,Ennis
0,,――帰還兵を発見した！,,ui\00_message\examine_message\quest\quest_examine_q60300050.gmd,\quest\q60300050.arc,q60300050.arc,0,Carrie
0,,――料理が冷めたようだ！作り直そう！,,ui\00_message\examine_message\quest\quest_examine_q60300050.gmd,\quest\q60300050.arc,q60300050.arc,1,Carrie
0,,――敵の増援が出現した！,,ui\00_message\examine_message\quest\quest_examine_q60300052.gmd,\quest\q60300052.arc,q60300052.arc,0,Carrie
0,,――作戦を待つ兵士を発見した！,,ui\00_message\examine_message\quest\quest_examine_q60300060.gmd,\quest\q60300060.arc,q60300060.arc,0,Sonel
0,,――<NPC 582>の眠気が限界のようだ！一度休憩しよう！,,ui\00_message\examine_message\quest\quest_examine_q60300060.gmd,\quest\q60300060.arc,q60300060.arc,1,Sonel
0,,――敵の増援が出現した！,,ui\00_message\examine_message\quest\quest_examine_q60300062.gmd,\quest\q60300062.arc,q60300062.arc,0,Sonel
0,,《魔剣の証》を手に入れた！,,ui\00_message\examine_message\quest\quest_examine_q60300400.gmd,\quest\q60300400.arc,q60300400.arc,0,Renton
0,,エントが倒れた場所にキラキラと光る不思議な欠片が落ちていた,,ui\00_message\examine_message\quest\quest_examine_q60301003.gmd,\quest\q60301003.arc,q60301003.arc,0,Nicholas
0,,メイリーフから光る欠片をもらった,,ui\00_message\examine_message\quest\quest_examine_q60301003.gmd,\quest\q60301003.arc,q60301003.arc,1,Nicholas
0,,リサから光る欠片をもらった,,ui\00_message\examine_message\quest\quest_examine_q60301004.gmd,\quest\q60301004.arc,q60301004.arc,0,Mia
0,,シーベルから光る欠片をもらった,,ui\00_message\examine_message\quest\quest_examine_q60301005.gmd,\quest\q60301005.arc,q60301005.arc,0,Marco
0,,クレイグから光る欠片をもらった,,ui\00_message\examine_message\quest\quest_examine_q60301005.gmd,\quest\q60301005.arc,q60301005.arc,1,Marco
0,,アイザックから光る欠片をもらった,,ui\00_message\examine_message\quest\quest_examine_q60301005.gmd,\quest\q60301005.arc,q60301005.arc,2,Marco
0,,お化け達の去った跡に大量のお菓子を見つけた！,,ui\00_message\examine_message\quest\quest_examine_q60301052.gmd,\quest\q60301052.arc,q60301052.arc,0,Angelo
0,,エントの去った跡に沢山の木が転がっている,,ui\00_message\examine_message\quest\quest_examine_q60301055.gmd,\quest\q60301055.arc,q60301055.arc,0,Nicholas
0,,見たこともない不思議な雰囲気の「閃きの果実」を貰った,,ui\00_message\examine_message\quest\quest_examine_q60301056.gmd,\quest\q60301056.arc,q60301056.arc,0,Mia
0,,どこからともなく声が聞こえてくる――,,ui\00_message\examine_message\quest\quest_examine_q60310000.gmd,\quest\q60310000.arc,q60310000.arc,0,Wilson
0,,――敵本軍が出現！,,ui\00_message\examine_message\quest\quest_examine_q60318000.gmd,\quest\q60318000.arc,q60318000.arc,0,Endale
0,,――この周辺にはいないようだ！他を探そう！,,ui\00_message\examine_message\quest\quest_examine_q60318000.gmd,\quest\q60318000.arc,q60318000.arc,1,Endale
0,,――仲間の救援部隊が到着した！,,ui\00_message\examine_message\quest\quest_examine_q60318001.gmd,\quest\q60318001.arc,q60318001.arc,0,Orhan
0,,――敵軍が増援部隊を招集！,,ui\00_message\examine_message\quest\quest_examine_q60318001.gmd,\quest\q60318001.arc,q60318001.arc,1,Orhan
0,,――敵の痕跡を発見した！,,ui\00_message\examine_message\quest\quest_examine_q60318003.gmd,\quest\q60318003.arc,q60318003.arc,0,Dana
0,,――敵の痕跡を見失った！,,ui\00_message\examine_message\quest\quest_examine_q60318003.gmd,\quest\q60318003.arc,q60318003.arc,1,Dana
0,,――敵の気配を発見した！出現場所へ！,,ui\00_message\examine_message\quest\quest_examine_q60318003.gmd,\quest\q60318003.arc,q60318003.arc,2,Dana
0,,――敵の痕跡ではなかった！他を探そう！,,ui\00_message\examine_message\quest\quest_examine_q60318003.gmd,\quest\q60318003.arc,q60318003.arc,3,Dana
0,,――この周辺に伝令兵はいないようだ！他を探そう！,,ui\00_message\examine_message\quest\quest_examine_q60318010.gmd,\quest\q60318010.arc,q60318010.arc,0,Endale
0,,――敵の伝令兵を発見した！,,ui\00_message\examine_message\quest\quest_examine_q60318010.gmd,\quest\q60318010.arc,q60318010.arc,1,Endale
0,,――敵軍の指令書を発見した！,,ui\00_message\examine_message\quest\quest_examine_q60318010.gmd,\quest\q60318010.arc,q60318010.arc,2,Endale
0,,――敵の伝令兵が何か落としたようだ！,,ui\00_message\examine_message\quest\quest_examine_q60318010.gmd,\quest\q60318010.arc,q60318010.arc,3,Endale
0,,――敵の増援部隊が出現！,,ui\00_message\examine_message\quest\quest_examine_q60318011.gmd,\quest\q60318011.arc,q60318011.arc,0,Endale
0,,――支給品に必要な物資を回収した！,,ui\00_message\examine_message\quest\quest_examine_q60319000.gmd,\quest\q60319000.arc,q60319000.arc,0,Nayajiku
0,,――敵の痕跡を発見した！,,ui\00_message\examine_message\quest\quest_examine_q60319001.gmd,\quest\q60319001.arc,q60319001.arc,0,Guy
0,,――敵の痕跡を見失った！,,ui\00_message\examine_message\quest\quest_examine_q60319001.gmd,\quest\q60319001.arc,q60319001.arc,1,Guy
0,,――敵の気配を発見した！出現場所へ！,,ui\00_message\examine_message\quest\quest_examine_q60319001.gmd,\quest\q60319001.arc,q60319001.arc,2,Guy
0,,――敵の痕跡ではなかった！他を探そう！,,ui\00_message\examine_message\quest\quest_examine_q60319001.gmd,\quest\q60319001.arc,q60319001.arc,3,Guy
0,,――仲間の救援部隊が到着した！,,ui\00_message\examine_message\quest\quest_examine_q60319003.gmd,\quest\q60319003.arc,q60319003.arc,0,Artin
0,,――敵軍が増援部隊を招集！,,ui\00_message\examine_message\quest\quest_examine_q60319003.gmd,\quest\q60319003.arc,q60319003.arc,1,Artin
0,,――未知の魔物が出現した！,,ui\00_message\examine_message\quest\quest_examine_q60319011.gmd,\quest\q60319011.arc,q60319011.arc,0,Nayajiku
0,,――異形の魔物に逃げられた！,,ui\00_message\examine_message\quest\quest_examine_q60319011.gmd,\quest\q60319011.arc,q60319011.arc,1,Nayajiku
