#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"灯りの準備は問題ないんで？
見通し悪ぃと何かと厄介ですよ",,ui\00_message\pawn\talk\stage\feature3001\persona07.gmd,\pw_talk\pt_feature3001_persona07.arc,pt_feature3001_persona07.arc,4
0,,"覚者さま、この洞窟はいろいろな所に
穴があいてるみたいです
お、落ちないようにしないと――",,ui\00_message\pawn\talk\stage\feature3024\persona02.gmd,\pw_talk\pt_feature3024_persona02.arc,pt_feature3024_persona02.arc,2
0,,洞窟内にもかなり植物が生えていますね,,ui\00_message\pawn\talk\stage\feature3024\persona02.gmd,\pw_talk\pt_feature3024_persona02.arc,pt_feature3024_persona02.arc,3
0,,"き、気を付けていきましょう
何が出るか――！",,ui\00_message\pawn\talk\stage\feature3024\persona02.gmd,\pw_talk\pt_feature3024_persona02.arc,pt_feature3024_persona02.arc,4
0,,"こういう場所ですし、ピッケルがあれば
鉱石を掘れるかも――",,ui\00_message\pawn\talk\stage\feature3024\persona02.gmd,\pw_talk\pt_feature3024_persona02.arc,pt_feature3024_persona02.arc,5
0,,"おお、鉱脈があるかもしれませんね！
ピッケルがあれば掘れそうです",,ui\00_message\pawn\talk\stage\feature3024\persona03.gmd,\pw_talk\pt_feature3024_persona03.arc,pt_feature3024_persona03.arc,0
0,,"まさに自然洞窟！　という雰囲気ですね
植物で隠れた脇路なども多く、
探索意欲が湧こうというものです！",,ui\00_message\pawn\talk\stage\feature3024\persona03.gmd,\pw_talk\pt_feature3024_persona03.arc,pt_feature3024_persona03.arc,1
0,,"マスター、せっかくですから燐光虫を
何匹か捕まえていきましょう！
使い道があるかもしれませんよ",,ui\00_message\pawn\talk\stage\feature3024\persona03.gmd,\pw_talk\pt_feature3024_persona03.arc,pt_feature3024_persona03.arc,2
0,,"ううむ、意外に複雑な構造ですね
迂闊に穴に飛びこむと痛い目を見そうです",,ui\00_message\pawn\talk\stage\feature3024\persona03.gmd,\pw_talk\pt_feature3024_persona03.arc,pt_feature3024_persona03.arc,3
0,,"どこから何が来ようが
ねじ伏せるのみっ！",,ui\00_message\pawn\talk\stage\feature3024\persona03.gmd,\pw_talk\pt_feature3024_persona03.arc,pt_feature3024_persona03.arc,4
0,,洞窟探検、望むところです！！,,ui\00_message\pawn\talk\stage\feature3024\persona03.gmd,\pw_talk\pt_feature3024_persona03.arc,pt_feature3024_persona03.arc,5
0,,"入り組んだ洞窟では
地図での定期的な場所把握を勧める",,ui\00_message\pawn\talk\stage\feature3024\persona04.gmd,\pw_talk\pt_feature3024_persona04.arc,pt_feature3024_persona04.arc,0
0,,"燐光虫の放つ光は、正確には
その体内で生成された粘液によるもの
星のそれとは、大きく異なる",,ui\00_message\pawn\talk\stage\feature3024\persona04.gmd,\pw_talk\pt_feature3024_persona04.arc,pt_feature3024_persona04.arc,1
0,,"この洞窟は奥行き、高さとも、かなりの規模
繋がりも複雑なため、常に地図での確認を",,ui\00_message\pawn\talk\stage\feature3024\persona04.gmd,\pw_talk\pt_feature3024_persona04.arc,pt_feature3024_persona04.arc,2
0,,"陽が差し込み、洞窟内は植物の生育も旺盛
ハーブ類のほか特殊な花も自生すると聞く",,ui\00_message\pawn\talk\stage\feature3024\persona04.gmd,\pw_talk\pt_feature3024_persona04.arc,pt_feature3024_persona04.arc,3
0,,"こういった場所は魔物にとって
かっこうの住処
主よ、常に臨戦態勢を",,ui\00_message\pawn\talk\stage\feature3024\persona04.gmd,\pw_talk\pt_feature3024_persona04.arc,pt_feature3024_persona04.arc,4
0,,"洞窟にも有用なアイテムは多数存在
鉱石のみならず各種素材は入手を",,ui\00_message\pawn\talk\stage\feature3024\persona04.gmd,\pw_talk\pt_feature3024_persona04.arc,pt_feature3024_persona04.arc,5
0,,"手ごろな鉱脈があるかもしれませんね
覚者さま、ピッケルはお持ちですか？",,ui\00_message\pawn\talk\stage\feature3024\persona05.gmd,\pw_talk\pt_feature3024_persona05.arc,pt_feature3024_persona05.arc,0
0,,"暗闇に輝く、エメラルドの如き輝き――
その正体を知っていてもなお
見惚れてしまいます",,ui\00_message\pawn\talk\stage\feature3024\persona05.gmd,\pw_talk\pt_feature3024_persona05.arc,pt_feature3024_persona05.arc,1
0,,"おや、覚者殿
少々見えにくいですが、あちらやそちらにも
行けそうな場所がありますよ",,ui\00_message\pawn\talk\stage\feature3024\persona05.gmd,\pw_talk\pt_feature3024_persona05.arc,pt_feature3024_persona05.arc,2
0,,"洞窟内にも光が差しているせいか
内部の緑もなかなか美しい
よき花があれば摘み取ってゆきましょう",,ui\00_message\pawn\talk\stage\feature3024\persona05.gmd,\pw_talk\pt_feature3024_persona05.arc,pt_feature3024_persona05.arc,3
0,,"採取できそうなものや宝箱なんかも
探せばあるかもしれませんね",,ui\00_message\pawn\talk\stage\feature3024\persona05.gmd,\pw_talk\pt_feature3024_persona05.arc,pt_feature3024_persona05.arc,4
0,,"さて――、この洞窟をねぐらにしている
敵はどれくらいいるのでしょうね",,ui\00_message\pawn\talk\stage\feature3024\persona05.gmd,\pw_talk\pt_feature3024_persona05.arc,pt_feature3024_persona05.arc,5
0,,洞窟探検、張り切っていきましょう！！,,ui\00_message\pawn\talk\stage\feature3024\persona06.gmd,\pw_talk\pt_feature3024_persona06.arc,pt_feature3024_persona06.arc,0
0,,"燐光虫の洞窟かぁ！
キラキラを寝っ転がって眺めていたいなぁ",,ui\00_message\pawn\talk\stage\feature3024\persona06.gmd,\pw_talk\pt_feature3024_persona06.arc,pt_feature3024_persona06.arc,1
0,,"覚者さま！
ほら、穴ぼこがいくつも空いてますよ
それぞれ落ちる場所が違うみたいです",,ui\00_message\pawn\talk\stage\feature3024\persona06.gmd,\pw_talk\pt_feature3024_persona06.arc,pt_feature3024_persona06.arc,2
0,,"ツタや葉っぱが結構茂ってますね
通路が隠れて見えないや",,ui\00_message\pawn\talk\stage\feature3024\persona06.gmd,\pw_talk\pt_feature3024_persona06.arc,pt_feature3024_persona06.arc,3
0,,"気を付けてくださいね！
物陰から魔物が飛び掛かって
くるかもしれません",,ui\00_message\pawn\talk\stage\feature3024\persona06.gmd,\pw_talk\pt_feature3024_persona06.arc,pt_feature3024_persona06.arc,4
0,,"この洞窟には、何がいるんでしょうね！
まだ見てない魔物はいないかなぁ",,ui\00_message\pawn\talk\stage\feature3024\persona06.gmd,\pw_talk\pt_feature3024_persona06.arc,pt_feature3024_persona06.arc,5
0,,"まずは内部をきっちり検めましょう
後のことは、出てからで",,ui\00_message\pawn\talk\stage\feature3024\persona07.gmd,\pw_talk\pt_feature3024_persona07.arc,pt_feature3024_persona07.arc,0
0,,"洞窟内にゃ、燐光虫って虫が大量に
いやがるんでしょうね
光ってんのが全部そうだってんですから",,ui\00_message\pawn\talk\stage\feature3024\persona07.gmd,\pw_talk\pt_feature3024_persona07.arc,pt_feature3024_persona07.arc,1
0,,"おっと、穴やら通路が見えにくいぜ
うかうかしてっと変な場所に落っちまいます",,ui\00_message\pawn\talk\stage\feature3024\persona07.gmd,\pw_talk\pt_feature3024_persona07.arc,pt_feature3024_persona07.arc,2
0,,"森らしい洞窟じゃありませんか
陽が入って水けがあるから、植物も
他の洞窟より育ちやすいんですかね",,ui\00_message\pawn\talk\stage\feature3024\persona07.gmd,\pw_talk\pt_feature3024_persona07.arc,pt_feature3024_persona07.arc,3
0,,"覚者さま、気ぃ付けてくださいよ
他所見して、出会いがしらに攻撃されちゃ
たまりません",,ui\00_message\pawn\talk\stage\feature3024\persona07.gmd,\pw_talk\pt_feature3024_persona07.arc,pt_feature3024_persona07.arc,4
0,,"油断は禁物ですぜ、覚者さま
洞窟の奥には、普段見ねぇ思わぬ大物が
居やがったりもしますから",,ui\00_message\pawn\talk\stage\feature3024\persona07.gmd,\pw_talk\pt_feature3024_persona07.arc,pt_feature3024_persona07.arc,5
0,,"ねぇマスター、宝石が採れるかもしれないわ
ピッケルは十分持ってきています？",,ui\00_message\pawn\talk\stage\feature3024\persona08.gmd,\pw_talk\pt_feature3024_persona08.arc,pt_feature3024_persona08.arc,0
0,,"宝石のような青い光が
洞窟内一面に煌めいているなんて――
ねぇマスター、ロマンチックだと思わない？",,ui\00_message\pawn\talk\stage\feature3024\persona08.gmd,\pw_talk\pt_feature3024_persona08.arc,pt_feature3024_persona08.arc,1
0,,"地図を見ていたのだけど、複雑な洞窟ね
地下へ下りられる場所も
いくつかあるみたいよ",,ui\00_message\pawn\talk\stage\feature3024\persona08.gmd,\pw_talk\pt_feature3024_persona08.arc,pt_feature3024_persona08.arc,2
0,,"うふふ、手が届きそうな場所に
燐光虫がいたら、少しだけ貰っていきましょう",,ui\00_message\pawn\talk\stage\feature3024\persona08.gmd,\pw_talk\pt_feature3024_persona08.arc,pt_feature3024_persona08.arc,3
0,,"マスター、注意してね
敵がどこから来るか分からないし",,ui\00_message\pawn\talk\stage\feature3024\persona08.gmd,\pw_talk\pt_feature3024_persona08.arc,pt_feature3024_persona08.arc,4
0,,"危険な魔物が現れたら逃げるのも手です
退路を間違えば、追い詰められてしまうけど",,ui\00_message\pawn\talk\stage\feature3024\persona08.gmd,\pw_talk\pt_feature3024_persona08.arc,pt_feature3024_persona08.arc,5
0,,"古の祭祀場――とても開けた遺跡ですね
何のための広場だったのでしょう",,ui\00_message\pawn\talk\stage\feature3025\persona01.gmd,\pw_talk\pt_feature3025_persona01.arc,pt_feature3025_persona01.arc,0
0,,この床の模様、リムを模したものでしょうか,,ui\00_message\pawn\talk\stage\feature3025\persona01.gmd,\pw_talk\pt_feature3025_persona01.arc,pt_feature3025_persona01.arc,1
0,,"これだけの広さがあれば、
間合いを十分とって戦えそうです",,ui\00_message\pawn\talk\stage\feature3025\persona01.gmd,\pw_talk\pt_feature3025_persona01.arc,pt_feature3025_persona01.arc,2
0,,"広い空間――
何かの儀式に使われていたんでしょうか",,ui\00_message\pawn\talk\stage\feature3025\persona02.gmd,\pw_talk\pt_feature3025_persona02.arc,pt_feature3025_persona02.arc,0
0,,開けてて、敵の攻撃を遮るものがありませんよ,,ui\00_message\pawn\talk\stage\feature3025\persona02.gmd,\pw_talk\pt_feature3025_persona02.arc,pt_feature3025_persona02.arc,1
0,,"――何でしょう
白竜さまの気配のような――？",,ui\00_message\pawn\talk\stage\feature3025\persona02.gmd,\pw_talk\pt_feature3025_persona02.arc,pt_feature3025_persona02.arc,2
0,,"おおっ！　これだけの広さがあれば
存分に戦えるというものっ！！",,ui\00_message\pawn\talk\stage\feature3025\persona03.gmd,\pw_talk\pt_feature3025_persona03.arc,pt_feature3025_persona03.arc,0
0,,"いやぁ、森の一角に
このような遺跡があるとは不思議です
誰が何のために作ったものなのか――",,ui\00_message\pawn\talk\stage\feature3025\persona03.gmd,\pw_talk\pt_feature3025_persona03.arc,pt_feature3025_persona03.arc,1
0,,"ここは魔物の溜まり場に
なりやすいようですね
我々が片っぱしから退治してやりましょう！",,ui\00_message\pawn\talk\stage\feature3025\persona03.gmd,\pw_talk\pt_feature3025_persona03.arc,pt_feature3025_persona03.arc,2
0,,"古の祭祀場は、いつ何のために作られたか
記録が存在しない",,ui\00_message\pawn\talk\stage\feature3025\persona04.gmd,\pw_talk\pt_feature3025_persona04.arc,pt_feature3025_persona04.arc,0
0,,"戦闘のための広さは十二分
走り、避けつつ戦うことが可能",,ui\00_message\pawn\talk\stage\feature3025\persona04.gmd,\pw_talk\pt_feature3025_persona04.arc,pt_feature3025_persona04.arc,1
0,,"わずかな竜力と、その淀みを感じる
魔物が引き寄せられる原因は、おそらくそのため",,ui\00_message\pawn\talk\stage\feature3025\persona04.gmd,\pw_talk\pt_feature3025_persona04.arc,pt_feature3025_persona04.arc,2
0,,"モザイクの美しい、これだけの広場――
いかなる儀式が行われたのでしょう",,ui\00_message\pawn\talk\stage\feature3025\persona05.gmd,\pw_talk\pt_feature3025_persona05.arc,pt_feature3025_persona05.arc,0
0,,"ふふ、さしずめ今や
森の闘技場と言ったところでしょうか
覚者殿の腕試しには丁度よいかもしれません",,ui\00_message\pawn\talk\stage\feature3025\persona05.gmd,\pw_talk\pt_feature3025_persona05.arc,pt_feature3025_persona05.arc,1
0,,"ここにはさまざまな魔物が
引き寄せられるように集まってくるとか――
たしかに、他より少々強い竜力を感じますね",,ui\00_message\pawn\talk\stage\feature3025\persona05.gmd,\pw_talk\pt_feature3025_persona05.arc,pt_feature3025_persona05.arc,2
0,,"うわぁ、広いですね！！
ここなら大勢で思いっきり運動できそうですよ",,ui\00_message\pawn\talk\stage\feature3025\persona06.gmd,\pw_talk\pt_feature3025_persona06.arc,pt_feature3025_persona06.arc,0
0,,"この遺跡、大きな魔物が
たくさん集まってくるみたいです
なんでだろう",,ui\00_message\pawn\talk\stage\feature3025\persona06.gmd,\pw_talk\pt_feature3025_persona06.arc,pt_feature3025_persona06.arc,1
0,,床のうずまき模様、リム――かなぁ？,,ui\00_message\pawn\talk\stage\feature3025\persona06.gmd,\pw_talk\pt_feature3025_persona06.arc,pt_feature3025_persona06.arc,2
0,,"だだっ広い遺跡ですねぇ
こりゃあデカイ魔物も十分くつろげますよ",,ui\00_message\pawn\talk\stage\feature3025\persona07.gmd,\pw_talk\pt_feature3025_persona07.arc,pt_feature3025_persona07.arc,0
0,,"――ん？　この感じ――
ここは少々竜力が溜まってやがるようです",,ui\00_message\pawn\talk\stage\feature3025\persona07.gmd,\pw_talk\pt_feature3025_persona07.arc,pt_feature3025_persona07.arc,1
0,,"床に描かれた模様から察するに
覚者さまと関係がある場所じゃねぇでしょうか
いつの時代の覚者さまかは知りませんが",,ui\00_message\pawn\talk\stage\feature3025\persona07.gmd,\pw_talk\pt_feature3025_persona07.arc,pt_feature3025_persona07.arc,2
0,,"少し不思議な広場よね
公園でもなさそうだし、祭壇もないし――
大勢人が集まっていたか、竜が座っていたか――？",,ui\00_message\pawn\talk\stage\feature3025\persona08.gmd,\pw_talk\pt_feature3025_persona08.arc,pt_feature3025_persona08.arc,0
0,,"たしかに、ここはちょっと
魔物が集まりそうな雰囲気があるわね
なんていうか、ブラッドオーブの気配と似てるの",,ui\00_message\pawn\talk\stage\feature3025\persona08.gmd,\pw_talk\pt_feature3025_persona08.arc,pt_feature3025_persona08.arc,1
0,,"いつの時代のものなのかしら
あまり見ない作りの遺跡だわ",,ui\00_message\pawn\talk\stage\feature3025\persona08.gmd,\pw_talk\pt_feature3025_persona08.arc,pt_feature3025_persona08.arc,2
0,,"かなり古い城ですね
白竜さまが墜ちる以前、ここは人にとって
かなり重要な場所だったのでしょう",,ui\00_message\pawn\talk\stage\feature3026\persona01.gmd,\pw_talk\pt_feature3026_persona01.arc,pt_feature3026_persona01.arc,0
0,,"もう一度、この城が人の手に戻れば
いいのですが――",,ui\00_message\pawn\talk\stage\feature3026\persona01.gmd,\pw_talk\pt_feature3026_persona01.arc,pt_feature3026_persona01.arc,1
0,,"この城――地下、地上、上階と
かなりの規模と部屋数です
全て探索するには結構かかりそうですね",,ui\00_message\pawn\talk\stage\feature3026\persona01.gmd,\pw_talk\pt_feature3026_persona01.arc,pt_feature3026_persona01.arc,2
0,,"こういった場所は必ず魔物やならず者が
潜んでいます
覚者さま、周囲にご注意を",,ui\00_message\pawn\talk\stage\feature3026\persona01.gmd,\pw_talk\pt_feature3026_persona01.arc,pt_feature3026_persona01.arc,3
0,,何か使えるものがあるかもしれませんね,,ui\00_message\pawn\talk\stage\feature3026\persona01.gmd,\pw_talk\pt_feature3026_persona01.arc,pt_feature3026_persona01.arc,4
0,,"先が暗く見通しが悪いです
十分にご注意を",,ui\00_message\pawn\talk\stage\feature3026\persona01.gmd,\pw_talk\pt_feature3026_persona01.arc,pt_feature3026_persona01.arc,5
0,,"大きなお城です――
一人だったら迷いそう――",,ui\00_message\pawn\talk\stage\feature3026\persona02.gmd,\pw_talk\pt_feature3026_persona02.arc,pt_feature3026_persona02.arc,0
0,,"この広さだったら
お掃除も大変だったでしょうね――",,ui\00_message\pawn\talk\stage\feature3026\persona02.gmd,\pw_talk\pt_feature3026_persona02.arc,pt_feature3026_persona02.arc,1
0,,"地下牢もあるんですね
――ちょっと、不気味です",,ui\00_message\pawn\talk\stage\feature3026\persona02.gmd,\pw_talk\pt_feature3026_persona02.arc,pt_feature3026_persona02.arc,2
0,,"き、気を付けていきましょう
何が出るか――！",,ui\00_message\pawn\talk\stage\feature3026\persona02.gmd,\pw_talk\pt_feature3026_persona02.arc,pt_feature3026_persona02.arc,3
0,,何か役に立ちそうなものがあれば――,,ui\00_message\pawn\talk\stage\feature3026\persona02.gmd,\pw_talk\pt_feature3026_persona02.arc,pt_feature3026_persona02.arc,4
0,,"大丈夫です
こんなとこ、こ、怖いわけじゃ――",,ui\00_message\pawn\talk\stage\feature3026\persona02.gmd,\pw_talk\pt_feature3026_persona02.arc,pt_feature3026_persona02.arc,5
0,,"さすがは噂のドリード城――！
地下牢から広間から、行くべきところに
事欠きませんね！",,ui\00_message\pawn\talk\stage\feature3026\persona03.gmd,\pw_talk\pt_feature3026_persona03.arc,pt_feature3026_persona03.arc,0
0,,"マスター、城には秘密の抜け道が
あると相場が決まっています！
ここもかなりの数の抜け道があるのでは！？",,ui\00_message\pawn\talk\stage\feature3026\persona03.gmd,\pw_talk\pt_feature3026_persona03.arc,pt_feature3026_persona03.arc,1
0,,"宝物庫や城主の間は特別な鍵が
掛っていそうです
探し出して、ぜひ踏み入りたいもの！",,ui\00_message\pawn\talk\stage\feature3026\persona03.gmd,\pw_talk\pt_feature3026_persona03.arc,pt_feature3026_persona03.arc,2
0,,"周りを探せばアイテムや使えるものが
落ちてるかもしれませんよ！",,ui\00_message\pawn\talk\stage\feature3026\persona03.gmd,\pw_talk\pt_feature3026_persona03.arc,pt_feature3026_persona03.arc,3
0,,"どこから何が来ようが
ねじ伏せるのみっ！",,ui\00_message\pawn\talk\stage\feature3026\persona03.gmd,\pw_talk\pt_feature3026_persona03.arc,pt_feature3026_persona03.arc,4
0,,"こういう場所は魔物が巣くうと
相場が決まっています！
ご注意を",,ui\00_message\pawn\talk\stage\feature3026\persona03.gmd,\pw_talk\pt_feature3026_persona03.arc,pt_feature3026_persona03.arc,5
0,,"ドリード城には地下牢、城主の間のほか
多数の水路や部屋が存在する
一度の調査で全て回るのは困難",,ui\00_message\pawn\talk\stage\feature3026\persona04.gmd,\pw_talk\pt_feature3026_persona04.arc,pt_feature3026_persona04.arc,0
0,,"城の鍵は、おそらく城内に存在すると予想
しかし場所までは解りかねる",,ui\00_message\pawn\talk\stage\feature3026\persona04.gmd,\pw_talk\pt_feature3026_persona04.arc,pt_feature3026_persona04.arc,1
0,,"ここは、かつての白衛騎士団の本拠地
それも３００年より以前のこと",,ui\00_message\pawn\talk\stage\feature3026\persona04.gmd,\pw_talk\pt_feature3026_persona04.arc,pt_feature3026_persona04.arc,2
0,,"こういった場所は魔物にとって
かっこうの住処
主よ、常に臨戦態勢を",,ui\00_message\pawn\talk\stage\feature3026\persona04.gmd,\pw_talk\pt_feature3026_persona04.arc,pt_feature3026_persona04.arc,3
0,,有用なものがあれば、入手を,,ui\00_message\pawn\talk\stage\feature3026\persona04.gmd,\pw_talk\pt_feature3026_persona04.arc,pt_feature3026_persona04.arc,4
0,,十分周囲に警戒を――,,ui\00_message\pawn\talk\stage\feature3026\persona04.gmd,\pw_talk\pt_feature3026_persona04.arc,pt_feature3026_persona04.arc,5
0,,"廃墟となりし現在も、威容を誇る古城――
歴史を偲ばせる風情がありますね",,ui\00_message\pawn\talk\stage\feature3026\persona05.gmd,\pw_talk\pt_feature3026_persona05.arc,pt_feature3026_persona05.arc,0
0,,"ドリード城は、城主の間や宝物庫、
さらには極悪な罪人を繋いだ監獄もあるとか
非常に興味深い――",,ui\00_message\pawn\talk\stage\feature3026\persona05.gmd,\pw_talk\pt_feature3026_persona05.arc,pt_feature3026_persona05.arc,1
0,,"これほどの城です
相当数の魔物が入り込んでいるでしょう
覚者殿、廊下の向こうは何がでるかしれません",,ui\00_message\pawn\talk\stage\feature3026\persona05.gmd,\pw_talk\pt_feature3026_persona05.arc,pt_feature3026_persona05.arc,2
0,,"まだ使えそうな遺物や宝箱も
探せばそれなりにありそうですね",,ui\00_message\pawn\talk\stage\feature3026\persona05.gmd,\pw_talk\pt_feature3026_persona05.arc,pt_feature3026_persona05.arc,3
0,,"ご注意を、覚者さま
いつ何時、無粋な輩が飛び出すやら
知れたものではありません",,ui\00_message\pawn\talk\stage\feature3026\persona05.gmd,\pw_talk\pt_feature3026_persona05.arc,pt_feature3026_persona05.arc,4
0,,"こういった探索は、冒険譚には必要な一幕
さぁ行く手の魔物を倒し、進みましょう",,ui\00_message\pawn\talk\stage\feature3026\persona05.gmd,\pw_talk\pt_feature3026_persona05.arc,pt_feature3026_persona05.arc,5
0,,"古城探検ですね、覚者さま！
せっかくです、いろんな部屋を踏破しましょうよ",,ui\00_message\pawn\talk\stage\feature3026\persona06.gmd,\pw_talk\pt_feature3026_persona06.arc,pt_feature3026_persona06.arc,0
0,,"地下牢もあるのかぁ、ドキドキしますね！
外へ出る地下道とかもありそうです",,ui\00_message\pawn\talk\stage\feature3026\persona06.gmd,\pw_talk\pt_feature3026_persona06.arc,pt_feature3026_persona06.arc,1
0,,"昔はここに騎士団の人達が居たんですね
白竜神殿の本部とは大違いだなぁ",,ui\00_message\pawn\talk\stage\feature3026\persona06.gmd,\pw_talk\pt_feature3026_persona06.arc,pt_feature3026_persona06.arc,2
0,,"宝箱とか道具とかいい素材とか
あったら全部持って帰りましょう！",,ui\00_message\pawn\talk\stage\feature3026\persona06.gmd,\pw_talk\pt_feature3026_persona06.arc,pt_feature3026_persona06.arc,3
0,,"どこから何が襲ってきても
きっとぼくがお守りしますね！",,ui\00_message\pawn\talk\stage\feature3026\persona06.gmd,\pw_talk\pt_feature3026_persona06.arc,pt_feature3026_persona06.arc,4
0,,"気を付けてくださいね！
物陰から魔物が飛び掛かって
くるかもしれません",,ui\00_message\pawn\talk\stage\feature3026\persona06.gmd,\pw_talk\pt_feature3026_persona06.arc,pt_feature3026_persona06.arc,5
0,,"へへ、城ってなぁいいもんですね！
言葉にゃしにくいが、居るだけで
ぐっとくるモンがありますよ",,ui\00_message\pawn\talk\stage\feature3026\persona07.gmd,\pw_talk\pt_feature3026_persona07.arc,pt_feature3026_persona07.arc,0
0,,"特別な部屋にだけ、特注の鍵が
かかってやがるようです
適当に探しゃ、見つかるかもしれませんよ",,ui\00_message\pawn\talk\stage\feature3026\persona07.gmd,\pw_talk\pt_feature3026_persona07.arc,pt_feature3026_persona07.arc,1
0,,"さすがに部屋数が多いぜ
上の階に地下牢も合わせりゃ
いくつになるんでしょうね",,ui\00_message\pawn\talk\stage\feature3026\persona07.gmd,\pw_talk\pt_feature3026_persona07.arc,pt_feature3026_persona07.arc,2
0,,"覚者さま、気ぃ付けてくださいよ
他所見して、出会いがしらに攻撃されちゃ
たまりません",,ui\00_message\pawn\talk\stage\feature3026\persona07.gmd,\pw_talk\pt_feature3026_persona07.arc,pt_feature3026_persona07.arc,3
0,,"使えそうなものは持って行きましょう
上等なアイテムや宝なんかもありそうですぜ",,ui\00_message\pawn\talk\stage\feature3026\persona07.gmd,\pw_talk\pt_feature3026_persona07.arc,pt_feature3026_persona07.arc,4
0,,"まずは内部をきっちり検めましょう
後のことは、出てからで",,ui\00_message\pawn\talk\stage\feature3026\persona07.gmd,\pw_talk\pt_feature3026_persona07.arc,pt_feature3026_persona07.arc,5
0,,"やだマスター、お城の中
意外と不気味ね――
牢屋もあるし、外から見るより薄暗いわ",,ui\00_message\pawn\talk\stage\feature3026\persona08.gmd,\pw_talk\pt_feature3026_persona08.arc,pt_feature3026_persona08.arc,0
0,,"宝物殿や重罪人の牢屋には
専用の鍵が掛ってるって聞いた気がするわ
中が気になるわね",,ui\00_message\pawn\talk\stage\feature3026\persona08.gmd,\pw_talk\pt_feature3026_persona08.arc,pt_feature3026_persona08.arc,1
0,,"旧騎士団のお城か――
昔は神殿と騎士団は、もっと大きな別々の
組織だったということかしら",,ui\00_message\pawn\talk\stage\feature3026\persona08.gmd,\pw_talk\pt_feature3026_persona08.arc,pt_feature3026_persona08.arc,2
0,,"マスター、注意してね
敵がどこから来るか分からないし",,ui\00_message\pawn\talk\stage\feature3026\persona08.gmd,\pw_talk\pt_feature3026_persona08.arc,pt_feature3026_persona08.arc,3
0,,"マスター、広くて迷いやすいから
目的の場所は地図で確認しながら
行きましょう",,ui\00_message\pawn\talk\stage\feature3026\persona08.gmd,\pw_talk\pt_feature3026_persona08.arc,pt_feature3026_persona08.arc,4
0,,"マスター、広くて迷いやすいから
目的の場所は地図で確認しながら
行きましょう",,ui\00_message\pawn\talk\stage\feature3026\persona08.gmd,\pw_talk\pt_feature3026_persona08.arc,pt_feature3026_persona08.arc,5
0,,"すごい規模の坑道です
平和だった時代は、かなりの採掘師が
出入りしていたのでしょう",,ui\00_message\pawn\talk\stage\feature3027\persona01.gmd,\pw_talk\pt_feature3027_persona01.arc,pt_feature3027_persona01.arc,0
0,,"高低差がかなりありますね
下や上にも、良く見れば通路やはしご、
足場があるかもしれません",,ui\00_message\pawn\talk\stage\feature3027\persona01.gmd,\pw_talk\pt_feature3027_persona01.arc,pt_feature3027_persona01.arc,1
0,,"坑道のところどころに
火薬樽で壊せる岩壁があるようです
破壊できそうなところは試してみましょう",,ui\00_message\pawn\talk\stage\feature3027\persona01.gmd,\pw_talk\pt_feature3027_persona01.arc,pt_feature3027_persona01.arc,2
0,,何か使えるものがあるかもしれませんね,,ui\00_message\pawn\talk\stage\feature3027\persona01.gmd,\pw_talk\pt_feature3027_persona01.arc,pt_feature3027_persona01.arc,3
0,,"近くに鉱石を採掘できる場所が
あるかもしれません
ピッケルの予備はお持ちですか？",,ui\00_message\pawn\talk\stage\feature3027\persona01.gmd,\pw_talk\pt_feature3027_persona01.arc,pt_feature3027_persona01.arc,4
0,,"突然魔物が飛びだしてくるかもしれませんよ
ほら、その岩の後とか――！",,ui\00_message\pawn\talk\stage\feature3027\persona01.gmd,\pw_talk\pt_feature3027_persona01.arc,pt_feature3027_persona01.arc,5
0,,"す、すごい坑道です
お山の中がこんな大空洞に――",,ui\00_message\pawn\talk\stage\feature3027\persona02.gmd,\pw_talk\pt_feature3027_persona02.arc,pt_feature3027_persona02.arc,0
0,,"見えにくいところにも、扉やはしごが
あるみたいですね
見落とさないようにしないと――",,ui\00_message\pawn\talk\stage\feature3027\persona02.gmd,\pw_talk\pt_feature3027_persona02.arc,pt_feature3027_persona02.arc,1
0,,"採掘師さんも大変だっでしょうね
落ちたりしたら、大怪我じゃ済まないかも",,ui\00_message\pawn\talk\stage\feature3027\persona02.gmd,\pw_talk\pt_feature3027_persona02.arc,pt_feature3027_persona02.arc,2
0,,"き、気を付けていきましょう
何が出るか――！",,ui\00_message\pawn\talk\stage\feature3027\persona02.gmd,\pw_talk\pt_feature3027_persona02.arc,pt_feature3027_persona02.arc,3
0,,"こういう場所ですし、ピッケルがあれば
鉱石を掘れるかも――",,ui\00_message\pawn\talk\stage\feature3027\persona02.gmd,\pw_talk\pt_feature3027_persona02.arc,pt_feature3027_persona02.arc,4
0,,"坑道は特に、魔獣や鬼の住処になることが
多いそうです――",,ui\00_message\pawn\talk\stage\feature3027\persona02.gmd,\pw_talk\pt_feature3027_persona02.arc,pt_feature3027_persona02.arc,5
0,,"おおお、感嘆ですね――この規模！！
この空洞に足場や滑車を取りつけたかと思うと
職人たちの努力が偲ばれます",,ui\00_message\pawn\talk\stage\feature3027\persona03.gmd,\pw_talk\pt_feature3027_persona03.arc,pt_feature3027_persona03.arc,0
