#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
1,TUTORIAL_STEP_480,"<COL ffdc78>ミッション開始時のスタート位置は２箇所あり、
ランダムでそれぞれ４人ずつに分かれます</COL>

うまく戦力を分散させるため、エントリーボードを
作成する際には募集するジョブと人数を考えて
戦略を立てましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step278.gmd,\tguide\tutorial_guide_278.arc,tutorial_guide_278.arc,1
0,HISTORY_STEP_100,"　覚者たちは厳しい戦いの報償として、手に入れた竜
力を使ってセシリーの治療を試みることに決め、実行
した

　竜力は本来大地を養生する癒しの力だ。その力を注
ぎ込まれたセシリーの傷は、驚くほどの早さで完全に
回復した

　治ったのは傷だけではなかった。セシリーの記憶が
元に戻ったのだ。我々のかけがえのない友セシリーは
フィンダムとともに生きる精霊竜ウィルミアの覚者だ
った

　我々はフィンダムの未来の竜を匿っていたことにな
る。黒騎士の目的も見えてくるというものだ",,ui\00_message\history\001\q00020130.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_35,"　周囲に不快な臭気が漂っている。グリッテン砦から
帰還した者たちにこびりついた臭いだ

　砦でオークとの大規模な戦闘があった。完全なる勝
利との報告を受けたが、このところの敵は勢いづいて
いるように思える

　遠方からもオークの動きが活発になったとの情報が
入っており、騎士の常駐も計画中だ

　長く続いているオークとの戦争は、一進一退という
評価が一般的だが、謁見の間の我々は危機感を覚えて
いる。我々白竜陣営が完全に掌握しているのはこのハ
イデル平原だけになってしまった

　いつの世も、どこへ行っても魔物がいるせいで、オ
ークの行動範囲が多少拡大しても気づく者は少ない

　しかし、それも時間の問題だ。レオ並びにゲルトと
知恵を出し合いなんらかの策を打ち出す必要がある",,ui\00_message\history\001\q00000009.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_60,"　メルゴダへ乗り込んだ者たちからの報告が届く。デ
ィアマンテスは街の一角に封じられているが、その封
印が、ほどなく内部から解かれそうな気配らしい

　そこでテオドールたちが立案したのは、外から積極
的に封印を解き、ディアマンテスに先制するという作
戦だった

　完全なる復活を遂げてしまえばディアマンテスの力
は計り知れない。彼らの作戦には一理ある。問題は、
事を一気に進めて、敵を圧倒することができるか否
か

　もし失敗した場合に予想される被害。判断を委ねら
れたわたしは大会議を召集することにした。検討を要
請するわけではない。覚悟を促すためだ",,ui\00_message\history\001\q00000023.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_96,"　敵地に乗り込むにあたっては敵の素性と敵状を知ら
ねばならない。セシリーとロイグを引き合わせれば、
互いの記憶の連鎖が真相に辿り着くと考えたが、そう
単純ではなかった

　さて、長く盟友だと信じていた覚者が神殿を離れた
理由を、ついに知ることができた。しかし、覚者なら
ぬわたしには理解できない欲求がその根源にあるらし
い

　かつて通い合った信頼と尊敬を思うと、なんとも口
惜しい状況ではあるが、今はただ、敵対の意志はない
というレオの言葉を信じよう",,ui\00_message\history\001\q00020090.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_101,"　彼らはついに黒騎士を倒した。レオという当代一の
英傑の命と引き替えではあるが黒騎士はもういない

　レオの死についての個人的な思いをここに記すのは
やめておこう。年寄りの、とめどなくあふれる悲しみ
で濡れた言葉など誰も読みたくなかろう、今後のこと
を考えようではないか

　セシリーを狙う邪魔者はいなくなった。それでもな
おレスタニアに押し寄せる侵食魔を根絶やしにするに
は、フィンダムに乗り込んで侵食の原因を排除するし
かない

　この地とフィンダムを結ぶゲートが開けばそれも可
能になるだろう。困難を極めるだろうが、できないこ
とはない、レオが身を持って教えてくれたことだ。忘
れるものか",,ui\00_message\history\001\q00020140.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_124,"　物事は思い通りには進まない。竜力の検証は後日と
いうことになるだろう

　ネド王子の合流と解放軍の威勢は敵の知るところと
なり、オークを中心とした悪しき竜の反撃が苛烈にな
ったようだ。解放軍は目下、その対応に追われてお
り、我らが覚者たちへの期待も大きくなっているとの
こと

　幸い、覚者たちは長く続いた戦争で、オークとの戦
いには慣れている。土地が変わればオークも変わるの
だろうが、オークはオーク。解放軍と協力して戦えば
それほど危険な敵ではないだろう

　問題はアッカーシェランならではの武器や戦獣が登
場した時だが、我らが精鋭たちは上々の首尾で乗り切
ったようだ

　自ら前戦で戦うというネド王子をよく助け、アッカ
ーシェランにおける活動基盤をさらに固めることに成
功したと聞く

　しかし、忘れてはいけない。覚者たちをアッカーシ
ェランに運んだのは悪しき竜である。この疑問が残る
限り、局地的な勝利を喜ぶことは難しい"," Things did not go according to plan. We
will have to confirm whether Prince Ned
can inherit the Dragon Force later.
 The enemy learned that Prince Ned has
rendezvoused with the Liberation Army.
The Wicked Dragon's counterattack has
grown violent. The Liberation Army is
currently being pursued. I have high
expectations for our arisen.
 Thankfully, our arisen have grown
accustomed to fighting orcs. Even if
the land changes, orcs never change.
As long as they fight together with the
Liberation Army, the orcs should not be
a threat.
 The problem is the strange weapons and
beasts that appear in Acre Selund, however
our elite arisen superbly dealt with them.
 They saved Prince Ned fighting on the
front lines, furthering the faith people
have in them.
 However, we must not forget the Wicked
Dragon is the one that brought them to
Acre Selund. As long as these questions
remain, it is difficult to be excited
over one victory.",ui\00_message\history\001\q00030090.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_141,"　秘密の扉の先はまさしく隠された王家の通路であっ
たようだ。その先は展望城内の一階と繋がっており、
そのすぐ付近にて、城内上層部へと続く扉も確認でき
たとのこと

　だがここでネド王子は、かねてより噂に上っていた
展望城が敵に占拠された際に消息の途絶えた人々の発
見と救出を申し出たという

　嘆きの湿原での陽動作戦を成功させるためには、敵
の意識をひたすら、ただひたすら湿原へと向けさせね
ばならぬわけだが、この行いはまったくもって愚直と
言わざるを得ないのではないだろうか

　いやいや、展望城を取り戻した際、多くの民を救い
出す機会を見送り、見捨てたとあらば、解放軍を包み
込む希望の輝きは失わていただろう。そこまでを見据
えての決断であったのであろうか

　ともあれ、今後もネド王子から目を離すことはでき
ない"," The other side of the secret door was a
royal hidden pathway, connected to the first
floor of Lookout Castle. Nearby there was
even a door that led the upper floor of
the castle.
 It was then that Prince Ned requested us
to track down and rescue the people who
disappeared when the enemy took over Lookout
Castle.
 In order to successfully distract the enemy at
the Wailing Wetland we must use all our might
to lure them in. It is a reckless strategy I
must admit.
 No, when we retake the castle we will be able
to save so many people. If we abandon them then
the Liberation Army will lose their last bit
of hope. That is how determined he must be.
 Anyways, we should not take our eyes off of
Prince Ned from here on.",ui\00_message\history\001\q00030125.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_128,"　アッカーシェランの解放軍と我が覚者たちは予定通
り展望城に攻め入り、居座っていた敵の将を討ち取っ
たとのこと

　解放軍の拠点をこれまでの砦からこの展望城に移
し、王都メガドへの進攻を模索するようだ

　ネド王子はもちろん、解放軍の中枢にいる王家に仕
える者たちにとっても展望城奪回は感慨深い出来事で
あり、彼らは祝祭の最中と聞く

　今はただ、心ゆくまで楽しみ、休んでほしい。アッ
カーシェランを悪の手から取り戻す戦いは、これから
も続くのだ"," Acre Selund's Liberation Army, as well
as our arisen have　successfully infiltrated
Lookout Castle, and defeated the enemy
commander occupying it.
 The Liberation Army moved their base
from the fort they had been in to Lookout
Castle, and now have their sights on the
Capital City Megado.
 Naturally, the ones in the Liberation Army
who support the royal family are elated with
the reclamation of Lookout Castle, and I
hear they are currently celebrating.
 I wish for them to celebrate and rest
to their hearts content. The fight the
free Acre Selund from evil still continues.",ui\00_message\history\001\q00030130.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_136,"　ネド王子が姿を消したとの報告あり。アッカーシェ
ラン解放軍のメイロワ将軍らによれば、古来より伝わ
る笛を使うことで、ネド王子は悪しき竜から竜力を継
承することができるとのこと

　これらは王子も知っており、悪しき竜討伐に向けた
話し合いもあったらしい

　それなのに王子は姿を消した。誰の力も借りずにひ
とりで偉業を成し遂げようと考えていると想像するこ
ともできるが――怖じ気づいて逃げ出したと考える方
が自然だ

　もし解放軍やアッカーシェランの民たちが知ったら
どう感じるだろうか。士気の高さと勝利がもたらす勢
い、これらが失われるのは痛い

　そのようなことにならないように、箝口令が遵守さ
れることを期待する"," There is a report that Prince Ned has
disappeared. According to Meirova and
the others, Prince Ned can inherit the
Wicked Dragon's Dragon Force using an
ancient flute.
 There was talk that the prince knew
this and went off to defeat the Wicked
Dragon.
 No matter the case, the prince is gone.
It is possible that he went off to
accomplish this task without having to
rely on anyone else, but it is also
likely that he fled out of fear.
 If the Liberation Army or the people
of Acre Selund learned of this, how
would they feel? Losing all of their
high morale would be painful.
 In order to prevent that, we must
not let word get out regarding the
matter.",ui\00_message\history\001\q00030210.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_105,"　フィンダムの状況は深刻だ。芯なる樹が侵食され、
次いで、樹を浄化しようとした竜までもが侵食されて
しまった。竜がセシリーを襲ったのは、悲しいかな、
侵食で正気を失ってしまったことが原因らしい

　竜力を巡らせる樹――、浄化する竜の両方が侵食さ
れたことで、フィンダムを巡る竜力は毒になり果て
た。毒を体内に取り入れた動物は魔物化し、魔物ども
は侵食魔となった

　なんとも壮絶な話だ。元来、フィンダムの人々は、
耐え難い苦難でさえ運命として受け入れることを潔し
とする人々らしい。しかし、今回ばかりは、立ち向か
うことにしたそうだ。その活動の中心にいるのがセシ
リーの父親であるガラダだ

　彼らの戦いは、故郷を救うためであると同時に、自
分たちの生き方を変えようとする闘争でもある",,ui\00_message\history\001\q00020180.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_89,"　ブリア海岸で保護された娘が意識を取り戻してから
語った内容、加えて、セシリーと名乗るその娘を巡っ
て起こった事件から判明した事実を以下に記しておく

　セシリーは黒い鎧を着た騎士に追われ逃走中であっ
た。意識を失い、気づいた時にはすでに我々の保護下
にあったのであるが、ブリア海岸で発見されるに至る
経緯は不明だ。セシリーの記憶は大部分欠損している
らしい

　また、あの忌まわしき怪物ズールが現れ、目的はセ
シリーを捕らえることにあると表明した。ズールは長
くディアマンテスの手下だと思われていたが、自ら語
るところによると黒き鎧の騎士のポーンであるらしい

　となれば、ズールの意志は黒騎士の意志であろう
し、同時に、ズールがポーンであることから黒騎士は
覚者ということになるであろう

　問題は、黒騎士はいかなる竜の覚者なのかズールの
言動は、その竜の意志なのか

　どうやらあの嵐が運んできた厄災は、人智を超えた
竜の領域の変事らしい。我々にできることは、はて、
なんであろうか",,ui\00_message\history\001\q00020020.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_120,"　得られるまでは常に答えを求めねばならない疑問が
ある。""なぜ悪しき竜は覚者たちを呼んだのか""もし
こちらの覚者たちが行かなければアッカーシェランは
今頃は、完全に悪しき竜の軍門にくだっていたことは
想像に難くない

　事実、覚者たちが状況を知らされていなかったアッ
カーシェランの王都は陥落したとのこと。こうなって
くると悪しき竜の意図はまったくもって不明になる

　王子の現状についても記しておこう。ネド王子は有
名な盗賊と行動をともにしているらしくその行方を知
るためには、盗賊どもとの交渉が必要とのこと。当然
だが、王家側と盗賊の間には遺恨と確執があり、こと
はそう簡単ではないようだ

　また、解放軍増強のためにイェルハルドなる人物の
協力を求めたが、王子の不在を理由に断られたと聞く

　メイロワ将軍、盗賊ども、イェルハルドなる領主も
目先ではなく、もっと先の未来を見据えるべきであ
る。もっともこれは、言うは易く行うは難しの最たる
ものだ"," I still have one question lingering
in my mind. ""Why did the Wicked Dragon
summon our Arisen?"" If he hadn't then
Acre Selund would be completely under
the control of the Wicked Dragon's
forces by now.
 The Arisen would not have been aware
of the fall of the capital of Acre Selund.
The intentions of the Wicked Dragon would
have been completely unknown.
 Concerning the prince's current situation,
it seems he is currently with some
notorious bandits. In order to find him
we will need to negotiate with them,
however it may prove difficult as there
is some animosity between the bandits
and the royal family.
 In order to bolster the Liberation Army's
forces we sought cooperation from a man
named Gerhard, however he refused to listen
due to the prince's absence.
 General Meirova, the bandits, and even
Gerhard must not be shortsighted, and
should look towards the future. This is,
however, easier said than done.",ui\00_message\history\001\q00030050.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_117,"　アッカーシェランに渡った覚者たちが無事に帰還す
ることができたのは、ひとりの覚者の勇敢な行動のお
かげだ。彼は仲間たちを帰すために自らが人質になる
ことを望んだのだ

　その覚者の名はエリオット。ここに記し、その献身
を讃えよう。もちろん、我々は彼を見捨てるようなこ
とはしない。今現在、エリオットは仲間と行動をとも
にしている

　さて、アッカーシェランの状況である。かの地は、
元々は、火竜の大陸であった。そこに""黒い竜""が現
れ、火竜を襲った。民たちの祈りは届かず、火竜は敗
れ、代わりに""悪しき竜""がその地位を取って代わっ
た

　""悪しき竜""はアッカーシェランのオークどもを配
下に収めると、人間たちの領分を侵し始めた。人間た
ちも応戦したが竜とオークは強く敗走を重ねるだけ。
戦意を失った者たちは軍を離れ、今は解放軍を名乗る
一派が絶望的な戦いを続けているとのことだ

　さて、我々が選ぶべき道は。今はまだ、道が何本あ
るのかさえもわからない","　The Arisen that traveled to Acre Selund
safely returned, thanks to the brave efforts
of one particular Arisen. He offered himself
as a hostage so that his comrades could return.
 That Arisens name was Elliot. I am honoring
his dedication in these logs. Naturally, we 
would never abandon him, he has been safely
reunited with his comrades.
　Back to the matter of Acre Selund. It was
originally the Fire Dragon's continent, until
the Black Dragon appeared and attacked the
Fire Dragon. The Fire Dragon was defeated and
the Wicked Dragon took control of the land.
　The Wicked Dragon took control of the Orcs of
Acre Selund and begin to conquer the human's
territory. The humans fought back, however they
were no match against the combined forces of
the orcs and a dragon.
Those who lost the will to fight abandoned the
military, and now those that call themselves
the Liberation Army are continuing to fight
a losing battle.
　Now, what path should we choose? We still
don't even know how many paths there are.",ui\00_message\history\001\q00030020.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_133,"　黒騎士の持つ剣を奪い、持ち帰ることができれば我
々は白竜の命を未来へと繋ぐことができる。覚者たち
はレスタニアの存亡をかけた戦いに今、赴いている。
わたしにできることは祈ることだけだ

　朗報は異国よりの使者によってもたらされた。フィ
ンダムで眠り続ける精霊竜に目覚めの兆しがあるとの
報せにわたしは腹を立てたことを告白しておく。それ
どころではないというのが本音だった

　しかし、この時だからこそ意味があると考える者も
おり、その意見に従い、信頼する、そして精霊竜セシ
リーとも親交のあった覚者を派遣した

　覚者たちは懐かしきミシアルの姿を見たのだとい
う。白竜が襲われた時にわたしが見たミシアルも幻で
はなかったのだろう

　精霊竜セシリーの目覚めはまだ訪れない。白竜を助
ける方法を知らせるために力を使ってくれたのであろ
う。まだ感謝の言葉が見つからない"," If we can steal the Black Knight's sword
and bring it back, then we can save the
White Dragon's life. The arisen are currently
heading towards the fight that will decide
Lestania's fate. All I can do is pray for
their success.
 Some good news arrived from a messanger
from Phindym. I must admit hearing news
that the Spirit Dragon who had been in
a deep slumber showed signs of awakening
frustrated me. It was slight, but it was
the truth.
 However there were those that thought that
the timing was not a coincidence. I trusted
in their judgement and sent the arisen
familiar with her.
 The arisen say they saw Mysial. Was the 
Mysial I saw when the White Dragon was
attacked not a phantom as well?
 The Spirit Dragon Cecily has still not
awakened. She used what power she had to
inform us of a way to save the White Dragon.
I have no idea how to possibly thank her
for this.",ui\00_message\history\001\q00030180.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_108,"　いつもは立ち入りが禁じられている精霊の地への門
が、フィンダムの各族長合意の下、開かれた

　精霊の地を越え、芯なる樹の内部を進み、その中心
部の芯脈と呼ばれる組織を原始の雫で浄化してやれ
ば、フィンダムの苦難は終わるはずなのだ

　しかし、封印されていた葉脈周辺にまで侵食魔が入
り込んでおり、まずはその掃討を先に行うことになっ
たとのこと

　ここに至り、無理は禁物、たとえ遠回りでも確実な
道を歩むべし",,ui\00_message\history\001\q00020210.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_64,"　第三のアークの中で、レオはクラウスが望んだ道を
選んだ。示し合わせたわけではないとは分かっている
が、時代の変化を感じずにはいられない

　わたしの意見は時代に合わない。単純に老いたの
だ。第一線から退くべきなのだろう

　白竜は夢とうつつを行きつ戻りつしており、その意
志を読む巫女はもういない。よりどころをなくした我
々の心は、散って離れていくしかないのだろうか

　わずかながらの希望は、わたしに届いたレオの伝言
だ。若者たちにわたしを敬うようにと言い残したらし
い

　レオの気持ちに応えるには、わたしは何をすべきだ
ろうか。不意に、冷たい水を浴びたように頭が冴え
た

　わたしの役目は、一歩退いた、客観的、かつ、冷徹
な判断を下すこと。敵はディアマンテスだ。イリスの
二の舞に陥る者が現れないとは限らない。その時に、
厳しい判断を下せるのはわたしだけだろう",,ui\00_message\history\001\q00000021.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_92,"　おしなべて侵食魔は強い傾向にあるが、その中でも
長く騎士団を手こずらせていた侵食魔の討伐作戦がド
リード城を舞台に実行され、成功裡に終わった

　また、長く音信が途絶えていたレオが現れ、フィン
ダムから来たロイグなる男を保護していることを告げ
ていったという

　セシリーとロイグを引き合わせれば、我々の欲する
情報は手に入る可能性が高まるが、レオの思惑も大い
に気になるところである",,ui\00_message\history\001\q00020050.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_52,"　ミシアルが覚者のひとりと散歩に出たようだ。かつ
て少年だったわたしも彼女と歩いたことがある

　気の利いた行き先など知るはずもなく、バザーをひ
やかす恋人たちを眺めて過ごしたものだ

　大会議では古文書の査読が続いている。嵐の前の静
けさとはこのことだろうか。願わくは、嵐など起こら
ないことを",,ui\00_message\history\001\q00000028.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_18,"　覚者を束ねるレオは、時折新人覚者を連れてきて我
々に紹介する

　特段の便宜を計るようにそれとなく伝えてくるの
だ。なんらかの輝きを持つとレオが認めた者らしい

　今日もひとり、新人を連れてきた。わたしには覚者
の資質は皆目わからない。これは率直に認めるしかな
い

　しかし、覚者とて人である。人の善し悪しの見極め
は、この神殿では年長の部類に入るわたしの使命だと
密かに自認している

　さて、あの覚者はどうだろう。レオの人使いの荒さ
についてゆくことができるだろうか

　ともあれ神殿に集う顔ぶれの変化は好ましいこと
だ。新人が竜力の流れを活性化するような気がする

　老いて、肉体ばかりか精神も鈍重になったが、わた
しはまだここを去りたくはない。空気が淀み、その原
因がたとえ自分だとしても退場はまだ先にしたい

　故に、わたしは新しい顔を歓迎するのだ",,ui\00_message\history\001\q00000002.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_50,"　エルフの青年の命は白竜に捧げられた。結果、目覚
めた白竜の口から、忌まわしきディアマンテスの名が
出たのだ

　３００年以上前にレスタニアを混乱に陥れた錬金術
師。アークの出現以来、わたしが何度も思い浮かべた
名だ

　しかし、敵の真意は相変わらず不明だ。かつてと同
じレスタニアの支配が最終目的だと仮定した場合、で
は、今現在起こっていることの意味はなんだろう。ど
う繋がるのだろう

　神殿の上を第二のアークが横切り、落ちていった。
彼らの計画は未だ進行中ということだろう。謎は増え
るばかりだ

　わたしは大会議の召集を求めることにした。末席
で、神殿の知恵者を自認しながらも何も見通せない不
明を恥じ入る他はない",,ui\00_message\history\001\q00000017.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_139,"　我らの覚者隊とアッカーシェラン解放軍の勇士たち
が、ついに悪しき竜を倒してくれた。惜しみのない喝
采と感謝の意をおくろうではないか

　また、王子の無謀な行動は、子供じみた感傷が原因
だと考えることもできるが、それよりも王子には、命
を落とすことになっても守りたいものがあったのだと
考えたい。やがて竜になる王子の名誉は遠い未来まで
守られねばならないのだ

　さて、悪しき竜が、覚者たちをアッカーシェランに
呼びつけたのは、言葉通りに、圧倒的な力に屈する世
界を見せつけることにあったらしい

　黒騎士との連携に見えたものは、黒騎士が悪しき竜
を利用しただけのことで、悪しき竜自身はただただ暴
力の象徴として振る舞うことが目的だったようだ

　強大な悪しき竜も、わかってみれば、利用された哀
れな怪物ということなのかもしれない。我々の、真の
敵は、悪しき竜、そして黒騎士の背後にいる何者か、
ということになろう

　その正体はおぼろげに見えてはいるが後日というこ
とにして、今はただ、ひとつの戦争の終わりを喜びた
い"," The arisen and the brave warriors from
Acre Selund's Liberation army have at last
defeated the Wicked Dragon. I applaud their
wondrous deeds.
 Prince Ned's reckless actions could have
been from a childish sentimentality, however
I would rather believe it was wanting to
protect something, even if it costed him
his life. We must protect the new Fire Dragon,
Prince Ned's, honor from here on.
 Now, the reason the Wicked Dragon called
the arisen to Acre Selund was to show them a
world that had submitted to his ultimate
power.
 The Black Knight was merely using him, his
goal was to have the Wicked Dragon be a symbol
of power.
 Even the all power Wicked Dragon was a sad
monster being controlled. Our true enemy is the
one behind the Wicked Dragon and the Black Knight.
 I can faintly see who they truly are, but I
shall leave it for a later day. For now, I just
want to enjoy the end of the war.",ui\00_message\history\001\q00030260.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_23,"　テル村事件の顛末を覚書として残しておく

　魔物退治の兵を派遣してくれとの要請を受けたゲル
ト騎士団長は、すぐに副長ハインツを指揮官とする騎
士たちを向かわせた。その後、村からの要請は何故か
レオにまで伝わり、覚者ガルドリンが派遣された

　騎士団と覚者たちの対立は絶えたことがない。今回
も現場のテル村で両者が揉めてしまったようだ。誤り
に気づいたレオが、仲裁のために派遣した新人覚者の
機転で大事には至らなかった。だが、この長く続く対
立は伝統という言葉ですませてしまって良いのだろう
か

　確執を原因とする手柄争いが良い具合に両者の士気
を高めているという意見があることは知っている。し
かし、両者から互いへの悪口雑言を聞かされるわたし
の立場も考えてほしいものだ

　我々の目下の敵はオークだ。内輪揉めはやめて、白
竜の下、心一つになろうではないか",,ui\00_message\history\001\q00000003.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_48,"　白竜の前に集いし者たちの心がひとつになったのは
久しくなかった

　今回、我々はキースヒルトの仇を打ち、彼の命を奪
還するという目的で一丸となることができたのだ。戦
果は華々しいものだった

　エルフの青年の命は我々の手にあり、オークの総大
将モゴックには大きな痛手を与えることに成功した

　同時に、仇討ちという熱狂の中で無視された幾つか
の意見があったことを記しておかねばならない。ガル
ドノック砦、即ち敵の本拠に攻め込むのは時期尚早で
あるとの意見だ

　敵がエルフの命を使ってしまう前に奪還する必要が
あったことはわたしも認めるし、賛同したが、だから
こそ慎重になるべきではなかったか

　敵の目的が命の収集であるならば、尚更だ。目的達
成のために過程の不備には目をつぶる。これは大変に
危険な兆候なのだ

　勝利の直後だからこそ真摯な態度で省みなくてはな
らない",,ui\00_message\history\001\q00000016.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_98,"　セシリーの容態は一進一退ということだろうか。こ
のような事態に陥った顛末を記しておく

　ロイグの赤色病は快癒したが、旧知との対話も、セ
シリーの記憶を呼び戻すことはなかった。しかし、ロ
イグは、侵食魔の島に関する新たな情報をもたらした

　記憶が戻らず焦るセシリーは、わたしの反対意見を
退け覚者たちとともに島に渡った

　島はセシリーをつけ狙う黒騎士の本拠地だ、そこへ
乗り込もうなどとは、罠に飛び込むゴブリンのような
もの

　案の定、黒騎士が現れ、セシリーは生死の境を彷徨
うことになった

　セシリーの回復を祈る気持ちに偽りはないが、もっ
と強く引き止めるべきだったという思いと、これで黒
騎士は目的を果たしたのではないかという、淡い期待
の両方が我が胸中にある",,ui\00_message\history\001\q00020110.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_57,"　レオを中心とした決死隊はズールを倒すという華々
しい戦果を上げる一方で、新たなアークの出現を許し
てしまった。だが、最大の事件はレオの留守中に神殿
で起こったことだろう

　神殿は魔物の侵入を許してしまっていた。しかも小
賢しいことに魔物どもの破壊活動は陽動だったのだ

　あろうことか敵の目的はミシアルの誘拐だった。神
殿内の警備を強化していた騎士団が出し抜かれたのも
無理はない

　敵の中心にいて魔物を差配していたのは覚者イリス
だった。その姿を頼もしく感じる者がほとんどで、ま
さか彼女が敵側だとは誰も思わなかった

　イリスの要求はズールの命が納められた器とミシア
ルの交換だ。かばい続けたレオもここに至り覚悟を固
めたようだ",,ui\00_message\history\001\q00000029.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_62,"　レオはミシアルを連れ帰ることができなかった。誇
り高き巫女は命を敵に利用されることを拒み、同時
に、レオたちに勝機を与えるために自らの命を断った
のだ

　その献身でレオは敵を打ち倒すことができたが、そ
の敵とは、かつての盟友であるイリスだ

　なんという悲劇だろうか。だが、出来事が巡り巡っ
た結果の運命の悪戯による悲劇ではない。裏で巧みに
登場人物たちを操った者がいるのだ。忌まわしきディ
アマンテスだ

　封じられた錬金術師に対抗するために、魔物の命を
白竜に捧げ、竜力の加護を得るべきだとわたしは考え
た。クラウスは、魔物の命を使って敵の本拠に乗り込
むべきだと主張した

　しかし、我々の論争は無駄に終わった。魔物の命を
所持したままレオが姿を消してしまっていたのだ",,ui\00_message\history\001\q00000020.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_131,"　今、この瞬間にも白竜の傷口から竜力が漏れ出して
いる。我々はこの惨事を防ぐことはできなかったの
か？

　事の次第を記しておこう。解放軍、メガドで合流し
た兵たち、北方から来た盗賊たちは陽動作戦よろし
く、分散して王都に潜入。混乱するオークたちを尻目
に、内部に入り込んだ

　丁度その頃の出来事であった。この神殿が一瞬闇に
落ちたように思われた。そして聞こえた鎧鳴り。やが
て気配は濃密な形となり、我々は罠にかかったことを
思い知らされた

　黒騎士が現れ、剣で白竜を深く刺し、傷を負わせた
のだ。しかも黒騎士は覚者たちの反撃も空しく悠然と
姿を消した

　見よ、この白竜を求める大勢の人々を。彼らの不安
げな問いかけに、白竜もわたしも今はまだ答える術を
知らない","Currently, Dragon Force is leaking out of
the White Dragon's wounds. Was there no
way we could have prevented this tragedy?
 I will record exactly what has transpired.
The Liberation Army, the soldiers from
Megado, and the Norther Bandit's diversionary
tactics ended in a success and they scattered
into the capital. The orcs were in chaos,
and they managed to infiltrate inside.
 At that time, the White Dragon temple fell
in an instant. I then heard the sound of
armor clanking. Finally, he appeared, and I
realized it was a trap.
 The Black Knight arrived, and pierced the
White Dragon with his sword, gravely
wounding him. He ignored the arisen's
retalitation, and calmly disappeared.
 Look at the people seeking answers from
the White Dragon. The White Dragon nor I
know how to answer their concerns.",ui\00_message\history\001\q00030160.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
