"0","","ジョブマスター：シーカー","Job Master: Seeker","ui\00_message\npc\npc_class_name.gmd","\npc\npc_common.arc","npc_common.arc","94"
"0","","ブリアの浜辺から見る海と
この島から見下ろす海は全然違いますね！","The sea you see from the beach in Bria and
the sea you see down from this island are totally different!","ui\00_message\pawn\talk\stage\feature0012\persona06.gmd","\pw_talk\pt_feature0012_persona06.arc","pt_feature0012_persona06.arc","3"
"0","","ここ、珍しいものがありそうですね！
色々探してみましょうよ、覚者さま！","There seems to be something unusual here!
Let's look for things, Mr. Sensei!","ui\00_message\pawn\talk\stage\feature0012\persona06.gmd","\pw_talk\pt_feature0012_persona06.arc","pt_feature0012_persona06.arc","4"
"0","","あんまり長居したいような雰囲気じゃありませんね
パッと見た感じはキレイな島なんですが、
何といってもコレじゃぁな――","It's not an atmosphere you want to stay in for too long.
It looks like a beautiful island at a glance, but
after all, it's not like this...","ui\00_message\pawn\talk\stage\feature0012\persona07.gmd","\pw_talk\pt_feature0012_persona07.arc","pt_feature0012_persona07.arc","0"
"0","","何の前情報も無ぇ島ですからね、
今まで以上に警戒して探索していきましょう","We have no prior information about the island.
Let's be more vigilant in our search than ever before!","ui\00_message\pawn\talk\stage\feature0012\persona07.gmd","\pw_talk\pt_feature0012_persona07.arc","pt_feature0012_persona07.arc","1"
"0","","おっと、覚者様！
足元には気を付けてくださいよ
あちこち岩と崖だらけですぜ","Oops, Mr. Sentient!
Watch your step.
There are rocks and cliffs everywhere!","ui\00_message\pawn\talk\stage\feature0012\persona07.gmd","\pw_talk\pt_feature0012_persona07.arc","pt_feature0012_persona07.arc","2"
"0","","海に囲まれた岩壁の孤島――
こりゃ何も起こらない方が不思議ってもんですぜ
いや、俺の勘ですがね","An isolated island with rocky walls surrounded by the sea--
It would be a wonder if nothing happens there.
No, it's just my hunch.","ui\00_message\pawn\talk\stage\feature0012\persona07.gmd","\pw_talk\pt_feature0012_persona07.arc","pt_feature0012_persona07.arc","3"
"0","","何か見つけたら取り敢えず採って帰りましょうや
ま、損になるこたねぇでしょう","If you find something, let's just pick it up and go home.
Well, it won't be a loss.","ui\00_message\pawn\talk\stage\feature0012\persona07.gmd","\pw_talk\pt_feature0012_persona07.arc","pt_feature0012_persona07.arc","4"
"0","","マスター、足元にはお気をつけて
崖が多くて危ないわ","Master, watch your step.
There are so many cliffs, it's dangerous.","ui\00_message\pawn\talk\stage\feature0012\persona08.gmd","\pw_talk\pt_feature0012_persona08.arc","pt_feature0012_persona08.arc","0"
"0","","ううん、海が近いと潮風でお肌が荒れちゃうのよね","No, the sea breeze makes my skin rough when I'm near the ocean.","ui\00_message\pawn\talk\stage\feature0012\persona08.gmd","\pw_talk\pt_feature0012_persona08.arc","pt_feature0012_persona08.arc","1"
"0","","持ち帰れるものは持ち帰りましょう
意外と有用な新素材になるかもしれないわ","Take what you can take home with you.
It could be a surprisingly useful new material.","ui\00_message\pawn\talk\stage\feature0012\persona08.gmd","\pw_talk\pt_feature0012_persona08.arc","pt_feature0012_persona08.arc","2"
"0","","マスターと共に青い海を臨む孤島へ――
もう、侵食魔さえ居なければ素敵な旅だったのに！","To an isolated island overlooking the blue sea with the master--
It would have been a wonderful trip if only there were no more invasive demons!","ui\00_message\pawn\talk\stage\feature0012\persona08.gmd","\pw_talk\pt_feature0012_persona08.arc","pt_feature0012_persona08.arc","3"
"0","","マスターと共に青い海を臨む孤島へ――
もう、侵食魔さえ居なければ素敵な旅だったのに！","To an isolated island overlooking the blue sea with the master--
It would have been a wonderful trip if only there were no more invasive demons!","ui\00_message\pawn\talk\stage\feature0012\persona08.gmd","\pw_talk\pt_feature0012_persona08.arc","pt_feature0012_persona08.arc","4"
"0","","これほど広い海を一望したのは初めてです
海の果てには何があるのでしょう――","I've never seen such a sweeping view of the ocean
What lies at the end of the sea--","ui\00_message\pawn\talk\stage\feature0013\persona01.gmd","\pw_talk\pt_feature0013_persona01.arc","pt_feature0013_persona01.arc","0"
"0","","何か使えそうなものがあれば持って帰りましょう","If you find something you can use, take it home with you!","ui\00_message\pawn\talk\stage\feature0013\persona01.gmd","\pw_talk\pt_feature0013_persona01.arc","pt_feature0013_persona01.arc","1"
"0","","大地に変色が見られますね
元々このような地質なのか、それとも――
どちらにせよ、何だか禍々しいような印象を受けます","You can see the discoloration in the earth.
Either the geology was originally like this, or--
Either way, it looks like something of a disaster!","ui\00_message\pawn\talk\stage\feature0013\persona01.gmd","\pw_talk\pt_feature0013_persona01.arc","pt_feature0013_persona01.arc","2"
"0","","この地は全てが未知の領域です
覚者さま、くれぐれもお気をつけください","Everything here is uncharted territory.
Please be careful, Mr. Sentient!","ui\00_message\pawn\talk\stage\feature0013\persona01.gmd","\pw_talk\pt_feature0013_persona01.arc","pt_feature0013_persona01.arc","3"
"0","","切り立った岩で構成された島のようですね
足元にはくれぐれもご注意を","Looks like an island made up of sheer rocks.
Watch your step!","ui\00_message\pawn\talk\stage\feature0013\persona01.gmd","\pw_talk\pt_feature0013_persona01.arc","pt_feature0013_persona01.arc","4"
"0","","何だか怖いです――
妙な胸騒ぎがして――","I'm kind of scared--
I've got a strange feeling in my chest--","ui\00_message\pawn\talk\stage\feature0013\persona02.gmd","\pw_talk\pt_feature0013_persona02.arc","pt_feature0013_persona02.arc","0"
"0","","か、覚者さま！
何が出てくるかわからない島です
もっと慎重に、慎重に――","ka, Mr. Sentient!
You never know what you're going to find on this island.
Be more careful, be more careful--","ui\00_message\pawn\talk\stage\feature0013\persona02.gmd","\pw_talk\pt_feature0013_persona02.arc","pt_feature0013_persona02.arc","1"
"0","","海岸沿いの崖、見ましたか――？
もしあそこで足を踏み外したら――
うう、考えないようにします","Have you seen the cliffs along the coast--?
If you step off there--
ugh, I'll try not to think about it!","ui\00_message\pawn\talk\stage\feature0013\persona02.gmd","\pw_talk\pt_feature0013_persona02.arc","pt_feature0013_persona02.arc","2"
"0","","高いところから海を見渡してみるとあまりに大きくて
自分には何がなんだかわからなくなってきます","When I look out over the ocean from a high place, it's so big
I don't know what's happening to me!","ui\00_message\pawn\talk\stage\feature0013\persona02.gmd","\pw_talk\pt_feature0013_persona02.arc","pt_feature0013_persona02.arc","3"
"0","","資材になりそうなものは確保しておきましょう
案外レスタニアのものと同じように
使えるかも知れませんし――","Let's keep what might be materials
We might be able to use
as well as the ones in Lestania, and--","ui\00_message\pawn\talk\stage\feature0013\persona02.gmd","\pw_talk\pt_feature0013_persona02.arc","pt_feature0013_persona02.arc","4"
"0","","まさかレスタニアを離れての冒険ができるとは！
危険であることを踏まえても、胸が高鳴ります！","I never thought I would be able to have an adventure away from Lestania!
Even though it is dangerous, my heart is still racing!","ui\00_message\pawn\talk\stage\feature0013\persona03.gmd","\pw_talk\pt_feature0013_persona03.arc","pt_feature0013_persona03.arc","0"
"0","","新手の侵食魔はもちろん、魔物以外にも
脅威となるものがあるかも知れません
注意しておくにこしたことはないですね！","New invasive demons, as well as demons
, may be a threat to you.
It's always a good idea to be careful!","ui\00_message\pawn\talk\stage\feature0013\persona03.gmd","\pw_talk\pt_feature0013_persona03.arc","pt_feature0013_persona03.arc","1"
"0","","マスター、足元にはご注意を！
高低差が多い地形です","Master, be careful where you step!
The terrain has many elevation changes!","ui\00_message\pawn\talk\stage\feature0013\persona03.gmd","\pw_talk\pt_feature0013_persona03.arc","pt_feature0013_persona03.arc","2"
"0","","大海原を一望するというのは気分が良いものですね！","It feels good to have a panoramic view of the ocean!","ui\00_message\pawn\talk\stage\feature0013\persona03.gmd","\pw_talk\pt_feature0013_persona03.arc","pt_feature0013_persona03.arc","3"
"0","","採取も大切な調査の一つです！
役立ちそうなものがあれば持ち帰りましょう","Collecting is an important part of the investigation!
If you find something useful, take it home!","ui\00_message\pawn\talk\stage\feature0013\persona03.gmd","\pw_talk\pt_feature0013_persona03.arc","pt_feature0013_persona03.arc","4"
"0","","この島に充満する不穏な空気
侵食魔によるものか、それとも――","A disquieting atmosphere pervades this island
Whether it is caused by invasive demons or--","ui\00_message\pawn\talk\stage\feature0013\persona04.gmd","\pw_talk\pt_feature0013_persona04.arc","pt_feature0013_persona04.arc","0"
"0","","ここは前人未到の地
地理、魔物、自然物――
全てにおいて警戒を怠らぬよう","This is an unprecedented place
geography, demons, natural objects--
to remain vigilant in all things.","ui\00_message\pawn\talk\stage\feature0013\persona04.gmd","\pw_talk\pt_feature0013_persona04.arc","pt_feature0013_persona04.arc","1"
"0","","周囲を海に囲まれた孤島故、
落下の危険性には常に留意を","As an isolated island surrounded by the sea,
always be aware of the danger of falling.","ui\00_message\pawn\talk\stage\feature0013\persona04.gmd","\pw_talk\pt_feature0013_persona04.arc","pt_feature0013_persona04.arc","2"
"0","","広大な海を目にすると、
初心に立ち返ることができるという――","When you see the vastness of the ocean,
they say, you can go back to the beginning--","ui\00_message\pawn\talk\stage\feature0013\persona04.gmd","\pw_talk\pt_feature0013_persona04.arc","pt_feature0013_persona04.arc","3"
"0","","たとえ未知の物であっても採取を勧める
利用方法を含め、綿密なる調査を","Recommend collecting even if it is unknown
In-depth research, including how to use it.","ui\00_message\pawn\talk\stage\feature0013\persona04.gmd","\pw_talk\pt_feature0013_persona04.arc","pt_feature0013_persona04.arc","4"
"0","","ここにいると何だか胸騒ぎがします
悲しみ、焦りに似た――形容しがたい気分です","I'm feeling some kind of a stirring here
akin to sadness, impatience--it's hard to describe!","ui\00_message\pawn\talk\stage\feature0013\persona05.gmd","\pw_talk\pt_feature0013_persona05.arc","pt_feature0013_persona05.arc","0"
"0","","侵食魔との交戦時にはご注意を、覚者さま
侵食状態はかなり厄介ですからね","Please be careful when engaging with erosion demons, Mr. Sentient
because the erosive state can be quite nasty!","ui\00_message\pawn\talk\stage\feature0013\persona05.gmd","\pw_talk\pt_feature0013_persona05.arc","pt_feature0013_persona05.arc","1"
"0","","まさに絶海の孤島といった島ですね
海が見えるのは素敵ですが、足を滑らせると事ですよ
くれぐれもお気をつけて","It's an isolated island in the middle of the ocean.
It's nice to see the ocean, but be careful not to slip.
","ui\00_message\pawn\talk\stage\feature0013\persona05.gmd","\pw_talk\pt_feature0013_persona05.arc","pt_feature0013_persona05.arc","2"
"0","","海に囲まれているからか、風が心地いいですね
異変が起きていなければ趣のある島だったでしょうに","Maybe it's because it's surrounded by the sea, but the breeze is pleasant.
It would have been a quaint island if the mutation hadn't happened.","ui\00_message\pawn\talk\stage\feature0013\persona05.gmd","\pw_talk\pt_feature0013_persona05.arc","pt_feature0013_persona05.arc","3"
"0","","レスタニアでは見ないものが多いですね
是非持ち帰り、その真価を問いたいものです","There are many things you don't see in Restania
I would love to bring it back and question its true value!","ui\00_message\pawn\talk\stage\feature0013\persona05.gmd","\pw_talk\pt_feature0013_persona05.arc","pt_feature0013_persona05.arc","4"
"0","","うーん、なんでしょう？
この島に立った時から、変な気分です――
何だかざわざわします","Well, what is it?
I've had a weird feeling since I stood on this island--
I'm kind of buzzing!","ui\00_message\pawn\talk\stage\feature0013\persona06.gmd","\pw_talk\pt_feature0013_persona06.arc","pt_feature0013_persona06.arc","0"
"0","","あのキノコが生えたみたいな魔物、
変な粉を飛ばしたりして気持ち悪いですよね
死角から襲われないように気を付けなきゃ","That mushroom-like demon,
it's so creepy with its weird powder flying and stuff
I have to be careful not to get attacked from a blind spot.","ui\00_message\pawn\talk\stage\feature0013\persona06.gmd","\pw_talk\pt_feature0013_persona06.arc","pt_feature0013_persona06.arc","1"
"0","","海を覗いたら、吸い込まれちゃいそうでした――！
あ、落ちちゃうと大変ですから、
覚者さまも足元には注意してくださいね","When I looked into the ocean, I felt like I was going to be sucked in--!
Oh, and be careful where you step, too,
, because falling in is a big problem!","ui\00_message\pawn\talk\stage\feature0013\persona06.gmd","\pw_talk\pt_feature0013_persona06.arc","pt_feature0013_persona06.arc","2"
"0","","ブリアの浜辺から見る海と
この島から見下ろす海は全然違いますね！","The sea you see from the beach in Bria and
the sea you see down from this island are totally different!","ui\00_message\pawn\talk\stage\feature0013\persona06.gmd","\pw_talk\pt_feature0013_persona06.arc","pt_feature0013_persona06.arc","3"
"0","","ここ、珍しいものがありそうですね！
色々探してみましょうよ、覚者さま！","There seems to be something unusual here!
Let's look for things, Mr. Sensei!","ui\00_message\pawn\talk\stage\feature0013\persona06.gmd","\pw_talk\pt_feature0013_persona06.arc","pt_feature0013_persona06.arc","4"
"0","","あんまり長居したいような雰囲気じゃありませんね
パッと見た感じはキレイな島なんですが、
何といってもコレじゃぁな――","It's not an atmosphere you want to stay in for too long.
It looks like a beautiful island at a glance, but
after all, it's not like this...","ui\00_message\pawn\talk\stage\feature0013\persona07.gmd","\pw_talk\pt_feature0013_persona07.arc","pt_feature0013_persona07.arc","0"
"0","","何の前情報も無ぇ島ですからね、
今まで以上に警戒して探索していきましょう","We have no prior information about the island.
Let's be more vigilant in our search than ever before!","ui\00_message\pawn\talk\stage\feature0013\persona07.gmd","\pw_talk\pt_feature0013_persona07.arc","pt_feature0013_persona07.arc","1"
"0","","おっと、覚者様！
足元には気を付けてくださいよ
あちこち岩と崖だらけですぜ","Oops, Mr. Sentient!
Watch your step.
There are rocks and cliffs everywhere!","ui\00_message\pawn\talk\stage\feature0013\persona07.gmd","\pw_talk\pt_feature0013_persona07.arc","pt_feature0013_persona07.arc","2"
"0","","海に囲まれた岩壁の孤島――
こりゃ何も起こらない方が不思議ってもんですぜ
いや、俺の勘ですがね","An isolated island with rocky walls surrounded by the sea--
It would be a wonder if nothing happens there.
No, it's just my hunch.","ui\00_message\pawn\talk\stage\feature0013\persona07.gmd","\pw_talk\pt_feature0013_persona07.arc","pt_feature0013_persona07.arc","3"
"0","","何か見つけたら取り敢えず採って帰りましょうや
ま、損になるこたねぇでしょう","If you find something, let's just pick it up and go home.
Well, it won't be a loss.","ui\00_message\pawn\talk\stage\feature0013\persona07.gmd","\pw_talk\pt_feature0013_persona07.arc","pt_feature0013_persona07.arc","4"
"0","","マスター、足元にはお気をつけて
崖が多くて危ないわ","Master, watch your step.
There are so many cliffs, it's dangerous.","ui\00_message\pawn\talk\stage\feature0013\persona08.gmd","\pw_talk\pt_feature0013_persona08.arc","pt_feature0013_persona08.arc","0"
"0","","ううん、海が近いと潮風でお肌が荒れちゃうのよね","No, the sea breeze makes my skin rough when I'm near the ocean.","ui\00_message\pawn\talk\stage\feature0013\persona08.gmd","\pw_talk\pt_feature0013_persona08.arc","pt_feature0013_persona08.arc","1"
"0","","持ち帰れるものは持ち帰りましょう
意外と有用な新素材になるかもしれないわ","Take what you can take home with you.
It could be a surprisingly useful new material.","ui\00_message\pawn\talk\stage\feature0013\persona08.gmd","\pw_talk\pt_feature0013_persona08.arc","pt_feature0013_persona08.arc","2"
"0","","マスターと共に青い海を臨む孤島へ――
もう、侵食魔さえ居なければ素敵な旅だったのに！","To an isolated island overlooking the blue sea with the master--
It would have been a wonderful trip if only there were no more invasive demons!","ui\00_message\pawn\talk\stage\feature0013\persona08.gmd","\pw_talk\pt_feature0013_persona08.arc","pt_feature0013_persona08.arc","3"
"0","","この島では何が起こるかわからないから、
いつも以上に注意してほしいの――お願いよ","You never know what's going to happen on this island, so
I'm asking you to be more careful than usual--please.","ui\00_message\pawn\talk\stage\feature0013\persona08.gmd","\pw_talk\pt_feature0013_persona08.arc","pt_feature0013_persona08.arc","4"
"0","","美しい自然に恵まれた場所ですね
――そこにも花が咲いていますよ！","It's a beautiful natural place
-- there are flowers blooming there too!","ui\00_message\pawn\talk\stage\feature0014\persona01.gmd","\pw_talk\pt_feature0014_persona01.arc","pt_feature0014_persona01.arc","0"
"0","","澄んだ水が流れる、きれいな川がありますね
ただし、水辺に棲む魔物もいるのでご注意ください","There is a beautiful river with clear water.
However, please note that there are demons that live near the water!","ui\00_message\pawn\talk\stage\feature0014\persona01.gmd","\pw_talk\pt_feature0014_persona01.arc","pt_feature0014_persona01.arc","1"
"0","","フィンダムの魔物は鮮やかな体色をしていますね！
この辺りは、特にそういった魔物が多いのでしょうか","The demons in Findum have bright body colors!
Are there particularly many such demons in this area?","ui\00_message\pawn\talk\stage\feature0014\persona01.gmd","\pw_talk\pt_feature0014_persona01.arc","pt_feature0014_persona01.arc","2"
"0","","周辺に村は無いのでしょうか
あまり人の気配がしません","Is there any village around
not much sign of people","ui\00_message\pawn\talk\stage\feature0014\persona01.gmd","\pw_talk\pt_feature0014_persona01.arc","pt_feature0014_persona01.arc","3"
"0","","このような美しい森が侵食魔に
侵されないよう、力を尽くさなければいけませんね","We must do everything in our power to keep these beautiful forests from being invaded by the invaders
","ui\00_message\pawn\talk\stage\feature0014\persona01.gmd","\pw_talk\pt_feature0014_persona01.arc","pt_feature0014_persona01.arc","4"
"0","","川のせせらぎが聞こえてきます――
なんだか落ち着きますね","I can hear the murmuring of the river--
It's kind of calming.","ui\00_message\pawn\talk\stage\feature0014\persona02.gmd","\pw_talk\pt_feature0014_persona02.arc","pt_feature0014_persona02.arc","0"
"0","","川の水がすごくきれい――
足を浸したら気持ちが良さそうです","The water in the river is so beautiful--
It looks like it would be nice to soak your feet in it!","ui\00_message\pawn\talk\stage\feature0014\persona02.gmd","\pw_talk\pt_feature0014_persona02.arc","pt_feature0014_persona02.arc","1"
"0","","フィンダムの魔物って
キラキラした色のものが多いですよね
ちょっとかわいいな、なんて――","I've noticed that most of the demons in Findom are
glittery and colorful
kinda cute, how--!","ui\00_message\pawn\talk\stage\feature0014\persona02.gmd","\pw_talk\pt_feature0014_persona02.arc","pt_feature0014_persona02.arc","2"
"0","","動物の気配はします――
でも、あまり人の気配はしないみたいです","There are signs of animals--
but they don't seem to have much of a human presence!","ui\00_message\pawn\talk\stage\feature0014\persona02.gmd","\pw_talk\pt_feature0014_persona02.arc","pt_feature0014_persona02.arc","3"
"0","","ここ、とてもきれいですよね
荒れ果ててしまわないように
侵食のこと、どうにかしないと――","It's so beautiful here
I hope it doesn't fall into disrepair
We need to do something about the erosion--","ui\00_message\pawn\talk\stage\feature0014\persona02.gmd","\pw_talk\pt_feature0014_persona02.arc","pt_feature0014_persona02.arc","4"
"0","","マスター、深呼吸すると気持ちが良いですよ！
木々が多く、水が澄んでいるお陰でしょうね","Master, it feels good to take a deep breath!
I guess it's thanks to the trees and the clear water!","ui\00_message\pawn\talk\stage\feature0014\persona03.gmd","\pw_talk\pt_feature0014_persona03.arc","pt_feature0014_persona03.arc","0"
"0","","ああ、きれいな川や湖を見ると
泳ぎたくなってしまいます！
後で、浅瀬に足を浸けにいきませんか？","Oh, the beautiful rivers and lakes make me want to
swim!
Later, why don't you go dip your feet in the shallows?","ui\00_message\pawn\talk\stage\feature0014\persona03.gmd","\pw_talk\pt_feature0014_persona03.arc","pt_feature0014_persona03.arc","1"
"0","","先ほど、美しい小鳥を見たのですが
近寄ってみると、鮮やかな色をした虫でした――","I just saw a beautiful little bird.
When I got closer, I saw that it was a brightly colored insect--a bug.","ui\00_message\pawn\talk\stage\feature0014\persona03.gmd","\pw_talk\pt_feature0014_persona03.arc","pt_feature0014_persona03.arc","2"
"0","","これほど自然に恵まれているというのに
人の気配があまりしません、不思議です","Even though we are blessed with so much nature
there is not much sign of people, it's strange!","ui\00_message\pawn\talk\stage\feature0014\persona03.gmd","\pw_talk\pt_feature0014_persona03.arc","pt_feature0014_persona03.arc","3"
"0","","この美しい自然を守り抜くのも
我々の使命の一つなのでしょうね、マスター！","I guess it is one of our missions at
to protect this beautiful nature, Master!","ui\00_message\pawn\talk\stage\feature0014\persona03.gmd","\pw_talk\pt_feature0014_persona03.arc","pt_feature0014_persona03.arc","4"
"0","","豊富かつ澄んだ湧き水――
木々もその恩恵を受けている","Abundant and clear spring water--
Trees benefit from it too!","ui\00_message\pawn\talk\stage\feature0014\persona04.gmd","\pw_talk\pt_feature0014_persona04.arc","pt_feature0014_persona04.arc","0"
"0","","水辺には水棲の魔物も潜む
近寄る際には警戒を怠らぬよう進言する","Aquatic monsters lurk near the water
I advise you to be vigilant when approaching.","ui\00_message\pawn\talk\stage\feature0014\persona04.gmd","\pw_talk\pt_feature0014_persona04.arc","pt_feature0014_persona04.arc","1"
"0","","生物は棲息地の影響を受けると聞く
フィンダムの魔物の体色は
この大陸の植物に影響されているのか――","I hear that living things are affected by their habitat
I wonder if the body color of the demons of Findom
is influenced by the vegetation of this continent--?","ui\00_message\pawn\talk\stage\feature0014\persona04.gmd","\pw_talk\pt_feature0014_persona04.arc","pt_feature0014_persona04.arc","2"
"0","","人の気配は少ない
周辺に村が存在しない様子","Few signs of people
No village seems to exist in the vicinity","ui\00_message\pawn\talk\stage\feature0014\persona04.gmd","\pw_talk\pt_feature0014_persona04.arc","pt_feature0014_persona04.arc","3"
"0","","この恵まれた自然を守るべく
侵食を食い止めることが急務――","It is imperative that we
stop the erosion to protect this blessed nature--.","ui\00_message\pawn\talk\stage\feature0014\persona04.gmd","\pw_talk\pt_feature0014_persona04.arc","pt_feature0014_persona04.arc","4"
"0","","風光明媚とは正にこのこと――
清らかな眺めではありませんか","Scenic is exactly what this is--
Isn't it a clean view!","ui\00_message\pawn\talk\stage\feature0014\persona05.gmd","\pw_talk\pt_feature0014_persona05.arc","pt_feature0014_persona05.arc","0"
"0","","いかがです、穏やかな川のせせらぎに
しばし耳を傾けてみるというのは――
あまりに集中して魔物の接近を許すことのないよう
気を付けなければなりませんがね","How about listening to the gentle murmur of the river
for a while--
You have to be careful not to concentrate too much and allow the demons to get too close
","ui\00_message\pawn\talk\stage\feature0014\persona05.gmd","\pw_talk\pt_feature0014_persona05.arc","pt_feature0014_persona05.arc","1"
"0","","フィンダムの草花は色鮮やかですね
この地の魔物が派手な体色をしているのも頷けます","The flowers and grasses in Findum are so colorful.
No wonder the demons of this land have such flashy body colors!","ui\00_message\pawn\talk\stage\feature0014\persona05.gmd","\pw_talk\pt_feature0014_persona05.arc","pt_feature0014_persona05.arc","2"
"0","","どうやら、周辺に村が無いせいか
他にこの風景を楽しむ人はいないようですね――","Apparently, there is no one else to enjoy this scenery, perhaps because there are no villages in the vicinity
--.","ui\00_message\pawn\talk\stage\feature0014\persona05.gmd","\pw_talk\pt_feature0014_persona05.arc","pt_feature0014_persona05.arc","3"
"0","","覚者殿、この見事な風景
ぜひとも侵食から守り抜きたいものですね","Dear Mr. Sensei, this stunning landscape
I would love to protect it from erosion!","ui\00_message\pawn\talk\stage\feature0014\persona05.gmd","\pw_talk\pt_feature0014_persona05.arc","pt_feature0014_persona05.arc","4"
"0","","花がたくさん咲いて、きれいな森ですね！
こんなに色んな色の花が一度に咲く場所って
中々ないですよ！","It's a beautiful forest with so many flowers!
There are not many places
where so many different colors of flowers bloom at once!","ui\00_message\pawn\talk\stage\feature0014\persona06.gmd","\pw_talk\pt_feature0014_persona06.arc","pt_feature0014_persona06.arc","0"
"0","","覚者さま！
ちょっとだけ川に足を浸けにいきませんか？
きっと冷たくて気持ちいいですよ","Mr. Sensei!
Would you like to soak your feet in the river for a moment?
I bet it's nice and cold.","ui\00_message\pawn\talk\stage\feature0014\persona06.gmd","\pw_talk\pt_feature0014_persona06.arc","pt_feature0014_persona06.arc","1"
"0","","さっき、すごくきれいな色をした鳥がいましたよ！
鳴き声はあんまりきれいじゃなかったけど――","I just saw a bird with a very beautiful color!
It didn't have a very pretty call, but...","ui\00_message\pawn\talk\stage\feature0014\persona06.gmd","\pw_talk\pt_feature0014_persona06.arc","pt_feature0014_persona06.arc","2"
"0","","こんなにきれいな場所なのに
ハイキングに来る人もいないんですね
不思議だなぁ","It's such a beautiful place
I wonder why no one comes here to hike
","ui\00_message\pawn\talk\stage\feature0014\persona06.gmd","\pw_talk\pt_feature0014_persona06.arc","pt_feature0014_persona06.arc","3"
"0","","ねぇ、覚者さま
このきれいな景色に侵食魔は似合いませんよね――
ここを守るためにも、ぼくたちがんばりましょうね！","Hey, Mr. Awakened
The erosion demon doesn't suit this beautiful scenery--
Let's do our best to protect this place, shall we?","ui\00_message\pawn\talk\stage\feature0014\persona06.gmd","\pw_talk\pt_feature0014_persona06.arc","pt_feature0014_persona06.arc","4"
"0","","川のせせらぎを聞いて、木漏れ日を眺めてると
リラックスするのか眠くなってきちまう――","Listening to the murmuring of the river and watching the sun shine through the trees
relaxes me and makes me sleepy...","ui\00_message\pawn\talk\stage\feature0014\persona07.gmd","\pw_talk\pt_feature0014_persona07.arc","pt_feature0014_persona07.arc","0"
"0","","浅瀬ならヒュージブルも出ませんし
ひざ下だけ水に浸かってみるってのは
どうですかい？","Shallow water won't give you fusibles.
How about just knee-deep in the water
?","ui\00_message\pawn\talk\stage\feature0014\persona07.gmd","\pw_talk\pt_feature0014_persona07.arc","pt_feature0014_persona07.arc","1"
"0","","やたら派手な鳥やら虫やらがいますがね
何せここら辺にゃ色鮮やかな花も
いっぱい咲いてるでしょう？
おかげで、あんまり派手だと思わなくなりましてね","There are some fancy birds and insects here
but there are lots of colorful flowers
around here, too, right?
Thanks to that, I don't think of them as too flashy anymore.","ui\00_message\pawn\talk\stage\feature0014\persona07.gmd","\pw_talk\pt_feature0014_persona07.arc","pt_feature0014_persona07.arc","2"
"0","","どうやらここら辺には村が無いみたいですね
自然には恵まれてるみたいですが――
ま、何かの理由があるんでしょう","Apparently there are no villages around here
It seems we are blessed with nature--
Well, there must be a reason for that!","ui\00_message\pawn\talk\stage\feature0014\persona07.gmd","\pw_talk\pt_feature0014_persona07.arc","pt_feature0014_persona07.arc","3"
"0","","こりゃあ、夢みたいにきれいな森ですぜ
こんな場所が侵食で荒らされるのを
黙って見ているわけにはいきません","This is a beautiful forest like a dream
I can't just stand by and watch erosion ravage a place like this
","ui\00_message\pawn\talk\stage\feature0014\persona07.gmd","\pw_talk\pt_feature0014_persona07.arc","pt_feature0014_persona07.arc","4"
"0","","色とりどりのお花がとっても綺麗！
木漏れ日も素敵だし――あたし、ここになら
何時間でもいられそうよ","The colorful flowers are so beautiful!
The sun shining through the trees is beautiful--I could stay here
for hours!","ui\00_message\pawn\talk\stage\feature0014\persona08.gmd","\pw_talk\pt_feature0014_persona08.arc","pt_feature0014_persona08.arc","0"
"0","","川の水もすごく澄んでるわ――
手や足だけでも、水に浸けてみません？
きっとスッキリした気持ちになると思うの","The water in the river is so clear too--
Why don't you try soaking just your hands and feet in the water?
I'm sure you'll feel refreshed.","ui\00_message\pawn\talk\stage\feature0014\persona08.gmd","\pw_talk\pt_feature0014_persona08.arc","pt_feature0014_persona08.arc","1"
"0","","フィンダムの魔物って、色合いが綺麗よね
こういった自然の中で生きてきたからかしら","Fiendish demons in Findom have beautiful colors.
Maybe it's because they've lived in this kind of nature.","ui\00_message\pawn\talk\stage\feature0014\persona08.gmd","\pw_talk\pt_feature0014_persona08.arc","pt_feature0014_persona08.arc","2"
"0","","綺麗な森なのに人がいない、と言えばいいのか
人がいないからこそ森が綺麗、と言えばいいのか
どちらなんでしょうね","Which is it better to say that it's a beautiful forest but there are no people there
or that the forest is beautiful because there are no people there
","ui\00_message\pawn\talk\stage\feature0014\persona08.gmd","\pw_talk\pt_feature0014_persona08.arc","pt_feature0014_persona08.arc","3"
"0","","ねぇ、こんなにきれいな場所なんですもの
侵食魔なんて似合わないわ――
この自然はどうにかして守らないと","Hey, it's such a beautiful place
It doesn't suit an encroaching demon--
We have to protect this nature somehow.","ui\00_message\pawn\talk\stage\feature0014\persona08.gmd","\pw_talk\pt_feature0014_persona08.arc","pt_feature0014_persona08.arc","4"
"0","","遠くに見える山といい、緑の草木といい
雄大な景色ですね――","The mountains in the distance, the green grass and trees,
it's a majestic view--.","ui\00_message\pawn\talk\stage\feature0015\persona01.gmd","\pw_talk\pt_feature0015_persona01.arc","pt_feature0015_persona01.arc","0"
