"0","","さて、次はいよいよ
第二防衛区画の攻略を始めるとしよう！","さて、次はいよいよ
第二防衛区画の攻略を始めるとしよう！","ui\00_message\quest\q10310601.gmd","\quest\q10310601.arc","q10310601.arc","87"
"0","","昔はあんなにブイブイ言わせてたのに
今や追い詰められた脱獄囚か――
俺も気をつけないと","昔はあんなにブイブイ言わせてたのに
今や追い詰められた脱獄囚か――
俺も気をつけないと","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","65"
"0","","昔の同僚を捕まえるのは心苦しいが――
脱獄なんて馬鹿なことしやがって","昔の同僚を捕まえるのは心苦しいが――
脱獄なんて馬鹿なことしやがって","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","66"
"0","","――覚者さん
あまりジロジロ見てもいいことないですよ","――覚者さん
あまりジロジロ見てもいいことないですよ","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","67"
"0","","覚者殿――
協力、感謝する","覚者殿――
協力、感謝する","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","68"
"0","","貴殿が奴の足止めをしてくださったおかげだ","貴殿が奴の足止めをしてくださったおかげだ","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","69"
"0","","なんですか？
メガドの英雄も、憲兵の仕事に
興味があるんですか？","なんですか？
メガドの英雄も、憲兵の仕事に
興味があるんですか？","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","70"
"0","","彼――元憲兵だったんですけど
ちょっとやらかしましてね
投獄されちまってたんですよ","彼――元憲兵だったんですけど
ちょっとやらかしましてね
投獄されちまってたんですよ","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","71"
"0","","昔はあんなにブイブイ言わせてたのに
今や追い詰められた脱獄囚か――
俺も気をつけないと","昔はあんなにブイブイ言わせてたのに
今や追い詰められた脱獄囚か――
俺も気をつけないと","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","72"
"0","","昔の同僚を捕まえるのは心苦しいが――
脱獄なんて馬鹿なことしやがって","昔の同僚を捕まえるのは心苦しいが――
脱獄なんて馬鹿なことしやがって","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","73"
"0","","――覚者さん
あまりジロジロ見てもいいことないですよ","――覚者さん
あまりジロジロ見てもいいことないですよ","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","74"
"0","","なんと、そのようなことが――
お見苦しいところをお見せいたしましたな
失礼いたしました","なんと、そのようなことが――
お見苦しいところをお見せいたしましたな
失礼いたしました","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","75"
"0","","我が憲兵隊には大きな権限を与えている反面
それに値する働きではないと判断した場合
厳しく処分することもあります","我が憲兵隊には大きな権限を与えている反面
それに値する働きではないと判断した場合
厳しく処分することもあります","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","76"
"0","","――まぁ、このような裏側は覚者殿に
ご心配いただくことでもありますまい！","――まぁ、このような裏側は覚者殿に
ご心配いただくことでもありますまい！","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","77"
"0","","ともかく、本日もお勤めご苦労様でした
お帰りならばお送りしましょう","ともかく、本日もお勤めご苦労様でした
お帰りならばお送りしましょう","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","78"
"0","","――――――","――――――","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","79"
"0","","エニス、エニス！
お客人がお帰りだ！
――送迎の用意を！！","エニス、エニス！
お客人がお帰りだ！
――送迎の用意を！！","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","80"
"0","","――――","――――","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","81"
"0","","――――
――なんだと","――――
――なんだと","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","82"
"0","","<NPC 681>め――
どこまで冷酷な男なんだ","<NPC 681>め――
どこまで冷酷な男なんだ","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","83"
"0","","直属の配下である憲兵ですら
使い捨ての駒に過ぎないということか
その脱獄囚は気の毒だが――","直属の配下である憲兵ですら
使い捨ての駒に過ぎないということか
その脱獄囚は気の毒だが――","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","84"
"0","","引き続き、潜入を頼む
――メガドの諜報任務と
<NPC 691>の尋問も忘れるなよ","引き続き、潜入を頼む
――メガドの諜報任務と
<NPC 691>の尋問も忘れるなよ","ui\00_message\quest\q10320202.gmd","\quest\q10320202.arc","q10320202.arc","85"
"0","q10320300_00_52","【諜報活動】諜報の腕慣らし","Intelligence Assessment: Skill Warm-Up","ui\00_message\quest_info\q10320300_00.gmd","\quest\q10320300.arc","q10320300.arc","0"
"1","q10320300_00_52","<STG 472>で自由に調査を行い
尋問材料となる情報を集める","<STG 472>で自由に調査を行い
尋問材料となる情報を集める","ui\00_message\quest_info\q10320300_00.gmd","\quest\q10320300.arc","q10320300.arc","1"
"2","q10320300_00_4336","メフィスに話しかけ夜のメガドへくり出す","メフィスに話しかけ夜のメガドへくり出す","ui\00_message\quest_info\q10320300_00.gmd","\quest\q10320300.arc","q10320300.arc","2"
"3","q10320300_00_4362","メフィスに話しかける","Speak with Mephis","ui\00_message\quest_info\q10320300_00.gmd","\quest\q10320300.arc","q10320300.arc","3"
"4","q10320300_00_4364","メガドを探索し、尋問に使える《証拠》を集める","メガドを探索し、尋問に使える《証拠》を集める","ui\00_message\quest_info\q10320300_00.gmd","\quest\q10320300.arc","q10320300.arc","4"
"5","q10320300_00_4524","メフィスに話しかけ帰還する","Speak with Mephis and return","ui\00_message\quest_info\q10320300_00.gmd","\quest\q10320300.arc","q10320300.arc","5"
"6","q10320300_00_4525","メフィスに報告する","Report to Mephis","ui\00_message\quest_info\q10320300_00.gmd","\quest\q10320300.arc","q10320300.arc","6"
"0","","お前には、これから夜のメガドで一緒に
<COL ff2600>《諜報活動》</COL>へ出かけてもらう","お前には、これから夜のメガドで一緒に
<COL ff2600>《諜報活動》</COL>へ出かけてもらう","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","0"
"0","","諜報とは――簡単に言えば
尋問で使える<COL ff2600>《証拠》</COL>なんかの情報を入手するため
メガドの街を探索するんだ","諜報とは――簡単に言えば
尋問で使える<COL ff2600>《証拠》</COL>なんかの情報を入手するため
メガドの街を探索するんだ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","1"
"0","","時には人の欲しい物を納品したり
邪魔な奴らを力で片付けたりする必要もあるだろう","時には人の欲しい物を納品したり
邪魔な奴らを力で片付けたりする必要もあるだろう","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","2"
"0","","ヤツを落とすための《証拠》は
この《諜報活動》でしか入手することができない
――非常に重要な任務だ","ヤツを落とすための《証拠》は
この《諜報活動》でしか入手することができない
――非常に重要な任務だ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","3"
"0","","今回は、俺が誘導する――
《諜報活動》がどのような任務なのか
説明する必要があるからな","今回は、俺が誘導する――
《諜報活動》がどのような任務なのか
説明する必要があるからな","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","4"
"0","","次回の諜報活動からは
自由に探索してもらうつもりだ
――覚えておいてくれ","次回の諜報活動からは
自由に探索してもらうつもりだ
――覚えておいてくれ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","5"
"0","","夜のメガドは、お前が知っているメガドより
ずっと危険だ――
準備を怠るなよ","夜のメガドは、お前が知っているメガドより
ずっと危険だ――
準備を怠るなよ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","6"
"0","","――俺の準備はいつでも万端だ
出発する時に、また声をかけてくれ","――俺の準備はいつでも万端だ
出発する時に、また声をかけてくれ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","7"
"0","","さぁ、準備ができたのなら
《諜報活動》に出発するか？","さぁ、準備ができたのなら
《諜報活動》に出発するか？","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","8"
"0","","はい","Yes","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","9"
"0","","いいえ","No","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","10"
"0","","どうした？　諜報活動を続けよう","どうした？　諜報活動を続けよう","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","11"
"0","","おい覚者、夜のメガドには気をつけろ","おい覚者、夜のメガドには気をつけろ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","12"
"0","","夜のメガドは昼と違い、ナヴィドの息がかかった
憲兵がウヨウヨいやがるからな
見つかりでもしてみろ
捕まえようと襲いかかってくるぞ","夜のメガドは昼と違い、ナヴィドの息がかかった
憲兵がウヨウヨいやがるからな
見つかりでもしてみろ
捕まえようと襲いかかってくるぞ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","13"
"0","","それから、探索も慎重に行け
うまく忍べば、路地裏なんかで
コソコソしている奴らの危ない話を
聞いたりできるかもしれんぞ","それから、探索も慎重に行け
うまく忍べば、路地裏なんかで
コソコソしている奴らの危ない話を
聞いたりできるかもしれんぞ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","14"
"0","","とにかく、昼間のメガドと違って
何が起きるかわからないから――
常に気を抜くなよ","とにかく、昼間のメガドと違って
何が起きるかわからないから――
常に気を抜くなよ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","15"
"0","","くそ、憲兵が見張ってやがる
　　　　　今はこの先に行けないな――","くそ、憲兵が見張ってやがる
　　　　　今はこの先に行けないな――","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","16"
"0","","憲兵だと――チッ、顔を見られるなよ","憲兵だと――チッ、顔を見られるなよ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","17"
"0","","犬程度なら楽勝だな
　　　　　さっさと追い払っちまおう","犬程度なら楽勝だな
　　　　　さっさと追い払っちまおう","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","18"
"0","","仕方ない、落し物を見つけてやろう","仕方ない、落し物を見つけてやろう","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","19"
"0","","あぁ、もう――
<NPC 698>ったら人使いが荒いんだから","あぁ、もう――
<NPC 698>ったら人使いが荒いんだから","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","20"
"0","","メフィスゥ――
あんたまだレジスタンスなんてモンを
やってんのかと思ったら――
まさか、 “メガドの英雄” を味方につけたのかい？","メフィスゥ――
あんたまだレジスタンスなんてモンを
やってんのかと思ったら――
まさか、 “メガドの英雄” を味方につけたのかい？","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","21"
"0","","英雄サン、あんたもお人よしだねェ――
ま、あんたがそっち側につくってんなら
<NPC 681>を倒すなんて絵空事も
俄然現実味を帯びてくるってもんさね","英雄サン、あんたもお人よしだねェ――
ま、あんたがそっち側につくってんなら
<NPC 681>を倒すなんて絵空事も
俄然現実味を帯びてくるってもんさね","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","22"
"0","","ところで、顔を見せに来たって訳じゃないんだろ
――仕事の話かい？","ところで、顔を見せに来たって訳じゃないんだろ
――仕事の話かい？","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","23"
"0","","――――","――――","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","24"
"0","","――――
――ふぅん、なるほどね
<NPC 691>とかいうゴロツキの素性が知りたいと","――――
――ふぅん、なるほどね
<NPC 691>とかいうゴロツキの素性が知りたいと","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","25"
"0","","ゴロツキどもに詳しい奴なら知ってるよ
この辺を締めてるそいつなら、<NPC 691>とやらに
心当たりがあるかもしれないねェ","ゴロツキどもに詳しい奴なら知ってるよ
この辺を締めてるそいつなら、<NPC 691>とやらに
心当たりがあるかもしれないねェ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","26"
"0","","あたしの情報は高くつくよ――と言いたいところだが
今回は覚者さんに免じてサービスしたげるよ
簡単なお使いさえ済ませてくれればいい","あたしの情報は高くつくよ――と言いたいところだが
今回は覚者さんに免じてサービスしたげるよ
簡単なお使いさえ済ませてくれればいい","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","27"
"0","","あんたの地図に３ヵ所、印をつけておいた
<COL ff2600>３つのうち、好きなものを１つ選んで
こなしてきてもらいたい</COL>","あんたの地図に３ヵ所、印をつけておいた
<COL ff2600>３つのうち、好きなものを１つ選んで
こなしてきてもらいたい</COL>","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","28"
"0","","それぞれの場所にあたしの助手がいるから
そいつらから詳しい話を聞くんだね
――それじゃ、頼んだよ","それぞれの場所にあたしの助手がいるから
そいつらから詳しい話を聞くんだね
――それじゃ、頼んだよ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","29"
"0","","その女はジョウホウヤと呼ばれていて
　　　　　情報を集めるプロだ――挨拶して損は無い","その女はジョウホウヤと呼ばれていて
　　　　　情報を集めるプロだ――挨拶して損は無い","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","30"
"0","","まずは恩を売っておくとしようか――","まずは恩を売っておくとしようか――","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","31"
"0","","新しい《証拠》を入手したぞ！
　　　　　ジョウホウヤに一応礼をしに行こう","新しい《証拠》を入手したぞ！
　　　　　ジョウホウヤに一応礼をしに行こう","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","32"
"0","","<NPC 691>とか言うゴロツキの正体が
知りたいんだろう？
だったら、あたしに声をかけたのは正解だったね
覚者さん、あんたに免じてサービスしとくよ","<NPC 691>とか言うゴロツキの正体が
知りたいんだろう？
だったら、あたしに声をかけたのは正解だったね
覚者さん、あんたに免じてサービスしとくよ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","33"
"0","","あんたの地図に３ヵ所、印をつけておいた
<COL ff2600>３つのうち、好きなものを１つ選んで
こなしてきてもらいたい</COL>","あんたの地図に３ヵ所、印をつけておいた
<COL ff2600>３つのうち、好きなものを１つ選んで
こなしてきてもらいたい</COL>","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","34"
"0","","それぞれの場所にあたしの助手がいるから
そいつらから詳しい話を聞くんだね
簡単なお使いだが――引き換えに情報を渡すよ","それぞれの場所にあたしの助手がいるから
そいつらから詳しい話を聞くんだね
簡単なお使いだが――引き換えに情報を渡すよ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","35"
"0","","頼みたいことは３つある――
だけど、そのうちの１つを選んで
こなしてきてくれればいいからね","頼みたいことは３つある――
だけど、そのうちの１つを選んで
こなしてきてくれればいいからね","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","36"
"0","","あんたの地図に３ヵ所印をつけておいた――
それぞれの場所に助手を派遣してるから
詳しくは彼らに聞くんだよ","あんたの地図に３ヵ所印をつけておいた――
それぞれの場所に助手を派遣してるから
詳しくは彼らに聞くんだよ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","37"
"0","","働かざる者食うべからず――
情報が欲しけりゃ
ちゃっちゃと終わらせてきな","働かざる者食うべからず――
情報が欲しけりゃ
ちゃっちゃと終わらせてきな","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","38"
"0","","１つ終わったらあたしに報告しにきなよ","１つ終わったらあたしに報告しにきなよ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","39"
"0","","やってきてくれたようだね
じゃ、約束だ","やってきてくれたようだね
じゃ、約束だ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","40"
"0","","確か、捕まえた<NPC 691>って不審者の
正体が知りたいんだったね――
それなら、この先の細い路地にいつもいる
<NPC 693>に聞いてみるといい","確か、捕まえた<NPC 691>って不審者の
正体が知りたいんだったね――
それなら、この先の細い路地にいつもいる
<NPC 693>に聞いてみるといい","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","41"
"0","","そいつはなんでも、メガドの
夜の住民の顔を全員覚えているって噂だ
――真偽は定かじゃないがね","そいつはなんでも、メガドの
夜の住民の顔を全員覚えているって噂だ
――真偽は定かじゃないがね","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","42"
"0","","しかも、人柄もしっかりしてて
“夜のメガドの顔役になる” とか大口叩いてんだとさ
――なんでゴロツキなんてやってんのかね？","しかも、人柄もしっかりしてて
“夜のメガドの顔役になる” とか大口叩いてんだとさ
――なんでゴロツキなんてやってんのかね？","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","43"
"0","","とにかく、その<NPC 693>に
会ってみるといいよ","とにかく、その<NPC 693>に
会ってみるといいよ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","44"
"0","","なぁに――
あら、<NPC 698>からの紹介なの？","なぁに――
あら、<NPC 698>からの紹介なの？","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","45"
"0","","手伝ってくれるなら助かるわ
ちょうど困っていたところなの――","手伝ってくれるなら助かるわ
ちょうど困っていたところなの――","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","46"
"0","","この先にある広場に用事があるんだけどね
憲兵がたむろしていて困っていたのよ
いついなくなるかも分からないし――","この先にある広場に用事があるんだけどね
憲兵がたむろしていて困っていたのよ
いついなくなるかも分からないし――","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","47"
"0","","ね、あなた、追い払ってきてくれない？
――いいじゃないの、どうせ<NPC 698>から
対価はもらうんでしょう？
あたしはここで待っているから、お願いね","ね、あなた、追い払ってきてくれない？
――いいじゃないの、どうせ<NPC 698>から
対価はもらうんでしょう？
あたしはここで待っているから、お願いね","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","48"
"0","","この先にある広場に用事があるんだけどね
憲兵がたむろしていて困っていたのよ
いついなくなるかも分からないし――","この先にある広場に用事があるんだけどね
憲兵がたむろしていて困っていたのよ
いついなくなるかも分からないし――","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","49"
"0","","ね、あなた、追い払ってきてくれない？","ね、あなた、追い払ってきてくれない？","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","50"
"0","","どうせ<NPC 698>に言われて来たんでしょ
――あたしの手伝いが嫌なら
他を当たったらどう？","どうせ<NPC 698>に言われて来たんでしょ
――あたしの手伝いが嫌なら
他を当たったらどう？","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","51"
"0","","――あれ？
あんたの顔、どこかで見たことあるんだよなぁ
もしかして有名人？","――あれ？
あんたの顔、どこかで見たことあるんだよなぁ
もしかして有名人？","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","52"
"0","","あ、そうそう、ところで見てたぜ！
あんたがジョウホウヤと話してるところ
どうせ、仕事の手伝いをさせられてんだろ？","あ、そうそう、ところで見てたぜ！
あんたがジョウホウヤと話してるところ
どうせ、仕事の手伝いをさせられてんだろ？","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","53"
"0","","ちょうど良かった、あんたみたいな
戦士の手を借りたかったんだよ！
オレ、この先の井戸に用があるんだけど
気色の悪い野犬がたむろしてて困ってんだ","ちょうど良かった、あんたみたいな
戦士の手を借りたかったんだよ！
オレ、この先の井戸に用があるんだけど
気色の悪い野犬がたむろしてて困ってんだ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","54"
"0","","なぁ、ちょっくら行って
追い払ってきてくれないか？","なぁ、ちょっくら行って
追い払ってきてくれないか？","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","55"
"0","","ちょうど良かった、あんたみたいな
戦士の手を借りたかったんだよ！","ちょうど良かった、あんたみたいな
戦士の手を借りたかったんだよ！","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","56"
"0","","オレ、この先の井戸に用があるんだけど
気色の悪い野犬がたむろしてて困ってんだ","オレ、この先の井戸に用があるんだけど
気色の悪い野犬がたむろしてて困ってんだ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","57"
"0","","オレを手伝うために来てくれたんだろ？
なぁ、ちょっくら行って
追い払ってきてくれないか？","オレを手伝うために来てくれたんだろ？
なぁ、ちょっくら行って
追い払ってきてくれないか？","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","58"
"0","","まぁ、無理にとは言わないけど――
他の奴らを手伝うことにしても
オレは恨んだりしねえよ","まぁ、無理にとは言わないけど――
他の奴らを手伝うことにしても
オレは恨んだりしねえよ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","59"
"0","","――どうしよう
どうしよう、どうしよう――","――どうしよう
どうしよう、どうしよう――","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","60"
"0","","<NPC 698>から採ってくるのを
おねがいされた大切なお花を
どこかに落としちゃった――","<NPC 698>から採ってくるのを
おねがいされた大切なお花を
どこかに落としちゃった――","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","61"
"0","","――さがすのお手伝いしてくれるの！？
ありがとう！","――さがすのお手伝いしてくれるの！？
ありがとう！","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","62"
"0","","あのね、キラキラしててとってもキレイだから
きっとすぐ見つけられるとおもうよ","あのね、キラキラしててとってもキレイだから
きっとすぐ見つけられるとおもうよ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","63"
"0","","<NPC 698>から採ってくるのを
おねがいされた大切なお花を
どこかに落としちゃった――","<NPC 698>から採ってくるのを
おねがいされた大切なお花を
どこかに落としちゃった――","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","64"
"0","","あのね、キラキラしててとってもキレイだから
きっとすぐ見つけられるとおもうよ","あのね、キラキラしててとってもキレイだから
きっとすぐ見つけられるとおもうよ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","65"
"0","","あ、でももしお手伝いがいやになっちゃったら
他のところに行ってもだいじょうぶだからね","あ、でももしお手伝いがいやになっちゃったら
他のところに行ってもだいじょうぶだからね","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","66"
"0","","わぁ――本当に見つけてきてくれたんだね
ありがとう！","わぁ――本当に見つけてきてくれたんだね
ありがとう！","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","67"
"0","","これ、僕たちみんなで
がんばって探したものだったから
失くすとみんな悲しんじゃうところだったよ","これ、僕たちみんなで
がんばって探したものだったから
失くすとみんな悲しんじゃうところだったよ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","68"
"0","","あのね、本当はないしょなんだけど――
ジョウホウヤって前はお医者さんだったんだって
このお花が、お薬になるのかなぁ？","あのね、本当はないしょなんだけど――
ジョウホウヤって前はお医者さんだったんだって
このお花が、お薬になるのかなぁ？","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","69"
"0","","あーん助かったわ、ありがとね！
ねぇ、ジョウホウヤのところに戻るの？","あーん助かったわ、ありがとね！
ねぇ、ジョウホウヤのところに戻るの？","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","70"
"0","","ここだけの話、<NPC 698>には
気を付けた方が良いわよ
昔は王国軍の精鋭諜報員だったとか――
なんてウワサよ、ウ・ワ・サ！","ここだけの話、<NPC 698>には
気を付けた方が良いわよ
昔は王国軍の精鋭諜報員だったとか――
なんてウワサよ、ウ・ワ・サ！","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","71"
"0","","ここだけの話、ジョウホウヤって
なかなか太っ腹なのよね――","ここだけの話、ジョウホウヤって
なかなか太っ腹なのよね――","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","72"
"0","","でも、だからってずっと使いっ走りで
終わる気はさらさらないの
あたし――メガドでビッグになってみせるわ","でも、だからってずっと使いっ走りで
終わる気はさらさらないの
あたし――メガドでビッグになってみせるわ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","73"
"0","","そういえば、あんたのこと思い出したよ！
よそから来て、メガドを取り返したっていう
覚者さんだろ？
すげぇ、握手してくれないか？","そういえば、あんたのこと思い出したよ！
よそから来て、メガドを取り返したっていう
覚者さんだろ？
すげぇ、握手してくれないか？","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","74"
"0","","――あぁ、そうだった
野犬どもを追い払って来てくれたのか？
ありがとな、これでジョウホウヤに
どやされずに済むぜ","――あぁ、そうだった
野犬どもを追い払って来てくれたのか？
ありがとな、これでジョウホウヤに
どやされずに済むぜ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","75"
"0","","お返しって訳じゃないんだけどよ――
<NPC 698>は昔、正体を知る者は必ず消す
凄腕暗殺者だったって噂だぜ","お返しって訳じゃないんだけどよ――
<NPC 698>は昔、正体を知る者は必ず消す
凄腕暗殺者だったって噂だぜ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","76"
"0","","まー、酒飲みながら聞いた話だから
ホントか嘘か、夢か幻か――よくわかんねえけどな","まー、酒飲みながら聞いた話だから
ホントか嘘か、夢か幻か――よくわかんねえけどな","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","77"
"0","","井戸にどんな用かって？","井戸にどんな用かって？","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","78"
"0","","おいおい――
それはいくら覚者さんでも言えねえよ
けど、永遠に葬りたいもんがあれば
オレに言いな","おいおい――
それはいくら覚者さんでも言えねえよ
けど、永遠に葬りたいもんがあれば
オレに言いな","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","79"
"0","","――ふぁぁ
ねむいけど、がんばったら
<NPC 698>がほめてくれるかなぁ","――ふぁぁ
ねむいけど、がんばったら
<NPC 698>がほめてくれるかなぁ","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","80"
"0","","こんなものか――さぁ、<NPC 698>に報告しよう","こんなものか――さぁ、<NPC 698>に報告しよう","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","81"
"0","","片付けたぞ、さっきの男に報告しよう","片付けたぞ、さっきの男に報告しよう","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","82"
"0","","片付けたか、さっきの女に報告しよう","片付けたか、さっきの女に報告しよう","ui\00_message\quest\q10320300.gmd","\quest\q10320300.arc","q10320300.arc","83"
