"246","ABILITY_INFO_197","風圧の影響を受けなくなる","You are unaffected by wind pressure.","ui\00_message\skill\ability_info.gmd","\ui\uGUICharacter.arc","uGUICharacter.arc","246"
"6","EDIT_MSG_GUIDE_EYE","目のパーツやカラー、大きさ等を設定します","Set eye shape, color, size, etc","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","6"
"7","EDIT_MSG_GUIDE_EYEBROW","眉のパーツやカラー、間隔等を設定します","Set brow shape, color, spacing, etc","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","7"
"8","EDIT_MSG_GUIDE_NOSE","鼻のパーツや位置等を設定します","Set nose shape and position","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","8"
"9","EDIT_MSG_GUIDE_MOUSE","口のパーツや幅等を設定します","Set mouth shape, width, etc","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","9"
"10","EDIT_MSG_GUIDE_EAR","耳の大きさや向きを設定します","Set ear size and orientation","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","10"
"11","EDIT_MSG_GUIDE_FASHION","化粧や傷/その他、しわ等を設定します","Makeup/scars/others, and set wrinkles, etc","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","11"
"12","EDIT_MSG_GUIDE_COLOR","様々なカラーを設定します","Set a variety of colors","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","12"
"13","EDIT_MSG_GUIDE_BODY","肌のカラーや体格を設定します","Set skin color and build","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","13"
"14","EDIT_MSG_GUIDE_VOICE","声を設定します","Set voice","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","14"
"15","EDIT_MSG_GUIDE_PERSONAL","口調を設定します","Set personality","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","15"
"16","EDIT_MSG_GUIDE_VOICE_FREQUENTLY","発言頻度を設定します","Set speech rate","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","16"
"17","EDIT_MSG_BUTTON_GUIDE_HISTORY","ヒストリー","History","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","17"
"18","EDIT_MSG_BUTTON_GUIDE_HISTORY_L","元に戻る","Undo","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","18"
"19","EDIT_MSG_BUTTON_GUIDE_HISTORY_R","やり直す","Redo","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","19"
"20","EDIT_MSG_BUTTON_GUIDE_DEFAULT","デフォルトに戻す","Reset to Default","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","20"
"21","EDIT_MSG_BUTTON_GUIDE_SAVE_LOAD","セーブ / ロード","Save / Load","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","21"
"22","EDIT_MSG_BUTTON_GUIDE_CAMERA_ZOOM","モデル回転<PADM> / ズーム</PADM>","Rotate<PADM>  / Zoom</PADM>","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","22"
"23","EDIT_MSG_BUTTON_GUIDE_CAMERA_ROTA","カメラ操作","Camera Control","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","23"
"24","EDIT_MSG_BUTTON_GUIDE_CHANGE_EQUIP","試着","Outfit","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","24"
"25","EDIT_MSG_BUTTON_GUIDE_CHANGE_LOCATION","背景切替","Background","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","25"
"26","EDIT_MSG_BUTTON_GUIDE_TRIAL_MOTION","ポーズの確認","Change Pose","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","26"
"27","EDIT_MSG_BUTTON_GUIDE_TRIAL_FACE","表情の確認","Change Expression","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","27"
"28","EDIT_MSG_BUTTON_GUIDE_TRIAL_VOICE","ボイスの試聴","Listen to Voice","ui\00_message\ui\character_edit_help.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","28"
"0","EDIT_MSG_DIALOG_REPLY_YES","はい","Yes","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","0"
"1","EDIT_MSG_DIALOG_REPLY_NO","いいえ","No","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","1"
"2","EDIT_MSG_DIALOG_REPLY_OK","OK","Choose","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","2"
"3","EDIT_MSG_DIALOG_REPLY_DECISION","はい","Yes","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","3"
"4","EDIT_MSG_DIALOG_REPLY_CONTINUE","いいえ","No","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","4"
"5","EDIT_MSG_DIALOG_REPLY_BACKSPACE","キャンセル","Cancel","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","5"
"6","EDIT_MSG_DIALOG_REPLY_BACK","いいえ","No","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","6"
"7","EDIT_MSG_DIALOG_REPLY_ONLINESHOP","オンラインショップで購入する","Buy from Online Shop","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","7"
"8","EDIT_MSG_DIALOG_REPLY_EDIT_SAVE","エディットをセーブする","Save the edits","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","8"
"9","EDIT_MSG_DIALOG_CHOICE_SAVE","セーブ","Save","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","9"
"10","EDIT_MSG_DIALOG_CHOICE_LOAD","ロード","Load","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","10"
"11","EDIT_MSG_DIALOG_EDIT_CANCEL","エディットを終了して
前の画面に戻りますか？","Do you want to exit the editor and return to the
previous screen?","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","11"
"12","EDIT_MSG_DIALOG_EDIT_FIX","エディットを決定します
これでよろしいですか？","Are you sure you want these edits?","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","12"
"13","EDIT_MSG_DIALOG_SALON_CANCEL","美容院をキャンセルします
よろしいですか？","Canceling changes
Do you wish to proceed??","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","13"
"14","EDIT_MSG_DIALOG_SALON_FIX","<VAL>を使用して
エディットを変更します
よろしいですか？","Use <VAL>
to complete changes
OK?","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","14"
"15","EDIT_MSG_DIALOG_SALON_NOTGP","<VAL>が足りません","<VAL>GP is not enough","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","15"
"16","EDIT_MSG_DIALOG_SAVE_LOAD","エディットのセーブ/ロード

性別や顔、体型などのモデルに関する
エディット情報をセーブ
またはロードすることができます","Save/Load edits

Save or Load edit information about the model, 
such as gender, face, body type, etc.","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","16"
"17","EDIT_MSG_DIALOG_SAVE_WORD","現在のエディット情報をセーブします","Save current edits","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","17"
"18","EDIT_MSG_DIALOG_SAVE_DATE","エディットデータ：","Edit data：","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","18"
"19","EDIT_MSG_DIALOG_LOAD_OVERWRITE","ロードしたエディット情報を
今のモデルに
適用してもよろしいですか？","Are you sure you wish to apply the loaded edit information to your current model?","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","19"
"20","EDIT_MSG_DIALOG_ERROR_LOAD_NG_DATA","ロードしたエディットデータは
破損しているため使用できません","Loaded edit data cannot be used because it is corrupted","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","20"
"21","EDIT_MSG_DIALOG_LOAD_OVERWRITE_AT","ロードしたエディットデータは
設定できない項目が含まれているため
使用できません","Loaded edit data cannot be used
because it contains items that cannot be set","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","21"
"22","EDIT_MSG_DIALOG_ERROR_LOAD_NG_SEX","ロードしたエディットデータは
設定している性別と異なるため
使用できません","The loaded edit data is different from the gender set and cannot be used","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","22"
"23","EDIT_MSG_DIALOG_ERROR_NAME_EMPTY","名前が決定していません
名前を使用可能の状態にしてください","Please enter a name","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","23"
"24","EDIT_MSG_DIALOG_ERROR_NAME_USED1","<NAME>は
すでに使用されている名前です
違う名前に変更してください","<NAME> is already in use. Please change to a different name.","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","24"
"25","EDIT_MSG_DIALOG_ERROR_SPPARTS_NG","選択した声は未購入のポーンボイスです
ポーンボイスはオンラインショップで購入できます","The voice you selected is an unpurchased pawn voice
Pawn voices are available for purchase in the online store","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","25"
"26","EDIT_MSG_DIALOG_PC_SAVEDATA_SAVEWORD","セーブするスロットを選択してください","Please select the slot to save","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","26"
"27","EDIT_MSG_DIALOG_PC_SAVEDATA_LOADWORD","ロードするスロットを選択してください","Please select the slot to load","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","27"
"28","EDIT_MSG_DIALOG_PC_SAVEDATA_DATE","作成日時","Creation Time","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","28"
"29","EDIT_MSG_DIALOG_PC_SAVEDATA_AUTHOR","作成者","Author","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","29"
"30","EDIT_MSG_DIALOG_PC_SAVEDATA_SEX","性別","Gender","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","30"
"31","EDIT_MSG_DIALOG_PC_SAVEDATA_COMMENT","コメント","Comment","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","31"
"32","EDIT_MSG_DIALOG_PC_SAVE_OVERWRITE","既存のセーブデータに
上書きしてもよろしいですか？","Are you sure you want to overwrite your existing saved data?","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","32"
"33","EDIT_MSG_DIALOG_PC_SAVING","保存しています
PC本体の電源を
切らないでください","Saving
Do not turn off the power of the PC","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","33"
"34","EDIT_MSG_DIALOG_PC_SAVE_FINISH","セーブが終了しました","Saving is finished.","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","34"
"35","EDIT_MSG_DIALOG_PC_ERROR_HDD_NOSPACE","記憶デバイスの
空き容量が不足しています
空き容量を確保してください","Insufficient free space on storage device
Please free up space","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","35"
"36","EDIT_MSG_DIALOG_PC_ERROR_SAVE_FAILED","セーブデータの保存に
失敗しました","Failed to save.","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","36"
"37","EDIT_MSG_DIALOG_PC_LOADING","ロードしています
PC本体の電源を
切らないでください","Loading
Do not turn off the power to the PC","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","37"
"38","EDIT_MSG_DIALOG_PC_LOAD_FINISH","ロードが終了しました","Loading Complete","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","38"
"39","EDIT_MSG_DIALOG_PC_ERROR_LOAD_CRASH_DATA","セーブデータが破損しているため
ロードできません","Unable to load due to corrupted save data","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","39"
"40","EDIT_MSG_DIALOG_PC_ERROR_LOAD_FAILED","セーブデータのロードに
失敗しました","Loading saved data failed","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","40"
"41","EDIT_MSG_DIALOG_PC_DELETE_DATA","セーブデータを削除してもよろしいですか？","Are you sure you want to delete your saved data?","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","41"
"42","EDIT_MSG_DIALOG_PC_DELETING","削除しています
PC本体の電源を
切らないでください","Deleting
Do not turn off the PC itself","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","42"
"43","EDIT_MSG_DIALOG_PC_DELETE_FINISH","削除しました","Deleted successfully","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","43"
"44","EDIT_MSG_DIALOG_PC_ERROR_DELETE_FAILED","セーブデータの削除に
失敗しました","Deletion of saved data failed","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","44"
"45","EDIT_MSG_DIALOG_TUTORIAL_SEX","《便利な機能を紹介》

【<COL FFFFFF><KC UI_START></COL>】
エディット情報のセーブ/ロードがおこなえます

【<COL FFFFFF><KC UI_LB></COL> / <COL FFFFFF><KC UI_RB></COL>】
一つ前の設定に戻したり、やり直したりできます
（性別を変更すると履歴はリセットされます）

その他の機能は、画面下のガイドをご覧ください","《Introducing useful functions》

[<COL FFFFFF><KC UI_START></COL>]
Save and load edit information

[<COL FFFFFF><KC UI_LB></COL> / <COL FFFFFF><KC UI_RB></COL>]
Revert to previous settings and start over
(history will be reset if you change gender)

See the guide at the bottom of the screen for additional features.","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","45"
"46","EDIT_MSG_DIALOG_TUTORIAL_PRESET","《デザイナープリセットとは》

予め用意されたサンプルモデルです
エディットが苦手な方にオススメです

より高度なエディットをしたい方は
顔の輪郭や目、眉などで詳細な設定ができます","《What is a Designer Preset?》

A sample model prepared in advance
Recommended for those who are not good at editing

For those who want to do more advanced editing
You can make detailed settings with facial contours, eyes, eyebrows, etc.","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","46"
"47","EDIT_MSG_DIALOG_TUTORIAL_RANDOM","《ワンポイントアドバイス》

ランダムを選ぶと、髪の毛や目、眉などの
各種パーツをランダム設定します

元に戻る/やり直すの履歴機能を使ったり
こまめにセーブ/ロードをおこなって
理想のキャラクターモデルに近づけていきましょう","《Tip》

If you select ""Random"", you can set various parts such as hair, eyes, eyebrows, etc.


Use the undo/redo history function or save/load frequently
to get closer to your ideal character model","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","47"
"48","EDIT_MSG_DIALOG_PC_CANCEL_LOADDATA","ロードをキャンセルしますか？","Are you sure you want to cancel the load?","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","48"
"49","EDIT_MSG_DIALOG_PC_CANCEL_SAVEDATA","セーブをキャンセルしますか？","Are you sure you want to cancel the save?","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","49"
"50","EDIT_MSG_DIALOG_SAVE_NODATA","NO DATA","NO DATA","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","50"
"51","EDIT_MSG_DIALOG_SAVE_SEX_F","女性","Woman","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","51"
"52","EDIT_MSG_DIALOG_SAVE_SEX_M","男性","Man","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","52"
"53","EDIT_MSG_DIALOG_FIRST_PUSH_DEFAULT","【<COL FFFFFF><KC UI_X></COL>】はデフォルトに戻す機能です

（次回の操作から、この確認は表示されません）","【<COL FFFFFF><KC UI_X></COL>】 is the function to restore the default

(From the next use, this confirmation will not appear.)","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","53"
"54","EDIT_MSG_DIALOG_EDIT_RETURN_TITLE","タイトル画面に戻ります
よろしいですか？

(エディット情報のセーブは済ませましたか？)","Return to the title screen.
Do you wish to proceed?

(Have you saved the edit information?)","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","54"
"55","EDIT_MSG_DIALOG_EDIT_RETURN_LAUNCHER","ゲームを終了してランチャーに戻ります
よろしいですか？

(エディット情報のセーブは済ませましたか？)","Exit the game and go back to the launcher
OK?

(Have you saved the edit information?)","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","55"
"56","EDIT_MSG_DIALOG_SALON_2_ERR_01","名前、もしくは性別が変更されていません
容姿だけを変更する場合は、美容院をご利用ください","Name or gender has not been changed
If you only want to change your appearance, please use a beauty salon","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","56"
"57","EDIT_MSG_DIALOG_SALON_CHOICE_PAY","支払い方法を選んでください","Please select a payment method","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","57"
"58","EDIT_MSG_DIALOG_SALON_2_CANCEL","転生をキャンセルします
よろしいですか？","Canceling reincarnation
Do you wish to proceed??","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","58"
"59","EDIT_MSG_DIALOG_SALON_2_ERR_02","性別が変更されていません
容姿だけを変更する場合は、美容院をご利用ください","Gender has not been changed
If you only want to change your appearance, please use a beauty salon","ui\00_message\ui\character_edit_dialog_win.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","59"
"0","EDIT_MSG_TYPE_VOICE_VAL","ボイス<VAL>","Voice <VAL>","ui\00_message\ui\character_edit_voicecast.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","0"
"1","EDIT_MSG_TYPE_VOICE_VAL_M_SP4","ボイス<VAL> （神谷浩史）","Voice <VAL> Hiroshi Kamiya (神谷浩史)","ui\00_message\ui\character_edit_voicecast.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","1"
"2","EDIT_MSG_TYPE_VOICE_VAL_M_SP5","ボイス<VAL> （中村悠一）","Voice <VAL> Yuichi Nakamura (中村悠一)","ui\00_message\ui\character_edit_voicecast.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","2"
"3","EDIT_MSG_TYPE_VOICE_VAL_M_SP6","ボイス<VAL> （安元洋貴）","Voice <VAL> Hiroki Yasumoto (安元洋貴)","ui\00_message\ui\character_edit_voicecast.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","3"
"4","EDIT_MSG_TYPE_VOICE_VAL_M_SP7","ボイス<VAL> （柿原徹也）","Voice <VAL> Tetsuya Kakihara (柿原徹也)","ui\00_message\ui\character_edit_voicecast.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","4"
"5","EDIT_MSG_TYPE_VOICE_VAL_F_SP4","ボイス<VAL> （水樹奈々）","Voice <VAL> Nana Mizuki (水樹奈々)","ui\00_message\ui\character_edit_voicecast.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","5"
"6","EDIT_MSG_TYPE_VOICE_VAL_F_SP5","ボイス<VAL> （坂本真綾）","Voice <VAL> Maaya Sakamoto (坂本真綾)","ui\00_message\ui\character_edit_voicecast.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","6"
"7","EDIT_MSG_TYPE_VOICE_VAL_F_SP6","ボイス<VAL> （田中理恵）","Voice <VAL> Rie Tanaka (田中理恵)","ui\00_message\ui\character_edit_voicecast.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","7"
"8","EDIT_MSG_TYPE_VOICE_VAL_F_SP7","ボイス<VAL> （斎藤千和）","Voice <VAL> Chiwa Saito (斎藤千和)","ui\00_message\ui\character_edit_voicecast.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","8"
"9","EDIT_MSG_TYPE_VOICE_VAL_M_SP8","ボイス<VAL> （櫻井孝宏）","Voice <VAL> Takahiro Sakurai (櫻井孝宏)","ui\00_message\ui\character_edit_voicecast.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","9"
"10","EDIT_MSG_TYPE_VOICE_VAL_M_SP9","ボイス<VAL> （森川智之）","Voice <VAL> Toshiyuki Morikawa (森川智之)","ui\00_message\ui\character_edit_voicecast.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","10"
"11","EDIT_MSG_TYPE_VOICE_VAL_F_SP8","ボイス<VAL> （堀江由衣）","Voice <VAL> Yui Horie (堀江由衣)","ui\00_message\ui\character_edit_voicecast.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","11"
"12","EDIT_MSG_TYPE_VOICE_VAL_F_SP9","ボイス<VAL> （加藤英美里）","Voice <VAL> Emiri Kato (加藤英美里)","ui\00_message\ui\character_edit_voicecast.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","12"
"13","EDIT_MSG_TYPE_VOICE_VAL_M_SP10","ボイス<VAL> （梶裕貴）","Voice <VAL> Yuki Kaji (梶裕貴)","ui\00_message\ui\character_edit_voicecast.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","13"
"14","EDIT_MSG_TYPE_VOICE_VAL_F_SP10","ボイス<VAL> （早見沙織）","Voice <VAL> Saori Hayami (早見沙織)","ui\00_message\ui\character_edit_voicecast.gmd","\ui\uGUICharacterEdit.arc","uGUICharacterEdit.arc","14"
"0","EDIT_MSG_TITLE_PLAYER_EDIT","Player Edit","Player Edit","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEditDialog.arc","uGUICharacterEditDialog.arc","0"
"1","EDIT_MSG_TITLE_PAWN_EDIT","Pawn Edit","Pawn Edit","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEditDialog.arc","uGUICharacterEditDialog.arc","1"
"2","EDIT_MSG_CATE_NAME","名前","Name","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEditDialog.arc","uGUICharacterEditDialog.arc","2"
"3","EDIT_MSG_CATE_SEX","性別","Gender","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEditDialog.arc","uGUICharacterEditDialog.arc","3"
"4","EDIT_MSG_CATE_PRESET","デザイナープリセット","Presets","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEditDialog.arc","uGUICharacterEditDialog.arc","4"
"5","EDIT_MSG_CATE_RANDOM","ランダム","Random","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEditDialog.arc","uGUICharacterEditDialog.arc","5"
"6","EDIT_MSG_CATE_HAIR","髪","Hair","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEditDialog.arc","uGUICharacterEditDialog.arc","6"
"7","EDIT_MSG_CATE_BONE","顔の輪郭","Face Shape","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEditDialog.arc","uGUICharacterEditDialog.arc","7"
"8","EDIT_MSG_CATE_EYE","目","Eyes","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEditDialog.arc","uGUICharacterEditDialog.arc","8"
"9","EDIT_MSG_CATE_EYEBROW","眉","Brows","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEditDialog.arc","uGUICharacterEditDialog.arc","9"
"10","EDIT_MSG_CATE_NOSE","鼻","Nose","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEditDialog.arc","uGUICharacterEditDialog.arc","10"
"11","EDIT_MSG_CATE_MOUSE","口","Mouth","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEditDialog.arc","uGUICharacterEditDialog.arc","11"
"12","EDIT_MSG_CATE_EAR","耳","Ears","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEditDialog.arc","uGUICharacterEditDialog.arc","12"
"13","EDIT_MSG_CATE_FASHION","ファッションメイク","Makeup","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEditDialog.arc","uGUICharacterEditDialog.arc","13"
"14","EDIT_MSG_CATE_COLOR","カラー","Color","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEditDialog.arc","uGUICharacterEditDialog.arc","14"
"15","EDIT_MSG_CATE_BODY","体格","Body Shape","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEditDialog.arc","uGUICharacterEditDialog.arc","15"
"16","EDIT_MSG_CATE_VOICE","声","Voice","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEditDialog.arc","uGUICharacterEditDialog.arc","16"
"17","EDIT_MSG_CATE_PERSONAL","口調","Personality","ui\00_message\ui\character_edit.gmd","\ui\uGUICharacterEditDialog.arc","uGUICharacterEditDialog.arc","17"
